n,trial,spatial_mode,scenario,track,target_fraction,target_importance,row_budget_fraction,row_budget,top_row_budget_importance,row_budget_intrinsically_feasible,method,method_label,family,importance,rows,chunks,two_line_ms,lookup_ms,importance_fraction,importance_overshoot,coverage_met,row_budget_met,valid,runtime_median_ms,runtime_p95_ms,deadline_met,valid_and_deadline_met,fallback_used,fallback_reason,fallback_added_rows,error,deterministic,scalarized_calls,bracket_converged,trim_deletions,chosen_offset,candidate_count,paper_lookup_ms,paper_two_line_ms,supported_lookup_ms,supported_two_line_ms,lookup_saving_vs_paper_pct,two_line_saving_vs_paper_pct,supported_gain_recovery_pct
4864,0,local,2,row_budget,0.9,0.9,0.75,3648,0.9831981368482716,True,paper,Paper,paper,0.9619589779115918,3648,45,1.4118523897876465,1.3959830245374931,0.9619589779115918,0.0619589779115917,True,True,True,0.749035,0.7829432999999999,True,True,False,,0,,True,0,False,0,-1,0,1.3959830245374931,1.4118523897876465,0.9015060406434572,0.8954688065285238,0.0,0.0,0.0
4864,0,local,2,row_budget,0.9,0.9,0.75,3648,0.9831981368482716,True,supported_full,Full supported,supported,0.906095935349442,2597,22,0.8954688065285238,0.9015060406434572,0.906095935349442,0.0060959353494419,True,True,True,73.7485475,75.21420895,False,False,False,,0,,True,1317,False,0,-1,0,1.3959830245374931,1.4118523897876465,0.9015060406434572,0.8954688065285238,35.4214181120048,36.57489883462893,100.0
4864,0,local,2,row_budget,0.9,0.9,0.75,3648,0.9831981368482716,True,td_2l_c4,TD-2L (4),td,0.9303274784504776,2908,22,0.9784845826301842,0.992846366272966,0.9303274784504776,0.0303274784504776,True,True,True,0.264184,0.3664620999999999,True,True,False,,0,,True,4,False,0,-1,0,1.3959830245374931,1.4118523897876465,0.9015060406434572,0.8954688065285238,28.87833527904764,30.694979892525744,81.52789136711718
4864,0,local,2,row_budget,0.9,0.9,0.75,3648,0.9831981368482716,True,td_2l_c8,TD-2L (8),td,0.906095935349442,2597,22,0.8954688065285238,0.9015060406434572,0.906095935349442,0.0060959353494419,True,True,True,0.6049105,0.6612900500000001,True,True,False,,0,,True,8,False,0,-1,0,1.3959830245374931,1.4118523897876465,0.9015060406434572,0.8954688065285238,35.4214181120048,36.57489883462893,100.0
4864,0,local,2,row_budget,0.9,0.9,0.75,3648,0.9831981368482716,True,td_2l_c16,TD-2L (16),td,0.906095935349442,2597,22,0.8954688065285238,0.9015060406434572,0.906095935349442,0.0060959353494419,True,True,True,0.7719685000000001,0.8413937499999999,True,True,False,,0,,True,11,True,0,-1,0,1.3959830245374931,1.4118523897876465,0.9015060406434572,0.8954688065285238,35.4214181120048,36.57489883462893,100.0
4864,0,local,2,row_budget,0.9,0.9,0.75,3648,0.9831981368482716,True,td_2l_c32,TD-2L (32),td,0.906095935349442,2597,22,0.8954688065285238,0.9015060406434572,0.906095935349442,0.0060959353494419,True,True,True,0.771868,0.8018145499999999,True,True,False,,0,,True,11,True,0,-1,0,1.3959830245374931,1.4118523897876465,0.9015060406434572,0.8954688065285238,35.4214181120048,36.57489883462893,100.0
4864,0,local,2,row_budget,0.9,0.9,0.75,3648,0.9831981368482716,True,td_2l_c8_trim64,TD-2L (8) + trim 64,trim,0.9000804473583389,2545,22,0.8814045111237299,0.8843027619695042,0.9000804473583389,8.04473583388976e-05,True,True,True,0.854287,0.9105817,True,True,False,,0,,True,8,False,52,-1,0,1.3959830245374931,1.4118523897876465,0.9015060406434572,0.8954688065285238,36.653759649943815,37.57105788826126,103.47908582892498
4864,0,local,2,row_budget,0.9,0.9,0.75,3648,0.9831981368482716,True,td_2l_c16_trim256,TD-2L (16) + trim 256,trim,0.9000804473583389,2545,22,0.8814045111237299,0.8843027619695042,0.9000804473583389,8.04473583388976e-05,True,True,True,1.014722,1.07197385,True,True,False,,0,,True,11,True,52,-1,0,1.3959830245374931,1.4118523897876465,0.9015060406434572,0.8954688065285238,36.653759649943815,37.57105788826126,103.47908582892498
4864,0,local,2,row_budget,0.9,0.9,0.75,3648,0.9831981368482716,True,tiles_half_s,Tiles (s/2),tiles,0.9017818477224474,3060,16,1.011957811650532,1.029177204062902,0.9017818477224474,0.0017818477224473,True,True,True,0.1401925,0.17236665,True,True,False,,0,,True,0,False,0,0,0,1.3959830245374931,1.4118523897876465,0.9015060406434572,0.8954688065285238,26.275808088434218,28.32410675717041,74.18056500546766
4864,0,local,2,row_budget,0.9,0.9,0.75,3648,0.9831981368482716,True,tiles_s,Tiles (s),tiles,0.9030557235631856,3447,8,1.1213763971819648,1.145218394614904,0.9030557235631856,0.0030557235631855,True,True,True,0.096611,0.1063556,True,True,False,,0,,True,0,False,0,67,0,1.3959830245374931,1.4118523897876465,0.9015060406434572,0.8954688065285238,17.96330080773516,20.574104963577067,50.713104571177944
4864,0,local,2,row_budget,0.9,0.9,0.75,3648,0.9831981368482716,True,tiles_2s,Tiles (2s),tiles,0.9171084558887624,3780,4,1.2297077984763058,1.256162669683258,0.9171084558887624,0.0171084558887623,True,False,False,0.0775899999999999,0.0905661999999999,True,False,False,,0,,True,0,False,0,0,0,1.3959830245374931,1.4118523897876465,0.9015060406434572,0.8954688065285238,10.015906525837547,12.90110727076338,28.27641314124299
4864,0,local,2,row_budget,0.9,0.9,0.75,3648,0.9831981368482716,True,paper_bucket64,Paper bucket 64,bucket,0.9491644805708904,3648,62,1.5994481726717,1.5982775549730217,0.9491644805708904,0.0491644805708905,True,True,True,0.219856,0.25470375,True,True,False,,0,,True,0,False,0,-1,12003,1.3959830245374931,1.4118523897876465,0.9015060406434572,0.8954688065285238,-14.491188422764045,-13.287209359915408,-40.91080819221291
4864,0,local,2,row_budget,0.9,0.9,0.75,3648,0.9831981368482716,True,paper_bucket256,Paper bucket 256,bucket,0.9639819706951384,3648,57,1.5307342624600089,1.5105182713443197,0.9639819706951384,0.0639819706951384,True,True,True,0.234333,0.24912415,True,True,False,,0,,True,0,False,0,-1,12003,1.3959830245374931,1.4118523897876465,0.9015060406434572,0.8954688065285238,-8.204630342462327,-8.420276335704123,-23.16290758466747
4864,0,local,2,row_budget,0.9,0.9,0.75,3648,0.9831981368482716,True,paper_bucket1024,Paper bucket 1024,bucket,0.9637935044792948,3648,49,1.4497424653194777,1.428764301468962,0.9637935044792948,0.0637935044792948,True,True,True,0.2328049999999999,0.2492447999999999,True,True,False,,0,,True,0,False,0,-1,12003,1.3959830245374931,1.4118523897876465,0.9015060406434572,0.8954688065285238,-2.348257561536582,-2.6837136662374528,-6.629484889936492
4864,0,hot-cold,0,coverage,0.5,0.5,0.25,1216,0.7851924422901526,True,paper,Paper,paper,0.5261277658150078,822,7,0.2875549560506872,0.2906887738629435,0.5261277658150078,0.0261277658150077,True,True,True,2.2831485,2.37937485,False,False,False,,0,,True,0,False,0,-1,12003,0.2906887738629435,0.2875549560506872,0.2900286258845973,0.2845656557151028,0.0,0.0,0.0
4864,0,hot-cold,0,coverage,0.5,0.5,0.25,1216,0.7851924422901526,True,supported_full,Full supported,supported,0.5519233736859616,870,6,0.2845656557151028,0.2900286258845973,0.5519233736859616,0.0519233736859615,True,True,True,31.904563000000003,32.60796415,False,False,False,,0,,True,543,False,0,-1,0,0.2906887738629435,0.2875549560506872,0.2900286258845973,0.2845656557151028,0.22709785781319658,1.0395579254274812,100.0
4864,0,hot-cold,0,coverage,0.5,0.5,0.25,1216,0.7851924422901526,True,td_2l_c4,TD-2L (4),td,0.7599493173119048,1573,9,0.5117276103183146,0.5225627844052909,0.7599493173119048,0.2599493173119048,True,False,True,0.2459395,0.3545339999999999,True,True,False,,0,,True,4,False,0,-1,0,0.2906887738629435,0.2875549560506872,0.2900286258845973,0.2845656557151028,-79.76710192863293,-77.95819531210324,-35124.55057777253
4864,0,hot-cold,0,coverage,0.5,0.5,0.25,1216,0.7851924422901526,True,td_2l_c8,TD-2L (8),td,0.5519233736859616,870,6,0.2845656557151028,0.2900286258845973,0.5519233736859616,0.0519233736859615,True,True,True,0.4794764999999999,0.5348240999999999,True,True,False,,0,,True,8,False,0,-1,0,0.2906887738629435,0.2875549560506872,0.2900286258845973,0.2845656557151028,0.22709785781319658,1.0395579254274812,100.0
4864,0,hot-cold,0,coverage,0.5,0.5,0.25,1216,0.7851924422901526,True,td_2l_c16,TD-2L (16),td,0.5519233736859616,870,6,0.2845656557151028,0.2900286258845973,0.5519233736859616,0.0519233736859615,True,True,True,0.528383,0.57332555,True,True,False,,0,,True,9,True,0,-1,0,0.2906887738629435,0.2875549560506872,0.2900286258845973,0.2845656557151028,0.22709785781319658,1.0395579254274812,100.0
4864,0,hot-cold,0,coverage,0.5,0.5,0.25,1216,0.7851924422901526,True,td_2l_c32,TD-2L (32),td,0.5519233736859616,870,6,0.2845656557151028,0.2900286258845973,0.5519233736859616,0.0519233736859615,True,True,True,0.5363725,0.5932883999999999,True,True,False,,0,,True,9,True,0,-1,0,0.2906887738629435,0.2875549560506872,0.2900286258845973,0.2845656557151028,0.22709785781319658,1.0395579254274812,100.0
4864,0,hot-cold,0,coverage,0.5,0.5,0.25,1216,0.7851924422901526,True,td_2l_c8_trim64,TD-2L (8) + trim 64,trim,0.5201927894516524,806,6,0.2644729585971946,0.2697610907477124,0.5201927894516524,0.0201927894516523,True,True,True,0.7034644999999999,0.7490366,True,True,False,,0,,True,8,False,64,-1,0,0.2906887738629435,0.2875549560506872,0.2900286258845973,0.2845656557151028,7.1993434204990265,8.026986483037335,3170.150299885741
4864,0,hot-cold,0,coverage,0.5,0.5,0.25,1216,0.7851924422901526,True,td_2l_c16_trim256,TD-2L (16) + trim 256,trim,0.5003776556625726,748,6,0.2503582925935224,0.2536433248632465,0.5003776556625726,0.0003776556625726,True,True,True,0.926056,0.96693535,True,True,False,,0,,True,9,True,122,-1,0,0.2906887738629435,0.2875549560506872,0.2900286258845973,0.2845656557151028,12.744024651314378,12.935497258690331,5611.688623587724
4864,0,hot-cold,0,coverage,0.5,0.5,0.25,1216,0.7851924422901526,True,tiles_half_s,Tiles (s/2),tiles,0.5080522859614317,782,3,0.2653865806550656,0.267570883727835,0.5080522859614317,0.0080522859614317,True,True,True,0.117064,0.1352896,True,True,False,,0,,True,0,False,0,34,0,0.2906887738629435,0.2875549560506872,0.2900286258845973,0.2845656557151028,7.95279770453342,7.709265630502293,3501.9254611706906
4864,0,hot-cold,0,coverage,0.5,0.5,0.25,1216,0.7851924422901526,True,tiles_s,Tiles (s),tiles,0.515730229255228,810,2,0.2635088139592084,0.2688953893358692,0.515730229255228,0.015730229255228,True,True,True,0.0813875,0.0927989999999999,True,True,False,,0,,True,0,False,0,0,0,0.2906887738629435,0.2875549560506872,0.2900286258845973,0.2845656557151028,7.497153824505665,8.36227704844016,3301.287778184462
4864,0,hot-cold,0,coverage,0.5,0.5,0.25,1216,0.7851924422901526,True,tiles_2s,Tiles (2s),tiles,0.5006079528457642,810,2,0.2635088139592084,0.2691777149321267,0.5006079528457642,0.0006079528457642,True,True,True,0.068398,0.0777862499999999,True,True,False,,0,,True,0,False,0,0,0,0.2906887738629435,0.2875549560506872,0.2900286258845973,0.2845656557151028,7.40003084569032,8.36227704844016,3258.520761467269
4864,0,hot-cold,0,coverage,0.5,0.5,0.25,1216,0.7851924422901526,True,paper_bucket64,Paper bucket 64,bucket,0.508097025214623,768,7,0.2744246437170474,0.2744909972124189,0.508097025214623,0.0080970252146229,True,True,True,0.0656275,0.0728832,True,True,False,,0,,True,0,False,0,-1,12003,0.2906887738629435,0.2875549560506872,0.2900286258845973,0.2845656557151028,5.572205777083672,4.566192325103014,2453.6584495954503
4864,0,hot-cold,0,coverage,0.5,0.5,0.25,1216,0.7851924422901526,True,paper_bucket256,Paper bucket 256,bucket,0.5063553299238657,774,8,0.2771043132375893,0.2786805479626554,0.5063553299238657,0.0063553299238656,True,True,True,0.0666295,0.0740856,True,True,False,,0,,True,0,False,0,-1,12003,0.2906887738629435,0.2875549560506872,0.2900286258845973,0.2845656557151028,4.130956190950064,3.6343114918373387,1819.020324862828
4864,0,hot-cold,0,coverage,0.5,0.5,0.25,1216,0.7851924422901526,True,paper_bucket1024,Paper bucket 1024,bucket,0.5261277658150078,822,7,0.2875549560506872,0.2906887738629435,0.5261277658150078,0.0261277658150077,True,True,True,0.0602625,0.0703895999999999,True,True,False,,0,,True,0,False,0,-1,12003,0.2906887738629435,0.2875549560506872,0.2900286258845973,0.2845656557151028,0.0,0.0,0.0
4864,0,hot-cold,0,row_budget,0.5,0.5,0.25,1216,0.7851924422901526,True,paper,Paper,paper,0.662060515708597,1212,12,0.4377880739921888,0.4396707476229418,0.662060515708597,0.162060515708597,True,True,True,0.5835915,0.6427394999999998,True,True,False,,0,,True,0,False,0,-1,0,0.4396707476229418,0.4377880739921888,0.2900286258845973,0.2845656557151028,0.0,0.0,0.0
4864,0,hot-cold,0,row_budget,0.5,0.5,0.25,1216,0.7851924422901526,True,supported_full,Full supported,supported,0.5519233736859616,870,6,0.2845656557151028,0.2900286258845973,0.5519233736859616,0.0519233736859615,True,True,True,31.703192,32.17418815,False,False,False,,0,,True,543,False,0,-1,0,0.4396707476229418,0.4377880739921888,0.2900286258845973,0.2845656557151028,34.035041573126534,34.99922162791028,100.0
4864,0,hot-cold,0,row_budget,0.5,0.5,0.25,1216,0.7851924422901526,True,td_2l_c4,TD-2L (4),td,0.7599493173119048,1573,9,0.5117276103183146,0.5225627844052909,0.7599493173119048,0.2599493173119048,True,False,False,0.2370585,0.3498799499999999,True,False,False,,0,,True,4,False,0,-1,0,0.4396707476229418,0.4377880739921888,0.2900286258845973,0.2845656557151028,-18.853207139774675,-16.8893445753036,-55.39351876291178
4864,0,hot-cold,0,row_budget,0.5,0.5,0.25,1216,0.7851924422901526,True,td_2l_c8,TD-2L (8),td,0.5519233736859616,870,6,0.2845656557151028,0.2900286258845973,0.5519233736859616,0.0519233736859615,True,True,True,0.494425,0.55774385,True,True,False,,0,,True,8,False,0,-1,0,0.4396707476229418,0.4377880739921888,0.2900286258845973,0.2845656557151028,34.035041573126534,34.99922162791028,100.0
4864,0,hot-cold,0,row_budget,0.5,0.5,0.25,1216,0.7851924422901526,True,td_2l_c16,TD-2L (16),td,0.5519233736859616,870,6,0.2845656557151028,0.2900286258845973,0.5519233736859616,0.0519233736859615,True,True,True,0.5281175,0.5704711,True,True,False,,0,,True,9,True,0,-1,0,0.4396707476229418,0.4377880739921888,0.2900286258845973,0.2845656557151028,34.035041573126534,34.99922162791028,100.0
4864,0,hot-cold,0,row_budget,0.5,0.5,0.25,1216,0.7851924422901526,True,td_2l_c32,TD-2L (32),td,0.5519233736859616,870,6,0.2845656557151028,0.2900286258845973,0.5519233736859616,0.0519233736859615,True,True,True,0.5338075,0.6083028499999998,True,True,False,,0,,True,9,True,0,-1,0,0.4396707476229418,0.4377880739921888,0.2900286258845973,0.2845656557151028,34.035041573126534,34.99922162791028,100.0
4864,0,hot-cold,0,row_budget,0.5,0.5,0.25,1216,0.7851924422901526,True,td_2l_c8_trim64,TD-2L (8) + trim 64,trim,0.5201927894516524,806,6,0.2644729585971946,0.2697610907477124,0.5201927894516524,0.0201927894516523,True,True,True,0.7010105,0.7318175499999999,True,True,False,,0,,True,8,False,64,-1,0,0.4396707476229418,0.4377880739921888,0.2900286258845973,0.2845656557151028,38.644749006805114,39.588816071331934,113.54400412226417
4864,0,hot-cold,0,row_budget,0.5,0.5,0.25,1216,0.7851924422901526,True,td_2l_c16_trim256,TD-2L (16) + trim 256,trim,0.5003776556625726,748,6,0.2503582925935224,0.2536433248632465,0.5003776556625726,0.0003776556625726,True,True,True,0.9285205,0.97312925,True,True,False,,0,,True,9,True,122,-1,0,0.4396707476229418,0.4377880739921888,0.2900286258845973,0.2845656557151028,42.31062079190926,42.812902528270016,124.3148791253923
4864,0,hot-cold,0,row_budget,0.5,0.5,0.25,1216,0.7851924422901526,True,tiles_half_s,Tiles (s/2),tiles,0.5080522859614317,782,3,0.2653865806550656,0.267570883727835,0.5080522859614317,0.0080522859614317,True,True,True,0.113818,0.1328167499999999,True,True,False,,0,,True,0,False,0,34,0,0.4396707476229418,0.4377880739921888,0.2900286258845973,0.2845656557151028,39.142896093396295,39.380125585650205,115.00763414463651
4864,0,hot-cold,0,row_budget,0.5,0.5,0.25,1216,0.7851924422901526,True,tiles_s,Tiles (s),tiles,0.515730229255228,810,2,0.2635088139592084,0.2688953893358692,0.515730229255228,0.015730229255228,True,True,True,0.0819235,0.0990366999999999,True,True,False,,0,,True,0,False,0,0,0,0.4396707476229418,0.4377880739921888,0.2900286258845973,0.2845656557151028,38.84164666636594,39.809046976480666,114.12251864864659
4864,0,hot-cold,0,row_budget,0.5,0.5,0.25,1216,0.7851924422901526,True,tiles_2s,Tiles (2s),tiles,0.5006079528457642,810,2,0.2635088139592084,0.2691777149321267,0.5006079528457642,0.0006079528457642,True,True,True,0.0671955,0.07820015,True,True,False,,0,,True,0,False,0,0,0,0.4396707476229418,0.4377880739921888,0.2900286258845973,0.2845656557151028,38.77743370751347,39.809046976480666,113.93385145188552
4864,0,hot-cold,0,row_budget,0.5,0.5,0.25,1216,0.7851924422901526,True,paper_bucket64,Paper bucket 64,bucket,0.6624157521072194,1212,9,0.4173875314660665,0.4178722898456838,0.6624157521072194,0.1624157521072193,True,True,True,0.0831205,0.1007211999999999,True,True,False,,0,,True,0,False,0,-1,12003,0.4396707476229418,0.4377880739921888,0.2900286258845973,0.2845656557151028,4.957904953902492,4.659912806689725,14.567060079095572
4864,0,hot-cold,0,row_budget,0.5,0.5,0.25,1216,0.7851924422901526,True,paper_bucket256,Paper bucket 256,bucket,0.6655429912667958,1212,12,0.4350883474208377,0.4352069577841934,0.6655429912667958,0.1655429912667958,True,True,True,0.082204,0.09448875,True,True,False,,0,,True,0,False,0,-1,12003,0.4396707476229418,0.4377880739921888,0.2900286258845973,0.2845656557151028,1.0152574086135235,0.6166743069842662,2.982976842946349
4864,0,hot-cold,0,row_budget,0.5,0.5,0.25,1216,0.7851924422901526,True,paper_bucket1024,Paper bucket 1024,bucket,0.662060515708597,1212,12,0.4377880739921888,0.4396707476229418,0.662060515708597,0.162060515708597,True,True,True,0.075752,0.0948269499999999,True,True,False,,0,,True,0,False,0,-1,12003,0.4396707476229418,0.4377880739921888,0.2900286258845973,0.2845656557151028,0.0,0.0,0.0
4864,0,hot-cold,1,coverage,0.7,0.7,0.5,2432,0.9269162014497128,True,paper,Paper,paper,0.7104927559875011,1434,12,0.501886352591134,0.5027108258445921,0.7104927559875011,0.0104927559875011,True,True,True,3.531968,3.62960835,False,False,False,,0,,True,0,False,0,-1,12003,0.5027108258445921,0.501886352591134,0.4550921722469048,0.4440611494497771,0.0,0.0,0.0
4864,0,hot-cold,1,coverage,0.7,0.7,0.5,2432,0.9269162014497128,True,supported_full,Full supported,supported,0.710660148920693,1365,8,0.4440611494497771,0.4550921722469048,0.710660148920693,0.010660148920693,True,True,True,31.7503045,32.73737485,False,False,False,,0,,True,543,False,0,-1,0,0.5027108258445921,0.501886352591134,0.4550921722469048,0.4440611494497771,9.472374802687888,11.52157312961739,100.00000000000001
4864,0,hot-cold,1,coverage,0.7,0.7,0.5,2432,0.9269162014497128,True,td_2l_c4,TD-2L (4),td,0.7599493173119048,1573,9,0.5117276103183146,0.5225627844052909,0.7599493173119048,0.0599493173119048,True,True,True,0.2356059999999999,0.3443776999999999,True,True,False,,0,,True,4,False,0,-1,0,0.5027108258445921,0.501886352591134,0.4550921722469048,0.4440611494497771,-3.9489817087877466,-1.9608538220599714,-41.68945793474282
4864,0,hot-cold,1,coverage,0.7,0.7,0.5,2432,0.9269162014497128,True,td_2l_c8,TD-2L (8),td,0.735572345433102,1453,9,0.4768679747243298,0.4857913213074374,0.735572345433102,0.035572345433102,True,True,True,0.5187505,0.6343830999999998,True,True,False,,0,,True,8,False,0,-1,0,0.5027108258445921,0.501886352591134,0.4550921722469048,0.4440611494497771,3.3656535064126913,4.984869131754543,35.53125352955475
4864,0,hot-cold,1,coverage,0.7,0.7,0.5,2432,0.9269162014497128,True,td_2l_c16,TD-2L (16),td,0.710660148920693,1365,8,0.4440611494497771,0.4550921722469048,0.710660148920693,0.010660148920693,True,True,True,0.6716055,0.8992021499999998,True,True,False,,0,,True,11,True,0,-1,0,0.5027108258445921,0.501886352591134,0.4550921722469048,0.4440611494497771,9.472374802687888,11.52157312961739,100.00000000000001
4864,0,hot-cold,1,coverage,0.7,0.7,0.5,2432,0.9269162014497128,True,td_2l_c32,TD-2L (32),td,0.710660148920693,1365,8,0.4440611494497771,0.4550921722469048,0.710660148920693,0.010660148920693,True,True,True,0.6801065,0.7619748,True,True,False,,0,,True,11,True,0,-1,0,0.5027108258445921,0.501886352591134,0.4550921722469048,0.4440611494497771,9.472374802687888,11.52157312961739,100.00000000000001
4864,0,hot-cold,1,coverage,0.7,0.7,0.5,2432,0.9269162014497128,True,td_2l_c8_trim64,TD-2L (8) + trim 64,trim,0.7125657766935494,1389,9,0.4573504367455355,0.4649590867247675,0.7125657766935494,0.0125657766935494,True,True,True,0.7704249999999999,0.8344402,True,True,False,,0,,True,8,False,64,-1,0,0.5027108258445921,0.501886352591134,0.4550921722469048,0.4440611494497771,7.509633208395483,8.873705295166712,79.27930814418933
4864,0,hot-cold,1,coverage,0.7,0.7,0.5,2432,0.9269162014497128,True,td_2l_c16_trim256,TD-2L (16) + trim 256,trim,0.7003726152135955,1340,8,0.4359281613646164,0.4457187061383846,0.7003726152135955,0.0003726152135955,True,True,True,0.8278475,1.1794998,True,True,False,,0,,True,11,True,25,-1,0,0.5027108258445921,0.501886352591134,0.4550921722469048,0.4440611494497771,11.336958898877203,13.142057138232454,119.68444170579284
4864,0,hot-cold,1,coverage,0.7,0.7,0.5,2432,0.9269162014497128,True,tiles_half_s,Tiles (s/2),tiles,0.703649188587559,1360,4,0.4534212651839823,0.4597980836385891,0.703649188587559,0.003649188587559,True,True,True,0.1192075,0.1459584,True,True,False,,0,,True,0,False,0,0,0,0.5027108258445921,0.501886352591134,0.4550921722469048,0.4440611494497771,8.536267770622686,9.656586029274683,90.11750430526065
4864,0,hot-cold,1,coverage,0.7,0.7,0.5,2432,0.9269162014497128,True,tiles_s,Tiles (s),tiles,0.7135197388983178,1417,1,0.4609777646669115,0.4708948420479303,0.7135197388983178,0.0135197388983178,True,True,True,0.085134,0.1030250999999999,True,True,False,,0,,True,0,False,0,67,0,0.5027108258445921,0.501886352591134,0.4550921722469048,0.4440611494497771,6.32888375602586,8.150966391698056,66.81411882297952
4864,0,hot-cold,1,coverage,0.7,0.7,0.5,2432,0.9269162014497128,True,tiles_2s,Tiles (2s),tiles,0.7303884672726502,1485,1,0.4830994922585487,0.4934924773755656,0.7303884672726502,0.0303884672726502,True,True,True,0.068839,0.0869326999999999,True,True,False,,0,,True,0,False,0,135,0,0.5027108258445921,0.501886352591134,0.4550921722469048,0.4440611494497771,1.8337278600553342,3.7432498882650767,19.35869196745669
4864,0,hot-cold,1,coverage,0.7,0.7,0.5,2432,0.9269162014497128,True,paper_bucket64,Paper bucket 64,bucket,0.706682748553702,1404,12,0.4973149370825809,0.4923788795344996,0.706682748553702,0.0066827485537019,True,True,True,0.0773345,0.1035168499999999,True,True,False,,0,,True,0,False,0,-1,12003,0.5027108258445921,0.501886352591134,0.4550921722469048,0.4440611494497771,2.055246431730229,0.9108467454737257,21.697266784112358
4864,0,hot-cold,1,coverage,0.7,0.7,0.5,2432,0.9269162014497128,True,paper_bucket256,Paper bucket 256,bucket,0.7016584831846417,1380,14,0.4980994417826916,0.4945528520674671,0.7016584831846417,0.0016584831846417,True,True,True,0.077235,0.0889681,True,True,False,,0,,True,0,False,0,-1,12003,0.5027108258445921,0.501886352591134,0.4550921722469048,0.4440611494497771,1.6227965179423154,0.7545355216158733,17.131886688877888
4864,0,hot-cold,1,coverage,0.7,0.7,0.5,2432,0.9269162014497128,True,paper_bucket1024,Paper bucket 1024,bucket,0.7104927559875011,1434,12,0.501886352591134,0.5027108258445921,0.7104927559875011,0.0104927559875011,True,True,True,0.0697,0.08073855,True,True,False,,0,,True,0,False,0,-1,12003,0.5027108258445921,0.501886352591134,0.4550921722469048,0.4440611494497771,0.0,0.0,0.0
4864,0,hot-cold,1,row_budget,0.7,0.7,0.5,2432,0.9269162014497128,True,paper,Paper,paper,0.8683646769998299,2430,23,0.8671986765039947,0.8738703861817313,0.8683646769998299,0.1683646769998299,True,True,True,0.6026615,0.6383833499999999,True,True,False,,0,,True,0,False,0,-1,0,0.8738703861817313,0.8671986765039947,0.4550921722469048,0.4440611494497771,0.0,0.0,0.0
4864,0,hot-cold,1,row_budget,0.7,0.7,0.5,2432,0.9269162014497128,True,supported_full,Full supported,supported,0.710660148920693,1365,8,0.4440611494497771,0.4550921722469048,0.710660148920693,0.010660148920693,True,True,True,31.649631,33.222282449999994,False,False,False,,0,,True,543,False,0,-1,0,0.8738703861817313,0.8671986765039947,0.4550921722469048,0.4440611494497771,47.92223429891316,48.7936084911989,100.0
4864,0,hot-cold,1,row_budget,0.7,0.7,0.5,2432,0.9269162014497128,True,td_2l_c4,TD-2L (4),td,0.7599493173119048,1573,9,0.5117276103183146,0.5225627844052909,0.7599493173119048,0.0599493173119048,True,True,True,0.2311975,0.3468357999999999,True,True,False,,0,,True,4,False,0,-1,0,0.8738703861817313,0.8671986765039947,0.4550921722469048,0.4440611494497771,40.20133961873174,40.99072978509587,83.88870053090048
4864,0,hot-cold,1,row_budget,0.7,0.7,0.5,2432,0.9269162014497128,True,td_2l_c8,TD-2L (8),td,0.735572345433102,1453,9,0.4768679747243298,0.4857913213074374,0.735572345433102,0.035572345433102,True,True,True,0.528708,0.59177505,True,True,False,,0,,True,8,False,0,-1,0,0.8738703861817313,0.8671986765039947,0.4550921722469048,0.4440611494497771,44.40922487028739,45.01052784734812,92.66935383956955
4864,0,hot-cold,1,row_budget,0.7,0.7,0.5,2432,0.9269162014497128,True,td_2l_c16,TD-2L (16),td,0.710660148920693,1365,8,0.4440611494497771,0.4550921722469048,0.710660148920693,0.010660148920693,True,True,True,0.6569484999999999,0.7195799999999999,True,True,False,,0,,True,11,True,0,-1,0,0.8738703861817313,0.8671986765039947,0.4550921722469048,0.4440611494497771,47.92223429891316,48.7936084911989,100.0
4864,0,hot-cold,1,row_budget,0.7,0.7,0.5,2432,0.9269162014497128,True,td_2l_c32,TD-2L (32),td,0.710660148920693,1365,8,0.4440611494497771,0.4550921722469048,0.710660148920693,0.010660148920693,True,True,True,0.6538275,0.6892290999999999,True,True,False,,0,,True,11,True,0,-1,0,0.8738703861817313,0.8671986765039947,0.4550921722469048,0.4440611494497771,47.92223429891316,48.7936084911989,100.0
4864,0,hot-cold,1,row_budget,0.7,0.7,0.5,2432,0.9269162014497128,True,td_2l_c8_trim64,TD-2L (8) + trim 64,trim,0.7125657766935494,1389,9,0.4573504367455355,0.4649590867247675,0.7125657766935494,0.0125657766935494,True,True,True,0.7404245,0.78735505,True,True,False,,0,,True,8,False,64,-1,0,0.8738703861817313,0.8671986765039947,0.4550921722469048,0.4440611494497771,46.79312926985102,47.26116988677983,97.64388066295199
4864,0,hot-cold,1,row_budget,0.7,0.7,0.5,2432,0.9269162014497128,True,td_2l_c16_trim256,TD-2L (16) + trim 256,trim,0.7003726152135955,1340,8,0.4359281613646164,0.4457187061383846,0.7003726152135955,0.0003726152135955,True,True,True,0.7987385,0.83104595,True,True,False,,0,,True,11,True,25,-1,0,0.8738703861817313,0.8671986765039947,0.4550921722469048,0.4440611494497771,48.99487233044967,49.73145448952858,102.23828885950093
