trial,target_cv,spatial_mode,coverage_target,target_importance,q,single_importance,single_rows,single_chunks,single_aff_ms,single_runtime_ms,top_importance,top_rows,top_chunks,top_aff_ms,top_runtime_ms,quant_importance,quant_rows,quant_chunks,quant_aff_ms,quant_runtime_ms,quant_build_ms,quant_one_query_ms,quant_amortized_ms,quant_full_mask
0,1.07,random,0.7,0.7,2048,0.7000188697632475,9932,1,11.119960983587537,2.509018,0.7000412884099844,5265,3327,42.488859197459774,0.084458,1.0,14336,1,16.045843008415762,0.283239,161.774643,162.057882,11.838570642857142,True
0,1.07,random,0.9,0.9,2048,0.9000326171397548,12808,1,14.336772224142935,2.000818,0.900009583849229,9534,3208,45.95463806440903,0.087784,1.0,14336,1,16.045843008415762,0.278951,161.774643,162.053594,11.834282642857142,True
0,1.07,random,0.95,0.95,2048,0.9501589410065658,13535,1,15.14992304885913,1.882588,0.9500206689266693,11258,2434,39.36824958565893,0.069911,1.0,14336,1,16.045843008415762,0.27858,161.774643,162.053223,11.833911642857142,True
0,1.07,random,0.99,0.99,2048,0.9900388027495902,14167,1,15.856816200469355,1.780326,0.9900052137607668,13326,935,25.19098351846113,0.058178,1.0,14336,1,16.045843008415762,0.287537,161.774643,162.06217999999998,11.842868642857143,True
0,1.07,random,0.1,0.1,4096,0.1000783843252811,1355,1,1.5265708548519183,4.066478,0.10013224815415409,227,226,2.7401001076346585,0.099045,0.10016521471757334,870,25,1.2481187306404862,1.598406,544.11713,545.7155359999999,40.46391528571428,False
0,1.07,random,0.3,0.3,4096,0.30006742448829726,4206,1,4.715419549853114,3.512914,0.30008083201233837,1175,1081,13.206197206165667,0.073838,0.30010250605255046,3262,47,4.165594577178393,1.373577,544.11713,545.4907069999999,40.23908628571428,False
0,1.07,random,0.5,0.5,4096,0.5000171307052963,7042,1,7.887490717521788,3.058976,0.5000965978102185,2773,2252,27.875600406383768,0.079859,0.5000048113083316,6015,52,7.299834522677201,1.210522,544.11713,545.327652,40.07603128571428,False
0,1.07,random,0.7,0.7,4096,0.7000188697632475,9932,1,11.119960983587537,2.509018,0.7000412884099844,5265,3327,42.488859197459774,0.084458,0.7000026803346378,9066,42,10.602374723969389,1.03292,544.11713,545.15005,39.89842928571428,False
0,1.07,random,0.9,0.9,4096,0.9000326171397548,12808,1,14.336772224142935,2.000818,0.900009583849229,9534,3208,45.95463806440903,0.087784,0.9001517897581112,12412,24,14.146865876287729,0.864154,544.11713,544.981284,39.72966328571428,False
0,1.07,random,0.95,0.95,4096,0.9501589410065658,13535,1,15.14992304885913,1.882588,0.9500206689266693,11258,2434,39.36824958565893,0.069911,0.9501979455120969,13340,14,15.074826709117731,0.817598,544.11713,544.934728,39.68310728571428,False
0,1.07,random,0.99,0.99,4096,0.9900388027495902,14167,1,15.856816200469355,1.780326,0.9900052137607668,13326,935,25.19098351846113,0.058178,0.9900643161881421,14105,6,15.842473516562729,0.794294,544.11713,544.911424,39.65980328571428,False
0,1.07,random,0.1,0.1,8192,0.1000783843252811,1355,1,1.5265708548519183,4.066478,0.10013224815415409,227,226,2.7401001076346585,0.099045,0.10016002142549536,845,27,1.2421579567146257,2.713249,1240.934349,1243.647598,91.35141678571429,False
0,1.07,random,0.3,0.3,8192,0.30006742448829726,4206,1,4.715419549853114,3.512914,0.30008083201233837,1175,1081,13.206197206165667,0.073838,0.3001417434736752,3231,49,4.152922792319531,2.38719,1240.934349,1243.321539,91.02535778571429,False
0,1.07,random,0.5,0.5,8192,0.5000171307052963,7042,1,7.887490717521788,3.058976,0.5000965978102185,2773,2252,27.875600406383768,0.079859,0.500001205890652,5948,57,7.279899329662805,2.086498,1240.934349,1243.020847,90.7246657857143,False
0,1.07,random,0.7,0.7,8192,0.7000188697632475,9932,1,11.119960983587537,2.509018,0.7000412884099844,5265,3327,42.488859197459774,0.084458,0.700198684079248,9043,43,10.587650067873696,1.803339,1240.934349,1242.7376880000002,90.44150678571428,False
0,1.07,random,0.9,0.9,8192,0.9000326171397548,12808,1,14.336772224142935,2.000818,0.900009583849229,9534,3208,45.95463806440903,0.087784,0.9000509099740461,12388,25,14.131022718369866,1.51483,1240.934349,1242.4491790000002,90.15299778571429,False
0,1.07,random,0.95,0.95,8192,0.9501589410065658,13535,1,15.14992304885913,1.882588,0.9500206689266693,11258,2434,39.36824958565893,0.069911,0.9500907828714397,13312,16,15.065510429725375,1.437095,1240.934349,1242.371444,90.07526278571429,False
0,1.07,random,0.99,0.99,8192,0.9900388027495902,14167,1,15.856816200469355,1.780326,0.9900052137607668,13326,935,25.19098351846113,0.058178,0.9901279632058791,14101,6,15.837999509274058,1.394505,1240.934349,1242.328854,90.03267278571428,False
0,1.07,random,0.1,0.1,16384,0.1000783843252811,1355,1,1.5265708548519183,4.066478,0.10013224815415409,227,226,2.7401001076346585,0.099045,0.10000308671593318,843,27,1.2399209530702893,5.320692,2587.551518,2592.87221,190.14580042857145,False
0,1.07,random,0.3,0.3,16384,0.30006742448829726,4206,1,4.715419549853114,3.512914,0.30008083201233837,1175,1081,13.206197206165667,0.073838,0.30002804260031796,3228,49,4.149567286853026,4.689822,2587.551518,2592.24134,189.51493042857143,False
0,1.07,random,0.5,0.5,16384,0.5000171307052963,7042,1,7.887490717521788,3.058976,0.5000965978102185,2773,2252,27.875600406383768,0.079859,0.5000475251293807,5975,54,7.27709622141882,4.104318,2587.551518,2591.6558360000004,188.92942642857145,False
0,1.07,random,0.7,0.7,16384,0.7000188697632475,9932,1,11.119960983587537,2.509018,0.7000412884099844,5265,3327,42.488859197459774,0.084458,0.7000061154771948,9027,44,10.580754924533178,3.517492,2587.551518,2591.06901,188.34260042857144,False
0,1.07,random,0.9,0.9,16384,0.9000326171397548,12808,1,14.336772224142935,2.000818,0.900009583849229,9534,3208,45.95463806440903,0.087784,0.9000144057681128,12384,25,14.126548711081199,4.435477,2587.551518,2591.986995,189.26058542857143,False
0,1.07,random,0.95,0.95,16384,0.9501589410065658,13535,1,15.14992304885913,1.882588,0.9500206689266693,11258,2434,39.36824958565893,0.069911,0.9500857078652368,13309,16,15.062154924258872,2.85277,2587.551518,2590.404288,187.67787842857143,False
0,1.07,random,0.99,0.99,16384,0.9900388027495902,14167,1,15.856816200469355,1.780326,0.9900052137607668,13326,935,25.19098351846113,0.058178,0.9900055036555214,14095,6,15.831288498341051,2.771098,2587.551518,2590.3226160000004,187.59620642857143,False
0,1.07,random,0.1,0.1,32768,0.1000783843252811,1355,1,1.5265708548519183,4.066478,0.10013224815415409,227,226,2.7401001076346585,0.099045,0.10001046496022355,843,27,1.2399209530702904,8.607202,5533.021655,5541.628857,403.82303449999995,False
0,1.07,random,0.3,0.3,32768,0.30006742448829726,4206,1,4.715419549853114,3.512914,0.30008083201233837,1175,1081,13.206197206165667,0.073838,0.30000042279228484,3218,50,4.149383154445515,7.558051,5533.021655,5540.5797059999995,402.77388349999995,False
0,1.07,random,0.5,0.5,32768,0.5000171307052963,7042,1,7.887490717521788,3.058976,0.5000965978102185,2773,2252,27.875600406383768,0.079859,0.5000219376121875,5965,55,7.27691208901131,6.557983,5533.021655,5539.579637999999,401.77381549999996,False
0,1.07,random,0.7,0.7,32768,0.7000188697632475,9932,1,11.119960983587537,2.509018,0.7000412884099844,5265,3327,42.488859197459774,0.084458,0.7000370802936325,9037,43,10.58093905694069,5.566251,5533.021655,5538.587906,400.7820835,False
0,1.07,random,0.9,0.9,32768,0.9000326171397548,12808,1,14.336772224142935,2.000818,0.900009583849229,9534,3208,45.95463806440903,0.087784,0.9000144057681128,12384,25,14.126548711081199,4.699871,5533.021655,5537.721525999999,399.91570349999995,False
0,1.07,random,0.95,0.95,32768,0.9501589410065658,13535,1,15.14992304885913,1.882588,0.9500206689266693,11258,2434,39.36824958565893,0.069911,0.9500093935340688,13317,15,15.060102053022051,4.508925,5533.021655,5537.53058,399.72475749999995,False
0,1.07,random,0.99,0.99,32768,0.9900388027495902,14167,1,15.856816200469355,1.780326,0.9900052137607668,13326,935,25.19098351846113,0.058178,0.9900055036555214,14095,6,15.831288498341051,4.331533,5533.021655,5537.353187999999,399.54736549999996,False
0,1.07,random,0.1,0.1,65536,0.1000783843252811,1355,1,1.5265708548519183,4.066478,0.10013224815415409,227,226,2.7401001076346585,0.099045,0.10001046496022355,843,27,1.2399209530702904,14.845428,10911.008316,10925.853744,794.2031648571428,False
0,1.07,random,0.3,0.3,65536,0.30006742448829726,4206,1,4.715419549853114,3.512914,0.30008083201233837,1175,1081,13.206197206165667,0.073838,0.3000350987302362,3228,49,4.149567286853026,12.892158,10911.008316,10923.900474,792.2498948571429,False
0,1.07,random,0.5,0.5,65536,0.5000171307052963,7042,1,7.887490717521788,3.058976,0.5000965978102185,2773,2252,27.875600406383768,0.079859,0.5000219376121875,5965,55,7.27691208901131,10.961771,10911.008316,10921.970087,790.3195078571429,False
0,1.07,random,0.7,0.7,65536,0.7000188697632475,9932,1,11.119960983587537,2.509018,0.7000412884099844,5265,3327,42.488859197459774,0.084458,0.7000027907774924,9017,45,10.58057079212567,9.335963,10911.008316,10920.344278999999,788.6936998571429,False
0,1.07,random,0.9,0.9,65536,0.9000326171397548,12808,1,14.336772224142935,2.000818,0.900009583849229,9534,3208,45.95463806440903,0.087784,0.9000144057681128,12384,25,14.126548711081199,7.83524,10911.008316,10918.843556,787.1929768571429,False
0,1.07,random,0.95,0.95,65536,0.9501589410065658,13535,1,15.14992304885913,1.882588,0.9500206689266693,11258,2434,39.36824958565893,0.069911,0.9500093935340688,13317,15,15.060102053022051,7.448667,10911.008316,10918.456983,786.8064038571429,False
0,1.07,random,0.99,0.99,65536,0.9900388027495902,14167,1,15.856816200469355,1.780326,0.9900052137607668,13326,935,25.19098351846113,0.058178,0.9900055036555214,14095,6,15.831288498341051,7.175247,10911.008316,10918.183562999999,786.5329838571429,False
0,1.07,random,0.1,0.1,131072,0.1000783843252811,1355,1,1.5265708548519183,4.066478,0.10013224815415409,227,226,2.7401001076346585,0.099045,0.10001046496022355,843,27,1.2399209530702904,20.101949,24497.465442,24517.567391,1769.9209091428572,False
0,1.07,random,0.3,0.3,131072,0.30006742448829726,4206,1,4.715419549853114,3.512914,0.30008083201233837,1175,1081,13.206197206165667,0.073838,0.3000014088159126,3218,50,4.149383154445516,18.183444,24497.465442,24515.648886,1768.0024041428571,False
0,1.07,random,0.5,0.5,131072,0.5000171307052963,7042,1,7.887490717521788,3.058976,0.5000965978102185,2773,2252,27.875600406383768,0.079859,0.5000018639322759,5955,56,7.276727956603806,15.479822,24497.465442,24512.945264,1765.2987821428571,False
0,1.07,random,0.7,0.7,131072,0.7000188697632475,9932,1,11.119960983587537,2.509018,0.7000412884099844,5265,3327,42.488859197459774,0.084458,0.7000027907774924,9017,45,10.58057079212567,12.885275,24497.465442,24510.350717,1762.7042351428572,False
0,1.07,random,0.9,0.9,131072,0.9000326171397548,12808,1,14.336772224142935,2.000818,0.900009583849229,9534,3208,45.95463806440903,0.087784,0.9000144057681128,12384,25,14.126548711081199,10.917799,24497.465442,24508.383241,1760.7367591428572,False
0,1.07,random,0.95,0.95,131072,0.9501589410065658,13535,1,15.14992304885913,1.882588,0.9500206689266693,11258,2434,39.36824958565893,0.069911,0.9500093935340688,13317,15,15.060102053022051,10.390144,24497.465442,24507.855586,1760.209104142857,False
0,1.07,random,0.99,0.99,131072,0.9900388027495902,14167,1,15.856816200469355,1.780326,0.9900052137607668,13326,935,25.19098351846113,0.058178,0.9900055036555214,14095,6,15.831288498341051,10.500228,24497.465442,24507.96567,1760.3191881428572,False
0,1.07,local,0.1,0.1,1024,0.1000357152964384,1131,1,1.2760264466862685,4.15346,0.10013224815415409,227,85,1.1889752078366358,0.077194,0.10082799229358719,323,14,0.5152884899586787,0.093384,37.699609,37.792993,2.7862132142857146,False
0,1.07,local,0.3,0.3,1024,0.30001152426966987,3841,1,4.307166384761765,3.579107,0.30008083201233837,1175,262,4.196471724360132,0.05356,1.0,14336,1,16.045843008415762,0.033452,37.699609,37.733061,2.7262812142857147,True
0,1.07,local,0.5,0.5,1024,0.5000067181322682,6745,1,7.5552956763378685,3.068854,0.5000965978102186,2773,526,8.888071491125702,0.049152,1.0,14336,1,16.045843008415762,0.031489,37.699609,37.731098,2.7243182142857147,True
0,1.07,local,0.7,0.7,1024,0.7000406286136864,9636,1,10.788884444225786,2.551167,0.7000412884099844,5265,714,13.743544565032586,0.050996,1.0,14336,1,16.045843008415762,0.030977,37.699609,37.730586,2.7238062142857147,True
0,1.07,local,0.9,0.9,1024,0.9000271380984064,12445,1,13.930756062695922,2.064287,0.900009583849229,9534,698,18.342414670841393,0.05361,1.0,14336,1,16.045843008415762,0.030738,37.699609,37.730347,2.7235672142857146,True
0,1.07,local,0.95,0.95,1024,0.9500501190006294,13312,1,14.900497142515647,1.942921,0.9500206689266693,11258,559,18.741588684089482,0.058469,1.0,14336,1,16.045843008415762,0.030818,37.699609,37.730427,2.7236472142857147,True
0,1.07,local,0.99,0.99,1024,0.9900236685779945,14101,1,15.782995080206263,1.801436,0.9900052137607668,13326,253,17.688379393196936,0.050354,1.0,14336,1,16.045843008415762,0.030617,37.699609,37.730226,2.7234462142857145,True
0,1.07,local,0.1,0.1,2048,0.1000357152964384,1131,1,1.2760264466862685,4.15346,0.10013224815415409,227,85,1.1889752078366358,0.077194,0.10019179410548655,295,11,0.4509677814954603,0.403003,121.161311,121.564314,9.057382357142856,False
0,1.07,local,0.3,0.3,2048,0.30001152426966987,3841,1,4.307166384761765,3.579107,0.30008083201233837,1175,262,4.196471724360132,0.05356,0.30044093015484624,1466,34,2.013753788980152,0.258102,121.161311,121.41941299999999,8.912481357142855,False
0,1.07,local,0.5,0.5,2048,0.5000067181322682,6745,1,7.5552956763378685,3.068854,0.5000965978102186,2773,526,8.888071491125702,0.049152,1.0,14336,1,16.045843008415762,0.188993,121.161311,121.350304,8.843372357142856,True
0,1.07,local,0.7,0.7,2048,0.7000406286136864,9636,1,10.788884444225786,2.551167,0.7000412884099844,5265,714,13.743544565032586,0.050996,1.0,14336,1,16.045843008415762,0.192239,121.161311,121.35355,8.846618357142857,True
0,1.07,local,0.9,0.9,2048,0.9000271380984064,12445,1,13.930756062695922,2.064287,0.900009583849229,9534,698,18.342414670841393,0.05361,1.0,14336,1,16.045843008415762,0.188222,121.161311,121.349533,8.842601357142856,True
0,1.07,local,0.95,0.95,2048,0.9500501190006294,13312,1,14.900497142515647,1.942921,0.9500206689266693,11258,559,18.741588684089482,0.058469,1.0,14336,1,16.045843008415762,0.188472,121.161311,121.349783,8.842851357142857,True
0,1.07,local,0.99,0.99,2048,0.9900236685779945,14101,1,15.782995080206263,1.801436,0.9900052137607668,13326,253,17.688379393196936,0.050354,1.0,14336,1,16.045843008415762,0.18723,121.161311,121.348541,8.841609357142856,True
0,1.07,local,0.1,0.1,4096,0.1000357152964384,1131,1,1.2760264466862685,4.15346,0.10013224815415409,227,85,1.1889752078366358,0.077194,0.10016601283003887,289,11,0.44425677056245183,1.398653,398.290335,399.68898800000005,29.847962642857144,False
0,1.07,local,0.3,0.3,4096,0.30001152426966987,3841,1,4.307166384761765,3.579107,0.30008083201233837,1175,262,4.196471724360132,0.05356,0.3000682673657218,1383,37,1.9539207951827147,1.166399,398.290335,399.45673400000004,29.615708642857143,False
0,1.07,local,0.5,0.5,4096,0.5000067181322682,6745,1,7.5552956763378685,3.068854,0.5000965978102186,2773,526,8.888071491125702,0.049152,0.5000471191283972,3174,64,4.254181475668499,0.987505,398.290335,399.27784,29.436814642857144,False
0,1.07,local,0.7,0.7,4096,0.7000406286136864,9636,1,10.788884444225786,2.551167,0.7000412884099844,5265,714,13.743544565032586,0.050996,0.7002105016837538,6024,75,7.5629214128025755,0.803862,398.290335,399.094197,29.253171642857144,False
0,1.07,local,0.9,0.9,4096,0.9000271380984064,12445,1,13.930756062695922,2.064287,0.900009583849229,9534,698,18.342414670841393,0.05361,1.0,14336,1,16.045843008415762,0.688797,398.290335,398.97913200000005,29.138106642857146,True
0,1.07,local,0.95,0.95,4096,0.9500501190006294,13312,1,14.900497142515647,1.942921,0.9500206689266693,11258,559,18.741588684089482,0.058469,1.0,14336,1,16.045843008415762,0.689008,398.290335,398.97934300000003,29.138317642857146,True
0,1.07,local,0.99,0.99,4096,0.9900236685779945,14101,1,15.782995080206263,1.801436,0.9900052137607668,13326,253,17.688379393196936,0.050354,1.0,14336,1,16.045843008415762,0.709776,398.290335,399.000111,29.159085642857146,True
0,1.07,local,0.1,0.1,8192,0.1000357152964384,1131,1,1.2760264466862685,4.15346,0.10013224815415409,227,85,1.1889752078366358,0.077194,0.1001238124514519,288,11,0.44313826874028356,2.954951,1106.657043,1109.6119939999999,82.00188264285713,False
0,1.07,local,0.3,0.3,8192,0.30001152426966987,3841,1,4.307166384761765,3.579107,0.30008083201233837,1175,262,4.196471724360132,0.05356,0.30006578412202806,1373,37,1.9427357769610347,2.687972,1106.657043,1109.3450149999999,81.73490364285713,False
0,1.07,local,0.5,0.5,8192,0.5000067181322682,6745,1,7.5552956763378685,3.068854,0.5000965978102186,2773,526,8.888071491125702,0.049152,0.5000182036199288,3130,66,4.226969167121446,2.264872,1106.657043,1108.921915,81.31180364285713,False
0,1.07,local,0.7,0.7,8192,0.7000406286136864,9636,1,10.788884444225786,2.551167,0.7000412884099844,5265,714,13.743544565032586,0.050996,0.7000446976392316,5864,79,7.427964664512424,1.957176,1106.657043,1108.6142189999998,81.00410764285714,False
0,1.07,local,0.9,0.9,8192,0.9000271380984064,12445,1,13.930756062695922,2.064287,0.900009583849229,9534,698,18.342414670841393,0.05361,0.900041847004991,10078,67,12.009320713357415,1.8626,1106.657043,1108.5196429999999,80.90953164285713,False
0,1.07,local,0.95,0.95,8192,0.9500501190006294,13312,1,14.900497142515647,1.942921,0.9500206689266693,11258,559,18.741588684089482,0.058469,0.950085264498785,11855,40,13.699874534366984,1.556938,1106.657043,1108.2139809999999,80.60386964285713,False
0,1.07,local,0.99,0.99,8192,0.9900236685779945,14101,1,15.782995080206263,1.801436,0.9900052137607668,13326,253,17.688379393196936,0.050354,1.0,14336,1,16.045843008415762,1.463955,1106.657043,1108.1209979999999,80.51088664285713,True
0,1.07,local,0.1,0.1,16384,0.1000357152964384,1131,1,1.2760264466862685,4.15346,0.10013224815415409,227,85,1.1889752078366358,0.077194,0.1001238124514519,288,11,0.44313826874028356,4.674584,2178.037543,2182.712127,160.2486942142857,False
0,1.07,local,0.3,0.3,16384,0.30001152426966987,3841,1,4.307166384761765,3.579107,0.30008083201233837,1175,262,4.196471724360132,0.05356,0.3000263157044486,1382,36,1.9418014075463763,4.45295,2178.037543,2182.490493,160.02706021428568,False
0,1.07,local,0.5,0.5,16384,0.5000067181322682,6745,1,7.5552956763378685,3.068854,0.5000965978102186,2773,526,8.888071491125702,0.049152,0.5000510892051956,3132,65,4.218205284951612,3.920856,2178.037543,2181.958399,159.49496621428568,False
0,1.07,local,0.7,0.7,16384,0.7000406286136864,9636,1,10.788884444225786,2.551167,0.7000412884099844,5265,714,13.743544565032586,0.050996,0.7000148696646551,5857,78,7.409134265943077,3.226048,2178.037543,2181.263591,158.8001582142857,False
0,1.07,local,0.9,0.9,16384,0.9000271380984064,12445,1,13.930756062695922,2.064287,0.900009583849229,9534,698,18.342414670841393,0.05361,0.9000631882099682,10055,67,11.98359517144755,2.608073,2178.037543,2180.645616,158.1821832142857,False
0,1.07,local,0.95,0.95,16384,0.9500501190006294,13312,1,14.900497142515647,1.942921,0.9500206689266693,11258,559,18.741588684089482,0.058469,0.9500506489262088,11719,48,13.63576537306553,2.462932,2178.037543,2180.500475,158.0370422142857,False
0,1.07,local,0.99,0.99,16384,0.9900236685779945,14101,1,15.782995080206263,1.801436,0.9900052137607668,13326,253,17.688379393196936,0.050354,0.9900413368614835,13560,19,15.375901539065485,2.327408,2178.037543,2180.364951,157.9015182142857,False
0,1.07,local,0.1,0.1,32768,0.1000357152964384,1131,1,1.2760264466862685,4.15346,0.10013224815415409,227,85,1.1889752078366358,0.077194,0.1001238124514519,288,11,0.44313826874028356,7.384608,4032.25798,4039.6425879999997,295.40303514285716,False
0,1.07,local,0.3,0.3,32768,0.30001152426966987,3841,1,4.307166384761765,3.579107,0.30008083201233837,1175,262,4.196471724360132,0.05356,0.3000263157044486,1382,36,1.9418014075463763,6.931431,4032.25798,4039.189411,294.9498581428571,False
0,1.07,local,0.5,0.5,32768,0.5000067181322682,6745,1,7.5552956763378685,3.068854,0.5000965978102186,2773,526,8.888071491125702,0.049152,0.5000519291124178,3132,65,4.218205284951612,6.116889,4032.25798,4038.3748689999998,294.13531614285716,False
0,1.07,local,0.7,0.7,32768,0.7000406286136864,9636,1,10.788884444225786,2.551167,0.7000412884099844,5265,714,13.743544565032586,0.050996,0.7000178417344581,5866,77,7.408199896528417,5.04684,4032.25798,4037.30482,293.0652671428571,False
0,1.07,local,0.9,0.9,32768,0.9000271380984064,12445,1,13.930756062695922,2.064287,0.900009583849229,9534,698,18.342414670841393,0.05361,0.9000151484576642,10042,67,11.96905464775937,4.124056,4032.25798,4036.382036,292.14248314285715,False
0,1.07,local,0.95,0.95,32768,0.9500501190006294,13312,1,14.900497142515647,1.942921,0.9500206689266693,11258,559,18.741588684089482,0.058469,0.9500148093542062,11694,49,13.6188037133255,3.90699,4032.25798,4036.16497,291.92541714285716,False
0,1.07,local,0.99,0.99,32768,0.9900236685779945,14101,1,15.782995080206263,1.801436,0.9900052137607668,13326,253,17.688379393196936,0.050354,0.9900016281179767,13548,19,15.362479517199471,3.599705,4032.25798,4035.857685,291.6181321428571,False
0,1.07,local,0.1,0.1,65536,0.1000357152964384,1131,1,1.2760264466862685,4.15346,0.10013224815415409,227,85,1.1889752078366358,0.077194,0.1001238124514519,288,11,0.44313826874028356,10.919683,7608.616596,7619.536279,554.392297,False
0,1.07,local,0.3,0.3,65536,0.30001152426966987,3841,1,4.307166384761765,3.579107,0.30008083201233837,1175,262,4.196471724360132,0.05356,0.3000263157044486,1382,36,1.9418014075463763,10.549731,7608.616596,7619.166327,554.022345,False
0,1.07,local,0.5,0.5,65536,0.5000067181322682,6745,1,7.5552956763378685,3.068854,0.5000965978102186,2773,526,8.888071491125702,0.049152,0.5000519291124178,3132,65,4.218205284951612,9.491124,7608.616596,7618.10772,552.963738,False
0,1.07,local,0.7,0.7,65536,0.7000406286136864,9636,1,10.788884444225786,2.551167,0.7000412884099844,5265,714,13.743544565032586,0.050996,0.7000046588771124,5866,77,7.408199896528415,7.998695,7608.616596,7616.615291,551.471309,False
0,1.07,local,0.9,0.9,65536,0.9000271380984064,12445,1,13.930756062695922,2.064287,0.900009583849229,9534,698,18.342414670841393,0.05361,0.9000151484576642,10042,67,11.96905464775937,6.267059,7608.616596,7614.883655,549.739673,False
0,1.07,local,0.95,0.95,65536,0.9500501190006294,13312,1,14.900497142515647,1.942921,0.9500206689266693,11258,559,18.741588684089482,0.058469,0.9500286973524293,11694,49,13.6188037133255,5.843408,7608.616596,7614.460004,549.316022,False
0,1.07,local,0.99,0.99,65536,0.9900236685779945,14101,1,15.782995080206263,1.801436,0.9900052137607668,13326,253,17.688379393196936,0.050354,0.9900107493073229,13564,17,15.358373774725816,5.481912,7608.616596,7614.098508,548.954526,False
0,1.07,local,0.1,0.1,131072,0.1000357152964384,1131,1,1.2760264466862685,4.15346,0.10013224815415409,227,85,1.1889752078366358,0.077194,0.1001238124514519,288,11,0.44313826874028356,14.929946,15279.487489,15294.417435,1106.3219095,False
0,1.07,local,0.3,0.3,131072,0.30001152426966987,3841,1,4.307166384761765,3.579107,0.30008083201233837,1175,262,4.196471724360132,0.05356,0.3000263157044486,1382,36,1.9418014075463763,14.312612,15279.487489,15293.800100999999,1105.7045755,False
0,1.07,local,0.5,0.5,131072,0.5000067181322682,6745,1,7.5552956763378685,3.068854,0.5000965978102186,2773,526,8.888071491125702,0.049152,0.5000062900644986,3132,65,4.21820528495161,13.105657,15279.487489,15292.593146,1104.4976205,False
0,1.07,local,0.7,0.7,131072,0.7000406286136864,9636,1,10.788884444225786,2.551167,0.7000412884099844,5265,714,13.743544565032586,0.050996,0.7000046588771124,5866,77,7.408199896528415,12.581236,15279.487489,15292.068725,1103.9731995,False
0,1.07,local,0.9,0.9,131072,0.9000271380984064,12445,1,13.930756062695922,2.064287,0.900009583849229,9534,698,18.342414670841393,0.05361,0.9000151484576642,10042,67,11.96905464775937,9.08746,15279.487489,15288.574949,1100.4794235,False
0,1.07,local,0.95,0.95,131072,0.9500501190006294,13312,1,14.900497142515647,1.942921,0.9500206689266693,11258,559,18.741588684089482,0.058469,0.9500047255175577,11693,49,13.617685211503334,8.532422,15279.487489,15288.019911,1099.9243855,False
0,1.07,local,0.99,0.99,131072,0.9900236685779945,14101,1,15.782995080206263,1.801436,0.9900052137607668,13326,253,17.688379393196936,0.050354,0.9900107493073229,13564,17,15.358373774725816,7.590683,15279.487489,15287.078172,1098.9826464999999,False
