trial,target_cv,spatial_mode,budget_fraction,budget_rows,paper_importance,paper_rows,paper_chunks,paper_aff_ms,paper_runtime_ms,top_fixed_importance,top_fixed_rows,top_fixed_chunks,top_fixed_aff_ms,top_fixed_runtime_ms,top_fixed_importance_gain_pct
0,1.25,random,0.875,12544,0.9424627080640602,12544,291,17.23174462919997,22.509818,0.9834755057773696,12544,1561,31.20286961319635,0.06469,4.351662655974486
0,1.25,local,0.125,1792,0.40332080783887636,1792,85,2.939430559529681,5.535713,0.43175771799363516,1792,375,6.129687445639089,0.045124,7.050692550957871
0,1.25,local,0.25,3584,0.593599072743078,3584,145,5.603838973705102,8.452823,0.6217656188016212,3584,542,9.97119064193074,0.047489,4.74504549482917
0,1.25,local,0.375,5376,0.7239052610597881,5376,175,7.938220813455412,11.294363,0.7478810708905022,5376,709,13.81269383822239,0.054181,3.312009336085464
0,1.25,local,0.5,7168,0.8179939303182608,7168,191,10.118590251807337,14.733128,0.8376380298032211,7168,736,16.114073020530192,0.057738,2.401496974105566
0,1.25,local,0.625,8960,0.8870228565731062,8960,189,12.100943745504196,17.690854,0.9031928648214623,8960,700,17.722396396545257,0.061635,1.8229528279380292
0,1.25,local,0.75,10752,0.9393434102755887,10752,170,13.896282180360156,20.035414,0.9510508311291684,10752,595,18.571658651382567,0.061485,1.2463408723062175
0,1.25,local,0.875,12544,0.9785687258190636,12544,118,15.328591383348495,23.259378,0.9834755057773696,12544,419,18.63985801341378,0.062106,0.5014241543637166
0,1.25,hot-cold,0.125,1792,0.3278982830195102,1792,74,2.8184208155738064,5.563886,0.43175771799363516,1792,1171,14.886392553718705,0.057227,31.674284481674242
0,1.25,hot-cold,0.25,3584,0.5359492409362895,3584,109,5.207807084394969,8.492016,0.6217656188016212,3584,1716,22.886230587766757,0.072736,16.012034594062065
0,1.25,hot-cold,0.375,5376,0.6801120005376018,5376,142,7.57519158158779,11.424736,0.7478810708905022,5376,1937,27.32178161802361,0.072135,9.96439855484561
0,1.25,hot-cold,0.5,7168,0.7882488655002866,7168,157,9.744560134125544,14.383114,0.837638029803221,7168,1980,29.799174973358134,0.084338,6.265681622210528
0,1.25,hot-cold,0.625,8960,0.8658530539585674,8960,164,11.825921600149936,16.974456,0.9031928648214624,8960,1965,31.638516951470777,0.074349,4.312488209423337
0,1.25,hot-cold,0.75,10752,0.9239215994563547,10752,174,13.940285723616839,19.845791,0.9510508311291683,10752,1740,31.167672908607642,0.083416,2.936313177306049
0,1.25,hot-cold,0.875,12544,0.96777218014208,12544,172,15.922639217313696,23.049045,0.9834755057773696,12544,1219,27.44056666475008,0.066975,1.6226262706770633
0,1.44,random,0.125,1792,0.2460139379707343,1792,118,3.302459791397303,4.132872,0.4755144942624456,1792,1566,19.231742450316005,0.058419,93.28762353253846
0,1.44,random,0.25,3584,0.4225191309838211,3584,218,6.406903638139539,7.549255,0.6613814108453426,3584,2653,33.1940605956444,0.075581,56.53289102089627
0,1.44,random,0.375,5376,0.5652688370224225,5376,306,9.379336855111731,10.544933,0.7804304295092943,5376,3350,42.86603327344635,0.085771,38.063586455649066
0,1.44,random,0.5,7168,0.6877868119343232,7168,383,12.23076032812805,13.808851,0.8626619789365096,7168,3578,47.37859050440239,0.093024,25.425780775058726
0,1.44,random,0.625,8960,0.7905695674186596,8960,423,14.675151026020064,17.541786,0.9208570425757207,8960,3326,46.61072254455666,0.09642,16.480203707116026
0,1.44,random,0.75,10752,0.8772309128563045,10752,408,16.514493004132706,21.36549,0.9614087439958112,10752,2702,41.75052506183954,0.083235,9.595857818715015
0,1.44,random,0.875,12544,0.947286825608723,12544,298,17.308750829899164,24.173325,0.9875859218544748,12544,1588,31.499893530178944,0.077735,4.2541598971204575
0,1.44,local,0.125,1792,0.4493627980364328,1792,78,2.8624243588304883,4.964245,0.4755144942624455,1792,361,5.975675044240704,0.03759,5.819728811616587
0,1.44,local,0.25,3584,0.6340454398831016,3584,125,5.383821257421695,7.592577,0.6613814108453426,3584,594,10.5432367042676,0.047028,4.3113583416483525
0,1.44,local,0.375,5376,0.7551958847206606,5376,162,7.795209297871197,10.125839,0.7804304295092943,5376,711,13.834695609850733,0.047328,3.341456872208437
0,1.44,local,0.5,7168,0.8433754385535797,7168,183,10.030583165293974,13.382734,0.8626619789365098,7168,717,15.905056190060954,0.051135,2.286827372635747
0,1.44,local,0.625,8960,0.9077859672453592,8960,190,12.111944631318366,16.554079,0.9208570425757207,8960,687,17.57938488096104,0.051266,1.4398851493623743
0,1.44,local,0.75,10752,0.9522406604383048,10752,180,14.00629103850186,20.16673,0.9614087439958112,10752,608,18.71467016696678,0.06435,0.96279059888984
0,1.44,local,0.875,12544,0.983939474583278,12544,115,15.295588725905985,23.615754,0.9875859218544749,12544,376,18.166819923404454,0.05862,0.37059670491839114
0,1.44,hot-cold,0.125,1792,0.35727096521308144,1792,75,2.829421701387977,5.330659,0.4755144942624456,1792,1221,15.436436844427226,0.0479,33.09631639919075
0,1.44,hot-cold,0.25,3584,0.5664800438358673,3584,114,5.26281151346582,7.258622,0.6613814108453426,3584,1739,23.139250961492678,0.057117,16.752817339664695
0,1.44,hot-cold,0.375,5376,0.710831520997896,5376,149,7.652197782286982,9.681659,0.7804304295092943,5376,1986,27.860825022917957,0.061124,9.79119614922146
0,1.44,hot-cold,0.5,7168,0.8120369698067322,7168,153,9.700556590868864,13.042108,0.8626619789365096,7168,1999,30.008191803827373,0.062086,6.234323191199831
0,1.44,hot-cold,0.625,8960,0.8849035346797225,8960,157,11.748915399450743,15.566214,0.9208570425757207,8960,1900,30.923459373549704,0.062537,4.0629861320433
0,1.44,hot-cold,0.75,10752,0.9379870412191941,10752,158,13.764271550590113,18.573213,0.9614087439958112,10752,1723,30.98065784976675,0.065603,2.4970177355727374
0,1.44,hot-cold,0.875,12544,0.9751465584161696,12544,144,15.614614414516925,21.883998,0.9875859218544749,12544,1178,26.989530346369094,0.056064,1.2756403979427677
0,2.48,random,0.125,1792,0.34888190686579224,1792,150,3.6544881374507554,5.077877,0.6133279395173835,1792,1572,19.297747765201027,0.0539,75.79815044788731
0,2.48,random,0.25,3584,0.5222115543444348,3584,260,6.868940842334695,7.782571,0.7758835884673271,3584,2680,33.491084512627,0.069971,48.57648820914022
0,2.48,random,0.375,5376,0.6569061243162218,5376,347,9.830373173492717,10.603712,0.8661554440770552,5376,3302,42.337990754366174,0.076262,31.853762967827805
0,2.48,random,0.5,7168,0.764202640328184,7168,410,12.527784245110649,14.319635,0.9230195005814559,7168,3505,46.57552583996795,0.081743,20.782035009074118
0,2.48,random,0.625,8960,0.8504127698671488,8960,453,15.005177600445174,18.26678,0.9592709727447601,8960,3301,46.3357003992024,0.079359,12.800631262230123
0,2.48,random,0.75,10752,0.9179223419367943,10752,433,16.789515149486967,21.398622,0.9820938775019705,10752,2665,41.34349228671524,0.077515,6.9909547500255576
0,2.48,random,0.875,12544,0.967602507134611,12544,311,17.451762345483377,24.010522,0.9950520654446512,12544,1563,31.224871384824688,0.058469,2.8368630824787022
0,2.48,local,0.125,1792,0.5842567672585652,1792,89,2.9834341027863625,4.773039,0.6133279395173835,1792,338,5.722654670514785,0.034836,4.975752766241004
0,2.48,local,0.25,3584,0.7521777258217763,3584,138,5.52683277300591,7.781629,0.7758835884673271,3584,500,9.509153437735584,0.041167,3.1516305032366354
0,2.48,local,0.375,5376,0.847409896823255,5376,166,7.839212841127878,10.278926,0.8661554440770552,5376,623,12.86661765820374,0.044844,2.21209916524141
0,2.48,local,0.5,7168,0.9077339194316527,7168,185,10.052584936922315,13.050343,0.9230195005814558,7168,741,16.16907744960104,0.048159,1.6839275059120418
0,2.48,local,0.625,8960,0.9489416238824138,8960,179,11.990934887362492,16.056911,0.9592709727447601,8960,742,18.184433600740412,0.056596,1.0885125704662268
0,2.48,local,0.75,10752,0.9764854475125397,10752,169,13.885281294545987,18.965455,0.9820938775019705,10752,615,18.79167636766597,0.057657,0.5743485480216304
0,2.48,local,0.875,12544,0.9928088654532881,12544,116,15.306589611720156,21.64965,0.9950520654446511,12544,429,18.749866871555483,0.046617,0.22594479858304428
0,2.48,hot-cold,0.125,1792,0.46944721998373695,1792,84,2.9284296737155104,4.834734,0.6133279395173836,1792,1192,15.117411155816283,0.046156,30.648966147596134
0,2.48,hot-cold,0.25,3584,0.6778317710599544,3584,120,5.328816828350843,6.907106,0.7758835884673271,3584,1741,23.161252733121017,0.052347,14.465509230121354
0,2.48,hot-cold,0.375,5376,0.801009622197927,5376,145,7.608194239030301,9.879339,0.8661554440770554,5376,1935,27.299779846395268,0.061906,8.13296370902159
0,2.48,hot-cold,0.5,7168,0.8815023066911435,7168,153,9.700556590868864,14.70759,0.9230195005814559,7168,1981,29.810175859172304,0.06929,4.709822489989124
0,2.48,hot-cold,0.625,8960,0.9335507552408175,8960,154,11.715912742008232,16.149965,0.9592709727447601,8960,1957,31.55050986495742,0.062076,2.7550957845144497
0,2.48,hot-cold,0.75,10752,0.9664217242703338,10752,143,13.599258263377557,18.849008,0.9820938775019705,10752,1692,30.63963038952747,0.061225,1.6216681432186908
0,2.48,hot-cold,0.875,12544,0.9876276368256801,12544,131,15.47160289893271,21.41379,0.9950520654446511,12544,1167,26.86852060241322,0.0538,0.7517437080673206
0,3.3,random,0.125,1792,0.4203206970652561,1792,172,3.8965076253625033,4.968744,0.6895177218784141,1792,1574,19.319749536829367,0.051075,64.04562675422198
0,3.3,random,0.25,3584,0.5969290968956722,3584,299,7.297975389087339,8.057905,0.8344146279172255,3584,2705,33.76610665798126,0.063409,39.78454597984853
0,3.3,random,0.375,5376,0.7216538345004024,5376,397,10.380417464201235,11.658332,0.9076087218078641,5376,3344,42.80002795856133,0.074158,25.76787906021416
0,3.3,random,0.5,7168,0.8155993870255746,7168,467,13.15483473651836,15.389534,0.9500206310154631,7168,3581,47.411593161844905,0.0806,16.481283106417234
0,3.3,random,0.625,8960,0.885615250246105,8960,498,15.50021746208284,19.067636,0.97541544885533,8960,3373,47.12776417782267,0.078617,10.13986588242133
0,3.3,random,0.75,10752,0.9396584251505158,10752,456,17.042535523212884,21.848221,0.9900005091503522,10752,2721,41.95954189230878,0.06956,5.35748764150894
0,3.3,random,0.875,12544,0.9771346851915622,12544,318,17.52876854618257,23.85948,0.9974771076808927,12544,1589,31.510894415993114,0.058599,2.0818442736317833
0,3.3,local,0.125,1792,0.6590557673407212,1792,86,2.950431445343851,5.355126,0.6895177218784141,1792,368,6.052681244939896,0.038733,4.622060233325365
0,3.3,local,0.25,3584,0.8101078496231606,3584,131,5.449826572306717,8.532603,0.8344146279172255,3584,542,9.97119064193074,0.057899,3.000437325150185
0,3.3,local,0.375,5376,0.8918346614326486,5376,164,7.817211069499538,11.53906,0.9076087218078641,5376,640,13.053632717044636,0.04789,1.7687202636726518
0,3.3,local,0.5,7168,0.9407763756517661,7168,176,9.953576964594781,14.490895,0.9500206310154631,7168,680,15.49802341493665,0.049783,0.9826198449437662
0,3.3,local,0.625,8960,0.9698126839227623,8960,177,11.968933115734151,17.395513,0.97541544885533,8960,639,17.051342361880863,0.051036,0.5777161946269205
0,3.3,local,0.75,10752,0.9870610163154224,10752,159,13.775272436404283,20.648481,0.9900005091503521,10752,514,17.680586900434765,0.054181,0.2978025457739619
0,3.3,local,0.875,12544,0.996504277696548,12544,112,15.262586068463474,23.216769,0.9974771076808927,12544,345,17.825792463165172,0.052458,0.09762426575763428
0,3.3,hot-cold,0.125,1792,0.5343673476759603,1792,89,2.9834341027863625,4.851955,0.6895177218784141,1792,1179,14.974399640232068,0.050334,29.034403931532292
0,3.3,hot-cold,0.25,3584,0.7382819223981714,3584,128,5.416823914864206,7.612633,0.8344146279172255,3584,1698,22.688214643111692,0.053761,13.021137671471749
0,3.3,hot-cold,0.375,5376,0.8490864892676531,5376,148,7.641196896472811,10.648266,0.907608721807864,5376,1929,27.233774531510246,0.057637,6.892375898088665
0,3.3,hot-cold,0.5,7168,0.9157741916812405,7168,149,9.656553047612181,13.607304,0.9500206310154631,7168,2057,30.646243181049257,0.062798,3.7396161242926773
0,3.3,hot-cold,0.625,8960,0.9527555034265835,8960,166,11.847923371778277,16.317047,0.9754154488553302,8960,1949,31.462502778444055,0.064301,2.3783589123600013
0,3.3,hot-cold,0.75,10752,0.977894117321603,10752,161,13.797274208032624,19.144761,0.9900005091503521,10752,1713,30.870648991625046,0.060403,1.2380064072690988
0,3.3,hot-cold,0.875,12544,0.9925429815041091,12544,154,15.72462327265863,22.443464,0.9974771076808927,12544,1176,26.96752857474075,0.066354,0.49711964808882847
0,4.55,random,0.125,1792,0.49517209434696663,1792,180,3.9845147118758666,6.944936,0.7571911435162042,1792,1582,19.40775662334273,0.055083,52.91474462323822
0,4.55,random,0.25,3584,0.6557603069752476,3584,302,7.330978046529851,9.953608,0.8791609962377868,3584,2700,33.711102228910406,0.076753,34.06743087165409
0,4.55,random,0.375,5376,0.7685420048136613,5376,408,10.501427208157109,13.479305,0.936626546810645,5376,3379,43.18505896205729,0.083406,21.87057323402084
0,4.55,random,0.5,7168,0.8503851554432218,7168,481,13.308847137916747,17.236144,0.9675111839385946,7168,3597,47.58760733487163,0.090599,13.773291754408223
0,4.55,random,0.625,8960,0.9099403122272972,8960,518,15.720235178366249,20.46663,0.984833269481546,8960,3342,46.78673671758339,0.089246,8.230535151358476
0,4.55,random,0.75,10752,0.9542395949230895,10752,476,17.26255323949629,23.604112,0.9941467956518615,10752,2688,41.59651266044116,0.081903,4.182094407011938
0,4.55,random,0.875,12544,0.9837039864976445,12544,345,17.825792463165172,25.222256,0.9986169879331354,12544,1565,31.246873156453027,0.069039,1.5160049811922427
0,4.55,local,0.125,1792,0.7232154150717357,1792,90,2.9944349886005326,4.781845,0.7571911435162042,1792,376,6.14068833145326,0.034164,4.697871164858736
0,4.55,local,0.25,3584,0.8562096210924187,3584,153,5.691846060218465,10.737792,0.8791609962377868,3584,615,10.774255306365177,0.041588,2.6805789820587345
0,4.55,local,0.375,5376,0.920812128320494,5376,185,8.048229671597117,14.438898,0.936626546810645,5376,709,13.81269383822239,0.045836,1.7174424623398021
0,4.55,local,0.5,7168,0.95798935900366,7168,200,10.217598224134871,14.582587,0.9675111839385945,7168,739,16.1470756779727,0.047479,0.9939384864188439
0,4.55,local,0.625,8960,0.9800378332651173,8960,187,12.078941973875855,16.899315,0.9848332694815459,8960,689,17.601386652589383,0.04783,0.48931133611975763
0,4.55,local,0.75,10752,0.9922029942352444,10752,156,13.742269778961772,19.475097,0.9941467956518615,10752,570,18.296636506028307,0.04805,0.1959076346181865
0,4.55,local,0.875,12544,0.9981313433177179,12544,95,15.075571009622578,24.951811,0.9986169879331355,12544,331,17.671780061766786,0.054662,0.048655381745987825
0,4.55,hot-cold,0.125,1792,0.6105686076216694,1792,96,3.0604403034855547,6.417761,0.7571911435162042,1792,1184,15.02940406930292,0.048471,24.014096706620624
0,4.55,hot-cold,0.25,3584,0.7900379193630571,3584,152,5.680845174404295,9.048627,0.8791609962377867,3584,1713,22.85322793032425,0.0534,11.28086066382512
0,4.55,hot-cold,0.375,5376,0.8876352238555016,5376,163,7.8062101836853675,11.048353,0.936626546810645,5376,1920,27.13476655918271,0.05878,5.519308116497035
0,4.55,hot-cold,0.5,7168,0.9400283783481651,7168,168,9.86556987808142,15.359498,0.9675111839385946,7168,1991,29.920184717314008,0.06408,2.9236144592488467
0,4.55,hot-cold,0.625,8960,0.9684572074125142,8960,179,11.990934887362492,17.411051,0.984833269481546,8960,1913,31.066470889133917,0.085991,1.6909432800634283
0,4.55,hot-cold,0.75,10752,0.9858759537032791,10752,180,14.00629103850186,20.930687,0.9941467956518615,10752,1698,30.705635704412487,0.061795,0.8389333280230948
0,4.55,hot-cold,0.875,12544,0.9952642175506615,12544,157,15.75762593010114,23.681998,0.9986169879331355,12544,1190,27.121540976139137,0.059091,0.33687239261199764
0,9.19,random,0.125,1792,0.6793345494606888,1792,222,4.446551916071022,6.52945,0.8825596457578899,1792,1582,19.40775662334273,0.051606,29.915318815823188
0,9.19,random,0.25,3584,0.8052433796646121,3584,366,8.035034738636755,9.919634,0.9511300716348545,3584,2702,33.733104000538745,0.067065,18.117093000007635
0,9.19,random,0.375,5376,0.8791985054062116,5376,472,11.205483900264014,14.664289,0.9774740877694147,5376,3331,42.65701644297712,0.076423,11.177860489855739
0,9.19,random,0.5,7168,0.9285848405397854,7168,543,13.99090205839531,18.146606,0.9899218133976876,7168,3570,47.29058341788903,0.088505,6.6054247474303995
0,9.19,random,0.625,8960,0.9606021172130869,8960,551,16.08326441023387,20.860235,0.9959406122778212,8960,3386,47.27077569340688,0.079859,3.6787858814280927
0,9.19,random,0.75,10752,0.9812003486146142,10752,494,17.460569184151357,23.237918,0.9986710981648895,10752,2691,41.629515317883666,0.071564,1.7805486489016031
0,9.19,random,0.875,12544,0.9942699602443679,12544,345,17.825792463165172,24.876099,0.9997501803851134,12544,1580,31.41188644366558,0.063388,0.5511802991009285
0,9.19,local,0.125,1792,0.8601637289152049,1792,100,3.104443846742236,5.468969,0.88255964575789,1792,377,6.15168921726743,0.03724,2.6036806819243363
0,9.19,local,0.25,3584,0.9387871002213064,3584,155,5.713847831846806,8.326758,0.9511300716348547,3584,555,10.114202157514956,0.038111,1.3147785488998087
0,9.19,local,0.375,5376,0.9706189297368124,5376,198,8.19124118718133,11.709929,0.9774740877694147,5376,664,13.317653976584726,0.044814,0.7062666740345946
0,9.19,local,0.5,7168,0.9859930954345042,7168,206,10.283603539019893,14.764326,0.9899218133976876,7168,733,16.08107036308768,0.051516,0.39845288789290834
0,9.19,local,0.625,8960,0.9940964570022899,8960,197,12.188950832017557,17.516368,0.9959406122778212,8960,720,17.942414112828665,0.050905,0.1855106979349319
0,9.19,local,0.75,10752,0.9979473285314171,10752,178,13.98428926687352,20.941669,0.9986710981648895,10752,557,18.153624990444094,0.048991,0.07252583505961141
0,9.19,local,0.875,12544,0.9995967273661505,12544,113,15.273586954277643,22.909093,0.9997501803851134,12544,358,17.968803978749385,0.044804,0.015351492733195471
0,9.19,hot-cold,0.125,1792,0.764284432213226,1792,133,3.4674730786098586,5.629337,0.8825596457578899,1792,1164,14.809386353019514,0.044763,15.475287544737881
0,9.19,hot-cold,0.25,3584,0.8924518777046793,3584,161,5.779853146731828,8.239654,0.9511300716348545,3584,1730,23.040242989165144,0.05341,6.574942066466516
0,9.19,hot-cold,0.375,5376,0.9493202723582741,5376,181,8.004226128340434,11.203914,0.9774740877694147,5376,1959,27.563801105935358,0.05881,2.9656814703010292
0,9.19,hot-cold,0.5,7168,0.975719957542662,7168,171,9.89857253552393,13.998184,0.9899218133976875,7168,2054,30.61324052360674,0.062817,1.4555258140658056
0,9.19,hot-cold,0.625,8960,0.9891362016143656,8960,172,11.913928686663299,16.893734,0.9959406122778213,8960,1935,31.308490377045665,0.062347,0.6879144300198758
0,9.19,hot-cold,0.75,10752,0.9956474644666337,10752,188,14.094298125015223,20.596123,0.9986710981648894,10752,1683,30.540622417199934,0.062747,0.3036851703203558
0,9.19,hot-cold,0.875,12544,0.9988288166624064,12544,167,15.867634788242844,23.413216,0.9997501803851134,12544,1212,27.363560464050884,0.058119,0.09224440738362372
