trial,target_cv,spatial_mode,coverage_target,target_importance,cover_importance,cover_rows,cover_chunks,cover_aff_ms,cover_runtime_ms,cover_build_ms,cover_lookup_ms,cover_runs
0,1.44,local,0.7,0.7,0.7001659028997568,1991,10,0.5971513548778452,16.100093,14032.962909,0.6775488616829886,0:188;298:162;628:140;1743:140;1959:817;2936:63;3247:98;3668:135;3933:219;4800:29
0,1.44,local,0.9,0.9,0.900025902613669,3557,6,0.9363045920776166,6.444028,14032.962909,1.1943973337880414,0:890;1304:273;1741:1053;2918:1245;4638:61;4795:35
0,1.44,local,0.95,0.95,0.9500717337793223,3999,7,1.0554506228226632,9.890582,14032.962909,1.3376871477914658,0:1113;1304:273;1741:1053;2896:1267;4269:168;4638:61;4795:64
0,1.44,local,0.99,0.99,0.990000667152598,4618,3,1.1628992169239283,6.485295,14032.962909,1.534645293279705,0:1171;1304:2859;4269:588
0,1.44,hot-cold,0.1,0.09999999999999999,0.10007113942921662,147,1,0.04696771003326269,8.693815,12993.164451,0.04885077048768225,17:147
0,1.44,hot-cold,0.3,0.29999999999999993,0.30026177726121706,562,1,0.1485067035769587,8.395186,12993.164451,0.18676280961957434,1:562
0,1.44,hot-cold,0.5,0.49999999999999994,0.5002087552160346,1107,1,0.28185309268855946,8.404313,12993.164451,0.3678762104072398,1:1107
0,1.44,hot-cold,0.7,0.6999999999999998,0.7004175327192639,1920,1,0.4807716511247639,8.012691,12993.164451,0.6380508798391151,1:1920
0,1.44,hot-cold,0.9,0.8999999999999999,0.9000707983893269,3297,1,0.8176853718709551,6.755831,12993.164451,1.0956529952237304,0:3297
0,1.44,hot-cold,0.95,0.9499999999999998,0.9500453864947329,3907,1,0.9669354587665083,5.867351,12993.164451,1.2983670768392828,0:3907
0,1.44,hot-cold,0.99,0.9899999999999999,0.9900098214965906,4638,1,1.145790890767573,5.784184,12993.164451,1.5412916566113624,0:4638
0,2.48,random,0.1,0.1,0.10003938794690963,326,1,0.09076404700753156,10.787379,14345.564352,0.10833572230601643,4434:326
0,2.48,random,0.3,0.3,0.30001034593070414,1052,4,0.30139877508311086,8.274771,14345.564352,0.3598762657813324,1109:25;1852:340;2625:112;4183:575
0,2.48,random,0.5,0.5,0.5004212019425016,2048,4,0.5450923595879813,8.200202,14345.564352,0.6835537361189967,1478:80;1852:885;3463:508;4183:575
0,2.48,random,0.7,0.7,0.7001728387882357,3057,4,0.7919666836496422,8.891164,14345.564352,1.0158966352438412,33:715;1478:1259;3463:508;4183:575
0,2.48,random,0.9,0.9,0.9000529240532795,4155,3,1.0496159542474675,7.335455,14345.564352,1.380781982151835,10:868;1024:1929;3419:1358
0,2.48,random,0.95,0.95,0.950044281264715,4493,2,1.1213142969098495,6.636197,14345.564352,1.4931055224568461,9:3127;3419:1366
0,2.48,random,0.99,0.99,0.990026319805639,4795,1,1.184204437722658,5.658559,14345.564352,1.5934656087648735,1:4795
0,2.48,local,0.1,0.09999999999999999,0.10011837663554667,68,1,0.027638600418920564,14.322668,14728.690103,0.026446674057649666,3656:68
0,2.48,local,0.3,0.29999999999999993,0.30028143240793365,230,4,0.10027816618451302,10.613394,14728.690103,0.09762103950397856,1554:87;3358:59;3658:66;4709:18
0,2.48,local,0.5,0.49999999999999994,0.5001565998163836,569,8,0.22722561019134618,8.324554,14728.690103,0.2293127000878281,183:30;1551:96;2360:57;3358:59;3545:179;4132:49;4404:81;4709:18
0,2.48,local,0.7,0.6999999999999998,0.7001087974733872,1335,10,0.4366463433967258,11.560905,14728.690103,0.4883586242635816,183:30;675:53;1457:191;1743:35;2339:81;3355:376;3878:32;4128:67;4266:38;4392:432
0,2.48,local,0.9,0.8999999999999999,0.9000431559725333,2749,12,0.8046147098944307,12.456159,14728.690103,0.9334325478160909,175:600;854:171;1170:128;1438:340;1906:86;2079:36;2221:200;2998:32;3348:388;3861:134;4123:183;4380:451
0,2.48,local,0.95,0.9499999999999998,0.9500108472966177,3549,8,0.9563489855171632,6.515883,14728.690103,1.1914686017562346,173:602;854:958;1906:551;2529:22;2940:90;3307:429;3861:446;4380:451
0,2.48,local,0.99,0.9899999999999999,0.990001436588293,4366,5,1.1232435756052535,6.959342,14728.690103,1.4608138749268698,39:737;845:1756;2663:22;2886:158;3140:1693
0,2.48,hot-cold,0.1,0.09999999999999999,0.10067823813008892,114,1,0.03889352500448687,13.148233,14207.269646,0.03927762699526089,177:114
0,2.48,hot-cold,0.3,0.29999999999999993,0.3004162015592354,401,1,0.10911446752747662,17.252947,14207.269646,0.13325958479973185,0:401
