n,trial,spatial_mode,cv,method,control,importance_fraction,latency_ms,rows,chunks
512,2,random,3.3,paper,0.2,0.3975157305460011,0.046126013938176516,102,2
512,2,random,3.3,paper,0.25,0.47872622115762054,0.06309892633973557,126,3
512,2,random,3.3,paper,0.3,0.5279414715786918,0.06823528034031168,150,3
512,2,random,3.3,paper,0.35,0.6106024862467784,0.08486784525865448,174,4
512,2,random,3.3,paper,0.39999999999999997,0.6540996226287871,0.0911226076665695,204,4
512,2,random,3.3,paper,0.44999999999999996,0.7162560009925131,0.1084189193644945,228,5
512,2,random,3.3,paper,0.49999999999999994,0.7277651748582151,0.09993362119489733,252,4
512,2,random,3.3,paper,0.5499999999999999,0.7970930829994293,0.1194934218419471,282,5
512,2,random,3.3,paper,0.6,0.8332524036577184,0.12354011267216486,306,5
512,2,random,3.3,paper,0.65,0.8724477392949068,0.14126234076086602,330,6
512,2,random,3.3,paper,0.7,0.8976230739166619,0.14530903159108377,354,6
512,2,random,3.3,paper,0.75,0.9395348045162702,0.16444510689662695,384,7
512,2,random,3.3,paper,0.7999999999999999,0.9543505813627654,0.17014168484513859,408,7
512,2,random,3.3,paper,0.85,0.9692395119333604,0.1757616703006873,432,7
512,2,random,3.3,paper,0.9,0.9842556882473349,0.17001294547856613,456,6
512,2,random,3.3,paper,0.95,0.9940296296103175,0.1738965989837847,486,5
512,2,local,3.3,supported,0.05,0.49767093315718375,0.016501704273370027,18,1
512,2,local,3.3,supported,0.1,0.49767093315718375,0.016501704273370027,18,1
512,2,local,3.3,supported,0.15,0.49767093315718375,0.016501704273370027,18,1
512,2,local,3.3,supported,0.2,0.49767093315718375,0.016501704273370027,18,1
512,2,local,3.3,supported,0.25,0.49767093315718375,0.016501704273370027,18,1
512,2,local,3.3,supported,0.3,0.49767093315718375,0.016501704273370027,18,1
512,2,local,3.3,supported,0.35,0.49767093315718375,0.016501704273370027,18,1
512,2,local,3.3,supported,0.39999999999999997,0.49767093315718375,0.016501704273370027,18,1
512,2,local,3.3,supported,0.44999999999999996,0.49767093315718375,0.016501704273370027,18,1
512,2,local,3.3,supported,0.49999999999999994,0.5099194148464851,0.01692347908745247,20,1
512,2,local,3.3,supported,0.5499999999999999,0.7838904373950059,0.04737666425967259,107,2
512,2,local,3.3,supported,0.6,0.7838904373950059,0.04737666425967259,107,2
512,2,local,3.3,supported,0.65,0.7838904373950059,0.04737666425967259,107,2
512,2,local,3.3,supported,0.7,0.7838904373950059,0.04737666425967259,107,2
512,2,local,3.3,supported,0.75,0.7838904373950059,0.04737666425967259,107,2
512,2,local,3.3,supported,0.7999999999999999,0.8038050524394112,0.05018180822593466,121,2
512,2,local,3.3,supported,0.85,0.9195969571558681,0.07253244202679991,175,3
512,2,local,3.3,supported,0.9,0.9195969571558681,0.07253244202679991,175,3
512,2,local,3.3,supported,0.95,0.9550968582572691,0.08937641366794595,264,2
512,2,local,3.3,supported,0.99,0.9912443645820778,0.13039203034873623,373,3
512,2,local,3.3,paper,0.05,0.5180294768493579,0.01772222808870116,24,1
512,2,local,3.3,paper,0.1,0.6662981075918957,0.048014673110305134,48,3
512,2,local,3.3,paper,0.15,0.7214091811971861,0.05315102711088124,72,3
512,2,local,3.3,paper,0.2,0.7590051062249681,0.046126013938176516,102,2
512,2,local,3.3,paper,0.25,0.8310159153736881,0.06538180843149552,126,3
512,2,local,3.3,paper,0.3,0.8929088301259129,0.08250736750577528,150,4
512,2,local,3.3,paper,0.35,0.9120898670477245,0.08715072735041443,174,4
512,2,local,3.3,paper,0.39999999999999997,0.9233414285751406,0.09246285066967647,204,4
512,2,local,3.3,paper,0.44999999999999996,0.9327685839263572,0.09687116872934806,228,4
512,2,local,3.3,paper,0.49999999999999994,0.9493762904659636,0.11544905957548784,252,5
512,2,local,3.3,paper,0.5499999999999999,0.9683712198004404,0.13450517967729453,282,6
512,2,local,3.3,paper,0.6,0.9758081021910444,0.1292098142311972,306,5
512,2,local,3.3,paper,0.65,0.9772506173808674,0.13720743018868078,330,5
512,2,local,3.3,paper,0.7,0.9807958635678798,0.14439402384728137,354,5
512,2,local,3.3,paper,0.75,0.9842678476438281,0.1628730331138676,384,6
512,2,local,3.3,paper,0.7999999999999999,0.9849324008806853,0.1623392048427565,408,5
512,2,local,3.3,paper,0.85,0.985093993239984,0.17302935504792538,432,6
512,2,local,3.3,paper,0.9,0.9878806097785181,0.15954851432359302,456,4
512,2,local,3.3,paper,0.95,0.9893810880736299,0.17533570624402023,486,5
512,2,hot-cold,3.3,supported,0.05,0.5453520798603919,0.022746173773761404,55,1
512,2,hot-cold,3.3,supported,0.1,0.5453520798603919,0.022746173773761404,55,1
512,2,hot-cold,3.3,supported,0.15,0.5453520798603919,0.022746173773761404,55,1
512,2,hot-cold,3.3,supported,0.2,0.5453520798603919,0.022746173773761404,55,1
512,2,hot-cold,3.3,supported,0.25,0.5453520798603919,0.022746173773761404,55,1
512,2,hot-cold,3.3,supported,0.3,0.5453520798603919,0.022746173773761404,55,1
512,2,hot-cold,3.3,supported,0.35,0.5453520798603919,0.022746173773761404,55,1
512,2,hot-cold,3.3,supported,0.39999999999999997,0.5453520798603919,0.022746173773761404,55,1
512,2,hot-cold,3.3,supported,0.44999999999999996,0.5453520798603919,0.022746173773761404,55,1
512,2,hot-cold,3.3,supported,0.49999999999999994,0.5453520798603919,0.022746173773761404,55,1
512,2,hot-cold,3.3,supported,0.5499999999999999,0.551541952016473,0.023184980988593156,56,1
512,2,hot-cold,3.3,supported,0.6,0.7784000198508492,0.041725878003696856,124,1
512,2,hot-cold,3.3,supported,0.65,0.7784000198508492,0.041725878003696856,124,1
512,2,hot-cold,3.3,supported,0.7,0.7784000198508492,0.041725878003696856,124,1
512,2,hot-cold,3.3,supported,0.75,0.7784000198508492,0.041725878003696856,124,1
512,2,hot-cold,3.3,supported,0.7999999999999999,0.9305409389233965,0.07477158748114617,225,1
512,2,hot-cold,3.3,supported,0.85,0.9305409389233965,0.07477158748114617,225,1
512,2,hot-cold,3.3,supported,0.9,0.9305409389233965,0.07477158748114617,225,1
512,2,hot-cold,3.3,supported,0.95,0.9784115448780892,0.11416085634573656,345,2
512,2,hot-cold,3.3,supported,0.99,0.9925444518432905,0.13875240067286898,419,2
512,2,hot-cold,3.3,paper,0.05,0.3109235760981443,0.01772222808870116,24,1
512,2,hot-cold,3.3,paper,0.1,0.5122750560558053,0.03469514049026021,48,2
512,2,hot-cold,3.3,paper,0.15,0.6290047195828704,0.040064593373616786,72,2
512,2,hot-cold,3.3,paper,0.2,0.7176441461832941,0.04537671669287882,102,2
512,2,hot-cold,3.3,paper,0.25,0.7783569617555868,0.04978503475255042,126,2
512,2,hot-cold,3.3,paper,0.3,0.8432958262571447,0.08007747977415439,150,4
512,2,hot-cold,3.3,paper,0.35,0.8612876950865654,0.07155395367146933,174,3
512,2,hot-cold,3.3,paper,0.39999999999999997,0.9060437181032375,0.0905431677808266,204,4
512,2,hot-cold,3.3,paper,0.44999999999999996,0.9248169124864609,0.09638660692552414,228,4
512,2,hot-cold,3.3,paper,0.49999999999999994,0.9368251007981151,0.11368291862344915,252,5
512,2,hot-cold,3.3,paper,0.5499999999999999,0.9465190812949624,0.11898836120208592,282,5
512,2,hot-cold,3.3,paper,0.6,0.9563742545685104,0.12488728456297955,306,5
512,2,hot-cold,3.3,paper,0.65,0.9605688726582521,0.12893397539319731,330,5
512,2,hot-cold,3.3,paper,0.7,0.9628154750015145,0.13360140630332734,354,5
512,2,hot-cold,3.3,paper,0.75,0.9761937923674348,0.1418072200098696,384,5
512,2,hot-cold,3.3,paper,0.7999999999999999,0.9788782650411968,0.15952944809857075,408,6
512,2,hot-cold,3.3,paper,0.85,0.9813430681614053,0.1635761389287885,432,6
512,2,hot-cold,3.3,paper,0.9,0.9808417834617066,0.1689235760515644,456,6
512,2,hot-cold,3.3,paper,0.95,0.9857959199097781,0.1723239541940943,486,5
1024,0,random,3.3,supported,0.05,0.06368982092749309,0.009870079165726455,1,1
1024,0,random,3.3,supported,0.1,0.179245298494315,0.032339205180726756,54,2
1024,0,random,3.3,supported,0.15,0.179245298494315,0.032339205180726756,54,2
1024,0,random,3.3,supported,0.2,0.2180855336000321,0.042087768181418336,93,2
1024,0,random,3.3,supported,0.25,0.2571280104617454,0.0519578473471448,94,3
1024,0,random,3.3,supported,0.3,0.3179887625825294,0.0674004859831162,159,3
1024,0,random,3.3,supported,0.35,0.4217632591946437,0.09445972471720636,232,4
1024,0,random,3.3,supported,0.39999999999999997,0.4217632591946437,0.09445972471720636,232,4
1024,0,random,3.3,supported,0.44999999999999996,0.5088078109846268,0.11721790778277998,324,4
1024,0,random,3.3,supported,0.49999999999999994,0.5088078109846268,0.11721790778277998,324,4
1024,0,random,3.3,supported,0.5499999999999999,0.5591611995263286,0.13235983901495543,376,4
1024,0,random,3.3,supported,0.6,0.6164524611166662,0.1521751287148553,412,5
1024,0,random,3.3,supported,0.65,0.6886863249345635,0.17719634954583832,511,5
1024,0,random,3.3,supported,0.7,0.7158422263024172,0.1866781763238807,544,5
1024,0,random,3.3,supported,0.75,0.7946763340943166,0.215081962173356,622,6
1024,0,random,3.3,supported,0.7999999999999999,0.8099086172863078,0.22095099839263388,646,6
1024,0,random,3.3,supported,0.85,0.9013706331013317,0.2586167383740535,753,7
1024,0,random,3.3,supported,0.9,0.9013706331013317,0.2586167383740535,753,7
1024,0,random,3.3,supported,0.95,0.9598757907192575,0.29186800389824946,880,6
1024,0,random,3.3,supported,0.99,0.9904668468876805,0.320071634166567,965,6
1024,0,random,3.3,paper,0.05,0.15786934366685504,0.03469514049026021,48,2
1024,0,random,3.3,paper,0.1,0.28197373083104216,0.07098089319613049,102,4
1024,0,random,3.3,paper,0.15,0.33147282956901425,0.08045758429679581,150,4
1024,0,random,3.3,paper,0.2,0.40607103074955575,0.10349348923637083,204,5
1024,0,random,3.3,paper,0.25,0.4423043511565012,0.11523585174196202,252,5
1024,0,random,3.3,paper,0.3,0.506266015948573,0.13874869791471414,306,6
1024,0,random,3.3,paper,0.35,0.5436363174291435,0.1512894353479847,354,6
1024,0,random,3.3,paper,0.39999999999999997,0.6020690748480786,0.1746315288970916,408,7
1024,0,random,3.3,paper,0.44999999999999996,0.6509087218931976,0.19660942837274364,456,8
1024,0,random,3.3,paper,0.49999999999999994,0.6909252364660092,0.2119419529408842,510,8
1024,0,random,3.3,paper,0.5499999999999999,0.7287940794990113,0.20787165357158388,558,7
1024,0,random,3.3,paper,0.6,0.7754719054151173,0.24343131323873674,612,9
1024,0,random,3.3,paper,0.65,0.8259718301593866,0.26880786879586244,666,10
1024,0,random,3.3,paper,0.7,0.8458491871154089,0.2780530329872035,714,10
1024,0,random,3.3,paper,0.75,0.8928279089503265,0.30550527667161304,768,11
1024,0,random,3.3,paper,0.7999999999999999,0.9147253238190896,0.31892730125777174,816,11
1024,0,random,3.3,paper,0.85,0.943476478091171,0.34674027688235,870,11
1024,0,random,3.3,paper,0.9,0.9635561912476522,0.35729856268904286,918,11
1024,0,random,3.3,paper,0.95,0.9807542485758824,0.3945445545409755,972,13
1024,0,local,3.3,supported,0.05,0.351768479947576,0.018632828349575827,29,1
1024,0,local,3.3,supported,0.1,0.351768479947576,0.018632828349575827,29,1
1024,0,local,3.3,supported,0.15,0.351768479947576,0.018632828349575827,29,1
1024,0,local,3.3,supported,0.2,0.351768479947576,0.018632828349575827,29,1
1024,0,local,3.3,supported,0.25,0.351768479947576,0.018632828349575827,29,1
1024,0,local,3.3,supported,0.3,0.351768479947576,0.018632828349575827,29,1
1024,0,local,3.3,supported,0.35,0.351768479947576,0.018632828349575827,29,1
1024,0,local,3.3,supported,0.39999999999999997,0.4822407354882178,0.03622622601786355,55,2
1024,0,local,3.3,supported,0.44999999999999996,0.4822407354882178,0.03622622601786355,55,2
1024,0,local,3.3,supported,0.49999999999999994,0.5155114674706879,0.043093367916458736,91,2
1024,0,local,3.3,supported,0.5499999999999999,0.6013210659290702,0.06573697170424771,144,3
1024,0,local,3.3,supported,0.6,0.6013210659290702,0.06573697170424771,144,3
1024,0,local,3.3,supported,0.65,0.7194417980633254,0.09878369873034366,239,4
1024,0,local,3.3,supported,0.7,0.7194417980633254,0.09878369873034366,239,4
1024,0,local,3.3,supported,0.75,0.797837856664091,0.13247156725981757,377,4
1024,0,local,3.3,supported,0.7999999999999999,0.8011723248210366,0.13415366860227423,381,4
1024,0,local,3.3,supported,0.85,0.8903015697495905,0.18326526924225056,534,5
1024,0,local,3.3,supported,0.9,0.910453692402149,0.19501752568379221,575,5
1024,0,local,3.3,supported,0.95,0.9604795466530002,0.23428189377406441,694,5
1024,0,local,3.3,supported,0.99,0.9902531206052397,0.2894200891188668,847,6
1024,0,local,3.3,paper,0.05,0.4319590709470049,0.03544445617740232,48,2
1024,0,local,3.3,paper,0.1,0.5524399364124148,0.07195343567383343,102,4
1024,0,local,3.3,paper,0.15,0.6143332195209803,0.09438610137233452,150,5
1024,0,local,3.3,paper,0.2,0.6594613104840404,0.1057793775298331,204,5
1024,0,local,3.3,paper,0.25,0.6990156750984216,0.11598972716241829,252,5
1024,0,local,3.3,paper,0.3,0.7417326192800209,0.13859148143898006,306,6
1024,0,local,3.3,paper,0.35,0.7755710265988727,0.16036040035789897,354,7
1024,0,local,3.3,paper,0.39999999999999997,0.8037384291497653,0.17195830627385367,408,7
1024,0,local,3.3,paper,0.44999999999999996,0.8335939602602733,0.19372722519277258,456,8
1024,0,local,3.3,paper,0.49999999999999994,0.8535749114451747,0.20578725388974162,510,8
1024,0,local,3.3,paper,0.5499999999999999,0.8923841783564622,0.2415940548690964,558,10
1024,0,local,3.3,paper,0.6,0.9150161879552806,0.2779322817418823,612,12
1024,0,local,3.3,paper,0.65,0.927856749414487,0.28858086782855874,666,12
1024,0,local,3.3,paper,0.7,0.9406504156369313,0.31312466723528715,714,13
1024,0,local,3.3,paper,0.75,0.9467520942526158,0.3326295895079266,768,13
1024,0,local,3.3,paper,0.7999999999999999,0.9515107973011694,0.3414406030362544,816,13
1024,0,local,3.3,paper,0.85,0.9565128234299471,0.35579245503976936,870,13
1024,0,local,3.3,paper,0.9,0.959937574416482,0.35857564324204194,918,12
1024,0,local,3.3,paper,0.95,0.963372115891275,0.3719036201002481,972,12
1024,0,hot-cold,3.3,supported,0.05,0.441238980563347,0.03304672702609595,95,1
1024,0,hot-cold,3.3,supported,0.1,0.441238980563347,0.03304672702609595,95,1
1024,0,hot-cold,3.3,supported,0.15,0.441238980563347,0.03304672702609595,95,1
1024,0,hot-cold,3.3,supported,0.2,0.441238980563347,0.03304672702609595,95,1
1024,0,hot-cold,3.3,supported,0.25,0.441238980563347,0.03304672702609595,95,1
1024,0,hot-cold,3.3,supported,0.3,0.441238980563347,0.03304672702609595,95,1
1024,0,hot-cold,3.3,supported,0.35,0.441238980563347,0.03304672702609595,95,1
1024,0,hot-cold,3.3,supported,0.39999999999999997,0.441238980563347,0.03304672702609595,95,1
1024,0,hot-cold,3.3,supported,0.44999999999999996,0.5188784489871443,0.04043476198903695,119,1
1024,0,hot-cold,3.3,supported,0.49999999999999994,0.5188784489871443,0.04043476198903695,119,1
1024,0,hot-cold,3.3,supported,0.5499999999999999,0.570395519826651,0.047364904862579285,144,1
1024,0,hot-cold,3.3,supported,0.6,0.7171603715614863,0.08306214428933092,249,2
1024,0,hot-cold,3.3,supported,0.65,0.7171603715614863,0.08306214428933092,249,2
1024,0,hot-cold,3.3,supported,0.7,0.7171603715614863,0.08306214428933092,249,2
1024,0,hot-cold,3.3,supported,0.75,0.7594425808947758,0.09472980972515857,288,2
1024,0,hot-cold,3.3,supported,0.7999999999999999,0.8046835510864473,0.11183462917965645,338,2
1024,0,hot-cold,3.3,supported,0.85,0.8515992199067632,0.13225326587560332,395,3
1024,0,hot-cold,3.3,supported,0.9,0.9253635622681788,0.18586068233479558,559,4
1024,0,hot-cold,3.3,supported,0.95,0.9507434133561569,0.21303507702866137,644,4
1024,0,hot-cold,3.3,supported,0.99,0.9903571435148717,0.2895373801620872,878,6
1024,0,hot-cold,3.3,paper,0.05,0.30143437272610024,0.03469514049026021,48,2
1024,0,hot-cold,3.3,paper,0.1,0.457018292693659,0.046126013938176516,102,2
1024,0,hot-cold,3.3,paper,0.15,0.5679537360547338,0.06823528034031168,150,3
1024,0,hot-cold,3.3,paper,0.2,0.6390670838860084,0.07940805349110533,204,3
1024,0,hot-cold,3.3,paper,0.25,0.7129165623156348,0.10399342513683127,252,4
1024,0,hot-cold,3.3,paper,0.3,0.7761388813718786,0.1271761912725922,306,5
1024,0,hot-cold,3.3,paper,0.35,0.8119948726753953,0.1397359127781286,354,5
1024,0,hot-cold,3.3,paper,0.39999999999999997,0.8479559722525495,0.15788529878178387,408,5
1024,0,hot-cold,3.3,paper,0.44999999999999996,0.8723888907956256,0.17178633111973723,456,5
1024,0,hot-cold,3.3,paper,0.49999999999999994,0.8930811165456699,0.18246788888051144,510,5
1024,0,hot-cold,3.3,paper,0.5499999999999999,0.9115546742094809,0.2075288187610346,558,6
1024,0,hot-cold,3.3,paper,0.6,0.9274078492681426,0.22143628311667646,612,6
1024,0,hot-cold,3.3,paper,0.65,0.9451766393120066,0.2439440922993001,666,6
1024,0,hot-cold,3.3,paper,0.7,0.951227605367877,0.2523110529632863,714,6
1024,0,hot-cold,3.3,paper,0.75,0.9619620456577369,0.26711636300769465,768,6
1024,0,hot-cold,3.3,paper,0.7999999999999999,0.9672342889429972,0.2878376524086373,816,7
1024,0,hot-cold,3.3,paper,0.85,0.9764129294161429,0.3137179351806684,870,8
1024,0,hot-cold,3.3,paper,0.9,0.9798882370963181,0.32252894870899623,918,8
1024,0,hot-cold,3.3,paper,0.95,0.9827309029585792,0.34652441649879995,972,9
1024,1,random,3.3,supported,0.05,0.09756820394304967,0.015842863175675674,16,1
1024,1,random,3.3,supported,0.1,0.26785861081096257,0.049197596903486344,112,2
1024,1,random,3.3,supported,0.15,0.26785861081096257,0.049197596903486344,112,2
1024,1,random,3.3,supported,0.2,0.26785861081096257,0.049197596903486344,112,2
1024,1,random,3.3,supported,0.25,0.26785861081096257,0.049197596903486344,112,2
1024,1,random,3.3,supported,0.3,0.3491936355770204,0.06640146075390661,191,2
1024,1,random,3.3,supported,0.35,0.3876797017927492,0.07477260502979287,219,2
1024,1,random,3.3,supported,0.39999999999999997,0.4623544090218835,0.09169608411724534,239,3
1024,1,random,3.3,supported,0.44999999999999996,0.4623544090218835,0.09169608411724534,239,3
1024,1,random,3.3,supported,0.49999999999999994,0.5541051693730971,0.11444225789100673,294,4
1024,1,random,3.3,supported,0.5499999999999999,0.5541051693730971,0.11444225789100673,294,4
1024,1,random,3.3,supported,0.6,0.6021466043443859,0.12788940145193514,357,4
1024,1,random,3.3,supported,0.65,0.7115880155615465,0.16679786967857635,470,5
1024,1,random,3.3,supported,0.7,0.7115880155615465,0.16679786967857635,470,5
1024,1,random,3.3,supported,0.75,0.7794907658114002,0.19409975043837696,544,6
1024,1,random,3.3,supported,0.7999999999999999,0.8072406231254564,0.2058757049370986,587,6
1024,1,random,3.3,supported,0.85,0.8746832471635108,0.23898848219636926,704,6
1024,1,random,3.3,supported,0.9,0.9116499098992327,0.2605842114325107,760,7
1024,1,random,3.3,supported,0.95,0.9714665018095153,0.3017366845163729,899,7
1024,1,random,3.3,supported,0.99,0.9920718053177957,0.3194974847108247,961,7
1024,1,random,3.3,paper,0.05,0.16922201175025645,0.035428799022180074,48,2
1024,1,random,3.3,paper,0.1,0.27558659031970817,0.05831612634843791,102,3
1024,1,random,3.3,paper,0.15,0.3475804092877398,0.07278330419200188,150,3
1024,1,random,3.3,paper,0.2,0.4201758674711392,0.0958192091315769,204,4
1024,1,random,3.3,paper,0.25,0.4848276563608375,0.11852514454813345,252,5
1024,1,random,3.3,paper,0.3,0.5714887963713096,0.14155949595609665,306,6
1024,1,random,3.3,paper,0.35,0.6157140084099029,0.16430709084748688,354,7
1024,1,random,3.3,paper,0.39999999999999997,0.6660435187265967,0.18690884512404865,408,8
1024,1,random,3.3,paper,0.44999999999999996,0.7003575462761562,0.20867776404296756,456,9
1024,1,random,3.3,paper,0.49999999999999994,0.7419415893738719,0.2210270959583951,510,9
1024,1,random,3.3,paper,0.5499999999999999,0.7591929902190576,0.2304551582297404,558,9
1024,1,random,3.3,paper,0.6,0.7919978391741639,0.25679829263605214,612,10
1024,1,random,3.3,paper,0.65,0.8200257178918742,0.2800170956556314,666,11
1024,1,random,3.3,paper,0.7,0.8412747300006591,0.26993926513656025,714,9
1024,1,random,3.3,paper,0.75,0.872112451780549,0.28775458707643375,768,8
1024,1,random,3.3,paper,0.7999999999999999,0.9000847544008752,0.3037058590724116,816,8
1024,1,random,3.3,paper,0.85,0.921886124790509,0.32859807681343234,870,9
1024,1,random,3.3,paper,0.9,0.9474297240245437,0.333042595876904,918,8
1024,1,random,3.3,paper,0.95,0.9665316011584051,0.3499478149750033,972,8
1024,1,local,3.3,supported,0.05,0.3797017134945132,0.022746173773761404,55,1
1024,1,local,3.3,supported,0.1,0.3797017134945132,0.022746173773761404,55,1
1024,1,local,3.3,supported,0.15,0.3797017134945132,0.022746173773761404,55,1
1024,1,local,3.3,supported,0.2,0.3797017134945132,0.022746173773761404,55,1
1024,1,local,3.3,supported,0.25,0.3797017134945132,0.022746173773761404,55,1
1024,1,local,3.3,supported,0.3,0.3797017134945132,0.022746173773761404,55,1
1024,1,local,3.3,supported,0.35,0.3797017134945132,0.022746173773761404,55,1
1024,1,local,3.3,supported,0.39999999999999997,0.4117031397190484,0.025312717801697856,66,1
1024,1,local,3.3,supported,0.44999999999999996,0.5950438689588472,0.04115558097737353,82,2
1024,1,local,3.3,supported,0.49999999999999994,0.5950438689588472,0.04115558097737353,82,2
1024,1,local,3.3,supported,0.5499999999999999,0.5950438689588472,0.04115558097737353,82,2
1024,1,local,3.3,supported,0.6,0.6033353996665543,0.042589514161766734,89,2
1024,1,local,3.3,supported,0.65,0.7060627898676599,0.06708220886792042,151,3
1024,1,local,3.3,supported,0.7,0.7060627898676599,0.06708220886792042,151,3
1024,1,local,3.3,supported,0.75,0.7714935786702753,0.08823589401608092,195,4
1024,1,local,3.3,supported,0.7999999999999999,0.8386584423939902,0.1174590802340735,270,5
1024,1,local,3.3,supported,0.85,0.8556633965017362,0.12545928244060883,310,5
1024,1,local,3.3,supported,0.9,0.9263435945475136,0.16840894952695723,463,5
1024,1,local,3.3,supported,0.95,0.950349640601458,0.18793878294115685,546,5
1024,1,local,3.3,supported,0.99,0.9933922911466657,0.28352146261800804,844,6
1024,1,local,3.3,paper,0.05,0.35815523880067646,0.02176891891891892,48,1
1024,1,local,3.3,paper,0.1,0.6147308903223391,0.05827789841535003,102,3
1024,1,local,3.3,paper,0.15,0.7066882619634324,0.09281949696879907,150,5
1024,1,local,3.3,paper,0.2,0.7717309381309108,0.10347695484537034,204,5
1024,1,local,3.3,paper,0.25,0.8172014527834282,0.1258629225073067,252,6
1024,1,local,3.3,paper,0.3,0.8533054584486414,0.1299706586337348,306,5
1024,1,local,3.3,paper,0.35,0.8714306337193982,0.1517860397579787,354,6
1024,1,local,3.3,paper,0.39999999999999997,0.8974808930546394,0.17482194469755372,408,7
1024,1,local,3.3,paper,0.44999999999999996,0.9311743423306357,0.21079338503562778,456,9
1024,1,local,3.3,paper,0.49999999999999994,0.932044849731865,0.1959194944312365,510,7
1024,1,local,3.3,paper,0.5499999999999999,0.9494702208048759,0.2200290824095505,558,8
1024,1,local,3.3,paper,0.6,0.9557443054044126,0.23071064017032467,612,8
1024,1,local,3.3,paper,0.65,0.9661546608258678,0.24454400482561808,666,8
1024,1,local,3.3,paper,0.7,0.9766211291026665,0.27033469715135716,714,9
1024,1,local,3.3,paper,0.75,0.9809132536720884,0.28827987814683226,768,9
1024,1,local,3.3,paper,0.7999999999999999,0.9865527713486004,0.3011102997514269,816,9
1024,1,local,3.3,paper,0.85,0.9905903824211586,0.326643403005252,870,10
1024,1,local,3.3,paper,0.9,0.9939924300941776,0.33956547401725,918,9
1024,1,local,3.3,paper,0.95,0.9963901704198186,0.3534608033625191,972,8
1024,1,hot-cold,3.3,supported,0.05,0.41158805737095117,0.0356972394267516,105,1
1024,1,hot-cold,3.3,supported,0.1,0.41158805737095117,0.0356972394267516,105,1
1024,1,hot-cold,3.3,supported,0.15,0.41158805737095117,0.0356972394267516,105,1
1024,1,hot-cold,3.3,supported,0.2,0.41158805737095117,0.0356972394267516,105,1
1024,1,hot-cold,3.3,supported,0.25,0.41158805737095117,0.0356972394267516,105,1
1024,1,hot-cold,3.3,supported,0.3,0.41158805737095117,0.0356972394267516,105,1
1024,1,hot-cold,3.3,supported,0.35,0.41158805737095117,0.0356972394267516,105,1
1024,1,hot-cold,3.3,supported,0.39999999999999997,0.41158805737095117,0.0356972394267516,105,1
1024,1,hot-cold,3.3,supported,0.44999999999999996,0.4525399562764648,0.0396958761030351,117,1
1024,1,hot-cold,3.3,supported,0.49999999999999994,0.534457525057034,0.04951540682084799,149,1
1024,1,hot-cold,3.3,supported,0.5499999999999999,0.6678219751897484,0.06779290598290588,204,1
1024,1,hot-cold,3.3,supported,0.6,0.6678219751897484,0.06779290598290588,204,1
1024,1,hot-cold,3.3,supported,0.65,0.6678219751897484,0.06779290598290588,204,1
1024,1,hot-cold,3.3,supported,0.7,0.7159896565589488,0.07809476914697487,235,1
1024,1,hot-cold,3.3,supported,0.75,0.7714385210116221,0.09194553175500958,279,2
1024,1,hot-cold,3.3,supported,0.7999999999999999,0.8481387880527449,0.11942838917821041,356,3
1024,1,hot-cold,3.3,supported,0.85,0.8558626632419244,0.12334003237257093,372,2
1024,1,hot-cold,3.3,supported,0.9,0.9115644315625958,0.1571864927936987,473,3
1024,1,hot-cold,3.3,supported,0.95,0.9518555155684818,0.19907771403218066,602,4
1024,1,hot-cold,3.3,supported,0.99,0.9906662110689952,0.284094556859275,861,6
1024,1,hot-cold,3.3,paper,0.05,0.21446192388669402,0.02176891891891892,48,1
1024,1,hot-cold,3.3,paper,0.1,0.42184322000235125,0.045319993024758934,102,2
1024,1,hot-cold,3.3,paper,0.15,0.5402496085337389,0.057867411198654746,150,2
1024,1,hot-cold,3.3,paper,0.2,0.6678219751897486,0.06779290598290598,204,1
1024,1,hot-cold,3.3,paper,0.25,0.7269942461086096,0.0895618249018249,252,2
1024,1,hot-cold,3.3,paper,0.3,0.8050692304550944,0.1139189199210825,306,3
1024,1,hot-cold,3.3,paper,0.35,0.8394891636205717,0.13530015038231313,354,4
1024,1,hot-cold,3.3,paper,0.39999999999999997,0.8676505138299055,0.1463693966007756,408,4
1024,1,hot-cold,3.3,paper,0.44999999999999996,0.8915148540817983,0.15795521140966734,456,4
1024,1,hot-cold,3.3,paper,0.49999999999999994,0.917991362506059,0.1953615051097802,510,6
1024,1,hot-cold,3.3,paper,0.5499999999999999,0.9316600933642575,0.20545409778632281,558,6
1024,1,hot-cold,3.3,paper,0.6,0.945605744105761,0.23124433609215767,612,7
1024,1,hot-cold,3.3,paper,0.65,0.9555608039818978,0.24967929514550896,666,7
1024,1,hot-cold,3.3,paper,0.7,0.9624529846490044,0.26567925029421935,714,8
1024,1,hot-cold,3.3,paper,0.75,0.970720845033396,0.3012771378944601,768,10
1024,1,hot-cold,3.3,paper,0.7999999999999999,0.9758376595996786,0.31570023461199487,816,10
1024,1,hot-cold,3.3,paper,0.85,0.9791585824042991,0.3254206759909285,870,10
1024,1,hot-cold,3.3,paper,0.9,0.9832172212832596,0.3393566564917163,918,10
1024,1,hot-cold,3.3,paper,0.95,0.9857923798698136,0.36239256143129134,972,11
1024,2,random,3.3,supported,0.05,0.06362805014271913,0.009870079165726455,1,1
1024,2,random,3.3,supported,0.1,0.12831034375329042,0.020093865484109387,40,1
