trace_id,input_index,prompt_sha256,num_tokens,module,projection,module_call_index,activation_cv,shape,shape_index,n,d,row_size_kib,paper_start_kib,paper_jump_kib,budget_index,row_budget_fraction,nominal_row_budget,effective_row_budget,paper_underfill_rows,track,method,method_label,importance,rows,chunks,two_line_ms,lookup_ms,lookup_efficiency,two_line_efficiency,row_match,valid,runtime_median_ms,runtime_p95_ms,deadline_met,valid_and_deadline_met,deterministic,scalarized_calls,outer_iterations,mu_exact_hits,pre_repair_rows,repair_deletions,repair_additions,returned_top_r,fallback_used,error,paper_importance,paper_lookup_ms,paper_two_line_ms,paper_lookup_efficiency,paper_two_line_efficiency,paper_runtime_median_ms,importance_gain_pct,lookup_saving_pct,two_line_saving_pct,lookup_efficiency_gain_pct,two_line_efficiency_gain_pct,lookup_saving_abs_ms,selector_overhead_median_ms,mixed_net_saving_ms,mixed_net_win
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,8.0,8.0,0,0.25,224,224,0,cuda,top_r,Top-R,0.5794227252481505,224,170,1.938171351097547,1.764488801898285,0.3283799390649529,0.2989533019978008,True,True,0.036744,0.0643971999999999,True,True,True,0,0,0,224,0,0,False,False,,0.3416058463335503,0.0993381240390939,0.0987889483280103,3.438819180832461,3.457935853303262,0.2123465,69.61733280243436,-1676.2453428291856,-1861.9313535581025,-90.4507936650086,-91.35457351783378,-1.6651506778591911,-0.1756025,-1.489548177859191,False
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,8.0,8.0,0,0.25,224,224,0,cuda,rho2_mu4,Exp24 rho2/mu4,0.3034734610992018,224,4,0.0987889483280103,0.0956851062389088,3.1715851403402544,3.071937359749742,True,True,0.334315,0.3817791,True,True,True,8,2,0,674,478,0,False,False,,0.3416058463335503,0.0993381240390939,0.0987889483280103,3.438819180832461,3.457935853303262,0.2123465,-11.162685195122602,3.6773573444445873,0.0,-7.771098927845211,-11.162685195122602,0.0036530178001850933,0.12196849999999998,-0.11831548219981489,False
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,8.0,8.0,0,0.25,224,224,0,cuda,rho2_mu8,Exp24 rho2/mu8,0.3376545017817989,224,3,0.0877083314438565,0.0866783350628464,3.8954890116080496,3.849742621063734,True,True,0.3956395,0.5414806999999997,True,True,True,16,2,0,257,61,0,False,False,,0.3416058463335503,0.0993381240390939,0.0987889483280103,3.438819180832461,3.457935853303262,0.2123465,-1.1566969927947923,12.744139371169638,11.21645393709697,13.279844236097315,11.330654598065815,0.01265978897624749,0.18329299999999998,-0.1706332110237525,False
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,8.0,8.0,0,0.25,224,224,0,cuda,rho2_mu16,Exp24 rho2/mu16,0.3376545017817989,224,3,0.0877083314438565,0.0866783350628464,3.8954890116080496,3.849742621063734,True,True,0.5815665,0.7030247999999998,True,True,True,32,2,0,257,39,0,False,False,,0.3416058463335503,0.0993381240390939,0.0987889483280103,3.438819180832461,3.457935853303262,0.2123465,-1.1566969927947923,12.744139371169638,11.21645393709697,13.279844236097315,11.330654598065815,0.01265978897624749,0.36922,-0.3565602110237525,False
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,8.0,8.0,0,0.25,224,224,0,cuda,rho3_mu8,Exp24 rho3/mu8,0.3380474404548295,224,3,0.0877083314438565,0.0876135035080887,3.858394276215879,3.854222682040406,True,True,0.582569,0.7484871499999999,True,True,True,24,3,0,393,230,0,False,False,,0.3416058463335503,0.0993381240390939,0.0987889483280103,3.438819180832461,3.457935853303262,0.2123465,-1.0416700758822284,11.802740029991943,11.21645393709697,12.201138626947184,11.460213420633103,0.01172462053100519,0.3702225,-0.3584978794689948,False
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,8.0,8.0,0,0.25,224,224,0,cuda,rho3_mu16,Exp24 rho3/mu16,0.3380474404548295,224,3,0.0877083314438565,0.0876135035080887,3.858394276215879,3.854222682040406,True,True,0.8578085,0.883968,True,True,True,48,3,0,332,147,0,False,False,,0.3416058463335503,0.0993381240390939,0.0987889483280103,3.438819180832461,3.457935853303262,0.2123465,-1.0416700758822284,11.802740029991943,11.21645393709697,12.201138626947184,11.460213420633103,0.01172462053100519,0.645462,-0.6337373794689948,False
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,8.0,8.0,0,0.25,224,224,0,cuda,rho4_mu16,Exp24 rho4/mu16,0.3380474404548295,224,3,0.0877083314438565,0.0876135035080887,3.858394276215879,3.854222682040406,True,True,1.0630065000000002,1.0883786,True,True,True,64,4,0,332,255,0,False,False,,0.3416058463335503,0.0993381240390939,0.0987889483280103,3.438819180832461,3.457935853303262,0.2123465,-1.0416700758822284,11.802740029991943,11.21645393709697,12.201138626947184,11.460213420633103,0.01172462053100519,0.8506600000000002,-0.838935379468995,False
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,8.0,8.0,0,0.25,224,224,0,cuda,rho4_mu32,Exp24 rho4/mu32,0.3380474404548295,224,3,0.0877083314438565,0.0876135035080887,3.858394276215879,3.854222682040406,True,True,1.6485504999999998,1.6707821,True,True,True,128,4,0,332,254,0,False,False,,0.3416058463335503,0.0993381240390939,0.0987889483280103,3.438819180832461,3.457935853303262,0.2123465,-1.0416700758822284,11.802740029991943,11.21645393709697,12.201138626947184,11.460213420633103,0.01172462053100519,1.4362039999999998,-1.4244793794689947,False
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,8.0,8.0,1,0.5,448,448,0,host,paper,Paper,0.6008725541178137,448,5,0.1643360460035591,0.161595006468927,3.718385655891879,3.656364922549008,True,True,0.2153074999999999,0.24121775,True,True,True,0,0,0,448,0,0,False,False,,0.6008725541178137,0.161595006468927,0.1643360460035591,3.718385655891879,3.656364922549008,0.2153074999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,8.0,8.0,1,0.5,448,448,0,host,top_r,Top-R,0.7699841074645519,448,210,2.4358625072550955,2.417403405208391,0.3185170111887783,0.3161032714987781,True,True,0.011521,0.0132150999999999,True,True,True,0,0,0,448,0,0,False,False,,0.6008725541178137,0.161595006468927,0.1643360460035591,3.718385655891879,3.656364922549008,0.2153074999999999,28.14432980634698,-1395.9641749036546,-1382.2448065972944,-91.43399742078716,-91.35471217466967,-2.255808398739464,-0.2037864999999999,-2.052021898739464,False
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,8.0,8.0,1,0.5,448,448,0,host,rho2_mu4,Exp24 rho2/mu4,0.5967836799100041,448,5,0.1700172097450109,0.1719422164424352,3.47083858901983,3.510136890289228,True,True,0.2850979999999999,0.3514242999999999,True,True,True,8,2,0,839,772,0,False,False,,0.6008725541178137,0.161595006468927,0.1643360460035591,3.718385655891879,3.656364922549008,0.2153074999999999,-0.6804894282137375,-6.403174330450545,-3.457040545644352,-6.657380104718413,-3.999273468520159,-0.010347209973508215,0.0697905,-0.08013770997350822,False
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,8.0,8.0,1,0.5,448,448,0,host,rho2_mu8,Exp24 rho2/mu8,0.5760087819944602,448,4,0.1589365928608571,0.159733220211701,3.606067549574546,3.624142002960475,True,True,0.345045,0.4265193499999999,True,True,True,16,2,0,674,450,0,False,False,,0.6008725541178137,0.161595006468927,0.1643360460035591,3.718385655891879,3.656364922549008,0.2153074999999999,-4.137944386535997,1.1521310577031985,3.2856170475131674,-3.0206147697284247,-0.8812829209090212,0.0018617862572259947,0.1297375000000001,-0.1278757137427741,False
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,8.0,8.0,1,0.5,448,448,0,host,rho2_mu16,Exp24 rho2/mu16,0.5896356636658311,448,4,0.1548283132957577,0.1561564458133456,3.775929072890303,3.808319364297997,True,True,0.4875015,0.5532128499999999,True,True,True,32,2,0,484,38,0,False,False,,0.6008725541178137,0.161595006468927,0.1643360460035591,3.718385655891879,3.656364922549008,0.2153074999999999,-1.8700954761497357,3.365549947626123,5.78554306192538,1.547537623141504,4.15588829254645,0.005438560655581404,0.27219400000000005,-0.26675543934441864,False
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,8.0,8.0,1,0.5,448,448,0,host,rho3_mu8,Exp24 rho3/mu8,0.5760087819944602,448,4,0.1589365928608571,0.159733220211701,3.606067549574546,3.624142002960475,True,True,0.547844,0.6155358,True,True,True,24,3,0,675,677,0,False,False,,0.6008725541178137,0.161595006468927,0.1643360460035591,3.718385655891879,3.656364922549008,0.2153074999999999,-4.137944386535997,1.1521310577031985,3.2856170475131674,-3.0206147697284247,-0.8812829209090212,0.0018617862572259947,0.3325365000000001,-0.33067471374277413,False
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,8.0,8.0,1,0.5,448,448,0,host,rho3_mu16,Exp24 rho3/mu16,0.5896356636658311,448,4,0.1548283132957577,0.1561564458133456,3.775929072890303,3.808319364297997,True,True,0.8078145,0.83975585,True,True,True,48,3,0,556,146,0,False,False,,0.6008725541178137,0.161595006468927,0.1643360460035591,3.718385655891879,3.656364922549008,0.2153074999999999,-1.8700954761497357,3.365549947626123,5.78554306192538,1.547537623141504,4.15588829254645,0.005438560655581404,0.5925070000000001,-0.5870684393444188,False
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,8.0,8.0,1,0.5,448,448,0,host,rho4_mu16,Exp24 rho4/mu16,0.5896356636658311,448,4,0.1548283132957577,0.1561564458133456,3.775929072890303,3.808319364297997,True,True,1.0340375,1.06460305,True,True,True,64,4,0,556,254,0,False,False,,0.6008725541178137,0.161595006468927,0.1643360460035591,3.718385655891879,3.656364922549008,0.2153074999999999,-1.8700954761497357,3.365549947626123,5.78554306192538,1.547537623141504,4.15588829254645,0.005438560655581404,0.8187300000000001,-0.8132914393444186,False
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,8.0,8.0,1,0.5,448,448,0,host,rho4_mu32,Exp24 rho4/mu32,0.5896356636658311,448,4,0.1548283132957577,0.1561564458133456,3.775929072890303,3.808319364297997,True,True,1.6376305,1.8491701,True,True,True,128,4,0,556,254,0,False,False,,0.6008725541178137,0.161595006468927,0.1643360460035591,3.718385655891879,3.656364922549008,0.2153074999999999,-1.8700954761497357,3.365549947626123,5.78554306192538,1.547537623141504,4.15588829254645,0.005438560655581404,1.422323,-1.4168844393444187,False
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,8.0,8.0,1,0.5,448,448,0,cuda,paper,Paper,0.6008725541178137,448,5,0.1643360460035591,0.161595006468927,3.718385655891879,3.656364922549008,True,True,0.2242695,0.2630226,True,True,True,0,0,0,448,0,0,False,False,,0.6008725541178137,0.161595006468927,0.1643360460035591,3.718385655891879,3.656364922549008,0.2242695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,8.0,8.0,1,0.5,448,448,0,cuda,top_r,Top-R,0.7699841074645519,448,210,2.4358625072550955,2.417403405208391,0.3185170111887783,0.3161032714987781,True,True,0.0394734999999999,0.04776255,True,True,True,0,0,0,448,0,0,False,False,,0.6008725541178137,0.161595006468927,0.1643360460035591,3.718385655891879,3.656364922549008,0.2242695,28.14432980634698,-1395.9641749036546,-1382.2448065972944,-91.43399742078716,-91.35471217466967,-2.255808398739464,-0.18479600000000013,-2.071012398739464,False
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,8.0,8.0,1,0.5,448,448,0,cuda,rho2_mu4,Exp24 rho2/mu4,0.5967836799100041,448,5,0.1700172097450109,0.1719422164424352,3.47083858901983,3.510136890289228,True,True,0.3917975,0.4707248999999999,True,True,True,8,2,0,839,772,0,False,False,,0.6008725541178137,0.161595006468927,0.1643360460035591,3.718385655891879,3.656364922549008,0.2242695,-0.6804894282137375,-6.403174330450545,-3.457040545644352,-6.657380104718413,-3.999273468520159,-0.010347209973508215,0.167528,-0.17787520997350822,False
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,8.0,8.0,1,0.5,448,448,0,cuda,rho2_mu8,Exp24 rho2/mu8,0.5760087819944602,448,4,0.1589365928608571,0.159733220211701,3.606067549574546,3.624142002960475,True,True,0.4491245,0.51152275,True,True,True,16,2,0,674,450,0,False,False,,0.6008725541178137,0.161595006468927,0.1643360460035591,3.718385655891879,3.656364922549008,0.2242695,-4.137944386535997,1.1521310577031985,3.2856170475131674,-3.0206147697284247,-0.8812829209090212,0.0018617862572259947,0.22485499999999997,-0.22299321374277398,False
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,8.0,8.0,1,0.5,448,448,0,cuda,rho2_mu16,Exp24 rho2/mu16,0.5896356636658311,448,4,0.1548283132957577,0.1561564458133456,3.775929072890303,3.808319364297997,True,True,0.5884195,0.6290488,True,True,True,32,2,0,484,38,0,False,False,,0.6008725541178137,0.161595006468927,0.1643360460035591,3.718385655891879,3.656364922549008,0.2242695,-1.8700954761497357,3.365549947626123,5.78554306192538,1.547537623141504,4.15588829254645,0.005438560655581404,0.36415,-0.35871143934441857,False
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,8.0,8.0,1,0.5,448,448,0,cuda,rho3_mu8,Exp24 rho3/mu8,0.5760087819944602,448,4,0.1589365928608571,0.159733220211701,3.606067549574546,3.624142002960475,True,True,0.6536765,0.7030514,True,True,True,24,3,0,675,677,0,False,False,,0.6008725541178137,0.161595006468927,0.1643360460035591,3.718385655891879,3.656364922549008,0.2242695,-4.137944386535997,1.1521310577031985,3.2856170475131674,-3.0206147697284247,-0.8812829209090212,0.0018617862572259947,0.429407,-0.427545213742774,False
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,8.0,8.0,1,0.5,448,448,0,cuda,rho3_mu16,Exp24 rho3/mu16,0.5896356636658311,448,4,0.1548283132957577,0.1561564458133456,3.775929072890303,3.808319364297997,True,True,0.8976875,0.92738815,True,True,True,48,3,0,556,146,0,False,False,,0.6008725541178137,0.161595006468927,0.1643360460035591,3.718385655891879,3.656364922549008,0.2242695,-1.8700954761497357,3.365549947626123,5.78554306192538,1.547537623141504,4.15588829254645,0.005438560655581404,0.673418,-0.6679794393444185,False
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,8.0,8.0,1,0.5,448,448,0,cuda,rho4_mu16,Exp24 rho4/mu16,0.5896356636658311,448,4,0.1548283132957577,0.1561564458133456,3.775929072890303,3.808319364297997,True,True,1.14525,1.24019785,True,True,True,64,4,0,556,254,0,False,False,,0.6008725541178137,0.161595006468927,0.1643360460035591,3.718385655891879,3.656364922549008,0.2242695,-1.8700954761497357,3.365549947626123,5.78554306192538,1.547537623141504,4.15588829254645,0.005438560655581404,0.9209805000000001,-0.9155419393444186,False
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,8.0,8.0,1,0.5,448,448,0,cuda,rho4_mu32,Exp24 rho4/mu32,0.5896356636658311,448,4,0.1548283132957577,0.1561564458133456,3.775929072890303,3.808319364297997,True,True,1.7212265,1.8933847,True,True,True,128,4,0,556,254,0,False,False,,0.6008725541178137,0.161595006468927,0.1643360460035591,3.718385655891879,3.656364922549008,0.2242695,-1.8700954761497357,3.365549947626123,5.78554306192538,1.547537623141504,4.15588829254645,0.005438560655581404,1.496957,-1.4915184393444187,False
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,8.0,8.0,2,0.75,672,672,0,host,paper,Paper,0.8226725598942721,672,6,0.2303057095772325,0.2302219234991185,3.573389307979707,3.5720892955907835,True,True,0.232289,0.2651032999999999,True,True,True,0,0,0,672,0,0,False,False,,0.8226725598942721,0.2302219234991185,0.2303057095772325,3.573389307979707,3.5720892955907835,0.232289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,8.0,8.0,2,0.75,672,672,0,host,top_r,Top-R,0.90581837965874,672,168,2.0249430789120293,2.16693187605817,0.4180188540613004,0.4473302924373668,True,True,0.010369,0.0118040999999999,True,True,True,0,0,0,672,0,0,False,False,,0.8226725598942721,0.2302219234991185,0.2303057095772325,3.573389307979707,3.5720892955907835,0.232289,10.106793859169638,-841.2361095430024,-779.2413712318188,-88.30189441917717,-87.47706858869597,-1.9367099525590514,-0.22192,-1.7147899525590513,False
