method,method_label,score_kind,budget_index,budget_fraction,dense_to_sparse_kl_mean,top1_agreement_mean,nll_delta_mean,selected_fraction_mean,fallback_calls,actual_total_ms
cell1_x2,Cell-1 X²,x2,9,0.55,7.6346540451049805,0.05823633571465806,6.8451948165893555,0.5498427353896103,0,1.1196790403557817
cell1_x2,Cell-1 X²,x2,10,0.6,7.469277699788411,0.05521021783351896,6.714664777119954,0.6000786323051948,0,1.2423006115621489
cell1_x2,Cell-1 X²,x2,11,0.65,7.18280824025472,0.06722460562984146,6.29721736907959,0.6499213676948052,0,1.3209041745207386
cell1_x2,Cell-1 X²,x2,12,0.7,6.120489756266276,0.09301977977156634,5.385502974192302,0.7001572646103899,0,1.3729790556662764
cell1_x2,Cell-1 X²,x2,13,0.75,3.5166688760121665,0.2178037265936533,2.7982681592305503,0.75,0,1.4547994449197583
cell1_x2,Cell-1 X²,x2,14,0.8,1.9425074656804402,0.4192490875720978,1.4254390796025593,0.7998427353896101,0,1.5713024299475447
cell1_x2,Cell-1 X²,x2,15,0.85,1.3537614941596985,0.49362560113271076,0.9346844752629598,0.8500786323051948,0,1.7080749277758012
cell1_x2,Cell-1 X²,x2,16,0.9,0.6122411489486694,0.6680871645609537,0.33312420050303143,0.8999213676948052,0,1.7777660479013702
cell1_x2,Cell-1 X²,x2,17,0.95,0.2515057176351547,0.7786292235056559,0.14024607340494788,0.9501572646103896,0,1.7942445001801044
paper,Paper |x|,abs,0,0.1,10.535964330037435,0.0,9.66712760925293,0.09810014204545452,0,0.7486266116343689
paper,Paper |x|,abs,1,0.15,10.5981232325236,0.0,9.651316006978353,0.1493379667207792,0,0.8152548571276788
paper,Paper |x|,abs,2,0.2,10.36303965250651,0.0,9.47434139251709,0.1987621753246753,0,0.8576100159170003
paper,Paper |x|,abs,3,0.25,9.373730818430582,0.0111731837193171,8.460206667582193,0.25,0,0.8861752938873909
paper,Paper |x|,abs,4,0.3,9.561751365661621,0.0,8.592493057250977,0.2990056818181818,0,0.9821389288410374
paper,Paper |x|,abs,5,0.35,9.59245491027832,0.0,8.729165395100912,0.3481001420454544,0,1.0670711025096007
paper,Paper |x|,abs,6,0.4,9.193822701772055,0.018621973693370802,8.317448298136393,0.3993379667207792,0,1.1517913730671199
paper,Paper |x|,abs,7,0.45,9.4391082127889,0.019592414299647,8.881552378336588,0.4487621753246754,0,1.223426024026356
paper,Paper |x|,abs,8,0.5,8.208457469940186,0.0214546111722787,7.27479616800944,0.5,0,1.3089716670097256
paper,Paper |x|,abs,9,0.55,7.2982401847839355,0.05051538099845251,6.5496015548706055,0.5490056818181818,0,1.428827635982189
paper,Paper |x|,abs,10,0.6,6.232429186503093,0.04927619795004523,5.44821834564209,0.5981001420454546,0,1.533876752717004
paper,Paper |x|,abs,11,0.65,5.682878176371257,0.0607968096931775,4.928853114446004,0.6493379667207793,0,1.6477726836879405
paper,Paper |x|,abs,12,0.7,4.025010824203491,0.16362134863932923,3.305817127227783,0.6987621753246754,0,1.7210197237490557
paper,Paper |x|,abs,13,0.75,3.249419609705607,0.28275446097056073,2.530644734700521,0.75,0,1.8378836979305802
paper,Paper |x|,abs,14,0.8,3.972508351008097,0.26493417068074143,3.264610687891642,0.7990056818181818,0,1.9688421276692
paper,Paper |x|,abs,15,0.85,1.3138494491577148,0.509167492389679,0.8812098900477091,0.8481001420454546,0,2.0892747308711788
paper,Paper |x|,abs,16,0.9,0.6967296401659647,0.6381346186002096,0.3971349795659383,0.8993379667207794,0,2.214734920541908
paper,Paper |x|,abs,17,0.95,0.2504081577062606,0.7833240628242493,0.0595500071843465,0.9487621753246752,0,2.2630087386463176
wcell1,WCell-1 X²·W²,weighted,0,0.1,10.200464884440104,0.0,9.507805824279785,0.1000786323051948,0,0.4494902939251226
wcell1,WCell-1 X²·W²,weighted,1,0.15,10.102277119954428,0.0,9.19558080037435,0.1499213676948051,0,0.5084797387860228
wcell1,WCell-1 X²·W²,weighted,2,0.2,10.260735511779785,0.0,9.458724657694498,0.2001572646103896,0,0.5706566908281455
wcell1,WCell-1 X²·W²,weighted,3,0.25,9.771457354227701,0.0,8.723561922709147,0.25,0,0.6337776113817133
wcell1,WCell-1 X²·W²,weighted,4,0.3,9.531116485595703,0.0,8.486103375752768,0.2998427353896103,0,0.7211335959256424
wcell1,WCell-1 X²·W²,weighted,5,0.35,9.072136084238688,0.005586591859658534,8.183557828267416,0.3500786323051948,0,0.8090667218115064
wcell1,WCell-1 X²·W²,weighted,6,0.4,8.000075658162435,0.0243659342328707,7.158768971761067,0.3999213676948051,0,0.8856403175805315
wcell1,WCell-1 X²·W²,weighted,7,0.45,8.156328042348227,0.019051507115364033,7.163784344991048,0.4501572646103897,0,0.9605581037473291
wcell1,WCell-1 X²·W²,weighted,8,0.5,8.701486428578695,0.014084506779909134,7.764121055603027,0.5,0,1.0263615874967527
wcell1,WCell-1 X²·W²,weighted,9,0.55,7.62782621383667,0.058992009609937605,6.810351689656575,0.5498427353896103,0,1.1319825248288702
wcell1,WCell-1 X²·W²,weighted,10,0.6,6.506299018859863,0.08004179596900936,5.715444246927897,0.6000786323051948,0,1.2466122543418179
wcell1,WCell-1 X²·W²,weighted,11,0.65,5.084275722503662,0.1279427309830983,4.3635562260945635,0.6499213676948052,0,1.321431721890493
wcell1,WCell-1 X²·W²,weighted,12,0.7,4.044016122817993,0.18296288947264347,3.3668764432271323,0.7001572646103899,0,1.3801524371734168
wcell1,WCell-1 X²·W²,weighted,13,0.75,3.0740129947662354,0.25169541935125983,2.4096995989481607,0.75,0,1.450204167285238
wcell1,WCell-1 X²·W²,weighted,14,0.8,2.026279846827189,0.4119937817255656,1.4799273411432903,0.7998427353896101,0,1.5762520653424434
wcell1,WCell-1 X²·W²,weighted,15,0.85,1.3113653262456257,0.5195062955220541,0.9251730044682821,0.8500786323051948,0,1.7598766751707027
wcell1,WCell-1 X²·W²,weighted,16,0.9,0.619465152422587,0.645099937915802,0.37635234991709393,0.8999213676948052,0,1.7839986437055895
wcell1,WCell-1 X²·W²,weighted,17,0.95,0.2948138117790222,0.7546107172966003,0.14452103773752847,0.9501572646103896,0,1.7792003184360417
