error_ceiling,paper_total_ms,paper_gain_vs_cell1_abs_pct,cell1_abs_total_ms,cell1_abs_gain_vs_cell1_abs_pct,cell1_x2_total_ms,cell1_x2_gain_vs_cell1_abs_pct,wcell1_total_ms,wcell1_gain_vs_cell1_abs_pct
0.5,1.0815714352447958,-13.672943457157878,0.9514765803987724,0.0,0.9098035017939201,4.379832301010151,0.9261555124756209,2.661239219628421
0.45,1.1964883272283537,-17.362040108985944,1.0194849425906864,0.0,0.992838554753097,2.6137107792760905,1.0031894574636258,1.5984037082147644
0.42,1.2702764084336247,-16.99987483301822,1.0857074934879702,0.0,1.0515194878439134,3.1489149562948735,1.063406085521252,2.0540898999483064
0.4,1.318037976294703,-14.954205976869,1.146576556372298,0.0,1.1128032877458067,2.945574670857391,1.1251959378399032,1.8647353649059295
0.35,1.4845112444853386,-15.225175536906363,1.2883566786234601,0.0,1.269492210262329,1.4642271565112601,1.2700784855398983,1.4187214912481447
0.3,1.6656182994992594,-19.84307863961446,1.389832703236885,0.0,1.3705115972250574,1.3901749445691627,1.3769120608984886,0.9296545050569358
0.25,1.8116736581332467,-20.66522763448191,1.50140491477889,0.0,1.492084097089762,0.6208063925580412,1.4856692368775737,1.0480635667583134
0.2,2.0131742389036016,-20.672344600020555,1.6682979398274314,0.0,1.6711802009835897,-0.17276657168661652,1.7076567092548818,-2.3592170491753826
0.15,2.183411282890917,-20.775073034802713,1.8078327158301466,0.0,1.7779199044278682,1.6546227502328732,1.783959900020627,1.3205212849883263
