method,method_label,score_kind,budget_index,budget_fraction,cases,actual_total_ms,legacy_total_ms,score_median_ms,selector_median_ms,selector_total_ms,read_wall_median_ms,io_median_ms,upload_median_ms,gather_median_ms,gemm_median_ms,relative_l2_error,cosine_error,selected_fraction,chunks,row_match_rate,fallback_rate
paper,Paper |x|,abs,7,0.45,63,1.223426024026356,1.191531166755506,0.03189485727085003,0.3804779365079365,0.41237279377878655,0.7074087857142857,0.1813117857142857,0.4793124523809524,0.015729269751953656,0.08791517478133,0.44076245301772676,0.1145297080751449,0.4487621753246753,25.936507936507937,0.7142857142857143,0.0
paper,Paper |x|,abs,8,0.5,63,1.3089716670097256,1.2770768097388754,0.03189485727085003,0.38913516666666664,0.4210300239375167,0.7845465952380952,0.2035779126984127,0.5312809682539682,0.016369269879919143,0.08702577795419424,0.4028516137410724,0.09818979955854866,0.5,28.555555555555557,1.0,0.0
paper,Paper |x|,abs,9,0.55,63,1.428827635982189,1.396932778711339,0.03189485727085003,0.4025766111111111,0.43447146838196116,0.8781621349206349,0.24300780952380951,0.5798240873015873,0.01596088889276693,0.10023314378682578,0.36515348131162306,0.0820157234630887,0.5490056818181818,31.158730158730158,0.7142857142857143,0.0
paper,Paper |x|,abs,10,0.6,63,1.533876752717004,1.501981895446154,0.03189485727085003,0.427669126984127,0.459563984254977,0.936927119047619,0.2590966587301587,0.6249077857142857,0.017282539609050886,0.12010310980535685,0.3365658974600217,0.07035115786961142,0.5981001420454545,32.76190476190476,0.2857142857142857,0.0
paper,Paper |x|,abs,11,0.65,63,1.6477726836879405,1.6158778264170903,0.03189485727085003,0.4283781587301587,0.46027301600100873,1.0454714761904762,0.30525128571428567,0.685143126984127,0.016730920662955586,0.1252972708334998,0.3074854269978546,0.058937299819219635,0.6493379667207793,34.61904761904762,0.2857142857142857,0.0
paper,Paper |x|,abs,12,0.7,63,1.7210197237490557,1.6891248664782057,0.03189485727085003,0.4295133095238095,0.46140816679465957,1.1192052063492064,0.3302296984126984,0.7333256825396826,0.017588825497244033,0.12281752510794568,0.27676161354230266,0.04831884493903504,0.6987621753246753,36.3968253968254,0.7142857142857143,0.0
paper,Paper |x|,abs,13,0.75,63,1.8378836979305802,1.8059888406597302,0.03189485727085003,0.4443990238095238,0.47629388108037385,1.2257203571428572,0.3801428968253968,0.7868833968253968,0.01774476184731433,0.11812469786003464,0.24226263084167995,0.03791538590476622,0.75,37.20634920634921,1.0,0.0
paper,Paper |x|,abs,14,0.8,63,1.9688421276692,1.9369472703983501,0.03189485727085003,0.48836714285714283,0.520262000127993,1.2908135238095237,0.4007205555555555,0.8321440079365079,0.01805409528906378,0.13971250844261945,0.21148771101180167,0.029305714463430697,0.7990056818181818,36.44444444444444,0.7142857142857143,0.0
paper,Paper |x|,abs,15,0.85,63,2.0892747308711788,2.0573798736003286,0.03189485727085003,0.5113324126984127,0.5432272699692628,1.3619341904761906,0.41608794444444447,0.8879659444444444,0.01811200006317993,0.16600127036254556,0.18028019791439406,0.021388234600188197,0.8481001420454545,34.20634920634921,0.2857142857142857,0.0
paper,Paper |x|,abs,16,0.9,63,2.214734920541908,2.182840063271058,0.03189485727085003,0.529802007936508,0.5616968652073581,1.458531388888889,0.4614775476190476,0.9362834365079364,0.018409142906348812,0.17609752353931227,0.13992436065353328,0.013213109402429446,0.8993379667207793,30.6984126984127,0.2857142857142857,0.0
