n,trial,spatial_mode,scenario,track,target_fraction,target_importance,row_budget_fraction,row_budget,top_row_budget_importance,row_budget_intrinsically_feasible,method,method_label,family,repetition,runtime_ms,deadline_met,valid,error
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,lambda_bank4,Lambda bank (4),lambda_bank,17,0.567771,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,lambda_bank4,Lambda bank (4),lambda_bank,18,0.560147,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,lambda_bank4,Lambda bank (4),lambda_bank,19,0.569966,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,lambda_bank4,Lambda bank (4),lambda_bank,20,0.559285,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,lambda_bank4,Lambda bank (4),lambda_bank,21,0.554296,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,lambda_bank4,Lambda bank (4),lambda_bank,22,0.54527,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,lambda_bank4,Lambda bank (4),lambda_bank,23,0.563674,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,lambda_bank4,Lambda bank (4),lambda_bank,24,0.556359,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,lambda_bank4,Lambda bank (4),lambda_bank,25,0.549066,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,lambda_bank4,Lambda bank (4),lambda_bank,26,0.555979,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,lambda_bank4,Lambda bank (4),lambda_bank,27,0.538847,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,lambda_bank4,Lambda bank (4),lambda_bank,28,0.545459,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,lambda_bank4,Lambda bank (4),lambda_bank,29,0.531684,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,lambda_bank8,Lambda bank (8),lambda_bank,0,0.851161,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,lambda_bank8,Lambda bank (8),lambda_bank,1,0.871048,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,lambda_bank8,Lambda bank (8),lambda_bank,2,0.860739,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,lambda_bank8,Lambda bank (8),lambda_bank,3,0.853465,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,lambda_bank8,Lambda bank (8),lambda_bank,4,0.853876,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,lambda_bank8,Lambda bank (8),lambda_bank,5,0.914009,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,lambda_bank8,Lambda bank (8),lambda_bank,6,0.905643,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,lambda_bank8,Lambda bank (8),lambda_bank,7,0.932232,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,lambda_bank8,Lambda bank (8),lambda_bank,8,0.86709,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,lambda_bank8,Lambda bank (8),lambda_bank,9,0.867833,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,lambda_bank8,Lambda bank (8),lambda_bank,10,0.836324,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,lambda_bank8,Lambda bank (8),lambda_bank,11,0.827146,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,lambda_bank8,Lambda bank (8),lambda_bank,12,0.824681,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,lambda_bank8,Lambda bank (8),lambda_bank,13,0.824722,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,lambda_bank8,Lambda bank (8),lambda_bank,14,0.811506,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,lambda_bank8,Lambda bank (8),lambda_bank,15,0.814663,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,lambda_bank8,Lambda bank (8),lambda_bank,16,0.814032,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,lambda_bank8,Lambda bank (8),lambda_bank,17,0.816556,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,lambda_bank8,Lambda bank (8),lambda_bank,18,0.817959,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,lambda_bank8,Lambda bank (8),lambda_bank,19,0.819322,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,lambda_bank8,Lambda bank (8),lambda_bank,20,0.802881,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,lambda_bank8,Lambda bank (8),lambda_bank,21,0.814182,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,lambda_bank8,Lambda bank (8),lambda_bank,22,0.804073,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,lambda_bank8,Lambda bank (8),lambda_bank,23,0.814272,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,lambda_bank8,Lambda bank (8),lambda_bank,24,0.812969,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,lambda_bank8,Lambda bank (8),lambda_bank,25,0.931922,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,lambda_bank8,Lambda bank (8),lambda_bank,26,1.055293,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,lambda_bank8,Lambda bank (8),lambda_bank,27,1.082333,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,lambda_bank8,Lambda bank (8),lambda_bank,28,1.044112,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,lambda_bank8,Lambda bank (8),lambda_bank,29,1.028012,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,lambda_bank16,Lambda bank (16),lambda_bank,0,1.659963,True,True,
4864,0,random,0,coverage,0.5,0.5,0.25,1216,0.8216668501228495,True,lambda_bank16,Lambda bank (16),lambda_bank,1,1.649703,True,True,
