method,method_label,score_kind,budget_index,budget_fraction,cases,actual_total_ms,legacy_total_ms,score_median_ms,selector_median_ms,selector_total_ms,read_wall_median_ms,io_median_ms,upload_median_ms,gather_median_ms,gemm_median_ms,relative_l2_error,cosine_error,importance_retention,selected_fraction,chunks,row_match_rate,fallback_rate
cell1_abs_lookup,Cell-1 |x| lookup,abs,10,0.6,63,0.5708054923887423,0.5407158414943011,0.030089650894441253,0.0814081984126984,0.11149784930713966,0.39682281746031745,0.126349373015873,0.22913418253968254,0.015502730177508419,0.046982095443776614,0.40378030707379653,0.10340823729832964,0.6391746458553133,0.6003709049409237,4.904761904761905,1.0,0.0
cell1_abs_lookup,Cell-1 |x| lookup,abs,11,0.65,63,0.6002095085844881,0.5701198576900467,0.030089650894441253,0.08231212698412697,0.11240177787856824,0.42172773015873016,0.134406119047619,0.2451708968253968,0.015349333366704323,0.050730667180485155,0.3725433891846074,0.08804654885852144,0.6866104564969502,0.6496290950590763,4.380952380952381,1.0,0.0
cell1_abs_lookup,Cell-1 |x| lookup,abs,12,0.7,63,0.6298779843020211,0.5997883334075799,0.030089650894441253,0.08090684920634919,0.11099650010079046,0.43889316666666667,0.13960370634920632,0.2578566666666666,0.015708444373948183,0.06427987316061576,0.33433850382321645,0.07111822234259707,0.7341670252027965,0.6998145475295382,4.0,1.0,0.0
cell1_abs_lookup,Cell-1 |x| lookup,abs,13,0.75,63,0.640108674716713,0.6100190238222717,0.030089650894441253,0.08194688095238094,0.11203653184682222,0.46290490476190477,0.14271377777777774,0.2781825873015873,0.015990349153677575,0.049176888954308245,0.30115638671088074,0.058634665277269106,0.7789474347281078,0.75,3.888888888888889,1.0,0.0
cell1_abs_lookup,Cell-1 |x| lookup,abs,14,0.8,63,0.6924200563892855,0.6623304054948441,0.030089650894441253,0.08163699206349205,0.11172664295793332,0.49642319047619043,0.15251597619047616,0.3009651031746032,0.016029968281232137,0.0682402546739294,0.27010266893794604,0.04699480344378754,0.8263744276667399,0.8001854524704618,3.4126984126984126,1.0,0.0
cell1_abs_lookup,Cell-1 |x| lookup,abs,15,0.85,63,0.701465666554501,0.6713760156600598,0.030089650894441253,0.08281071428571428,0.11290036518015553,0.5140759047619047,0.15706244444444442,0.3132525634920635,0.015933460349010047,0.058555936263430634,0.22788159269100378,0.03391400405338827,0.8718119008200509,0.8503709049409237,3.0317460317460316,1.0,0.0
cell1_abs_lookup,Cell-1 |x| lookup,abs,16,0.9,63,0.7187674767136375,0.6886778258191962,0.030089650894441253,0.07944538888888887,0.10953503978333015,0.5325279285714285,0.15793842857142856,0.33241958730158727,0.01581206351577758,0.06089244484310107,0.18131688163645324,0.021631450880141442,0.9155588490622384,0.8996290950590763,2.4444444444444446,1.0,0.0
cell1_abs_lookup,Cell-1 |x| lookup,abs,17,0.95,63,0.7432016513282221,0.7131120004337809,0.030089650894441253,0.0782952619047619,0.10838491279920316,0.5409719126984126,0.15037396825396823,0.34770748412698416,0.016061968229237965,0.0777828576013682,0.13071100937853014,0.011473815592508419,0.9574983488945734,0.949814547529538,1.7619047619047619,1.0,0.0
cell1_abs_twoline,Cell-1 |x| 2-line,abs,0,0.1,63,0.30331723811055455,0.27322758721611323,0.030089650894441253,0.07512993650793649,0.10521958740237776,0.16165879365079364,0.07013462698412698,0.05070173809523808,0.014518857194435932,0.021919999862947105,0.7344009247091081,0.3751162981230115,0.12784336649236222,0.10037090494092368,2.0,1.0,0.0
cell1_abs_twoline,Cell-1 |x| 2-line,abs,1,0.15,63,0.3211413254573118,0.29105167456287045,0.030089650894441253,0.0775973968253968,0.10768704771983809,0.1722860238095238,0.06862580158730157,0.06608500793650791,0.014729142839473346,0.02643911108847644,0.6807746670785404,0.31385473126456853,0.18131413062413532,0.14962909505907623,2.6825396825396823,1.0,0.0
cell1_abs_twoline,Cell-1 |x| 2-line,abs,2,0.2,63,0.34941110354852956,0.31932145265408823,0.030089650894441253,0.07888426984126982,0.1089739207357111,0.1935724206349206,0.07268098412698411,0.08305883333333332,0.01506184131675765,0.03180292086114008,0.6450681637322145,0.27663574332282653,0.23398611469874303,0.19981454752953812,3.2063492063492065,1.0,0.0
cell1_abs_twoline,Cell-1 |x| 2-line,abs,3,0.25,63,0.372517341265194,0.34242769037075266,0.030089650894441253,0.07989657142857141,0.10998622232301268,0.2176361349206349,0.07934336507936506,0.1001068968253968,0.015222349218905865,0.029672634802640378,0.6147837077400514,0.24663656855386398,0.28799487248299616,0.25,3.8095238095238093,1.0,0.0
cell1_abs_twoline,Cell-1 |x| 2-line,abs,4,0.3,63,0.40438782583463573,0.37429817494019435,0.030089650894441253,0.07845336507936505,0.10854301597380633,0.24155350793650793,0.08713942063492061,0.11608723809523809,0.015205587275207943,0.03908571464911335,0.5858924570419486,0.2234021046805003,0.33917303880055744,0.30018545247046186,4.396825396825397,1.0,0.0
