trial,target_cv,spatial_mode,coverage_target,target_importance,q,single_importance,single_rows,single_chunks,single_aff_ms,single_runtime_ms,top_importance,top_rows,top_chunks,top_aff_ms,top_runtime_ms,quant_importance,quant_rows,quant_chunks,quant_aff_ms,quant_runtime_ms,quant_build_ms,quant_one_query_ms,quant_amortized_ms,quant_full_mask
0,1.07,random,0.3,0.3,8192,0.30000183566250166,5538,1,5.430981090585143,6.624838,0.30000538223042217,1500,1389,16.748264037478254,0.091441,0.3000703887981495,4224,68,4.882042970096998,2.743596,1493.940251,1496.683847,109.45361392857143,False
0,1.07,random,0.5,0.5,8192,0.5000131784511898,9388,1,9.198934104013862,5.138511,0.5000401717726972,3551,2887,35.23488231971386,0.106189,0.5000113947872908,7956,64,8.490507127131542,2.400725,1493.940251,1496.340976,109.11074292857143,False
0,1.07,random,0.7,0.7,8192,0.7000147465077846,13193,1,12.922846108194712,4.280828,0.7000039005901427,6795,4318,54.15201734201576,0.110878,0.7000860670599817,11952,55,12.302340776016194,2.043198,1493.940251,1495.983449,108.75321592857144,False
0,1.07,random,0.9,0.9,8192,0.9000299179301872,16969,1,16.618376128638047,4.00315,0.9000142875018471,12399,4248,58.86652902002502,0.131907,0.9000355613320196,16373,28,16.33210134536415,1.706799,1493.940251,1495.64705,108.41681692857144,False
0,1.07,random,0.95,0.95,8192,0.9500054807627962,17941,1,17.569661928391998,3.234523,0.9500082672424446,14716,3253,50.18827026664351,0.101149,0.9500862058016389,17602,16,17.402899612606646,1.636107,1493.940251,1495.576358,108.34612492857143,False
0,1.07,random,0.99,0.99,8192,0.9900503600570335,18721,1,18.333039422021713,3.116714,0.9900007161520626,17530,1299,31.446570497387953,0.075761,0.9901117719542398,18660,4,18.306342044707442,1.581084,1493.940251,1495.521335,108.29110192857144,False
0,1.07,random,0.1,0.1,16384,0.10001985101927424,1811,1,1.7834068357672639,7.016029,0.10001855856014721,291,286,3.4310518693222742,0.105296,0.10000222193699045,1178,30,1.4829223276248242,6.11734,3478.381861,3484.4992009999996,254.57318721428572,False
0,1.07,random,0.3,0.3,16384,0.30000183566250166,5538,1,5.430981090585143,6.624838,0.30000538223042217,1500,1389,16.748264037478254,0.091441,0.3000688732158716,4226,67,4.872999462471621,5.099077,3478.381861,3483.4809379999997,253.5549242142857,False
0,1.07,random,0.5,0.5,16384,0.5000131784511898,9388,1,9.198934104013862,5.138511,0.5000401717726972,3551,2887,35.23488231971386,0.106189,0.50003307436952,7935,65,8.480955541963375,4.721011,3478.381861,3483.102872,253.17685821428572,False
0,1.07,random,0.7,0.7,16384,0.7000147465077846,13193,1,12.922846108194712,4.280828,0.7000039005901427,6795,4318,54.15201734201576,0.110878,0.7000323742137633,11943,55,12.293532574166617,3.967463,3478.381861,3482.349324,252.42331021428572,False
0,1.07,random,0.9,0.9,16384,0.9000299179301872,16969,1,16.618376128638047,4.00315,0.9000142875018471,12399,4248,58.86652902002502,0.131907,0.9000404994375398,16400,25,16.325523293470386,3.827992,3478.381861,3482.209853,252.2838392142857,False
0,1.07,random,0.95,0.95,16384,0.9500054807627962,17941,1,17.569661928391998,3.234523,0.9500082672424446,14716,3253,50.18827026664351,0.101149,0.9500275345424082,17608,15,17.397770861358865,3.949529,3478.381861,3482.33139,252.40537621428572,False
0,1.07,random,0.99,0.99,16384,0.9900503600570335,18721,1,18.333039422021713,3.116714,0.9900007161520626,17530,1299,31.446570497387953,0.075761,0.9900298542109158,18646,5,18.303641283200072,3.842229,3478.381861,3482.2240899999997,252.29807621428571,False
0,1.07,random,0.1,0.1,32768,0.10001985101927424,1811,1,1.7834068357672639,7.016029,0.10001855856014721,291,286,3.4310518693222742,0.105296,0.10000222193699045,1178,30,1.4829223276248242,9.399232,6781.273881,6790.673113,493.7759377857143,False
0,1.07,random,0.3,0.3,32768,0.30000183566250166,5538,1,5.430981090585143,6.624838,0.30000538223042217,1500,1389,16.748264037478254,0.091441,0.3000529016531212,4202,69,4.871512695834428,8.3277,6781.273881,6789.601581,492.7044057857143,False
0,1.07,random,0.5,0.5,32768,0.5000131784511898,9388,1,9.198934104013862,5.138511,0.5000401717726972,3551,2887,35.23488231971386,0.106189,0.5000519561929357,7946,64,8.480720236187576,7.372555,6781.273881,6788.646436,491.7492607857143,False
0,1.07,random,0.7,0.7,32768,0.7000147465077846,13193,1,12.922846108194712,4.280828,0.7000039005901427,6795,4318,54.15201734201576,0.110878,0.700014100356901,11919,57,12.292045807529417,6.253665,6781.273881,6787.527546,490.6303707857143,False
0,1.07,random,0.9,0.9,32768,0.9000299179301872,16969,1,16.618376128638047,4.00315,0.9000142875018471,12399,4248,58.86652902002502,0.131907,0.9000004261849919,16399,25,16.32454460437599,5.226656,6781.273881,6786.500537,489.6033617857143,False
0,1.07,random,0.95,0.95,32768,0.9500054807627962,17941,1,17.569661928391998,3.234523,0.9500082672424446,14716,3253,50.18827026664351,0.101149,0.9500322329195838,17596,16,17.39702747804027,4.966019,6781.273881,6786.2399000000005,489.3427247857143,False
0,1.07,random,0.99,0.99,32768,0.9900503600570335,18721,1,18.333039422021713,3.116714,0.9900007161520626,17530,1299,31.446570497387953,0.075761,0.9900013824504461,18656,4,18.30242728832986,4.737161,6781.273881,6786.011042,489.1138667857143,False
