trial,target_cv,spatial_mode,budget_fraction,budget_rows,paper_importance,paper_rows,paper_chunks,paper_aff_ms,paper_runtime_ms,top_fixed_importance,top_fixed_rows,top_fixed_chunks,top_fixed_aff_ms,top_fixed_runtime_ms,top_fixed_importance_gain_pct
0,1.07,hot-cold,0.75,14208,0.9111318152942578,14208,182,15.907375871372576,28.117786,0.9403714513968298,14208,2291,39.108244053457895,0.090188,3.209155427541388
0,1.07,hot-cold,0.875,16576,0.9606980168877727,16576,187,18.27991607597569,32.593839,0.9790659226419381,16576,1588,33.69215710162838,0.098704,1.911933347553818
0,1.25,random,0.125,2368,0.21809418534664043,2368,119,3.626641187418536,5.686094,0.42887744225622904,2368,2083,25.23238092644915,0.071835,96.64781139147209
0,1.25,random,0.25,4736,0.3816494062308233,4736,216,7.011262886925324,8.708471,0.6160891562999926,4736,3564,43.84222859276773,0.095288,61.4280400392865
0,1.25,random,0.375,7104,0.5279454292254463,7104,314,10.40688547224628,12.496679,0.7419849917597874,7104,4450,55.90654919965495,0.106649,40.54198610041204
0,1.25,random,0.5,9472,0.6533100374045808,9472,389,13.54948768384132,20.018863,0.8337219193791585,9472,4787,61.931383494562624,0.152074,27.615048238245965
0,1.25,random,0.625,11840,0.7637956955263301,11840,446,16.494073950781292,24.306946,0.9012234553044354,11840,4435,60.376607463506915,0.119142,17.992738186800604
0,1.25,random,0.75,14208,0.8585190795435877,14208,461,18.97662301352611,29.388891,0.9500356724417645,14208,3563,53.10137080908261,0.104184,10.659820507056118
0,1.25,random,0.875,16576,0.9388647079958831,16576,352,20.095062235313804,34.561104,0.9831377089165502,16576,2069,38.98358317824433,0.087975,4.715589002719356
0,1.25,local,0.125,2368,0.40189394678625356,2368,93,3.3406181562501063,8.219909,0.42887744225622904,2368,466,7.443948564935656,0.044273,6.714083574970231
0,1.25,local,0.25,4736,0.590393819479455,4736,151,6.296205309004249,12.354163,0.6160891562999926,4736,706,12.401696935868806,0.057528,4.352236756677597
0,1.25,local,0.375,7104,0.7180382405316796,7104,193,9.075778288731666,15.332798,0.7419849917597874,7104,860,16.413369126783305,0.05916,3.3350244981905197
0,1.25,local,0.5,9472,0.8134488893819092,9472,203,11.503322922405632,19.442337,0.8337219193791585,9472,914,19.324952736280768,0.065523,2.492231566343839
0,1.25,local,0.625,11840,0.8855167144506186,11840,198,13.765854268867042,24.851984,0.9012234553044354,11840,899,21.477475224600475,0.06947,1.7737373668391232
0,1.25,local,0.75,14208,0.9399557042382112,14208,191,16.00638384370011,28.38794,0.9500356724417645,14208,767,22.342894072662244,0.070412,1.0723875772127522
0,1.25,local,0.875,16576,0.9783794129507266,16576,135,17.707870013638832,34.375608,0.9831377089165503,16576,487,21.580181820226805,0.071564,0.48634465349930434
0,1.25,hot-cold,0.125,2368,0.3250278367472397,2368,78,3.1756048690375507,6.112611,0.42887744225622904,2368,1534,19.192894614469612,0.054602,31.950988120980163
0,1.25,hot-cold,0.25,4736,0.5282535802057102,4736,113,5.878171648065775,9.938449,0.6160891562999926,4736,2285,29.772095636443826,0.064501,16.627540140869044
0,1.25,hot-cold,0.375,7104,0.6737202234876557,7104,146,8.558736655465658,13.849677,0.7419849917597874,7104,2588,35.422899813669716,0.076934,10.132509889453022
0,1.25,hot-cold,0.5,9472,0.7820981721783686,9472,157,10.997282174953794,18.439974,0.8337219193791585,9472,2642,38.33448342316717,0.076002,6.600673551889646
0,1.25,hot-cold,0.625,11840,0.8612638026580504,11840,181,13.578839210026146,22.469161,0.9012234553044356,11840,2593,40.11297579380509,0.079338,4.639653091545348
0,1.25,hot-cold,0.75,14208,0.9217264594089447,14208,181,15.896374985558406,26.468695,0.9500356724417643,14208,2286,39.05323962438705,0.076252,3.071324767108541
0,1.25,hot-cold,0.875,16576,0.9675387595541312,16576,165,18.037896588063944,31.262111,0.9831377089165503,16576,1556,33.34012875557494,0.070582,1.6122299193065404
0,1.44,random,0.125,2368,0.22948242067140456,2368,127,3.714648273931899,5.468718,0.45296896706052714,2368,2086,25.26538358389166,0.065542,97.38721847854852
0,1.44,random,0.25,4736,0.39365933861573077,4736,227,7.1322726308811975,8.018662,0.6405271709929143,4736,3588,44.10624985230782,0.085961,62.711031635950285
0,1.44,random,0.375,7104,0.5374436956091312,7104,326,10.538896102016325,12.196118,0.7637885847033024,7104,4479,56.22557488826589,0.098615,42.11508869550234
0,1.44,random,0.5,9472,0.6623149406604085,9472,404,13.714500971053877,16.529574,0.8505334811885384,9472,4766,61.700364892465046,0.104996,28.41828395724444
0,1.44,random,0.625,11840,0.7731329004177809,11840,458,16.62608458055134,22.916858,0.9125611311004792,11840,4507,61.168671242127175,0.101059,18.034186697701628
0,1.44,random,0.75,14208,0.8665671117793261,14208,466,19.031627442596964,28.43066,0.9565563295943719,14208,3559,53.057367265825924,0.090388,10.384564171870148
0,1.44,random,0.875,16576,0.9435293803153275,16576,361,20.194070207641335,33.801315,0.9856634529057067,16576,2075,39.049588493129356,0.075822,4.465581408423969
0,1.44,local,0.125,2368,0.41789917099229934,2368,98,3.3956225853209583,6.298468,0.45296896706052714,2368,529,8.13700437122839,0.041247,8.391927647273079
0,1.44,local,0.25,4736,0.6067668649640671,4736,170,6.505222139473487,10.290797,0.6405271709929143,4736,819,13.64479703287006,0.054873,5.563966653130703
0,1.44,local,0.375,7104,0.7361267172432671,7104,211,9.273794233386733,15.107447,0.7637885847033022,7104,949,17.392447964244468,0.059652,3.757758930911592
0,1.44,local,0.5,9472,0.8294357543193562,9472,231,11.811347725202403,19.137557,0.8505334811885384,9472,954,19.76498816884758,0.059922,2.5436239949042427
0,1.44,local,0.625,11840,0.8963455062780005,11840,228,14.095880843292154,23.081937,0.9125611311004792,11840,917,21.67549116925554,0.063098,1.8090819565563132
0,1.44,local,0.75,14208,0.9469430095216155,14208,192,16.01738472951428,31.938164,0.956556329594372,14208,769,22.364895844290587,0.068408,1.0151952098588213
0,1.44,local,0.875,16576,0.9813084447358813,16576,135,17.707870013638832,33.69651,0.9856634529057067,16576,547,22.240234969077026,0.068918,0.4437960554795284
0,1.44,hot-cold,0.125,2368,0.34263025859419954,2368,76,3.15360309740921,6.400579,0.45296896706052714,2368,1592,19.830945991691493,0.057458,32.20343378866877
0,1.44,hot-cold,0.25,4736,0.5486946388047156,4736,121,5.966178734579138,9.523995,0.6405271709929143,4736,2262,29.51907526271791,0.065623,16.736546285243126
0,1.44,hot-cold,0.375,7104,0.6949297982666982,7104,139,8.481730454766465,14.230759,0.7637885847033022,7104,2611,35.67592018739563,0.071484,9.908739934357747
0,1.44,hot-cold,0.5,9472,0.7969372069800774,9472,166,11.096290147281328,17.61363,0.8505334811885384,9472,2715,39.13754808760161,0.07521,6.7252819593603075
0,1.44,hot-cold,0.625,11840,0.8740663252911796,11840,174,13.501833009326953,22.338938,0.9125611311004791,11840,2588,40.057971364734236,0.087413,4.404105809301795
0,1.44,hot-cold,0.75,14208,0.9297948468221253,14208,176,15.841370556487554,26.389226,0.9565563295943719,14208,2256,38.72321304996193,0.076203,2.878213711735711
0,1.44,hot-cold,0.875,16576,0.9705785591851092,16576,167,18.059898359692284,33.442355,0.9856634529057067,16576,1599,33.81316684558426,0.072085,1.5542166657032563
0,2.48,random,0.125,2368,0.33113937993815157,2368,175,4.242690793012077,6.779938,0.5992551088906868,2368,2081,25.210379154820806,0.065252,80.96763634775557
0,2.48,random,0.25,4736,0.5066325331007336,4736,305,7.990341724386487,11.034247,0.765791910683224,4736,3501,43.149172786475,0.084999,51.153323296544364
0,2.48,random,0.375,7104,0.6411812956445243,7104,411,11.473971396220808,15.591331,0.8597300006471166,7104,4400,55.35650490894643,0.097011,34.085321341587814
0,2.48,random,0.5,9472,0.7492424974277268,9472,489,14.649576265258357,21.003102,0.9186526382130262,9472,4719,61.18332325919904,0.108453,22.610855813293096
0,2.48,random,0.625,11840,0.8398244473101034,11840,539,17.517156331499137,26.330076,0.9565513580026156,11840,4375,59.71655431465669,0.100498,13.898965559573796
0,2.48,random,0.75,14208,0.9108926806552844,14208,518,19.603673504933823,31.315711,0.9804824295831915,14208,3559,53.057367265825924,0.088385,7.639730827329205
0,2.48,random,0.875,16576,0.9659096052646123,16576,396,20.5791012111373,35.253078,0.9944607436929878,16576,2078,39.08259115057187,0.076823,2.955880992668436
0,2.48,local,0.125,2368,0.5597217865693841,2368,106,3.483629671834321,8.493149,0.5992551088906868,2368,488,7.685968052847404,0.049904,7.063030825297711
0,2.48,local,0.25,4736,0.7370463942419503,4736,173,6.538224796915998,12.996653,0.765791910683224,4736,734,12.709721738665579,0.065081,3.9000959323379325
0,2.48,local,0.375,7104,0.8378605188444304,7104,204,9.19678803268754,18.656809,0.8597300006471166,7104,900,16.853404559350118,0.07475,2.610157813957903
0,2.48,local,0.5,9472,0.9038175702875535,9472,231,11.811347725202403,22.204938,0.9186526382130262,9472,906,19.236945649767407,0.07494,1.641378571646146
0,2.48,local,0.625,11840,0.946656735194364,11840,234,14.161886158177175,27.053456,0.9565513580026157,11840,888,21.3564654806446,0.073216,1.045217600043813
0,2.48,local,0.75,14208,0.9748402497830032,14208,197,16.072389158585132,31.061977,0.9804824295831917,14208,724,21.86985598265292,0.062878,0.5787799387073189
0,2.48,local,0.875,16576,0.9923629732394685,16576,114,17.476851411541254,34.69255,0.9944607436929878,16576,472,21.415168533014246,0.06464,0.2113914474933809
0,2.48,hot-cold,0.125,2368,0.45374891957741537,2368,97,3.3846216995067877,6.768136,0.5992551088906868,2368,1595,19.863948649134006,0.055483,32.06755609441097
0,2.48,hot-cold,0.25,4736,0.6646052575403059,4736,146,6.241200879933397,10.979635,0.765791910683224,4736,2244,29.321059318062844,0.067206,15.225075636236829
0,2.48,hot-cold,0.375,7104,0.7895732895688186,7104,160,8.712749056864043,14.664028,0.8597300006471167,7104,2589,35.433900699483885,0.076413,8.88539569475688
0,2.48,hot-cold,0.5,9472,0.8722991656755523,9472,168,11.11829191890967,19.065513,0.9186526382130262,9472,2681,38.76351796991982,0.075922,5.313942092513124
0,2.48,hot-cold,0.625,11840,0.9274357584608828,11840,162,13.369822379556908,23.405912,0.9565513580026155,11840,2565,39.80495099100831,0.076954,3.139365640812808
0,2.48,hot-cold,0.75,14208,0.9627735306162573,14208,183,15.918376757186746,28.117004,0.9804824295831915,14208,2244,38.59120242019189,0.077755,1.8393628827330755
0,2.48,hot-cold,0.875,16576,0.9862912072825478,16576,170,18.092901017134796,32.537625,0.9944607436929878,16576,1481,32.515062319512154,0.068277,0.8283087540594369
0,3.3,random,0.125,2368,0.3504143139758215,2368,172,4.209688135569566,7.043701,0.6280114229817906,2368,2092,25.33138889877668,0.067345,79.2196830821024
0,3.3,random,0.25,4736,0.5245626524120384,4736,302,7.957339066943976,10.780472,0.7861651082715819,4736,3554,43.73221973462603,0.084678,49.870583553107714
0,3.3,random,0.375,7104,0.6562466945877203,7104,400,11.352961652264934,14.794282,0.8740115381868135,7104,4442,55.81854211314158,0.100698,33.18338140139534
0,3.3,random,0.5,9472,0.764360813110893,9472,494,14.70458069432921,21.030343,0.9281491290592117,9472,4731,61.315333888969086,0.105126,21.428141414224534
0,3.3,random,0.625,11840,0.8504525194569046,11840,542,17.55015898894165,27.50963,0.9623294777545247,11840,4439,60.42061100676359,0.119904,13.154991694194074
0,3.3,random,0.75,14208,0.9175846359106312,14208,534,19.779687677960545,31.137798,0.9835294515541195,14208,3564,53.11237169489678,0.089006,7.18678289311625
0,3.3,random,0.875,16576,0.9687269745259716,16576,405,20.678109183464834,36.748331,0.995494403354101,16576,2070,38.9945840640585,0.075071,2.7631551027292867
0,3.3,local,0.125,2368,0.5911649787243866,2368,106,3.483629671834321,7.940486,0.6280114229817906,2368,515,7.982991969830003,0.050344,6.232853024702356
0,3.3,local,0.25,4736,0.7564893192351956,4736,180,6.61523099761519,12.992024,0.786165108271582,4736,774,13.149757171232391,0.059131,3.9228298776760484
0,3.3,local,0.375,7104,0.8505652143594455,7104,206,9.21878980431588,18.057269,0.8740115381868135,7104,934,17.227434677031912,0.062787,2.7565580429979475
0,3.3,local,0.5,9472,0.9127589719742645,9472,225,11.74534241031738,21.665751,0.9281491290592117,9472,985,20.106015629086862,0.075782,1.6861140298252808
0,3.3,local,0.625,11840,0.9529434871077693,11840,231,14.128883500734664,25.679029,0.9623294777545247,11840,923,21.741496484140562,0.066454,0.9849472475269572
0,3.3,local,0.75,14208,0.9781267582690703,14208,207,16.182398016726836,29.99876,0.9835294515541195,14208,751,22.166879899635518,0.066825,0.5523510362409612
0,3.3,local,0.875,16576,0.9937181689533096,16576,142,17.784876214338023,34.631716,0.9954944033541009,16576,476,21.459172076270928,0.06402,0.17874629409888598
0,3.3,hot-cold,0.125,2368,0.4849515276461107,2368,106,3.483629671834321,7.486307,0.6280114229817906,2368,1567,19.555923846337237,0.057026,29.499833938058373
0,3.3,hot-cold,0.25,4736,0.6822098614988859,4736,159,6.384212395517612,10.749945,0.7861651082715819,4736,2265,29.55207792016042,0.068528,15.238015842265252
0,3.3,hot-cold,0.375,7104,0.8092263710969858,7104,182,8.954768544775792,15.343678,0.8740115381868135,7104,2495,34.39981743295186,0.074199,8.00581510980729
0,3.3,hot-cold,0.5,9472,0.8859780996877513,9472,191,11.371312292635587,19.565928,0.9281491290592117,9472,2598,37.850444447343676,0.078957,4.759827515637549
0,3.3,hot-cold,0.625,11840,0.9367412122899517,11840,181,13.578839210026146,23.720159,0.9623294777545247,11840,2544,39.573932388910734,0.078907,2.731625888650724
0,3.3,hot-cold,0.75,14208,0.9680722497036881,14208,178,15.863372328115894,28.197585,0.9835294515541197,14208,2267,38.84422279391781,0.078267,1.5966991983462853
0,3.3,hot-cold,0.875,16576,0.9874715759532996,16576,187,18.27991607597569,32.562701,0.995494403354101,16576,1565,33.439136727902465,0.072646,0.812461603571335
0,4.55,random,0.125,2368,0.5037855458531777,2368,236,4.913744827676469,8.56843,0.7709714332148414,2368,2064,25.02336409597991,0.0644,53.035639779854236
0,4.55,random,0.25,4736,0.6628339009916056,4736,372,8.727401073935901,13.584641,0.8882905161361802,4736,3557,43.76522239206854,0.081622,34.014044062515424
0,4.55,random,0.375,7104,0.7745853229826868,7104,487,12.310038718097756,18.680313,0.9423953935148746,7104,4460,56.01655805779665,0.093796,21.664504290631715
0,4.55,random,0.5,9472,0.8525280451063444,9472,557,15.397636500621944,24.410078,0.9705918728354128,9472,4745,61.46934629036747,0.103874,13.848673765839713
0,4.55,random,0.625,11840,0.9105434419410731,11840,577,17.935189992437614,28.635955,0.9863546129672524,11840,4449,60.530619864905304,0.100498,8.325925764131249
0,4.55,random,0.75,14208,0.9541246667481633,14208,552,19.977703622615614,32.585904,0.9948228022754061,14208,3552,52.980361065126736,0.087573,4.26549453604943
0,4.55,random,0.875,16576,0.9844243062529872,16576,431,20.964132214633263,35.895247,0.9987930016524844,16576,2068,38.97258229243016,0.073457,1.4596038830236635
0,4.55,local,0.125,2368,0.73857103707568,2368,113,3.5606358725335134,7.725254,0.7709714332148415,2368,485,7.652965395404893,0.041568,4.386903156593935
0,4.55,local,0.25,4736,0.8652360102569348,4736,183,6.648233655057702,11.80676,0.8882905161361802,4736,772,13.127755399604052,0.047359,2.6645337926237467
0,4.55,local,0.375,7104,0.9267656766373591,7104,230,9.48281106385597,17.172275,0.9423953935148746,7104,914,17.007416960748508,0.059441,1.68647990225812
0,4.55,local,0.5,9472,0.9621497544178881,9472,242,11.932357469158276,21.6226,0.9705918728354128,9472,969,19.93000145606014,0.060984,0.8774224988117751
0,4.55,local,0.625,11840,0.9815086368610753,11840,234,14.161886158177175,25.746786,0.9863546129672522,11840,908,21.576483196928006,0.061475,0.4937273014402388
0,4.55,local,0.75,14208,0.9925187053283837,14208,190,15.995382957885939,29.789289,0.9948228022754062,14208,742,22.067871927307984,0.063559,0.23214645070694928
0,4.55,local,0.875,16576,0.9981437890093666,16576,127,17.619862927125467,33.351354,0.9987930016524844,16576,481,21.51417650534178,0.061165,0.0650419959795645
0,4.55,hot-cold,0.125,2368,0.6155067875315794,2368,110,3.5276332150910026,8.997551,0.7709714332148414,2368,1556,19.434914102381363,0.055954,25.257990461280766
0,4.55,hot-cold,0.25,4736,0.7965897753703616,4736,164,6.439216824588464,12.557633,0.8882905161361802,4736,2231,29.178047802478627,0.075742,11.511664297120028
0,4.55,hot-cold,0.375,7104,0.8920545962154643,7104,197,9.119781831988348,17.222679,0.9423953935148746,7104,2531,34.795849322262,0.083526,5.643241738003568
0,4.55,hot-cold,0.5,9472,0.9434743462844662,9472,194,11.4043149500781,21.385277,0.9705918728354129,9472,2627,38.16947013595462,0.084558,2.874219808703793
0,4.55,hot-cold,0.625,11840,0.9710089815839948,11840,201,13.798856926309552,25.757937,0.9863546129672522,11840,2513,39.23290492867146,0.08566,1.5803799629354964
0,4.55,hot-cold,0.75,14208,0.98698274137491,14208,191,16.00638384370011,29.727724,0.9948228022754061,14208,2243,38.580201534377714,0.084618,0.7943463012914043
0,4.55,hot-cold,0.875,16576,0.9956482460494959,16576,183,18.23591253271901,34.26435,0.9987930016524843,16576,1586,33.67015533000004,0.082044,0.315850062054146
0,9.19,random,0.125,2368,0.670638811531634,2368,278,5.375782031871625,9.902482,0.8830025774464587,2368,2066,25.04536586760825,0.059762,31.665892618087412
0,9.19,random,0.25,4736,0.7986860263816823,4736,438,9.453459537671147,14.971232,0.9521332740759381,4736,3593,44.161254281378675,0.080942,19.212461796711743
0,9.19,random,0.375,7104,0.8764454190308244,7104,568,13.201110469045556,21.213456,0.9787620037256999,7104,4472,56.148568687566694,0.093595,11.674039532092873
0,9.19,random,0.5,9472,0.9256749843109382,9472,644,16.354713566454766,26.345294,0.9905935687081636,9472,4735,61.359337432225765,0.100067,7.013107785941752
0,9.19,random,0.625,11840,0.958649304066284,11840,669,18.94727148734129,30.404989,0.9962187803126502,11840,4438,60.409610120949424,0.096,3.919001045221493
0,9.19,random,0.75,14208,0.9809387539830776,14208,617,20.692761200536687,33.389756,0.9987592438299616,14208,3541,52.85935132117086,0.08572,1.8166771140934568
0,9.19,random,0.875,16576,0.9944825767023423,16576,440,21.063140186960794,36.112012,0.999771460069746,16576,2087,39.1815991228994,0.073237,0.5318226272944315
0,9.19,local,0.125,2368,0.8603426162885616,2368,113,3.5606358725335134,9.656945,0.8830025774464587,2368,471,7.498952994006508,0.047499,2.633829910187413
0,9.19,local,0.25,4736,0.9382454319929753,4736,185,6.670235426686042,13.961768,0.9521332740759382,4736,783,13.248765143559925,0.051015,1.480192880178799
0,9.19,local,0.375,7104,0.9705225518992571,7104,245,9.647824351068525,17.500951,0.9787620037256999,7104,976,17.68947188122707,0.056786,0.8489706715540724
0,9.19,local,0.5,9472,0.986518708169466,9472,265,12.185377842884195,22.222564,0.9905935687081636,9472,991,20.172020943971887,0.059852,0.41305456297515697
0,9.19,local,0.625,11840,0.9942943564982274,11840,256,14.403905646088923,26.514183,0.9962187803126501,11840,956,22.104525716008183,0.058048,0.19354668985553936
0,9.19,local,0.75,14208,0.9980100311153005,14208,217,16.29240687486854,30.166798,0.9987592438299617,14208,775,22.430901159175605,0.061815,0.07507065974317051
0,9.19,local,0.875,16576,0.9996177797779029,16576,133,17.685868242010493,33.963804,0.9997714600697463,16576,488,21.591182706040975,0.062807,0.015373905401872001
0,9.19,hot-cold,0.125,2368,0.753943629695788,2368,135,3.8026553604452618,9.515641,0.8830025774464587,2368,1526,19.10488752795625,0.051446,17.11785107896533
0,9.19,hot-cold,0.25,4736,0.8919966617845942,4736,208,6.92325580041196,13.648954,0.9521332740759383,4736,2301,29.948109809470555,0.073498,6.741797908865532
0,9.19,hot-cold,0.375,7104,0.9483310135440286,7104,223,9.405804863156778,16.513927,0.9787620037257,7104,2595,35.499906014368904,0.07465,3.208899608581506
0,9.19,hot-cold,0.5,9472,0.9756399698635648,9472,220,11.690337981246529,21.340807,0.9905935687081637,9472,2619,38.081463049441254,0.075761,1.5326964153272726
0,9.19,hot-cold,0.625,11840,0.9893451700741756,11840,214,13.941868441893767,25.531797,0.9962187803126502,11840,2534,39.46392353076904,0.077454,0.6947636119716716
0,9.19,hot-cold,0.75,14208,0.9957470107653498,14208,212,16.237402445797688,29.981122,0.9987592438299617,14208,2298,39.18525025415708,0.100347,0.30250987771449633
0,9.19,hot-cold,0.875,16576,0.9988158731817188,16576,190,18.3129187334182,35.421037,0.9997714600697462,16576,1599,33.81316684558426,0.07542,0.09567197655593329
