trial,target_cv,spatial_mode,actual_cv,lag1_corr,first_half_mass,quant_build_ms,quant_peak_states
1,1.25,random,1.25,0.008525119317718046,0.49567324618403763,77.243571,24
1,1.25,local,1.25,0.9142723559870721,0.4837895073023204,85.721321,204
1,1.25,hot-cold,1.25,0.336470301951667,0.784535267874355,117.95779,568
1,1.44,random,1.4400000000000002,-0.009390722240091598,0.5006534967333889,79.075641,52
1,1.44,local,1.4400000000000002,0.906463019176025,0.4853132034883309,88.532483,302
1,1.44,hot-cold,1.4400000000000002,0.2816502968836178,0.8037291891429563,139.448062,780
1,2.48,random,2.4800000000000004,-0.014589040314893012,0.4943335696297011,88.883398,245
1,2.48,local,2.4800000000000004,0.8582573811472501,0.45223391242754274,97.584736,592
1,2.48,hot-cold,2.4800000000000004,0.15844362929377104,0.8739766186089608,142.526535,935
1,3.3,random,3.3,0.0007540730916363911,0.5135447599217217,95.770716,408
1,3.3,local,3.3,0.8438301935051394,0.41847545387988816,108.677872,810
1,3.3,hot-cold,3.3,0.11615619229601369,0.9010637104820429,154.941451,1072
1,4.55,random,4.55,-0.00716487907415528,0.5172082354800108,105.66376,635
1,4.55,local,4.549999999999999,0.8519841862390286,0.3757526442574894,106.335365,862
1,4.55,hot-cold,4.55,0.0933599447496258,0.935144866336309,159.656921,1166
1,9.19,random,9.19,0.004630419554103356,0.46925635635971874,106.837453,677
1,9.19,local,9.190000000000001,0.6408917386755154,0.4895766474984261,110.781452,855
1,9.19,hot-cold,9.190000000000001,0.02504577685481244,0.9631235159632473,164.799379,1171
2,1.07,random,1.0699999999999998,-0.010090731394975608,0.4989180577723432,80.202168,4
2,1.07,local,1.0699999999999998,0.9212238603193614,0.4733843013852811,85.813513,98
2,1.07,hot-cold,1.0699999999999998,0.3750522274791514,0.7616117717792095,79.260209,4
2,1.25,random,1.2499999999999998,-0.007290254583258917,0.49239002787501335,78.673092,26
2,1.25,local,1.25,0.9059717026664847,0.5209692378444042,87.001452,152
2,1.25,hot-cold,1.2499999999999998,0.34171789429433724,0.7856114713441198,115.022627,490
2,1.44,random,1.44,0.0006662986777413399,0.5074404216664096,80.821937,72
2,1.44,local,1.44,0.9125107692153304,0.5014654172178118,92.67358,322
2,1.44,hot-cold,1.44,0.2897800543559497,0.8038669593849285,129.927134,674
2,2.48,random,2.4800000000000004,-0.0042068918833048025,0.4949819776714226,87.870086,254
2,2.48,local,2.4800000000000004,0.8071736530785727,0.4891601640890997,101.839445,614
2,2.48,hot-cold,2.4800000000000004,0.17629204251903027,0.8718107758338514,148.192751,982
2,3.3,random,3.3000000000000007,0.007440765419523336,0.49081578424134403,96.690775,459
2,3.3,local,3.3000000000000007,0.8179160617510655,0.4697877586834213,108.26478,862
2,3.3,hot-cold,3.3000000000000007,0.11421113451895579,0.9059496347461402,155.545589,1083
2,4.55,random,4.550000000000001,-0.0011705407523053535,0.506006832444548,99.935939,460
2,4.55,local,4.550000000000001,0.8015020315786738,0.47992781929118394,111.89326,779
2,4.55,hot-cold,4.550000000000001,0.06930000647740119,0.911094647993206,153.778948,1053
2,9.19,random,9.190000000000001,-0.003488334241986976,0.5316210917605627,106.570585,606
2,9.19,local,9.190000000000001,0.5489677971364858,0.5924112324110481,118.171089,898
2,9.19,hot-cold,9.190000000000001,0.014535837872449584,0.9523050218425821,161.297806,1096
3,1.07,random,1.0699999999999998,0.002782337388217488,0.4967870650047838,79.306565,14
3,1.07,local,1.0699999999999998,0.9398055234256368,0.5005321976002675,81.741174,118
3,1.07,hot-cold,1.0699999999999998,0.3445899176615869,0.7524796285430239,113.166899,512
3,1.25,random,1.25,-0.008419331757590524,0.5036171306989035,76.667565,16
3,1.25,local,1.2500000000000002,0.9272362970160762,0.46734861655364807,78.030631,182
3,1.25,hot-cold,1.25,0.3400604059692627,0.7838234964901835,92.832687,282
3,1.44,random,1.4400000000000002,0.0003705591845944019,0.4975858588639201,77.322248,59
3,1.44,local,1.44,0.9094304678070623,0.5373160914973898,91.053814,276
3,1.44,hot-cold,1.44,0.2988726100543644,0.8041575604714508,129.975084,712
3,2.48,random,2.480000000000001,0.017476886371629665,0.5015857119291156,85.489016,273
3,2.48,local,2.4800000000000004,0.8788508532567396,0.45055872809868175,99.670673,614
3,2.48,hot-cold,2.480000000000001,0.1819139883868415,0.8695874755614097,149.671814,1008
3,3.3,random,3.2999999999999994,0.002529368149804689,0.5049409275007619,99.558023,447
3,3.3,local,3.2999999999999994,0.8529442139971488,0.4843055614714591,116.805278,866
3,3.3,hot-cold,3.2999999999999994,0.1252349597226396,0.9086150649055224,156.65402,1141
3,4.55,random,4.550000000000001,-0.003115056527458506,0.5067282344514696,106.227514,581
3,4.55,local,4.55,0.7784397181203636,0.3681509246748599,104.873254,884
3,4.55,hot-cold,4.55,0.07054636530955218,0.9293643282961795,163.715233,1138
3,9.19,random,9.190000000000001,-0.0029608657648482516,0.5614863121618858,116.379963,845
3,9.19,local,9.190000000000001,0.6713731272752671,0.4195301625734199,115.525537,986
3,9.19,hot-cold,9.190000000000001,0.026341476513521974,0.9709351753029357,165.836166,1209
4,1.07,random,1.07,-0.004509425914831857,0.5016935280207948,80.414125,10
4,1.07,local,1.07,0.9238185885678989,0.5025482219078741,88.30625,168
4,1.07,hot-cold,1.07,0.3667770637190162,0.7597673849402129,109.0352,474
4,1.25,random,1.25,-0.0025256834205427334,0.49863241252217627,82.593737,24
4,1.25,local,1.25,0.9307264398513484,0.5360639835240648,85.542295,234
4,1.25,hot-cold,1.2500000000000002,0.3321929419865186,0.7841182666485623,110.027313,464
4,1.44,random,1.4400000000000002,-0.016526644765130077,0.49426638484954677,78.876632,44
4,1.44,local,1.4400000000000002,0.8861188618146557,0.5422630402792987,88.794092,254
4,1.44,hot-cold,1.4400000000000002,0.2796993651856064,0.7923170023164132,120.572976,635
4,2.48,random,2.480000000000001,-0.0016288873566617254,0.509457615259467,90.343536,310
4,2.48,local,2.480000000000001,0.8632334219061101,0.5563869738704519,106.832434,702
4,2.48,hot-cold,2.480000000000001,0.18451940498889777,0.8867105091974887,157.916979,1085
4,3.3,random,3.2999999999999994,-0.0016396575852087052,0.5189608409876585,94.022861,387
4,3.3,local,3.2999999999999994,0.7448305782061578,0.4099503782200407,96.223783,688
4,3.3,hot-cold,3.2999999999999994,0.10293005933684904,0.8965329469482746,151.680958,1063
4,4.55,random,4.550000000000003,0.0018700842282824925,0.4676385277384633,92.487212,398
4,4.55,local,4.550000000000003,0.6061547121675734,0.3969337541331679,97.342363,690
4,4.55,hot-cold,4.550000000000003,0.07669789715643717,0.9026410412819177,155.265545,998
4,9.19,random,9.19,-0.003655195359333214,0.5163648314130853,109.178758,796
4,9.19,local,9.189999999999998,0.7305327515265452,0.6238181974142194,112.893379,913
4,9.19,hot-cold,9.19,0.03156768234896214,0.9823005097894648,164.97109,1211
5,1.07,random,1.0700000000000003,-0.006671665516580923,0.49772855045527814,75.76026,8
5,1.07,local,1.0700000000000003,0.9267873221913211,0.5127468573890233,81.103262,100
5,1.07,hot-cold,1.07,0.36536274991646744,0.7600767031984392,101.901512,342
5,1.25,random,1.25,0.007197134653152453,0.4991111904709385,78.881672,30
5,1.25,local,1.25,0.9087672443227661,0.5111420087314112,86.294801,232
5,1.25,hot-cold,1.25,0.34532717074461633,0.7862785326925193,108.330403,398
5,1.44,random,1.4400000000000002,-0.004448616940159722,0.5057669202015911,79.370544,37
5,1.44,local,1.4400000000000002,0.917206305738193,0.4958166703668047,86.079038,260
5,1.44,hot-cold,1.4400000000000002,0.29956345214316044,0.8094081080822929,130.965033,706
5,2.48,random,2.4800000000000004,0.00046278995360356186,0.5051379051806352,92.921272,321
5,2.48,local,2.4800000000000004,0.8753740880675049,0.45329489676503826,105.231052,720
5,2.48,hot-cold,2.48,0.17737315811587154,0.8844093142525968,157.373183,1093
5,3.3,random,3.2999999999999994,-0.0009077096789414968,0.48802155646196554,95.134187,415
5,3.3,local,3.2999999999999994,0.8032510250814109,0.48382687871072644,108.031043,740
5,3.3,hot-cold,3.2999999999999994,0.12426084187829554,0.9025216831772948,151.202264,1095
5,4.55,random,4.55,-0.0027771878937761572,0.49630972680384183,107.24267,725
5,4.55,local,4.55,0.8532327755523471,0.46686094170338416,112.559715,994
5,4.55,hot-cold,4.55,0.09267842398487952,0.9444326882789142,161.823358,1218
5,9.19,random,9.189999999999998,-0.002143166334956632,0.47650281217368,95.461299,475
5,9.19,local,9.189999999999998,0.25430961670237784,0.576947842855456,108.614824,742
5,9.19,hot-cold,9.189999999999998,0.01714724863199513,0.924076188836392,147.245331,1019
6,1.07,random,1.0699999999999998,-0.005774785680944778,0.4963216503212008,76.303174,12
6,1.07,local,1.0699999999999998,0.9124435762919246,0.5147128208033473,79.864558,108
6,1.07,hot-cold,1.0699999999999998,0.3576960168231797,0.7591087934402937,111.425576,500
6,1.25,random,1.25,0.008529708370857876,0.4948042362199876,77.878296,34
6,1.25,local,1.25,0.9217268254051731,0.4782504985729473,85.83886,168
6,1.25,hot-cold,1.2499999999999998,0.31891938986992535,0.7805557665362666,117.290464,580
6,1.44,random,1.4400000000000002,-0.0067121218034296186,0.5036174870685788,81.441885,42
6,1.44,local,1.4400000000000002,0.8871064886810635,0.5184970468623888,92.099187,286
6,1.44,hot-cold,1.4400000000000002,0.296891311505516,0.8008520960291929,126.414691,662
6,2.48,random,2.4800000000000004,-0.004108381545357459,0.5066147987127774,88.788231,272
6,2.48,local,2.4800000000000004,0.879255239836972,0.4442656452217124,104.053352,696
6,2.48,hot-cold,2.48,0.1744213899411211,0.8771985087747454,153.837227,1004
6,3.3,random,3.2999999999999994,0.0019653335886446223,0.5217712905977905,98.408805,433
6,3.3,local,3.3,0.817539728799784,0.4191512464167882,100.047747,718
6,3.3,hot-cold,3.2999999999999994,0.09602156777128272,0.8988059393420542,150.5583,1073
6,4.55,random,4.55,0.0001775498934516614,0.4880638915967703,105.220072,560
6,4.55,local,4.55,0.8760395860352407,0.5537792678123024,115.783859,878
6,4.55,hot-cold,4.55,0.07013064742323027,0.9259057186046071,154.614399,1111
6,9.19,random,9.190000000000003,-0.00018550400236670326,0.5573078827610752,104.008308,731
6,9.19,local,9.190000000000005,0.6116934417576606,0.40293149423164687,106.601282,886
6,9.19,hot-cold,9.190000000000003,0.049939331813770166,0.9688738734212966,158.663575,1096
7,1.07,random,1.0700000000000003,0.008513947890385839,0.5007647324459561,78.382408,6
7,1.07,local,1.07,0.9224015561856491,0.501953606727475,79.082627,102
7,1.07,hot-cold,1.0700000000000003,0.3746951028908293,0.7596531328408949,110.773437,500
7,1.25,random,1.25,0.0007621027882325279,0.5076329730100814,83.518024,34
7,1.25,local,1.25,0.8936426250021104,0.5086404528827972,88.989036,210
7,1.25,hot-cold,1.2499999999999998,0.30980098108958043,0.7787511786278649,113.398272,500
7,1.44,random,1.44,0.0015012465305197548,0.49569910081948193,83.603243,65
7,1.44,local,1.44,0.8838545205643851,0.5431371760458504,92.583472,254
7,1.44,hot-cold,1.44,0.28906475514119334,0.7970779332178953,126.251436,654
7,2.48,random,2.4800000000000004,-0.010882125893241659,0.5083356336526187,89.161538,270
7,2.48,local,2.4800000000000004,0.8455449101793227,0.4259569015267588,106.742826,648
7,2.48,hot-cold,2.4800000000000004,0.17453745844356888,0.8757614856282031,152.139495,1056
7,3.3,random,3.3000000000000003,-0.0024419091438427107,0.4969072908231168,94.031177,342
7,3.3,local,3.3000000000000003,0.771356829866308,0.4986369997511927,111.608899,762
7,3.3,hot-cold,3.3,0.1091916065041306,0.8884512592567414,146.189808,999
7,4.55,random,4.55,-0.0018678421947237477,0.5074261545827616,93.044012,465
7,4.55,local,4.550000000000001,0.613999445072633,0.5474952387662562,109.932556,812
7,4.55,hot-cold,4.55,0.0648299226620823,0.9146091561526235,157.468992,1103
7,9.19,random,9.19,-0.0007645924624055196,0.49614619690525774,105.621301,702
7,9.19,local,9.189999999999998,0.7093911826158217,0.4450739160049887,107.971663,927
7,9.19,hot-cold,9.19,0.04781607075324401,0.9622532571228635,147.994591,1051
8,1.07,random,1.0699999999999998,0.016807985864322392,0.5015271410132038,79.96718,6
8,1.07,local,1.0699999999999998,0.9226728180314524,0.5152107459392882,85.949918,148
8,1.07,hot-cold,1.0699999999999998,0.35316177460835635,0.7568680479272689,95.176797,226
8,1.25,random,1.25,0.004020610477302258,0.5029629718541735,78.000806,19
8,1.25,local,1.2499999999999998,0.8814485503033265,0.5361403521023228,90.430409,214
8,1.25,hot-cold,1.25,0.2884177830069288,0.7728545541626838,119.20982,632
8,1.44,random,1.4400000000000002,-0.0023934084790541775,0.5000469536922592,80.882299,48
8,1.44,local,1.4400000000000002,0.901896485803772,0.5576235842323651,90.476705,272
8,1.44,hot-cold,1.4400000000000002,0.29628578462753635,0.802055070517005,125.619004,709
8,2.48,random,2.4799999999999995,0.00391467406302179,0.5113135603573697,88.150649,290
8,2.48,local,2.4799999999999995,0.8939630751571273,0.4697797624006801,99.06431,576
8,2.48,hot-cold,2.4799999999999995,0.15629331416090228,0.8743581937488971,142.72729,963
8,3.3,random,3.2999999999999994,-0.008889902006180698,0.49930793986524735,100.767993,460
8,3.3,local,3.2999999999999994,0.8089053595648519,0.5276250923920572,115.226106,911
8,3.3,hot-cold,3.2999999999999994,0.13231331714457087,0.9128243178403849,164.217081,1196
8,4.55,random,4.55,0.00758238997369119,0.4804646875926162,91.943806,524
8,4.55,local,4.55,0.7152236604371188,0.43926137271933596,110.959215,890
8,4.55,hot-cold,4.55,0.06509088141591937,0.922936469392838,148.136236,1121
8,9.19,random,9.190000000000001,-0.001536031461228677,0.47683325401176724,104.604161,679
8,9.19,local,9.190000000000001,0.7421253721336388,0.3729138243415122,110.776263,944
8,9.19,hot-cold,9.19,0.028156871182631212,0.9653638127577502,159.312246,1142
9,1.07,random,1.0699999999999998,-0.0010397458393020455,0.5011675841410665,77.993061,16
9,1.07,local,1.0699999999999998,0.9010770495039342,0.47938588087417067,84.295356,92
9,1.07,hot-cold,1.0699999999999998,0.36935764940656574,0.7597353345050334,100.900611,352
9,1.25,random,1.25,-0.016822661336442803,0.4926984579756982,79.821889,36
9,1.25,local,1.25,0.9224242722770485,0.4802930251305729,86.200336,188
9,1.25,hot-cold,1.25,0.31946245289339703,0.7773795911953049,118.352648,568
9,1.44,random,1.44,-0.005033662098701443,0.4924406304037454,82.209449,64
9,1.44,local,1.44,0.9217050497283256,0.48581547860035246,90.473679,312
9,1.44,hot-cold,1.44,0.29222880379501126,0.8020418832141697,131.054521,664
9,2.48,random,2.4800000000000004,-0.005594748569986046,0.5063026048454453,93.11249,295
9,2.48,local,2.4799999999999995,0.8734386295372614,0.5007209545073945,103.818172,690
9,2.48,hot-cold,2.48,0.17528748917839923,0.8774643130378679,145.731763,996
9,3.3,random,3.300000000000001,0.003759302543179625,0.4848157742292824,88.558161,315
9,3.3,local,3.3000000000000016,0.820770141541675,0.5138368457376812,111.910161,728
9,3.3,hot-cold,3.3000000000000016,0.11344382428940751,0.8893715370055257,147.49654,980
9,4.55,random,4.55,-0.006078515186967823,0.5019225938008242,101.200762,480
9,4.55,local,4.550000000000001,0.6833567815932002,0.4440036168645616,112.075009,783
9,4.55,hot-cold,4.549999999999999,0.07025403679174905,0.9126860109371129,152.900487,1059
9,9.19,random,9.190000000000001,-0.00193940857922921,0.46689616224759795,112.397852,850
9,9.19,local,9.190000000000001,0.7524368575658129,0.5360065389415015,125.92143,974
9,9.19,hot-cold,9.19,0.022133147190975436,0.9785107317113706,163.602963,1179
10,1.07,random,1.07,-0.002405304529291627,0.49804345483211454,77.636855,4
10,1.07,local,1.07,0.9198389319623417,0.5241425418258305,87.155189,124
10,1.07,hot-cold,1.07,0.3682665408225062,0.7605589253278509,109.375405,474
10,1.25,random,1.25,-0.00789453667184663,0.5075472342851783,81.08623,16
10,1.25,local,1.25,0.9309180378880915,0.5166351667350626,88.92681,232
10,1.25,hot-cold,1.25,0.33737929639900893,0.7903236459050966,121.1954,560
10,1.44,random,1.4400000000000002,-0.0017258061266130975,0.4946701157102912,78.706904,50
10,1.44,local,1.4400000000000002,0.9097454856999101,0.4807511030587617,87.759378,234
10,1.44,hot-cold,1.4400000000000002,0.2737475900464169,0.8048104965545105,119.50981,686
10,2.48,random,2.4799999999999995,0.0044678760049011584,0.49930414720393757,87.903577,272
10,2.48,local,2.4799999999999995,0.8384585652777152,0.4686153982916707,101.881704,636
10,2.48,hot-cold,2.4799999999999995,0.18128340222556225,0.8803357922405892,146.985094,1033
10,3.3,random,3.3,0.0010601070556513622,0.4867784003919407,88.335324,282
10,3.3,local,3.3,0.6098596900538138,0.5216609549977995,103.347353,638
10,3.3,hot-cold,3.3000000000000003,0.11750469352689684,0.8843512590690571,147.021333,1021
10,4.55,random,4.549999999999999,-0.004284021724103744,0.5163500438670806,96.167357,472
10,4.55,local,4.55,0.6188365576454423,0.5086697829462261,111.935008,769
10,4.55,hot-cold,4.549999999999999,0.06725834553452746,0.9163411801550065,151.488578,1026
10,9.19,random,9.19000000000001,-0.0017546145296475641,0.4606086618457183,95.69238,414
10,9.19,local,9.190000000000008,0.2973705228308191,0.4648659809984574,119.243634,696
10,9.19,hot-cold,9.19000000000001,0.04076272735808657,0.9107800237208695,144.689215,972
11,1.07,random,1.0699999999999998,0.004045799533254047,0.4973159317691249,81.028392,12
11,1.07,local,1.0699999999999998,0.916766894521539,0.5308558849892677,80.59912,122
11,1.07,hot-cold,1.07,0.35336487596398664,0.758059344369255,85.530294,124
11,1.25,random,1.25,0.0043271230839948575,0.49762680075805066,73.686062,32
11,1.25,local,1.25,0.9226299031371774,0.4795396570674991,82.694083,196
11,1.25,hot-cold,1.25,0.3388013973829083,0.7842328473161223,119.856559,618
11,1.44,random,1.4400000000000002,-0.008425027049127893,0.4951586294691736,81.542243,58
11,1.44,local,1.44,0.9155413438707073,0.4811150921954257,87.479675,318
11,1.44,hot-cold,1.44,0.30214088161105124,0.8026645017349743,129.532366,763
11,2.48,random,2.4800000000000004,-0.0008844124331643046,0.49156116431807484,83.281823,250
11,2.48,local,2.4800000000000004,0.7837809288492206,0.501365972451333,100.571736,666
11,2.48,hot-cold,2.4800000000000004,0.16201936470004696,0.8683044721314442,149.358129,1028
11,3.3,random,3.2999999999999994,-0.002248856664130233,0.4830735430588149,93.275664,301
11,3.3,local,3.2999999999999994,0.8206217010834427,0.4769874022249076,101.775446,616
11,3.3,hot-cold,3.2999999999999994,0.10672165293151442,0.887437778633311,152.283935,985
11,4.55,random,4.55,-0.002807378846218675,0.48217487238384166,95.809359,585
11,4.55,local,4.55,0.8583954182167259,0.43631896781020196,113.177559,916
11,4.55,hot-cold,4.55,0.06370573510021728,0.9339392106763273,169.692361,1202
11,9.19,random,9.190000000000001,6.1031174472172304e-05,0.4746888680033885,101.461539,582
11,9.19,local,9.190000000000003,0.46958557637977627,0.45590514531375,106.714504,928
11,9.19,hot-cold,9.190000000000003,0.024571246341457118,0.948390864340508,147.447318,1122
12,1.07,random,1.0699999999999998,0.014014265870194338,0.5008387850647595,71.834475,12
12,1.07,local,1.0699999999999998,0.9215218913009652,0.51910772391483,82.05983,126
12,1.07,hot-cold,1.0699999999999998,0.34941149787835274,0.7525889973722392,115.25481,580
12,1.25,random,1.25,0.0002224025600593604,0.5075834289015515,78.229042,36
12,1.25,local,1.25,0.9052319714760623,0.45653167475586626,84.789599,220
12,1.25,hot-cold,1.25,0.32829839441619774,0.7783903851669411,125.240167,666
12,1.44,random,1.44,-0.001559951550113827,0.4957954688865937,80.562442,72
12,1.44,local,1.44,0.9095035891110497,0.48258742167121305,88.253712,328
12,1.44,hot-cold,1.44,0.2925562328772177,0.8038613730321007,134.112985,790
12,2.48,random,2.4800000000000004,-0.005686670503495014,0.49630948990078916,89.19466,274
12,2.48,local,2.4800000000000004,0.8342344464562583,0.47268631665330785,102.565171,670
12,2.48,hot-cold,2.4800000000000004,0.16835580115730656,0.8793814022664064,154.940278,1069
12,3.3,random,3.3,-0.003735149484088001,0.5197359936353747,98.37383,364
12,3.3,local,3.3,0.8074503737429991,0.5304051644689749,111.92555,736
12,3.3,hot-cold,3.3,0.1252022053878136,0.8945680481557137,155.863934,1076
12,4.55,random,4.550000000000001,-0.002618211146628982,0.511786420957713,96.970138,494
12,4.55,local,4.550000000000001,0.677117812935737,0.5717021336854551,133.899596,886
12,4.55,hot-cold,4.550000000000001,0.06754085337351556,0.9259062512856616,160.729234,1159
12,9.19,random,9.190000000000001,-0.00013872457974296211,0.4457075036073492,103.538069,739
12,9.19,local,9.190000000000001,0.729074829568371,0.4729426493465653,118.887728,952
12,9.19,hot-cold,9.190000000000001,0.15283143088675447,0.967876205212077,153.441307,1118
13,1.07,random,1.07,0.0016584981405585227,0.49771825923950347,78.795721,8
13,1.07,local,1.07,0.9308770542761918,0.4763925501630509,82.298796,68
13,1.07,hot-cold,1.0699999999999998,0.3565135718558537,0.7578146720976221,120.027017,574
13,1.25,random,1.25,0.0062956964234275915,0.4960020777403558,78.248608,36
13,1.25,local,1.25,0.9224363099591436,0.4600511872683183,84.299464,152
13,1.25,hot-cold,1.25,0.3222491440770548,0.7811385250675371,118.975071,564
13,1.44,random,1.4400000000000004,-4.094940683180979e-05,0.5070667043203481,79.940259,55
13,1.44,local,1.4400000000000004,0.904268938409302,0.4967432662638316,87.539267,302
13,1.44,hot-cold,1.4400000000000004,0.2957526761865641,0.8022019888508958,119.774485,648
13,2.48,random,2.4800000000000004,0.0026890726920185066,0.49422407899324966,86.614409,230
13,2.48,local,2.4800000000000004,0.8938748802884668,0.5813023259201422,110.735858,570
13,2.48,hot-cold,2.4800000000000004,0.15588999040938373,0.8668557953871568,138.853582,925
13,3.3,random,3.3000000000000025,-0.0024357356634906184,0.5006811554439133,88.167761,231
13,3.3,local,3.3000000000000025,0.45296869997831546,0.5223238346896836,97.64048,600
13,3.3,hot-cold,3.300000000000003,0.08084610113577771,0.8659080083303095,148.777433,985
13,4.55,random,4.550000000000001,-0.002108325272608823,0.5135126997439388,103.636172,535
13,4.55,local,4.550000000000001,0.7748607759132222,0.5351333047780547,107.155508,744
13,4.55,hot-cold,4.55,0.07304645009946947,0.9226234052747475,157.583848,1059
13,9.19,random,9.190000000000003,0.004637309758106713,0.5394628402079927,112.761942,763
13,9.19,local,9.190000000000003,0.748169853399946,0.6185744185800421,120.177978,898
13,9.19,hot-cold,9.190000000000001,0.026447080835614735,0.9737008232472766,171.138733,1184
14,1.07,random,1.0699999999999998,0.001661286719980683,0.5037674447048772,79.561461,24
14,1.07,local,1.0699999999999998,0.9171708548664066,0.504926628175641,83.43554,116
14,1.07,hot-cold,1.0699999999999998,0.37683716877903595,0.7555257151355366,96.413117,290
14,1.25,random,1.25,-0.013323101774875754,0.48929091540153646,74.768266,24
14,1.25,local,1.25,0.930993856057178,0.5059683486211154,90.867656,194
14,1.25,hot-cold,1.25,0.3310049037170352,0.7821202594340793,108.226269,458
14,1.44,random,1.4400000000000002,-0.012221026003625029,0.5069410166336982,83.925315,54
14,1.44,local,1.4400000000000004,0.8976692417206,0.48645719198351994,89.813927,308
14,1.44,hot-cold,1.4400000000000004,0.2973125346809836,0.8021594736449045,132.091347,724
14,2.48,random,2.479999999999999,0.002329781138225274,0.4971478890166106,89.351573,274
14,2.48,local,2.4799999999999995,0.8906014680157263,0.5673290133724996,105.55134,628
14,2.48,hot-cold,2.4799999999999995,0.1911741408290543,0.869180971513973,145.494309,988
14,3.3,random,3.2999999999999994,0.014348061214548874,0.48411299135770847,99.613226,513
14,3.3,local,3.2999999999999994,0.8471113348182318,0.562091566274221,119.279831,896
14,3.3,hot-cold,3.2999999999999994,0.12423882233356684,0.9128127268046597,158.492445,1105
14,4.55,random,4.55,-0.003604719638106235,0.47402939279860173,103.804096,522
14,4.55,local,4.55,0.7767650527850433,0.3908191011358972,102.563478,834
14,4.55,hot-cold,4.55,0.05838428464082797,0.9253856177285631,158.513755,1115
14,9.19,random,9.190000000000005,-0.0031466161502510625,0.504763315565138,106.801566,659
14,9.19,local,9.190000000000005,0.7225509488099608,0.5376581369563048,113.406617,905
14,9.19,hot-cold,9.190000000000005,0.026386609621809033,0.9578157293423459,152.728135,1055
15,1.07,random,1.07,-0.007809919861048074,0.503806321957414,77.5695,4
15,1.07,local,1.0699999999999998,0.9117889844096626,0.48207922369653383,80.907576,108
15,1.07,hot-cold,1.07,0.3804654373932812,0.7633012611391484,99.055413,306
15,1.25,random,1.25,-0.0026303230056762402,0.4902804604753921,77.073082,16
15,1.25,local,1.25,0.9140901977320925,0.48800110393398266,86.342201,212
15,1.25,hot-cold,1.25,0.33768116318950403,0.7845599405862058,115.756127,488
15,1.44,random,1.4400000000000002,-0.000585036902636853,0.5016922423872947,82.493139,50
15,1.44,local,1.4400000000000002,0.8629561993103859,0.5227050658370279,88.532333,272
15,1.44,hot-cold,1.44,0.294724967111475,0.7973605400832386,130.313175,706
15,2.48,random,2.48,0.008803303856380366,0.4949567828445008,89.021206,285
15,2.48,local,2.4799999999999995,0.8427279396009532,0.516549372573287,104.728132,650
15,2.48,hot-cold,2.4799999999999995,0.17457312480142237,0.8800879026607511,148.329346,968
15,3.3,random,3.3000000000000007,0.00114029445695042,0.49493015301851406,95.480054,342
15,3.3,local,3.3000000000000007,0.7799052192409732,0.5471645531909095,112.42371,726
15,3.3,hot-cold,3.3000000000000003,0.10646952741540905,0.8930498996678864,152.309133,997
15,4.55,random,4.55,0.00474017188647375,0.5041519653369766,90.901679,346
15,4.55,local,4.55,0.7904491151334789,0.47417996256702066,106.934885,718
15,4.55,hot-cold,4.55,0.055457955245045765,0.8980654694429566,153.648614,1001
15,9.19,random,9.19,-0.003590602104256016,0.5197263805211848,109.915855,651
