trial,target_cv,spatial_mode,coverage_target,target_importance,single_importance,single_overshoot,single_rows,single_chunks,single_aff_ms,single_runtime_ms,quant_importance,quant_overshoot,quant_rows,quant_chunks,quant_aff_ms,quant_solve_ms,single_extra_vs_quant_pct,quant_beats_single,quant_build_ms,quant_single_query_ms,quant_amortized_ms,quant_full_mask
0,1.07,random,0.1,0.1,0.10003276282671844,3.2762826718435445e-05,1805,1,1.7775347012008815,5.533338,0.9999999999999998,0.8999999999999998,18944,1,18.55128709007226,0.148307,-90.41826751658579,False,83.966542,84.114849,6.145917142857143,True
0,1.07,random,0.3,0.3,0.3000693603527244,6.936035272442354e-05,5545,1,5.437831914245923,5.230864,0.9999999999999998,0.6999999999999997,18944,1,18.55128709007226,0.119303,-70.68757608114434,False,83.966542,84.085845,6.116913142857143,True
0,1.07,random,0.5,0.5,0.5000020675438727,2.067543872663613e-06,9327,1,9.13923406925564,4.275358,0.9999999999999998,0.4999999999999998,18944,1,18.55128709007226,0.118131,-50.735310036000094,False,83.966542,84.08467300000001,6.115741142857143,True
0,1.07,random,0.7,0.7,0.7000202728899017,2.0272889901695734e-05,13140,1,12.870975586191667,3.453693,0.9999999999999998,0.2999999999999998,18944,1,18.55128709007226,0.077114,-30.61950082655137,False,83.966542,84.043656,6.074724142857143,True
0,1.07,random,0.9,0.9,0.9000430680344447,4.3068034444648795e-05,17035,1,16.682969608868255,2.826661,0.9999999999999998,0.09999999999999976,18944,1,18.55128709007226,0.046748,-10.07109356958762,False,83.966542,84.01329,6.044358142857143,True
0,1.07,random,0.95,0.95,0.9500120649695509,1.2064969550973359e-05,17974,1,17.601958668507102,2.506122,0.9999999999999998,0.04999999999999982,18944,1,18.55128709007226,0.041378,-5.117318366946044,False,83.966542,84.00792,6.038988142857143,True
0,1.07,random,0.99,0.99,0.9900014633685357,1.4633685356812975e-06,18746,1,18.35750664938164,2.387801,0.9999999999999998,0.009999999999999787,18944,1,18.55128709007226,0.044343,-1.044566017170434,False,83.966542,84.010885,6.0419531428571425,True
0,1.07,local,0.1,0.1,0.10004808680192989,4.808680192988635e-05,1381,1,1.3625705251765239,5.473988,1.0,0.9,18944,1,18.55128709007226,0.115466,-92.65511595739518,False,84.285027,84.400493,6.135825071428571,True
0,1.07,local,0.3,0.3,0.3000300089766408,3.000897664079405e-05,5258,1,5.156948144153964,4.855181,1.0,0.7,18944,1,18.55128709007226,0.104515,-72.20166924744693,False,84.285027,84.389542,6.124874071428572,True
0,1.07,local,0.5,0.5,0.500070234037097,7.023403709705e-05,9249,1,9.062896319892669,4.115079,1.0,0.5,18944,1,18.55128709007226,0.077185,-51.14680573973389,False,84.285027,84.362212,6.097544071428572,True
