trial,target_cv,spatial_mode,actual_cv,lag1_corr,first_half_mass,quant_build_ms,quant_peak_states
0,1.07,random,1.07,0.011770581799321828,0.49500309871456316,59.73042,36
0,1.07,local,1.07,0.917122361622671,0.5254146634835128,67.824953,240
0,1.07,hot-cold,1.07,0.37310109645260403,0.7606361016816213,92.37395,674
0,1.25,random,1.25,0.004547146162963247,0.4953515955504876,58.124298,38
0,1.25,local,1.25,0.82660907920545,0.5147559315236154,56.675081,282
0,1.25,hot-cold,1.2500000000000002,0.2714793059681979,0.7667427158323072,85.965146,710
0,1.44,random,1.44,-0.013377916319336712,0.4970309973335373,52.843232,118
0,1.44,local,1.44,0.9082587164451726,0.5407728499363985,67.438962,492
0,1.44,hot-cold,1.44,0.2981848458921341,0.8045306284529359,90.105091,826
0,2.48,random,2.48,-0.014323021511493386,0.49490921935936516,61.334456,374
0,2.48,local,2.48,0.911503349373469,0.47070549354909774,68.933965,750
0,2.48,hot-cold,2.4799999999999995,0.17337181478852315,0.8721202639078096,125.436473,1135
0,3.3,random,3.3000000000000007,0.0043544810352737825,0.4766961641860585,65.915806,566
0,3.3,local,3.3000000000000007,0.862578060298069,0.47445160686568466,71.201331,817
0,3.3,hot-cold,3.3000000000000003,0.12230986330164773,0.8982595409705716,112.708393,1160
0,4.55,random,4.550000000000002,-0.00536138279458436,0.5042177477462834,69.261437,558
0,4.55,local,4.550000000000002,0.5544116903430045,0.6064928022315637,76.913814,814
0,4.55,hot-cold,4.5500000000000025,0.06249664336112992,0.9139188943511238,110.439173,1147
0,9.19,random,9.190000000000001,-0.0013593539619032658,0.43273629060901425,72.957823,729
0,9.19,local,9.190000000000001,0.496189420992724,0.38448847484313603,76.392621,908
0,9.19,hot-cold,9.190000000000001,0.017274675856502365,0.9594725085658826,112.192388,1144
1,1.07,random,1.0699999999999998,-0.009711503822696173,0.5021457882245454,49.283741,24
1,1.07,local,1.07,0.929179144771016,0.4792513727404791,55.718213,218
1,1.07,hot-cold,1.07,0.3772258418507002,0.7571371568868525,78.536175,594
