trial,target_cv,spatial_mode,actual_cv,lag1_corr,first_half_mass,quant_build_ms,quant_peak_states
15,2.48,local,2.48,0.8089504733129024,0.5066677115747169,58.816021,1406
15,2.48,hot-cold,2.4800000000000004,0.15561975843690695,0.8732490723050458,87.851109,1816
15,3.3,random,3.3,0.0009375736107939527,0.48577336799987636,77.991496,1968
15,3.3,local,3.300000000000001,0.7458504219842614,0.423445831506052,54.700421,1248
15,3.3,hot-cold,3.3000000000000007,0.14008718380026355,0.8990683761916672,88.663228,1710
15,4.55,random,4.550000000000001,-0.0005284238159106245,0.4631060322020871,76.122236,1722
15,4.55,local,4.549999999999999,0.7490980634431889,0.6455230091303856,61.969303,1278
15,4.55,hot-cold,4.55,0.08608637455527782,0.9340238496086946,88.896422,1760
15,9.19,random,9.19,-0.0032434999464754015,0.44737967237183074,64.305999,1422
15,9.19,local,9.19,0.6130812493590622,0.3732239933161297,49.749921,1002
15,9.19,hot-cold,9.19,0.022247654439859918,0.9494831262466048,80.799024,1515
16,1.07,random,1.0700000000000003,0.0028058743469057987,0.5008130146542525,72.071838,1986
16,1.07,local,1.07,0.9184043540376696,0.48859694259043596,55.330809,1316
16,1.07,hot-cold,1.07,0.3461256202754492,0.7578853418330984,77.940813,1966
16,1.25,random,1.2499999999999998,0.0028444485716266573,0.4949159960563384,75.991191,1983
16,1.25,local,1.25,0.8772083489804446,0.5171741909861044,52.465425,1126
16,1.25,hot-cold,1.25,0.3089399422637111,0.7805192500579043,81.297885,1932
16,1.44,random,1.44,-0.009060269859607327,0.5083656428753495,79.458118,1975
16,1.44,local,1.44,0.914557097781188,0.4726408184993477,53.841757,1257
16,1.44,hot-cold,1.44,0.28846538500685615,0.8046673064115328,83.008853,1840
16,2.48,random,2.48,0.010224304267050744,0.5129502781054571,80.339314,1982
16,2.48,local,2.48,0.7926747191225302,0.5839615078113785,60.440175,1343
16,2.48,hot-cold,2.48,0.1578462816443437,0.8820126298948717,89.336395,1771
16,3.3,random,3.3000000000000003,-0.001873278334685017,0.5550305167423842,80.553034,1907
16,3.3,local,3.3000000000000003,0.8082704680362733,0.4395068206861676,56.981634,1340
16,3.3,hot-cold,3.300000000000001,0.11991263573495797,0.9062343851406154,88.582346,1741
16,4.55,random,4.550000000000002,-0.009526074283293925,0.48700256149285076,75.249044,1792
16,4.55,local,4.550000000000002,0.8926797048536687,0.3325801410267666,50.982655,1200
16,4.55,hot-cold,4.550000000000002,0.06666902446092536,0.9443337979048996,87.316511,1615
16,9.19,random,9.190000000000001,0.002121609801677671,0.4779815015173793,62.054231,1374
16,9.19,local,9.190000000000001,0.6045612398251659,0.375928388156475,50.078265,1082
16,9.19,hot-cold,9.19,0.025277352405999372,0.9751425491358461,85.088478,1566
17,1.07,random,1.0699999999999998,0.0003146016669523831,0.5033454351177524,76.690868,2003
17,1.07,local,1.0699999999999996,0.8956558936066381,0.5046036190299191,56.604529,1336
17,1.07,hot-cold,1.07,0.366466385397876,0.7525105815690558,81.604138,1946
17,1.25,random,1.2500000000000004,-0.004683798898261854,0.4918823180528738,72.803014,1910
17,1.25,local,1.2500000000000004,0.9134430749228645,0.445011151520137,53.732022,1308
17,1.25,hot-cold,1.2500000000000004,0.34053251368020493,0.7834499645623898,81.309577,1915
17,1.44,random,1.4400000000000004,-0.004482545318522817,0.5030520511320067,78.785923,1924
17,1.44,local,1.4400000000000004,0.8928564422054523,0.4753476414472212,54.78014,1302
17,1.44,hot-cold,1.4400000000000002,0.2994850458612625,0.8082867692338935,86.205555,1895
17,2.48,random,2.48,6.396809227459157e-05,0.5100216216499378,79.932224,1943
17,2.48,local,2.4800000000000004,0.8262971151047704,0.5244153846747801,60.859529,1390
17,2.48,hot-cold,2.480000000000001,0.17000174519811442,0.88109688879204,88.957337,1764
17,3.3,random,3.3,-0.004752147449257024,0.49048229091096196,80.355906,1907
17,3.3,local,3.3000000000000003,0.8127514650138221,0.5671800234645952,57.158294,1252
17,3.3,hot-cold,3.3,0.09083351471225129,0.9044972817222587,91.155274,1778
17,4.55,random,4.550000000000002,-0.006333255940465464,0.47425281107812867,75.875705,1797
17,4.55,local,4.550000000000002,0.6018584297346509,0.6465113656100983,60.353383,1274
17,4.55,hot-cold,4.550000000000002,0.06662200669866784,0.9170585543550855,89.074536,1683
17,9.19,random,9.19,-0.00536011823985121,0.4547833090144342,55.446786,1138
17,9.19,local,9.19,0.5892997144539234,0.49212615523147485,54.265949,1003
17,9.19,hot-cold,9.190000000000001,0.030701709049318546,0.987445373290946,78.157779,1378
18,1.07,random,1.07,-0.010586236494132439,0.5052421438927052,72.486733,1906
18,1.07,local,1.07,0.8979201114927957,0.4540553237577347,52.64974,1287
18,1.07,hot-cold,1.07,0.35038098026789544,0.7618732711312317,79.286217,1924
18,1.25,random,1.2500000000000004,0.008273756591981764,0.5027429017027777,72.822901,1923
18,1.25,local,1.2500000000000004,0.9272763345596792,0.4190523314651668,51.970151,1254
18,1.25,hot-cold,1.2500000000000004,0.3178961858060809,0.7798593777315386,81.281304,1940
18,1.44,random,1.44,0.011363910921822987,0.5047008253268832,75.421627,2011
18,1.44,local,1.4400000000000002,0.9105191519794064,0.5629944940122421,62.293879,1402
18,1.44,hot-cold,1.4400000000000002,0.3334839131378114,0.8039550967220295,83.384324,1912
18,2.48,random,2.4800000000000004,-0.005561253978935026,0.513868799688463,79.656439,1937
18,2.48,local,2.4799999999999995,0.7487866910942025,0.5134717336397029,54.832107,1250
18,2.48,hot-cold,2.48,0.1704235099770189,0.8612290064406614,88.521883,1776
18,3.3,random,3.3000000000000003,0.002061703878848476,0.5013005008975494,80.847815,1903
18,3.3,local,3.3000000000000003,0.7873106250583283,0.48739373344919584,57.820682,1412
18,3.3,hot-cold,3.3,0.12463560451929605,0.9134100762571998,92.746587,1771
18,4.55,random,4.550000000000001,-0.002650954384462122,0.5119975482994135,76.656053,1795
18,4.55,local,4.550000000000001,0.6983366151651098,0.4689199627314976,56.804202,1330
18,4.55,hot-cold,4.550000000000001,0.07097119549613008,0.9487008946649562,91.852375,1768
18,9.19,random,9.190000000000001,-0.000999742657551237,0.49420113431998175,66.931574,1498
18,9.19,local,9.190000000000001,0.6093450116205502,0.7082940543232781,53.827992,1059
18,9.19,hot-cold,9.190000000000001,0.07344406066357718,0.9551502244472071,82.829106,1370
19,1.07,random,1.0700000000000003,0.002358170483756673,0.5082738199306883,71.432293,1973
19,1.07,local,1.0700000000000003,0.8933689194215935,0.5043128370110657,54.190559,1272
19,1.07,hot-cold,1.0700000000000005,0.3974925236750294,0.7580252185450884,77.678774,1948
19,1.25,random,1.25,-0.004063617505752697,0.5127020804690632,77.294716,1878
19,1.25,local,1.2500000000000002,0.9056243942297376,0.43289112605094976,49.176661,1252
19,1.25,hot-cold,1.25,0.33094202227267694,0.7817500338350543,80.614519,1942
19,1.44,random,1.4399999999999997,-0.021948259857480803,0.4885909294829432,73.457908,1916
19,1.44,local,1.4399999999999997,0.9322544758557217,0.5420510719594567,52.992761,1214
19,1.44,hot-cold,1.4400000000000002,0.2966580156828147,0.80156379360662,83.651854,1901
19,2.48,random,2.48,-0.010157690931544611,0.4897278121615423,80.36876,1987
19,2.48,local,2.48,0.8900826611061334,0.5067621296787874,55.915953,1258
19,2.48,hot-cold,2.4800000000000004,0.20827037286953634,0.8721468624566108,85.944407,1738
19,3.3,random,3.3,0.009012321116213215,0.5075841060804857,77.808957,1886
19,3.3,local,3.3000000000000007,0.7606050379333772,0.48074284168386583,53.688401,1254
19,3.3,hot-cold,3.2999999999999994,0.13972229586134327,0.9043021622253302,85.687397,1706
19,4.55,random,4.550000000000001,-0.003976375041628391,0.48657906001483514,78.017707,1874
19,4.55,local,4.550000000000001,0.40540271976704173,0.48986594113068954,53.604364,1282
19,4.55,hot-cold,4.549999999999999,0.05099342854187743,0.8927133542746782,83.35543,1726
19,9.19,random,9.190000000000005,-0.0015409314964466702,0.5646333311903987,64.626016,1325
19,9.19,local,9.190000000000005,0.6648706343604561,0.4021598677851043,53.45784,1044
19,9.19,hot-cold,9.190000000000005,0.03223248379734177,0.9584863018342588,82.870123,1494
