method,method_label,score_kind,budget_index,budget_fraction,cases,actual_total_ms,score_median_ms,selector_median_ms,read_wall_median_ms,gather_median_ms,gemm_median_ms,relative_l2_error,cosine_error,importance_retention,abs_importance_retention,selected_fraction,chunks,fallback_rate
adaptive8_x2,Adaptive-8 X²,x2,10,0.6,189,0.8934837617359124,0.034930285667537336,0.17731607407407407,0.5893584603174603,0.017108994688858375,0.0747699469879821,0.3690343278869198,0.08479158777408495,0.781481595266433,0.6578775000950646,0.6001498457487062,8.62962962962963,0.0
adaptive8_x2,Adaptive-8 X²,x2,11,0.65,189,0.941520751395469,0.034930285667537336,0.18024367195767196,0.6284669206349206,0.01783398939937191,0.08004588373596702,0.33598849523280344,0.07101137171346669,0.816939927598156,0.7040542367274168,0.6498501542512938,8.34920634920635,0.0
adaptive8_x2,Adaptive-8 X²,x2,12,0.7,189,0.9816586879849655,0.034930285667537336,0.18142205820105822,0.6701039735449735,0.017609650712637624,0.07759271985875861,0.3084382832804251,0.05978245993770615,0.8451098733478122,0.7479007802312336,0.6999906040466426,7.894179894179894,0.0
adaptive8_x2,Adaptive-8 X²,x2,13,0.75,189,1.0191817513482766,0.034930285667537336,0.17970770899470898,0.7151437142857142,0.018105227480489688,0.07129481491982617,0.27654398559154103,0.04919156826362403,0.872945730963712,0.7912988609107083,0.75,7.232804232804233,0.0
adaptive8_x2,Adaptive-8 X²,x2,14,0.8,189,1.0683477699790056,0.034930285667537336,0.17549430158730156,0.7536759867724868,0.01822577774642947,0.08602141820525047,0.24150407355199885,0.03743876004345198,0.9035627233288276,0.8362632289765373,0.8000093959533574,6.449735449735449,0.0
adaptive8_x2,Adaptive-8 X²,x2,15,0.85,189,1.126071174261967,0.034930285667537336,0.17940649206349205,0.7915224179894179,0.018354116337836995,0.10185786220368251,0.21009231859906793,0.028712754527096977,0.9270429103462784,0.8776876488059917,0.8501498457487062,5.380952380952381,0.0
adaptive8_x2,Adaptive-8 X²,x2,16,0.9,189,1.174962305067756,0.034930285667537336,0.17667157142857143,0.8378401931216931,0.018573206356632913,0.10694704849332094,0.17175841021287452,0.01976361224260275,0.9508985634203311,0.918391092113717,0.8998501542512938,4.396825396825397,0.0
adaptive8_x2,Adaptive-8 X²,x2,17,0.95,189,1.2024351799850146,0.034930285667537336,0.1741348148148148,0.8773621216931217,0.018307216894177167,0.09770074091536339,0.1149405506784441,0.00885895919547505,0.9781851229213533,0.9596110156604222,0.9499906040466426,2.7354497354497354,0.0
cell1_x2,Cell-1 X²,x2,0,0.1,189,0.3567915423769519,0.034930285667537336,0.09801025396825397,0.18033066402116402,0.01596901586978992,0.02755132285020649,0.7713028151522238,0.3815918927470212,0.2931778000854941,0.13730961293297467,0.10014984574870615,2.798941798941799,0.0
cell1_x2,Cell-1 X²,x2,1,0.15,189,0.391626730231292,0.034930285667537336,0.0975359365079365,0.20948601058201058,0.016445460325235046,0.03322903714857242,0.7144625820810833,0.31803294464393894,0.3563130568890345,0.19375911110608032,0.1498501542512938,3.7830687830687832,0.0
cell1_x2,Cell-1 X²,x2,2,0.2,189,0.4418602195386842,0.034930285667537336,0.09826266666666666,0.2542831825396825,0.01678222217769529,0.03760186248710227,0.6714355722266846,0.27794093650484836,0.41302682782607103,0.2503413651039991,0.19999060404664257,4.645502645502646,0.0
cell1_x2,Cell-1 X²,x2,3,0.25,189,0.48095796293421395,0.034930285667537336,0.10214539682539682,0.28898314814814813,0.01709070896345466,0.037808423329676856,0.6260715033267699,0.23570012793969852,0.47731136424200876,0.3056070621682222,0.25,5.338624338624339,0.0
cell1_x2,Cell-1 X²,x2,4,0.3,189,0.5289585659294939,0.034930285667537336,0.10238742328042329,0.3283997142857143,0.016721269781035983,0.04651987291478286,0.5885084310260714,0.20714939586699951,0.5247375242924565,0.3575387027843919,0.3000093959533574,5.978835978835979,0.0
cell1_x2,Cell-1 X²,x2,5,0.35,189,0.5818099470314513,0.034930285667537336,0.10227728042328042,0.3741473544973545,0.017131174554821625,0.05332385188845726,0.5483787781090805,0.17904690396848805,0.5758856006715664,0.4095800336075838,0.3501498457487061,6.391534391534392,0.0
cell1_x2,Cell-1 X²,x2,6,0.4,189,0.6188518839093566,0.034930285667537336,0.10341974074074073,0.40720001587301585,0.016848084640014055,0.056453756988048505,0.5178369526411333,0.15858969045063803,0.6136965130372022,0.4583826694223616,0.3998501542512938,6.624338624338624,0.0
cell1_x2,Cell-1 X²,x2,7,0.45,189,0.6589159974392631,0.034930285667537336,0.10354902645502645,0.4457557962962963,0.01644884649585316,0.05823204252454965,0.480466994240131,0.13716665809116663,0.6553480694533655,0.5069964326247967,0.4499906040466426,6.698412698412699,0.0
cell1_x2,Cell-1 X²,x2,8,0.5,189,0.6996669708823873,0.034930285667537336,0.1038223544973545,0.48961646825396826,0.01668063489099338,0.054617227572533775,0.44249948753763446,0.1179563620733836,0.6958558471114548,0.5576755858602978,0.5,6.7936507936507935,0.0
cell1_x2,Cell-1 X²,x2,9,0.55,189,0.7578409575386496,0.034930285667537336,0.10590010582010581,0.5341312433862434,0.017259005309333827,0.065620317355429,0.4121452984030521,0.10226550177922321,0.7337843564452318,0.6044554518013404,0.5500093959533574,6.751322751322752,0.0
cell1_x2,Cell-1 X²,x2,10,0.6,189,0.8151132272417365,0.034930285667537336,0.10529534920634921,0.5827005026455027,0.017145566134738176,0.07504152358760904,0.37637290474342766,0.0867143695947354,0.7741343804768154,0.6534729388655809,0.6001498457487062,6.576719576719577,0.0
cell1_x2,Cell-1 X²,x2,11,0.65,189,0.8595886323533742,0.034930285667537336,0.10665780423280424,0.6204027433862433,0.0177337566055554,0.07986404246123376,0.3450115155921411,0.07322339942215607,0.8077340933380934,0.6995177073453469,0.6498501542512938,6.190476190476191,0.0
cell1_x2,Cell-1 X²,x2,12,0.7,189,0.8932273386393035,0.034930285667537336,0.10638470899470899,0.6573689365079365,0.01725968249418112,0.07728372497493939,0.3134238338861713,0.060458433375787435,0.8383463722057444,0.7444121736698049,0.6999906040466426,5.947089947089947,0.0
