error_ceiling,paper_total_ms,paper_gain_vs_cell1_pct,paper_gain_vs_paper_pct,cell1_x2_total_ms,cell1_x2_gain_vs_cell1_pct,cell1_x2_gain_vs_paper_pct,shifted8_x2_total_ms,shifted8_x2_gain_vs_cell1_pct,shifted8_x2_gain_vs_paper_pct,adaptive8_x2_total_ms,adaptive8_x2_gain_vs_cell1_pct,adaptive8_x2_gain_vs_paper_pct
0.15,1.409861745692398,-28.2589703487984,0.0,1.0992305192052452,0.0,22.03274380883344,1.1699566872715046,-6.434152512195091,17.016211635919916,1.18548304778976,-7.846627898111515,15.91494333314529
0.2,1.3219474965973697,-24.810251003362698,0.0,1.0591658024642168,0.0,19.878376017923596,1.1230389874746745,-6.03051806070897,15.04662701315115,1.1389429342659232,-7.532072090705708,13.84355753934945
0.25,1.2094446409608648,-23.622947432488154,0.0,0.9783334454320107,0.0,19.10886928609181,1.0448472938433169,-6.798689007502455,13.609332874200891,1.0564267675074142,-7.982280728521871,12.65191214803208
0.3,1.148622379222177,-26.407887556438336,0.0,0.9086635347096853,0.0,20.8910124731321,0.980199031526848,-7.87260565485529,14.663073847593134,0.9915861753777766,-9.125780610815948,13.671699827992386
0.35,1.0601336595551856,-24.353787047548508,0.0,0.8525141732513766,0.0,19.584274532979425,0.920028327818904,-7.9194172584881874,13.215817691805716,0.9211529635215324,-8.05133714180687,13.109733360599751
0.4,0.958168974757037,-23.271127075739354,0.0,0.7772858068932279,0.0,18.87800300669051,0.8407872536888187,-8.169639305444525,12.250628454963573,0.8364963634202235,-7.617604232818452,12.698450329981311
0.42,0.926548672366535,-24.739421285478166,0.0,0.7427873745269663,0.0,19.83288124197692,0.8072512960352445,-8.678650677030033,12.87545704712828,0.803008460538824,-8.10744609791041,13.333375300422375
0.45,0.8786746773121887,-27.0465023332935,0.0,0.6916165822551145,0.0,21.2886634709075,0.758896359893759,-9.727901176005535,13.631702439044235,0.7577583073753027,-9.563351547258122,13.761221651084984
0.5,0.8129275692313708,-27.423152034457228,0.0,0.6379747763668115,0.0,21.521326067213888,0.6839110139049536,-7.200321899831728,15.870608921333957,0.676758176437175,-6.079143174159664,16.750495117657902
