objective,paper_budget_index,paper_budget_fraction,method,method_label,workloads,mean_time_ms,mean_decision_time_ms,mean_error,mean_loss,mean_selected_fraction,score_median_ms,selector_median_ms,read_wall_median_ms,gather_median_ms,gemm_median_ms,target_mean_error,target_mean_importance_loss,total_workloads,coverage_rate,fixed_same_error_ms,gain_vs_fixed_same_error_pct
error_oracle,13,0.75,adaptive8_x2,Adaptive-8 X²,9,0.8373621138098183,0.7975519366703702,0.24475793581377106,0.24475793581377106,0.7076743239660297,0.03493028566753734,0.16704544444444444,0.5524437380952381,0.017337396780334403,0.0656052488222639,0.2566237630046628,0.1972568050894157,9,1.0,1.063782134871144,21.28443537818503
error_oracle,13,0.75,cell1_x2,Cell-1 X²,9,0.8001416218336735,0.7661308649204879,0.235261704743145,0.235261704743145,0.7269612551626178,0.03493028566753734,0.10170861904761905,0.5748181878306879,0.01807746026546704,0.07060706902236216,0.2566237630046628,0.1972568050894157,9,1.0,1.0048010903986544,20.368157491129146
error_oracle,13,0.75,paper,Paper |x|,9,0.9975468441651925,0.9530246112761501,0.2466000692657732,0.2466000692657732,0.6860170445645363,0.0318804657845585,0.3497675185185185,0.536425082010582,0.018094391522623505,0.06137938632890973,0.2566237630046628,0.1972568050894157,9,1.0,1.2164648945052494,17.99624891181866
error_oracle,13,0.75,shifted8_x2,Shifted-8 X²,9,0.8685215395307213,0.8252981188124799,0.23762542464420516,0.23762542464420516,0.7243347962399008,0.03493028566753734,0.15958797354497356,0.5863388571428572,0.017825862392783113,0.06983856078257002,0.2566237630046628,0.1972568050894157,9,1.0,1.0632425403703696,18.31388356337014
error_oracle,14,0.8,adaptive8_x2,Adaptive-8 X²,9,0.9000860819967212,0.8600511747943898,0.20981533195153274,0.20981533195153274,0.7550310551727668,0.03493028566753734,0.16893616402116404,0.6084497275132276,0.0175150052333871,0.07025489956140514,0.22390351092033875,0.15614547868254325,9,1.0,1.1264244434950352,20.093523609629624
error_oracle,14,0.8,cell1_x2,Cell-1 X²,9,0.8347192806282179,0.8001954971817833,0.21668783213608164,0.21668783213608164,0.7550039070693734,0.03493028566753734,0.10185683068783069,0.6057860476190476,0.018281481435729347,0.0738646352180728,0.22390351092033875,0.15614547868254325,9,1.0,1.03852169248174,19.624280679828505
error_oracle,14,0.8,paper,Paper |x|,9,1.0874005981643278,1.0408112118059452,0.21089899178505653,0.21089899178505653,0.7368360069348379,0.0318804657845585,0.3562872962962963,0.6125646455026454,0.0184475766918646,0.06822061388896253,0.22390351092033875,0.15614547868254325,9,1.0,1.2952200552184647,16.045108027537765
error_oracle,14,0.8,shifted8_x2,Shifted-8 X²,9,0.8948739524114576,0.8529959945045437,0.21663682349026203,0.21663682349026203,0.7573954519714916,0.03493028566753734,0.15923128571428574,0.6101513650793651,0.017739174537675987,0.07282184141259342,0.22390351092033875,0.15614547868254325,9,1.0,1.099922697572903,18.642105087376358
error_oracle,15,0.85,adaptive8_x2,Adaptive-8 X²,9,0.9705035104411593,0.9320767409603056,0.18534999832057605,0.18534999832057605,0.7907446677293657,0.03493028566753734,0.17022620634920635,0.6719552724867724,0.017601862372386975,0.07578988356525616,0.19278671604053918,0.11808019718795856,9,1.0,1.1576275708857497,16.164444001745213
error_oracle,15,0.85,cell1_x2,Cell-1 X²,9,0.9063777223367399,0.8779044921260971,0.1869458871740828,0.1869458871740828,0.8004943569749137,0.03493028566753734,0.10161765079365079,0.6726633941798943,0.018185820060944692,0.07898057163471264,0.19278671604053918,0.11808019718795856,9,1.0,1.0729518842645904,15.524849191352303
error_oracle,15,0.85,paper,Paper |x|,9,1.1625756431146688,1.1249284976247385,0.18440976809949255,0.18440976809949255,0.7764824648709163,0.0318804657845585,0.36228857142857146,0.6766724259259259,0.018579809492818525,0.07315437048279415,0.19278671604053918,0.11808019718795856,9,1.0,1.3535136333984017,14.106839086971432
error_oracle,15,0.85,shifted8_x2,Shifted-8 X²,9,0.9846261773728515,0.9406556294770125,0.18188438067833582,0.18188438067833582,0.8100450158133428,0.03493028566753734,0.16136145502645502,0.6897094206349207,0.017869375601765602,0.08075564044217265,0.19278671604053918,0.11808019718795856,9,1.0,1.1460512420401323,14.085326968445274
error_oracle,16,0.9,adaptive8_x2,Adaptive-8 X²,9,1.0863116374607946,1.0416653944930014,0.1445128230061431,0.1445128230061431,0.8637361075228203,0.03493028566753734,0.17111125925925927,0.776675425925926,0.018001608407647158,0.0855930582004249,0.15045846994256687,0.07529840393671915,9,1.0,1.1881362369179027,8.570111431097098
error_oracle,16,0.9,cell1_x2,Cell-1 X²,9,1.0153715849383451,0.992264917891439,0.14520681063550964,0.14520681063550964,0.8843698481893087,0.03493028566753734,0.10268626455026454,0.7685395423280423,0.01837324863546104,0.09084224375703975,0.15045846994256687,0.07529840393671915,9,1.0,1.1014487329929206,7.814902816282843
error_oracle,16,0.9,paper,Paper |x|,9,1.276264185476083,1.2532466087013712,0.14121623662554178,0.14121623662554178,0.8423334381848832,0.0318804657845585,0.3717172275132275,0.7713470423280424,0.018768931182209722,0.08255051866804479,0.15045846994256687,0.07529840393671915,9,1.0,1.4118732694490201,9.604904838651576
error_oracle,16,0.9,shifted8_x2,Shifted-8 X²,9,1.087300817297907,1.0482922298275448,0.1444905299555372,0.1444905299555372,0.8724684019216736,0.03493028566753734,0.1625010582010582,0.7821749126984128,0.01815077238691542,0.08954378834398331,0.15045846994256687,0.07529840393671915,9,1.0,1.1731082013823992,7.314532792744619
error_oracle,17,0.95,paper,Paper |x|,9,1.4207835001018023,1.4335253968770856,0.10230774379356283,0.10230774379356283,0.9471773488103374,0.0318804657845585,0.3830255978835979,0.893595701058201,0.018949417899998353,0.09333231747544629,0.10230774379356283,0.0378619189615603,9,1.0,1.4207835001018023,0.0
importance_bound,0,0.1,adaptive8_x2,Adaptive-8 X²,9,0.41260465875432917,0.3978384762749927,0.7176820937859476,0.8209325165029556,0.13284446439477574,0.03493028566753734,0.15332592063492062,0.17975128835978835,0.016371470930241987,0.028225693161840742,0.718307105400575,0.8386763166340571,9,1.0,0.4302665558132734,4.1048733210417385
importance_bound,0,0.1,cell1_x2,Cell-1 X²,9,0.3641556481312387,0.34370142058717446,0.7310342509102411,0.8037154594505275,0.15799866235868346,0.03493028566753734,0.09857541798941799,0.18554823015873012,0.016314074042297497,0.028787640273255595,0.718307105400575,0.8386763166340571,9,1.0,0.3814705931865844,4.538998644877624
importance_bound,0,0.1,paper,Paper |x|,9,0.5937965293061532,0.5720086825859689,0.6867455977296072,0.7951735882137818,0.1373138969752574,0.0318804657845585,0.3148836296296296,0.2023501058201058,0.016500825372834947,0.0281815026990241,0.718307105400575,0.8386763166340571,9,1.0,0.6133668715318754,3.190642197033811
importance_bound,0,0.1,shifted8_x2,Shifted-8 X²,9,0.4015714365494466,0.3850042833392554,0.7254750010059782,0.8177732943148209,0.13890741909054294,0.03493028566753734,0.14016104232804233,0.18158427777777775,0.01624093121952476,0.02865489955656422,0.718307105400575,0.8386763166340571,9,1.0,0.4209932621622344,4.61333407405067
importance_bound,1,0.15,adaptive8_x2,Adaptive-8 X²,9,0.421959714304128,0.4049645688968357,0.6692503773602385,0.7645416191172978,0.18788619897055048,0.03493028566753734,0.15594653439153439,0.18550930687830686,0.016533671981758494,0.029039915384990775,0.6665883669876075,0.7793591171503067,9,1.0,0.47655453475994747,11.456153802695482
importance_bound,1,0.15,cell1_x2,Cell-1 X²,9,0.36705709523311963,0.34699355552805694,0.7018077153830774,0.7703531655684981,0.18974624420392158,0.03493028566753734,0.09805698412698413,0.18859443915343913,0.016271407371041904,0.029203978914117006,0.6665883669876075,0.7793591171503067,9,1.0,0.40640112689775626,9.681083309233768
importance_bound,1,0.15,paper,Paper |x|,9,0.5955264684584021,0.572810751497276,0.6677727713471368,0.7723023804328428,0.15916911475681447,0.0318804657845585,0.31419415343915347,0.20490039947089944,0.01633845498814937,0.02821299477564117,0.6665883669876075,0.7793591171503067,9,1.0,0.6220922062793343,4.270385893406216
importance_bound,1,0.15,shifted8_x2,Shifted-8 X²,9,0.40894914820398287,0.3906239472926171,0.6762521391212152,0.7595642784600536,0.1965880868437553,0.03493028566753734,0.1415955132275132,0.18680472486772484,0.016269375653888134,0.029349248787319166,0.6665883669876075,0.7793591171503067,9,1.0,0.46685213447633195,12.402853493922407
importance_bound,2,0.2,adaptive8_x2,Adaptive-8 X²,9,0.42698910048801875,0.4103088176217444,0.6277309532558161,0.7119859425479143,0.24214336190516875,0.03493028566753734,0.15676662433862434,0.18940673015873014,0.016567026476853694,0.02931843384627307,0.628096510119066,0.7251915302541521,9,1.0,0.5200786929307086,17.89913597846479
importance_bound,2,0.2,cell1_x2,Cell-1 X²,9,0.37476065605568665,0.35417335709970804,0.6481256581862609,0.7099256584095577,0.25113046803234185,0.03493028566753734,0.09938562433862434,0.19437067195767196,0.016407365043445508,0.02966670904840737,0.628096510119066,0.7251915302541521,9,1.0,0.4619502392354415,18.87423704424516
importance_bound,2,0.2,paper,Paper |x|,9,0.5992779234330892,0.5762025106736347,0.6226264908515586,0.7133147696023265,0.2166863577651289,0.0318804657845585,0.3141914074074074,0.20792689682539678,0.016420063424717444,0.028859089991008748,0.628096510119066,0.7251915302541521,9,1.0,0.6725910592082569,10.900105609710092
importance_bound,2,0.2,shifted8_x2,Shifted-8 X²,9,0.4172384894567072,0.39868630976015046,0.6348988156686857,0.7124171596434381,0.244475596882493,0.03493028566753734,0.14329249206349207,0.1930291719576719,0.016293248654436765,0.029693291113568943,0.628096510119066,0.7251915302541521,9,1.0,0.5133282730423301,18.71897353639415
importance_bound,3,0.25,adaptive8_x2,Adaptive-8 X²,9,0.43822052640337883,0.42031328057092204,0.579682254207828,0.6512649760596336,0.30378984775645373,0.03493028566753734,0.15981339153439153,0.19682203439153437,0.016570751328592846,0.03008406348132263,0.5816334450922945,0.6677448943493859,9,1.0,0.5735164615772416,23.590593163059715
