error_ceiling,paper_total_ms,paper_gain_vs_paper_pct,paper_gain_vs_fixed_cell1_pct,cell1_fixed_total_ms,cell1_fixed_gain_vs_paper_pct,cell1_fixed_gain_vs_fixed_cell1_pct,cell1_tau_total_ms,cell1_tau_gain_vs_paper_pct,cell1_tau_gain_vs_fixed_cell1_pct
0.15,1.8599398864414594,0.0,-42.1370814822396,1.3085535928032008,29.645382501753943,0.0,1.4678741103446495,21.07948643689404,-12.175314669393876
0.2,1.7754623840997446,0.0,-38.40008106846501,1.2828477919904127,27.745707063183662,0.0,1.3420940307764422,24.408760061849666,-4.618337355057965
0.25,1.614246126794936,0.0,-34.027596463807804,1.204413247260492,25.388500101168685,0.0,1.230638060432706,23.763914312365646,-2.1773932852253077
0.3,1.5596099847190876,0.0,-35.23132454884609,1.1532904746161459,26.052635856657893,0.0,1.1359400847419572,27.1651184673225,1.5044249697773222
0.35,1.6606017354342029,0.0,-54.85088682033934,1.0723876172313185,35.42174536202578,0.0,1.0701371083935132,35.5572690574299,0.20985964418496875
0.4,1.4022851580079896,0.0,-37.472585740399325,1.0200471246362084,27.2582242769201,0.0,0.978339029686123,30.232519106463446,4.088840009716246
0.42,1.3559753222307336,0.0,-37.8963855461878,0.9833291256039162,27.481783076536527,0.0,0.9482367743132547,30.06976168612734,3.5687289613342155
0.45,1.2739495154897287,0.0,-38.21075873150707,0.9217441009527677,27.64673248465164,0.0,0.915414618325391,28.14357184527132,0.6866854499892369
0.5,1.146130833480432,0.0,-32.76210576445748,0.863296666530631,24.677301987498616,0.0,0.8514227256007975,25.71330421193718,1.3754183689312567
