n,target_cv,observed_cv,trial,spatial_mode,target_fraction,method,method_label,importance_fraction,importance_overshoot,rows,chunks,two_line_ms,lookup_ms,coverage_met,fallback_used,error
4864,1.25,1.25,1,hot-cold,0.1,td_2l_c16_trim256,TD-2L (16) + trim 256,0.10011090424961745,0.00011090424961744672,162,1,0.05270176279184168,0.053835542986425344,True,False,
4864,1.25,1.25,1,hot-cold,0.1,tiles_half_s,Tiles (s/2),0.12266561487992894,0.022665614879928936,204,1,0.06636518277491175,0.06779290598290598,True,False,
4864,1.25,1.25,1,hot-cold,0.1,tiles_s,Tiles (s),0.14713831833645008,0.047138318336450075,270,1,0.08783627131973613,0.08972590497737556,True,False,
4864,1.25,1.25,1,hot-cold,0.1,tiles_2s,Tiles (2s),0.15113837281869752,0.051138372818697514,270,1,0.08783627131973613,0.08972590497737556,True,False,
4864,1.25,1.25,1,hot-cold,0.1,paper_bucket64,Paper bucket 64,0.10381826130526553,0.0038182613052655245,162,2,0.06155217076922727,0.058667451529508516,True,False,
4864,1.25,1.25,1,hot-cold,0.1,paper_bucket256,Paper bucket 256,0.1229611534536139,0.022961153453613894,204,2,0.07176463591761383,0.07031774518443915,True,False,
4864,1.25,1.25,1,hot-cold,0.1,paper_bucket1024,Paper bucket 1024,0.1229611534536139,0.022961153453613894,204,2,0.07176463591761383,0.07031774518443915,True,False,
4864,1.25,1.25,1,hot-cold,0.15,paper,Paper,0.1782192575089688,0.02821925750896881,312,3,0.10910587746904739,0.10728075664106762,True,False,
4864,1.25,1.25,1,hot-cold,0.15,supported_full,Full supported,0.19035104094554361,0.04035104094554362,334,2,0.10872714846743509,0.11115164973855832,True,False,
4864,1.25,1.25,1,hot-cold,0.15,td_2l_c4,TD-2L (4),0.37779212522083905,0.22779212522083905,747,5,0.24308411163429072,0.24866954143655404,True,False,
4864,1.25,1.25,1,hot-cold,0.15,td_2l_c8,TD-2L (8),0.19035104094554361,0.04035104094554362,334,2,0.10872714846743509,0.11115164973855832,True,False,
4864,1.25,1.25,1,hot-cold,0.15,td_2l_c16,TD-2L (16),0.19035104094554361,0.04035104094554362,334,2,0.10872714846743509,0.11115164973855832,True,False,
4864,1.25,1.25,1,hot-cold,0.15,td_2l_c32,TD-2L (32),0.19035104094554361,0.04035104094554362,334,2,0.10872714846743509,0.11115164973855832,True,False,
4864,1.25,1.25,1,hot-cold,0.15,td_2l_c8_trim64,TD-2L (8) + trim 64,0.15011041573794898,0.0001104157379489823,273,2,0.0892113199048508,0.09213588330233066,True,False,
4864,1.25,1.25,1,hot-cold,0.15,td_2l_c16_trim256,TD-2L (16) + trim 256,0.15011041573794898,0.0001104157379489823,273,2,0.0892113199048508,0.09213588330233066,True,False,
4864,1.25,1.25,1,hot-cold,0.15,tiles_half_s,Tiles (s/2),0.15742496879262768,0.00742496879262769,272,2,0.09398026704216764,0.09423958004055565,True,False,
4864,1.25,1.25,1,hot-cold,0.15,tiles_s,Tiles (s),0.15113837281869752,0.001138372818697525,270,1,0.08783627131973613,0.08972590497737556,True,False,
4864,1.25,1.25,1,hot-cold,0.15,tiles_2s,Tiles (2s),0.15113837281869752,0.001138372818697525,270,1,0.08783627131973613,0.08972590497737556,True,False,
4864,1.25,1.25,1,hot-cold,0.15,paper_bucket64,Paper bucket 64,0.20026140470308934,0.050261404703089346,348,4,0.12894003590896114,0.12403424883561236,True,False,
4864,1.25,1.25,1,hot-cold,0.15,paper_bucket256,Paper bucket 256,0.1782192575089688,0.02821925750896881,312,3,0.10910587746904739,0.10728075664106762,True,False,
4864,1.25,1.25,1,hot-cold,0.15,paper_bucket1024,Paper bucket 1024,0.1782192575089688,0.02821925750896881,312,3,0.10910587746904739,0.10728075664106762,True,False,
4864,1.25,1.25,1,hot-cold,0.2,paper,Paper,0.24420601444363993,0.04420601444363992,444,4,0.15228281339098756,0.15188231914106762,True,False,
4864,1.25,1.25,1,hot-cold,0.2,supported_full,Full supported,0.257226791184289,0.05722679118428897,467,3,0.1521472383214797,0.1553728580525926,True,False,
4864,1.25,1.25,1,hot-cold,0.2,td_2l_c4,TD-2L (4),0.37779212522083905,0.17779212522083904,747,5,0.24308411163429072,0.24866954143655404,True,False,
4864,1.25,1.25,1,hot-cold,0.2,td_2l_c8,TD-2L (8),0.257226791184289,0.05722679118428897,467,3,0.1521472383214797,0.1553728580525926,True,False,
4864,1.25,1.25,1,hot-cold,0.2,td_2l_c16,TD-2L (16),0.257226791184289,0.05722679118428897,467,3,0.1521472383214797,0.1553728580525926,True,False,
4864,1.25,1.25,1,hot-cold,0.2,td_2l_c32,TD-2L (32),0.257226791184289,0.05722679118428897,467,3,0.1521472383214797,0.1553728580525926,True,False,
4864,1.25,1.25,1,hot-cold,0.2,td_2l_c8_trim64,TD-2L (8) + trim 64,0.22256346730902826,0.02256346730902825,403,3,0.1340382533364338,0.13657614540579116,True,False,
4864,1.25,1.25,1,hot-cold,0.2,td_2l_c16_trim256,TD-2L (16) + trim 256,0.20042183921276605,0.0004218392127660342,371,3,0.12362802858742802,0.12581547861458908,True,False,
4864,1.25,1.25,1,hot-cold,0.2,tiles_half_s,Tiles (s/2),0.22244389833539913,0.022443898335399115,408,3,0.13822372222544216,0.13958215032168014,True,False,
4864,1.25,1.25,1,hot-cold,0.2,tiles_s,Tiles (s),0.21522036948097475,0.015220369480974744,405,2,0.1317544069796042,0.13430653186980585,True,False,
4864,1.25,1.25,1,hot-cold,0.2,tiles_2s,Tiles (2s),0.21514624253655973,0.015146242536559718,405,1,0.13175440697960422,0.13458885746606333,True,False,
4864,1.25,1.25,1,hot-cold,0.2,paper_bucket64,Paper bucket 64,0.20026140470308934,0.0002614047030893296,348,4,0.12894003590896114,0.12403424883561236,True,False,
4864,1.25,1.25,1,hot-cold,0.2,paper_bucket256,Paper bucket 256,0.23284420630430336,0.03284420630430335,420,4,0.14644711902048096,0.1442437680976961,True,False,
4864,1.25,1.25,1,hot-cold,0.2,paper_bucket1024,Paper bucket 1024,0.24420601444363993,0.04420601444363992,444,4,0.15228281339098756,0.15188231914106762,True,False,
4864,1.25,1.25,1,hot-cold,0.25,paper,Paper,0.29557141462552877,0.04557141462552877,558,5,0.1910829785350478,0.19115994613632853,True,False,
4864,1.25,1.25,1,hot-cold,0.25,supported_full,Full supported,0.257226791184289,0.007226791184288983,467,3,0.1521472383214797,0.1553728580525926,True,False,
4864,1.25,1.25,1,hot-cold,0.25,td_2l_c4,TD-2L (4),0.37779212522083905,0.12779212522083905,747,5,0.24308411163429072,0.24866954143655404,True,False,
4864,1.25,1.25,1,hot-cold,0.25,td_2l_c8,TD-2L (8),0.257226791184289,0.007226791184288983,467,3,0.1521472383214797,0.1553728580525926,True,False,
4864,1.25,1.25,1,hot-cold,0.25,td_2l_c16,TD-2L (16),0.257226791184289,0.007226791184288983,467,3,0.1521472383214797,0.1553728580525926,True,False,
4864,1.25,1.25,1,hot-cold,0.25,td_2l_c32,TD-2L (32),0.257226791184289,0.007226791184288983,467,3,0.1521472383214797,0.1553728580525926,True,False,
4864,1.25,1.25,1,hot-cold,0.25,td_2l_c8_trim64,TD-2L (8) + trim 64,0.2507940568722838,0.0007940568722837882,455,3,0.14906505995362243,0.15174608330113987,True,False,
4864,1.25,1.25,1,hot-cold,0.25,td_2l_c16_trim256,TD-2L (16) + trim 256,0.2507940568722838,0.0007940568722837882,455,3,0.14906505995362243,0.15174608330113987,True,False,
4864,1.25,1.25,1,hot-cold,0.25,tiles_half_s,Tiles (s/2),0.25294198875628027,0.002941988756280267,476,4,0.16583880649269803,0.1660288243793298,True,False,
4864,1.25,1.25,1,hot-cold,0.25,tiles_s,Tiles (s),0.2741795389094781,0.024179538909478104,540,2,0.1756725426394723,0.1791694843584936,True,False,
4864,1.25,1.25,1,hot-cold,0.25,tiles_2s,Tiles (2s),0.27617799978279645,0.026177999782796446,540,2,0.17567254263947227,0.17945180995475113,True,False,
4864,1.25,1.25,1,hot-cold,0.25,paper_bucket64,Paper bucket 64,0.25754504841833653,0.007545048418336531,474,5,0.17065804823827466,0.16652510800601025,True,False,
4864,1.25,1.25,1,hot-cold,0.25,paper_bucket256,Paper bucket 256,0.2842096064861922,0.0342096064861922,534,5,0.18524728416454117,0.183521395092957,True,False,
4864,1.25,1.25,1,hot-cold,0.25,paper_bucket1024,Paper bucket 1024,0.29557141462552877,0.04557141462552877,558,5,0.1910829785350478,0.19115994613632853,True,False,
4864,1.25,1.25,1,hot-cold,0.3,paper,Paper,0.3457483944075071,0.04574839440750711,684,6,0.2328009908643613,0.23365080530672644,True,False,
4864,1.25,1.25,1,hot-cold,0.3,supported_full,Full supported,0.33354652053810396,0.033546520538103974,635,4,0.20664832501277056,0.21089709228374542,True,False,
4864,1.25,1.25,1,hot-cold,0.3,td_2l_c4,TD-2L (4),0.37779212522083905,0.07779212522083906,747,5,0.24308411163429072,0.24866954143655404,True,False,
4864,1.25,1.25,1,hot-cold,0.3,td_2l_c8,TD-2L (8),0.33354652053810396,0.033546520538103974,635,4,0.20664832501277056,0.21089709228374542,True,False,
4864,1.25,1.25,1,hot-cold,0.3,td_2l_c16,TD-2L (16),0.33354652053810396,0.033546520538103974,635,4,0.20664832501277056,0.21089709228374542,True,False,
4864,1.25,1.25,1,hot-cold,0.3,td_2l_c32,TD-2L (32),0.33354652053810396,0.033546520538103974,635,4,0.20664832501277056,0.21089709228374542,True,False,
4864,1.25,1.25,1,hot-cold,0.3,td_2l_c8_trim64,TD-2L (8) + trim 64,0.30190858335368626,0.0019085833536862662,571,4,0.18893843004262,0.19236382487475678,True,False,
4864,1.25,1.25,1,hot-cold,0.3,td_2l_c16_trim256,TD-2L (16) + trim 256,0.3000180376427961,1.8037642796120412e-05,567,4,0.18780148313159828,0.1907552824830611,True,False,
4864,1.25,1.25,1,hot-cold,0.3,tiles_half_s,Tiles (s/2),0.31213839068663707,0.01213839068663708,612,3,0.2045889050003539,0.20737505630458614,True,False,
4864,1.25,1.25,1,hot-cold,0.3,tiles_s,Tiles (s),0.33086161505264583,0.03086161505264584,675,2,0.21959067829934037,0.2243147624434389,True,False,
4864,1.25,1.25,1,hot-cold,0.3,tiles_2s,Tiles (2s),0.3311152796587014,0.031115279658701422,675,1,0.21959067829934034,0.22431476244343893,True,False,
4864,1.25,1.25,1,hot-cold,0.3,paper_bucket64,Paper bucket 64,0.30418965177510526,0.004189651775105274,582,6,0.20799928978970822,0.20348811946263876,True,False,
4864,1.25,1.25,1,hot-cold,0.3,paper_bucket256,Paper bucket 256,0.3343865862681705,0.03438658626817054,660,6,0.2269652964938547,0.22601225426335492,True,False,
4864,1.25,1.25,1,hot-cold,0.3,paper_bucket1024,Paper bucket 1024,0.3457483944075071,0.04574839440750711,684,6,0.2328009908643613,0.23365080530672644,True,False,
4864,1.25,1.25,1,hot-cold,0.35,paper,Paper,0.39118739642587586,0.04118739642587588,810,7,0.27451900319367484,0.27614166447712435,True,False,
4864,1.25,1.25,1,hot-cold,0.35,supported_full,Full supported,0.3575526062180083,0.007552606218008295,695,4,0.22616749641715636,0.2317978078310523,True,False,
4864,1.25,1.25,1,hot-cold,0.35,td_2l_c4,TD-2L (4),0.37779212522083905,0.02779212522083907,747,5,0.24308411163429072,0.24866954143655404,True,False,
4864,1.25,1.25,1,hot-cold,0.35,td_2l_c8,TD-2L (8),0.37779212522083905,0.02779212522083907,747,5,0.24308411163429072,0.24866954143655404,True,False,
4864,1.25,1.25,1,hot-cold,0.35,td_2l_c16,TD-2L (16),0.3575526062180083,0.007552606218008295,695,4,0.22616749641715636,0.2317978078310523,True,False,
4864,1.25,1.25,1,hot-cold,0.35,td_2l_c32,TD-2L (32),0.3575526062180083,0.007552606218008295,695,4,0.22616749641715636,0.2317978078310523,True,False,
4864,1.25,1.25,1,hot-cold,0.35,td_2l_c8_trim64,TD-2L (8) + trim 64,0.3507492032029834,0.0007492032029834395,683,5,0.2270762181982528,0.2303670453535681,True,False,
4864,1.25,1.25,1,hot-cold,0.35,td_2l_c16_trim256,TD-2L (16) + trim 256,0.3502391759726674,0.00023917597266742696,679,4,0.2218544676053608,0.2276496401189311,True,False,
4864,1.25,1.25,1,hot-cold,0.35,tiles_half_s,Tiles (s/2),0.36795848765845984,0.017958487658459865,748,2,0.24333900350800974,0.2485739886039886,True,False,
4864,1.25,1.25,1,hot-cold,0.35,tiles_s,Tiles (s),0.38578359652571137,0.03578359652571139,810,1,0.26350881395920844,0.26917771493212667,True,False,
4864,1.25,1.25,1,hot-cold,0.35,tiles_2s,Tiles (2s),0.3951972763209786,0.04519727632097864,810,1,0.26350881395920844,0.26917771493212667,True,False,
4864,1.25,1.25,1,hot-cold,0.35,paper_bucket64,Paper bucket 64,0.3717420385016024,0.021742038501602445,762,8,0.27392823133681543,0.2669427210900531,True,False,
4864,1.25,1.25,1,hot-cold,0.35,paper_bucket256,Paper bucket 256,0.3798255882865393,0.029825588286539306,786,7,0.2686833088231682,0.2685031134337528,True,False,
4864,1.25,1.25,1,hot-cold,0.35,paper_bucket1024,Paper bucket 1024,0.39118739642587586,0.04118739642587588,810,7,0.27451900319367484,0.27614166447712435,True,False,
4864,1.25,1.25,1,hot-cold,0.39999999999999997,paper,Paper,0.42465657562568415,0.024656575625684185,900,7,0.30159102727671444,0.3049776500039046,True,False,
4864,1.25,1.25,1,hot-cold,0.39999999999999997,supported_full,Full supported,0.4136181828301513,0.013618182830151315,843,6,0.27431478588130803,0.28044559996795965,True,False,
4864,1.25,1.25,1,hot-cold,0.39999999999999997,td_2l_c4,TD-2L (4),0.6739862892830479,0.27398628928304797,1769,10,0.5754902369059749,0.5878708366851014,True,False,
4864,1.25,1.25,1,hot-cold,0.39999999999999997,td_2l_c8,TD-2L (8),0.4136181828301513,0.013618182830151315,843,6,0.27431478588130803,0.28044559996795965,True,False,
4864,1.25,1.25,1,hot-cold,0.39999999999999997,td_2l_c16,TD-2L (16),0.4136181828301513,0.013618182830151315,843,6,0.27431478588130803,0.28044559996795965,True,False,
4864,1.25,1.25,1,hot-cold,0.39999999999999997,td_2l_c32,TD-2L (32),0.4136181828301513,0.013618182830151315,843,6,0.27431478588130803,0.28044559996795965,True,False,
4864,1.25,1.25,1,hot-cold,0.39999999999999997,td_2l_c8_trim64,TD-2L (8) + trim 64,0.40008382364739437,8.382364739439874e-05,810,6,0.26551600197529984,0.27247055874200565,True,False,
4864,1.25,1.25,1,hot-cold,0.39999999999999997,td_2l_c16_trim256,TD-2L (16) + trim 256,0.40008382364739437,8.382364739439874e-05,810,6,0.26551600197529984,0.27247055874200565,True,False,
4864,1.25,1.25,1,hot-cold,0.39999999999999997,tiles_half_s,Tiles (s/2),0.42017194845592293,0.02017194845592296,884,1,0.28758245869128424,0.29376925925925923,True,False,
4864,1.25,1.25,1,hot-cold,0.39999999999999997,tiles_s,Tiles (s),0.4194135246787854,0.019413524678785432,877,1,0.28530522202743924,0.2914430320931792,True,False,
4864,1.25,1.25,1,hot-cold,0.39999999999999997,tiles_2s,Tiles (2s),0.4424729302647801,0.04247293026478011,945,1,0.30742694961907646,0.3140406674208145,True,False,
4864,1.25,1.25,1,hot-cold,0.39999999999999997,paper_bucket64,Paper bucket 64,0.42738988502556363,0.027389885025563665,918,9,0.3271430447272782,0.3196177746318801,True,False,
4864,1.25,1.25,1,hot-cold,0.39999999999999997,paper_bucket256,Paper bucket 256,0.4054579032857164,0.005457903285716437,846,7,0.2859957472040149,0.2873695539630469,True,False,
4864,1.25,1.25,1,hot-cold,0.39999999999999997,paper_bucket1024,Paper bucket 1024,0.42465657562568415,0.024656575625684185,900,7,0.30159102727671444,0.3049776500039046,True,False,
4864,1.25,1.25,1,hot-cold,0.44999999999999996,paper,Paper,0.45626268977761775,0.0062626897776177914,996,8,0.3360144216428947,0.33833238373171526,True,False,
4864,1.25,1.25,1,hot-cold,0.44999999999999996,supported_full,Full supported,0.4635962077105547,0.013596207710554753,979,7,0.3185582410645825,0.32578817024908413,True,False,
