model,prompt,paper_budget_index,paper_budget_fraction,method,method_label,objective,feasible,target_mean_importance_loss,target_mean_error,cases,total_time_ms,mean_time_ms,total_loss,mean_loss,mean_error,mean_selected_fraction
tiny11,test_long_structured,3,0.25,cell1_x2,Cell-1 X²,importance_bound,True,0.6529119468870617,0.5907168700581505,21.0,10.890766009764494,0.5186079052268807,13.644248209893703,0.6497261052330335,0.6039091822292123,0.30007736404220775
tiny11,test_long_structured,3,0.25,cell1_x2,Cell-1 X²,error_oracle,True,0.6529119468870617,0.5907168700581505,21.0,11.00215051191175,0.5239119291386548,12.192713420838118,0.5806054009922913,0.5806054009922913,0.3215152360660173
tiny11,test_long_structured,3,0.25,shifted8_x2,Shifted-8 X²,importance_bound,True,0.6529119468870617,0.5907168700581505,21.0,12.549935502044558,0.5976159762878361,13.41868794709444,0.6389851403378305,0.5970419364138728,0.31913090165043284
tiny11,test_long_structured,3,0.25,shifted8_x2,Shifted-8 X²,error_oracle,True,0.6529119468870617,0.5907168700581505,21.0,12.746506999394535,0.6069765237806921,11.964501477777958,0.5697381656084742,0.5697381656084742,0.33338406385281383
tiny11,test_long_structured,3,0.25,adaptive8_x2,Adaptive-8 X²,importance_bound,True,0.6529119468870617,0.5907168700581505,21.0,13.416825008344352,0.6388964289687786,13.397078208625317,0.6379561051726341,0.5841884466686419,0.3167592498647186
tiny11,test_long_structured,3,0.25,adaptive8_x2,Adaptive-8 X²,error_oracle,True,0.6529119468870617,0.5907168700581505,21.0,13.360834010058044,0.636230190955145,12.291963994503021,0.5853316187858582,0.5853316187858582,0.2929264745670996
tiny11,test_long_structured,4,0.3,paper,Paper |x|,importance_bound,True,0.599775241953986,0.5441081406814712,21.0,16.227805006009103,0.7727526193337668,12.580463320016861,0.5990696819055648,0.541972834971689,0.32519954004329
tiny11,test_long_structured,4,0.3,paper,Paper |x|,error_oracle,True,0.599775241953986,0.5441081406814712,21.0,16.216701006042424,0.7722238574305916,11.299078539013863,0.5380513590006601,0.5380513590006601,0.3061798227813852
tiny11,test_long_structured,4,0.3,cell1_x2,Cell-1 X²,importance_bound,True,0.599775241953986,0.5441081406814712,21.0,11.256762011413993,0.5360362862578092,12.528038330376148,0.5965732538274356,0.5644036535883233,0.35722952178030304
tiny11,test_long_structured,4,0.3,cell1_x2,Cell-1 X²,error_oracle,True,0.599775241953986,0.5441081406814712,21.0,11.65364200625092,0.5549353336309961,11.035685580223799,0.5255088371535143,0.5255088371535143,0.3619728253517316
tiny11,test_long_structured,4,0.3,shifted8_x2,Shifted-8 X²,importance_bound,True,0.599775241953986,0.5441081406814712,21.0,12.857221502233147,0.6122486429634831,12.541050218045712,0.5971928675259862,0.5630452820055541,0.3572400906385281
tiny11,test_long_structured,4,0.3,shifted8_x2,Shifted-8 X²,error_oracle,True,0.599775241953986,0.5441081406814712,21.0,13.104002003137706,0.6240000953875098,11.416492557153106,0.5436425027215764,0.5436425027215764,0.3690983495670995
tiny11,test_long_structured,4,0.3,adaptive8_x2,Adaptive-8 X²,importance_bound,True,0.599775241953986,0.5441081406814712,21.0,13.724268005865929,0.6535365717079014,12.535695038735867,0.5969378589874222,0.5431998466984147,0.3548451873647186
tiny11,test_long_structured,4,0.3,adaptive8_x2,Adaptive-8 X²,error_oracle,True,0.599775241953986,0.5441081406814712,21.0,13.738813505694326,0.6542292145568727,11.337458424270153,0.539878972584293,0.539878972584293,0.3405222706980519
tiny11,test_long_structured,5,0.35,paper,Paper |x|,importance_bound,True,0.550821324189504,0.5065852635140929,21.0,16.986968500798586,0.8089032619427898,11.323706313967705,0.5392241101889383,0.4883302627131343,0.3868159834956709
tiny11,test_long_structured,5,0.35,paper,Paper |x|,error_oracle,True,0.550821324189504,0.5065852635140929,21.0,16.48532650087041,0.7850155476604957,10.614786140620708,0.5054660066962242,0.5054660066962242,0.3414755817099567
tiny11,test_long_structured,5,0.35,cell1_x2,Cell-1 X²,importance_bound,True,0.550821324189504,0.5065852635140929,21.0,12.538489510424196,0.5970709290678189,10.870988763868809,0.5176661316128004,0.4933948620621647,0.4310064935064935
tiny11,test_long_structured,5,0.35,cell1_x2,Cell-1 X²,error_oracle,True,0.550821324189504,0.5065852635140929,21.0,12.34456100691861,0.5878362384246957,10.290801084600389,0.49003814688573283,0.49003814688573283,0.41433517654220775
tiny11,test_long_structured,5,0.35,shifted8_x2,Shifted-8 X²,importance_bound,True,0.550821324189504,0.5065852635140929,21.0,13.816821997962892,0.6579439046648996,11.376937665045261,0.5417589364307267,0.5180154920866092,0.4048126352813852
tiny11,test_long_structured,5,0.35,shifted8_x2,Shifted-8 X²,error_oracle,True,0.550821324189504,0.5065852635140929,21.0,13.900223505489707,0.6619154050233194,10.476563489064574,0.49888397566974163,0.49888397566974163,0.40957919034090906
tiny11,test_long_structured,5,0.35,adaptive8_x2,Adaptive-8 X²,importance_bound,True,0.550821324189504,0.5065852635140929,21.0,14.365970011207637,0.6840938100575065,11.484084948897362,0.5468611880427315,0.5000380202240887,0.3976871110660173
tiny11,test_long_structured,5,0.35,adaptive8_x2,Adaptive-8 X²,error_oracle,True,0.550821324189504,0.5065852635140929,21.0,14.17072501516306,0.674796429293479,10.585130637511611,0.5040538398815053,0.5040538398815053,0.3833874458874459
tiny11,test_long_structured,6,0.4,paper,Paper |x|,importance_bound,True,0.4999359264260247,0.4616387277131989,21.0,17.95987749183536,0.8552322615159695,10.431199207901955,0.496723771804855,0.4511376086711174,0.42989042207792205
tiny11,test_long_structured,6,0.4,paper,Paper |x|,error_oracle,True,0.4999359264260247,0.4616387277131989,21.0,18.29227599662328,0.8710607617439659,9.05636068340391,0.4312552706382814,0.4312552706382814,0.43444771374458874
tiny11,test_long_structured,6,0.4,cell1_x2,Cell-1 X²,importance_bound,True,0.4999359264260247,0.4616387277131989,21.0,13.660098507958887,0.6504808813313756,9.731635548174381,0.46341121657973244,0.4590870792134887,0.48815865124458874
tiny11,test_long_structured,6,0.4,cell1_x2,Cell-1 X²,error_oracle,True,0.4999359264260247,0.4616387277131989,21.0,13.246585002607405,0.6307897620289241,9.500350966118276,0.45239766505325124,0.45239766505325124,0.45242111404220775
tiny11,test_long_structured,6,0.4,shifted8_x2,Shifted-8 X²,importance_bound,True,0.4999359264260247,0.4616387277131989,21.0,14.962317492621544,0.7124913091724545,10.278081186115742,0.48943243743408293,0.4808776853162618,0.4571982379599567
tiny11,test_long_structured,6,0.4,shifted8_x2,Shifted-8 X²,error_oracle,True,0.4999359264260247,0.4616387277131989,21.0,15.142219502478719,0.7210580715466056,9.389110466465354,0.4471004984031121,0.4471004984031121,0.46912625135281383
