method,method_label,score_kind,budget_index,budget_fraction,cases,actual_total_ms,score_median_ms,selector_median_ms,read_wall_median_ms,gather_median_ms,gemm_median_ms,relative_l2_error,cosine_error,importance_retention,abs_importance_retention,selected_fraction,chunks,fallback_rate
paper,Paper |x|,abs,2,0.2,63,0.9045672774902147,0.03183949209513168,0.3918448888888889,0.40941470634920635,0.01759492061913954,0.05387326953784808,0.6426817963402423,0.24261572909733603,0.29267673289018964,0.29267673289018964,0.19876217532467533,13.079365079365079,0.0
paper,Paper |x|,abs,3,0.25,63,0.9525295081095677,0.03183949209513168,0.38360087301587303,0.46751352380952377,0.017068190441008543,0.05250742874803046,0.5938439631154613,0.20258403202844041,0.3481264753001077,0.3481264753001077,0.25,15.714285714285714,0.0
paper,Paper |x|,abs,4,0.3,63,1.062999277146575,0.03183949209513168,0.3825802857142857,0.5621551190476191,0.01790882530252606,0.06851555498701234,0.5443187880196741,0.17183455777546713,0.401659211469075,0.401659211469075,0.2990056818181818,18.666666666666668,0.0
paper,Paper |x|,abs,5,0.35,63,1.1613331267426108,0.03183949209513168,0.38468265079365077,0.6468208888888889,0.017629968150267464,0.08036012681467189,0.5071598091236655,0.1497424831466069,0.45090734107153757,0.45090734107153757,0.34810014204545453,21.238095238095237,0.0
paper,Paper |x|,abs,6,0.4,63,1.255021222678633,0.03183949209513168,0.40400714285714284,0.715105507936508,0.01757206347963162,0.08649701631021872,0.4653275989823871,0.1291208986252073,0.5015676437862335,0.5015676437862335,0.3993379667207792,23.88888888888889,0.0
paper,Paper |x|,abs,7,0.45,63,1.333318055720917,0.03183949209513168,0.3805564603174603,0.8142412142857143,0.017617777655167186,0.08906311136744322,0.44076245301772676,0.1145297080751449,0.5457789268758562,0.5457789268758562,0.4487621753246753,25.936507936507937,0.0
paper,Paper |x|,abs,8,0.5,63,1.4317263337712232,0.03183949209513168,0.3995450634920635,0.8922991111111112,0.01941638096930483,0.08862628610361185,0.4028516137410724,0.09818979955854866,0.5948147092546735,0.5948147092546735,0.5,28.555555555555557,0.0
paper,Paper |x|,abs,9,0.55,63,1.5454761821706116,0.03183949209513168,0.4116803492063492,0.9824002777777778,0.018154158611737487,0.10140190447961521,0.36515348131162306,0.0820157234630887,0.6404880711010524,0.6404880711010524,0.5490056818181818,31.158730158730158,0.0
paper,Paper |x|,abs,10,0.6,63,1.675012523636151,0.03183949209513168,0.4116979841269841,1.0917452698412697,0.019063872994766307,0.12066590457799885,0.3365658974600217,0.07035115786961142,0.6837235225571526,0.6837235225571526,0.5981001420454545,32.76190476190476,0.0
paper,Paper |x|,abs,11,0.65,63,1.7832341038619044,0.03183949209513168,0.4269063174603175,1.1775437857142859,0.019744507835379604,0.12720000075678975,0.3074854269978546,0.058937299819219635,0.7263022178695315,0.7263022178695315,0.6493379667207793,34.61904761904762,0.0
