method,method_label,score_kind,budget_index,budget_fraction,cases,actual_total_ms,legacy_total_ms,score_median_ms,selector_median_ms,selector_total_ms,read_wall_median_ms,io_median_ms,upload_median_ms,gather_median_ms,gemm_median_ms,relative_l2_error,cosine_error,selected_fraction,chunks,row_match_rate,fallback_rate
cell1_x2,Cell-1 X²,x2,15,0.85,63,0.5157058175001249,0.4869022619982929,0.028803555501831862,0.08728014285714285,0.11608369835897472,0.3323494841269841,0.08789215873015872,0.20531388095238096,0.015555555488736805,0.05171707952542905,0.21928932411330085,0.029890821093604625,0.85,2.253968253968254,1.0,0.0
cell1_x2,Cell-1 X²,x2,16,0.9,63,0.5336669684476066,0.5048634129457749,0.028803555501831862,0.0880500238095238,0.11685357931135568,0.34533097619047615,0.08396210317460316,0.21934006349206348,0.017149460265442448,0.05433295268033228,0.1828552581192482,0.021273769083477157,0.9,1.8888888888888888,1.0,0.0
cell1_x2,Cell-1 X²,x2,17,0.95,63,0.5330185959923012,0.5042150404904693,0.028803555501831862,0.08792564285714284,0.11672919835897473,0.3460768253968254,0.076778373015873,0.23166042857142854,0.015802412678206677,0.05441015955829427,0.13366253626725028,0.012184917926788278,0.95,1.380952380952381,1.0,0.0
paper,Paper |x|,abs,0,0.1,63,0.5233646429032343,0.49302356338550835,0.030341079517725866,0.274069746031746,0.3044108255494719,0.18416016666666665,0.08914021428571427,0.04707173015873014,0.014848507940769152,0.019945142746326413,0.7186366213219506,0.33217722839779323,0.1,2.6984126984126986,1.0,0.0
paper,Paper |x|,abs,1,0.15,63,0.5191097620099963,0.48876868249227035,0.030341079517725866,0.2822705317460317,0.31261161126375764,0.16944469047619046,0.07838371428571428,0.05174468253968253,0.015228444385150074,0.02182501588489796,0.6536222825211192,0.2643197462672279,0.15,3.492063492063492,1.0,0.0
paper,Paper |x|,abs,2,0.2,63,0.5240213334086574,0.4936802538909316,0.030341079517725866,0.28373480952380953,0.31407588904153544,0.17001096825396825,0.07152720634920634,0.060756825396825385,0.015431111042816442,0.024503365070337298,0.6196096723987943,0.23770525436552742,0.2,3.8095238095238093,1.0,0.0
paper,Paper |x|,abs,3,0.25,63,0.5618722302581536,0.5315311507404277,0.030341079517725866,0.3004854206349206,0.33082650015264653,0.1879396984126984,0.07677420634920634,0.07280401587301585,0.01589282535548716,0.027213206337321327,0.5675096947049337,0.19897798980985365,0.25,4.492063492063492,1.0,0.0
paper,Paper |x|,abs,4,0.3,63,0.5612631110003723,0.5309220314826464,0.030341079517725866,0.2879590952380952,0.31830017475582106,0.19426604761904762,0.0741414365079365,0.08272123015873015,0.01742019047517146,0.03127669815033196,0.5425127713926254,0.1805280494311499,0.3,4.936507936507937,1.0,0.0
paper,Paper |x|,abs,5,0.35,63,0.5772454049643231,0.5469043254465972,0.030341079517725866,0.2883644206349206,0.3187055001526465,0.21085025396825396,0.07884985714285712,0.094179246031746,0.01596850785057218,0.03172114299285028,0.5017601192470581,0.15433581102462038,0.35,5.444444444444445,1.0,0.0
paper,Paper |x|,abs,6,0.4,63,0.5945429053422364,0.5642018258245105,0.030341079517725866,0.28750763492063486,0.3178487144383608,0.22752796825396823,0.08398532539682539,0.10508729365079364,0.016261587333348006,0.032904635316559204,0.4681368044444493,0.13472918480161633,0.4,5.9523809523809526,1.0,0.0
paper,Paper |x|,abs,7,0.45,63,0.6179980793480078,0.5876569998302819,0.030341079517725866,0.299273619047619,0.3296146985653449,0.24053423809523808,0.08552807936507935,0.11593271428571426,0.015070984110472651,0.03277815857695204,0.44033708789991954,0.11867521111927332,0.45,6.428571428571429,1.0,0.0
paper,Paper |x|,abs,8,0.5,63,0.6316049444332833,0.6012638649155574,0.030341079517725866,0.29357577777777777,0.3239168572955037,0.25207056349206347,0.08664116666666664,0.12750842063492063,0.018509714243312627,0.03710780940240333,0.41099682438468177,0.10463248831885198,0.5,7.015873015873016,1.0,0.0
paper,Paper |x|,abs,9,0.55,63,0.6611585714402028,0.6308174919224769,0.030341079517725866,0.31370825396825397,0.3440493334859799,0.26640244444444444,0.08887783333333331,0.13808944444444443,0.015297015862805453,0.03540977764697298,0.371162547064679,0.0864613226481846,0.55,7.666666666666667,1.0,0.0
paper,Paper |x|,abs,10,0.6,63,0.6600158097694033,0.6296747302516774,0.030341079517725866,0.297541246031746,0.3278823255494719,0.27986224603174603,0.09207195238095237,0.14970416666666664,0.015511873015572114,0.03675936517261319,0.3464429974555969,0.07530951594549508,0.6,7.809523809523809,1.0,0.0
paper,Paper |x|,abs,11,0.65,63,0.6792845240474145,0.6489434445296884,0.030341079517725866,0.2997801825396825,0.3301212620574084,0.2944585,0.09476032539682537,0.16133850793650792,0.01557790470265202,0.03912685728735389,0.3176584223669673,0.06345644356712457,0.65,8.158730158730158,1.0,0.0
paper,Paper |x|,abs,12,0.7,63,0.7051501352171151,0.6748090556993892,0.030341079517725866,0.3078174841269841,0.33815856364471003,0.3110657301587302,0.10007764285714285,0.1724100079365079,0.015587555525440024,0.04033828588823473,0.2883347790274355,0.052354092635805594,0.7,8.587301587301587,1.0,0.0
paper,Paper |x|,abs,13,0.75,63,0.7316426187304523,0.7013015392127264,0.030341079517725866,0.3155798492063492,0.3459209287240751,0.32822429365079364,0.10506258730158728,0.18428614285714284,0.015843555479059093,0.041653840876524365,0.24415588769174754,0.0387490864783998,0.75,8.841269841269842,1.0,0.0
