error_ceiling,method,method_label,actual_total_ms,legacy_total_ms,score_median_ms,selector_median_ms,read_wall_median_ms,gather_median_ms,gemm_median_ms,selector_total_ms,io_median_ms,upload_median_ms,selected_fraction,chunks,row_match_rate
0.42,cell1_x2,Cell-1 X²,0.41006636591458695,0.38126281041275506,0.028803555501831862,0.08995406622826062,0.24115623514207316,0.01520732224616797,0.03494518679625317,0.1187576217300925,0.07088001145164304,0.13299994092397804,0.5254758817190675,3.230309803720339,1.0
0.42,wcell1,WCell-1 X²·W²,0.4109888812802389,0.3788771353316461,0.03211174594859278,0.08815304206310474,0.24081024970257883,0.015099173891159933,0.034814669674802484,0.12026478801169756,0.0707413179564499,0.13271590214701354,0.5241558224051649,3.276437813341532,1.0
0.4,paper,Paper |x|,0.6397636476404401,0.6094225681227142,0.030341079517725866,0.29913363698824924,0.25602708507445343,0.01762280271213121,0.03663904334788014,0.32947471650597515,0.08725863062472504,0.1304294642303329,0.5138032181384143,7.195533950373012,1.0
0.4,cell1_abs,Cell-1 |x|,0.4218689841767337,0.3915279046590077,0.030341079517725866,0.08959387514678192,0.2509532179712217,0.015228880208371074,0.03575193133263292,0.11993495466450779,0.0718260266741467,0.1420290122419818,0.565173277894537,3.409303774102175,1.0
0.4,cell1_x2,Cell-1 X²,0.41838603555580145,0.3895824800539695,0.028803555501831862,0.0901843964448163,0.24868751587663013,0.015166122887991589,0.0355444448445314,0.11898795194664818,0.0716895528548099,0.14025419863614572,0.5573475964194972,3.2450929489709495,1.0
0.4,wcell1,WCell-1 X²·W²,0.41921366673243987,0.38710192078384703,0.03211174594859278,0.0883098197049147,0.24815669851356584,0.01517544531294516,0.035459957252421244,0.1204215656535075,0.0713810850063056,0.14007029631716364,0.5559865823191583,3.3117588104896907,1.0
0.35,paper,Paper |x|,0.6601802466719748,0.6298391671542489,0.030341079517725866,0.2998675864900048,0.2779254571642174,0.0154809562937402,0.03656516720628644,0.3302086660077307,0.09161233682325899,0.14803287422200978,0.5928052844799887,7.788967479466634,1.0
0.35,cell1_abs,Cell-1 |x|,0.4472355100203521,0.4168944305026262,0.030341079517725866,0.09016951268555122,0.272637839420237,0.015498475193110607,0.0385886032037273,0.12051059220327709,0.07580599692556445,0.15934561697154143,0.641946201344537,3.3517631106842742,1.0
0.35,cell1_x2,Cell-1 X²,0.43776359556694655,0.40896004006511455,0.028803555501831862,0.08949020225954413,0.266227693382658,0.015381224264834679,0.037860920158077675,0.11829375776137602,0.07323845808579414,0.15584152410112004,0.6268636262007483,3.2345454739033364,1.0
0.35,wcell1,WCell-1 X²·W²,0.4416473595105492,0.40953561356195634,0.03211174594859278,0.08758451718984026,0.26886441555103446,0.015334077212817916,0.03775260360826359,0.11969626313843305,0.07584393657887524,0.15517020355780534,0.6256992042875422,3.204573449428464,1.0
0.3,paper,Paper |x|,0.6948605519483736,0.6645194724306476,0.030341079517725866,0.30462017000222047,0.3044592178880446,0.01558371633741398,0.0398563682029685,0.3349612495199464,0.09796236398685806,0.1680056611606884,0.6801095299832023,8.416811844300463,1.0
0.3,cell1_abs,Cell-1 |x|,0.47048116779872756,0.44014008828100165,0.030341079517725866,0.09037760114558062,0.292767907390615,0.015899223789256407,0.041095355955549556,0.1207186806633065,0.07835512402604683,0.1763756304844598,0.7201145025191094,3.0729795230098067,1.0
0.3,cell1_x2,Cell-1 X²,0.47065196901776685,0.44184841351593496,0.028803555501831862,0.09170254731208483,0.2935383727742567,0.015827497572790634,0.0407799958568026,0.1205061028139167,0.07951222219850632,0.17533650150236346,0.7122932834231509,2.945363184785996,1.0
0.3,wcell1,WCell-1 X²·W²,0.46821937236913885,0.43610762642054607,0.03211174594859278,0.0884461798469111,0.2910395601222083,0.01586361700912748,0.04075826944229912,0.1205579257955039,0.07812398373004101,0.17505410989712328,0.7114680521773287,2.975825849539487,1.0
0.25,paper,Paper |x|,0.7281381159171053,0.6977970363993794,0.030341079517725866,0.3145530209648532,0.325954508939947,0.015809691060224104,0.04147981543435498,0.3448941004825791,0.10440316434408543,0.1827151331698064,0.7433858544979698,8.80767418157699,1.0
0.25,cell1_abs,Cell-1 |x|,0.48746191413657325,0.4571208346188474,0.030341079517725866,0.08856819766129824,0.30745347460996886,0.015877188305350714,0.04522197404222946,0.11890927717902412,0.07430579878083782,0.1952319251368787,0.8075430876305927,2.5543925822139673,1.0
0.25,cell1_x2,Cell-1 X²,0.48171679744730656,0.45291324194547466,0.028803555501831862,0.08676111830264907,0.30608714264409226,0.015680474769318664,0.044384506229414575,0.11556467380448095,0.07388380006178477,0.19436304319694472,0.8030658586557745,2.5370630747746934,1.0
0.25,wcell1,WCell-1 X²·W²,0.4838558864187225,0.4517441404701297,0.03211174594859278,0.08458391042179782,0.30696465254417094,0.01573157912886354,0.04446399837529725,0.11669565637039063,0.0742702220638288,0.19447236209045157,0.8031365385489677,2.534645298562438,1.0
0.2,paper,Paper |x|,0.7567260726040298,0.7263849930863039,0.030341079517725866,0.31726527971621443,0.34641420590829247,0.015619918709209858,0.04708558875258693,0.3476063592339403,0.10878710883991721,0.19855732901812023,0.8201699104641558,8.852727637880767,1.0
0.2,cell1_abs,Cell-1 |x|,0.5254456667809391,0.49510458726321316,0.030341079517725866,0.08917890850128034,0.3366113947333032,0.01632205034314991,0.05299223368547964,0.11951998801900621,0.08413518207456021,0.21230784755009652,0.8749838332433345,2.0239173021872943,1.0
0.2,cell1_x2,Cell-1 X²,0.52521500766656,0.4964114521647282,0.028803555501831862,0.08768774170217862,0.33922228849440816,0.016399418093822723,0.05310200387431857,0.1164912972040105,0.08581146547438089,0.21273977684674591,0.8764715501646859,2.060683919432452,1.0
0.2,wcell1,WCell-1 X²·W²,0.5297083126005089,0.4975965666519161,0.03211174594859278,0.08858179543781736,0.33980872553489394,0.0162528049740608,0.052953240705143824,0.12069354138641017,0.08708096944298382,0.2124649792994297,0.8760614296760644,2.0567528274535594,1.0
0.15,paper,Paper |x|,0.8061928964532781,0.7758518169355522,0.030341079517725866,0.3245005761575915,0.3829508286618327,0.015578191274745965,0.0528222208413818,0.35484165567531734,0.12614954814260446,0.2159222942588771,0.8884836514381431,8.207324507830155,1.0
0.15,cell1_abs,Cell-1 |x|,0.5383642383788285,0.5080231588611026,0.030341079517725866,0.09249780085501738,0.3458749211750143,0.015710872043124338,0.05393956478794651,0.12283888037274325,0.07910626760200956,0.22754800976329687,0.9330131267992564,1.553212483435417,1.0
0.15,cell1_x2,Cell-1 X²,0.5332339278762684,0.5044303723744366,0.028803555501831862,0.08796695118939334,0.34582912037258434,0.01624978253850764,0.05438451827395108,0.11677050669122523,0.0791641716973775,0.22756869487423756,0.9333944299911856,1.549643885803829,1.0
0.15,wcell1,WCell-1 X²·W²,0.5350504768667862,0.5029387309181934,0.03211174594859278,0.08691802981323062,0.34650891705304365,0.015611120886264967,0.05390066316565405,0.11902977576182343,0.07991553639763206,0.22748067765719682,0.9331188422013521,1.568316523668804,1.0
