error_ceiling,paper_total_ms,paper_gain_vs_cell1_abs_pct,cell1_abs_total_ms,cell1_abs_gain_vs_cell1_abs_pct,cell1_x2_total_ms,cell1_x2_gain_vs_cell1_abs_pct,wcell1_total_ms,wcell1_gain_vs_cell1_abs_pct
0.5,0.5781508975821656,-49.783624897783795,0.3859907236032715,0.0,0.3770431864955684,2.3180705028806794,0.3798124123887535,1.60063722693714
0.45,0.6098452881371039,-51.010301127133026,0.4038435017911033,0.0,0.39570435082750555,2.015422045297114,0.39652113740349626,1.8131688030465518
0.42,0.6274296241989216,-51.27974851997578,0.4147479291427249,0.0,0.41006636591458695,1.128773141270324,0.4109888812802389,0.9063451794095412
0.4,0.6397636476404401,-51.64984192637963,0.4218689841767337,0.0,0.41838603555580145,0.8255995940846704,0.41921366673243987,0.6294175547120623
0.35,0.6601802466719748,-47.61355748382599,0.4472355100203521,0.0,0.43776359556694655,2.11788067834205,0.4416473595105492,1.249487213023098
0.3,0.6948605519483736,-47.691469820028125,0.47048116779872756,0.0,0.47065196901776685,-0.03630351876535766,0.46821937236913885,0.4807409062027128
0.25,0.7281381159171053,-49.373334572575715,0.48746191413657325,0.0,0.48171679744730656,1.178577550913459,0.4838558864187225,0.7397557867137137
0.2,0.7567260726040298,-44.016045891099274,0.5254456667809391,0.0,0.52521500766656,0.043897805037031765,0.5297083126005089,-0.811243880967607
0.15,0.8061928964532781,-49.748597507323225,0.5383642383788285,0.0,0.5332339278762684,0.9529441476292955,0.5350504768667862,0.6155240775317886
