trial,target_cv,spatial_mode,q,coverage_target,quant_achieved,quant_overshoot,quant_rows,quant_chunks,quant_aff_ms,solve_ms,exact_requested_aff_ms,exact_at_achieved_aff_ms,requested_gap_pct,achieved_gap_pct
0,1.07,hot-cold,32,0.7,0.7203382592926031,0.020338259292603134,131,1,0.02931635315217268,0.085159,0.02610066041343945,0.02707934950783652,12.320350089982558,8.260920904650204
0,1.07,hot-cold,32,0.9,0.907565910380416,0.0075659103804159855,238,1,0.04427631502367074,0.081642,0.0365866149962652,0.03686624045180722,21.017795792779737,20.099892153500765
0,1.07,hot-cold,32,0.95,1.0000000000000002,0.050000000000000266,256,1,0.046792944123548924,0.026179,0.04092080955716651,0.046792944123548924,14.349996077616755,0.0
0,1.07,hot-cold,32,0.99,1.0000000000000002,0.010000000000000231,256,1,0.046792944123548924,0.023234,0.04581425502915185,0.046792944123548924,2.136210866627275,0.0
0,1.07,hot-cold,128,0.1,0.10552753906088932,0.005527539060889319,10,1,0.012399013091880472,0.131255,0.012399013091880472,0.012399013091880472,0.0,0.0
0,1.07,hot-cold,128,0.3,0.30340002928504683,0.003400029285046846,39,1,0.01645358219723976,0.111859,0.01645358219723976,0.01645358219723976,0.0,0.0
0,1.07,hot-cold,128,0.5,0.5054544596160645,0.0054544596160645,71,1,0.02092758948591208,0.102541,0.02092758948591208,0.02092758948591208,0.0,0.0
0,1.07,hot-cold,128,0.7,0.7047547584682274,0.004754758468227482,110,1,0.02638028586898147,0.105497,0.02610066041343945,0.02638028586898147,1.0713347904332648,0.0
0,1.07,hot-cold,128,0.9,0.9077185645992775,0.007718564599277444,185,1,0.03686624045180722,0.094407,0.0365866149962652,0.03686624045180722,0.7642834833738066,0.0
0,1.07,hot-cold,128,0.95,0.9560094923636675,0.006009492363667546,218,1,0.04148006046825055,0.091551,0.04092080955716651,0.04148006046825055,1.3666662931063556,0.0
0,1.07,hot-cold,128,0.99,0.9928861383714092,0.0028861383714091637,251,1,0.04609388048469387,0.09089,0.04581425502915185,0.04609388048469387,0.6103459618935103,0.0
0,1.07,hot-cold,8,0.1,1.0000000000000002,0.9000000000000002,256,1,0.046792944123548924,0.019306,0.012399013091880472,0.046792944123548924,277.3924890376268,0.0
0,1.07,hot-cold,8,0.3,1.0000000000000002,0.7000000000000002,256,1,0.046792944123548924,0.018875,0.01645358219723976,0.046792944123548924,184.39365703232008,0.0
0,1.07,hot-cold,8,0.5,1.0000000000000002,0.5000000000000002,256,1,0.046792944123548924,0.024095,0.02092758948591208,0.046792944123548924,123.59452413307675,0.0
0,1.07,hot-cold,8,0.7,1.0000000000000002,0.30000000000000027,256,1,0.046792944123548924,0.017493,0.02610066041343945,0.046792944123548924,79.27877449206167,0.0
0,1.07,hot-cold,8,0.9,1.0000000000000002,0.1000000000000002,256,1,0.046792944123548924,0.016782,0.0365866149962652,0.046792944123548924,27.89634714314402,0.0
0,1.07,hot-cold,8,0.95,1.0000000000000002,0.050000000000000266,256,1,0.046792944123548924,0.016862,0.04092080955716651,0.046792944123548924,14.349996077616755,0.0
0,1.07,hot-cold,8,0.99,1.0000000000000002,0.010000000000000231,256,1,0.046792944123548924,0.017383,0.04581425502915185,0.046792944123548924,2.136210866627275,0.0
0,1.07,hot-cold,16,0.1,1.0000000000000002,0.9000000000000002,256,1,0.046792944123548924,0.01607,0.012399013091880472,0.046792944123548924,277.3924890376268,0.0
0,1.07,hot-cold,16,0.3,1.0000000000000002,0.7000000000000002,256,1,0.046792944123548924,0.018004,0.01645358219723976,0.046792944123548924,184.39365703232008,0.0
0,1.07,hot-cold,16,0.5,1.0000000000000002,0.5000000000000002,256,1,0.046792944123548924,0.017313,0.02092758948591208,0.046792944123548924,123.59452413307675,0.0
0,1.07,hot-cold,16,0.7,1.0000000000000002,0.30000000000000027,256,1,0.046792944123548924,0.020789,0.02610066041343945,0.046792944123548924,79.27877449206167,0.0
0,1.07,hot-cold,16,0.9,1.0000000000000002,0.1000000000000002,256,1,0.046792944123548924,0.018315,0.0365866149962652,0.046792944123548924,27.89634714314402,0.0
0,1.07,hot-cold,16,0.95,1.0000000000000002,0.050000000000000266,256,1,0.046792944123548924,0.017152,0.04092080955716651,0.046792944123548924,14.349996077616755,0.0
0,1.07,hot-cold,16,0.99,1.0000000000000002,0.010000000000000231,256,1,0.046792944123548924,0.017814,0.04581425502915185,0.046792944123548924,2.136210866627275,0.0
0,1.07,hot-cold,64,0.1,0.12156358342144619,0.02156358342144618,11,1,0.012538825819651484,0.097873,0.012399013091880472,0.012538825819651484,1.1276117440554012,0.0
0,1.07,hot-cold,64,0.3,0.31670464921777514,0.016704649217775147,42,1,0.016873020380552793,0.088315,0.01645358219723976,0.016873020380552793,2.5492210649629587,0.0
0,1.07,hot-cold,64,0.5,0.5000366673483967,3.666734839669061e-05,71,1,0.02092758948591208,0.083627,0.02092758948591208,0.02092758948591208,0.0,0.0
0,1.07,hot-cold,64,0.7,0.7039427688539754,0.003942768853975487,112,1,0.026659911324523493,0.081032,0.02610066041343945,0.02638028586898147,2.142669580866552,1.0599788680486277
0,1.07,hot-cold,64,0.9,0.9075831644991911,0.007583164499191053,188,1,0.03728567863512025,0.080891,0.0365866149962652,0.03686624045180722,1.9107087084345276,1.1377297445377854
0,1.07,hot-cold,64,0.95,0.9535532179540146,0.0035532179540146425,225,1,0.04245874956264761,0.079128,0.04092080955716651,0.04148006046825055,3.758332306042478,2.3594206067905077
