model,prompt,situation,method,method_label,score_kind,budget_index,budget_fraction,logit_relative_l2_error,logit_cosine_error,dense_to_sparse_kl,top1_agreement,dense_nll,sparse_nll,nll_delta,projection_calls,selected_fraction_mean,fallback_calls
tiny11,test_short_korean,short,cell1_x2_lookup,Cell-1 X² lookup,x2,3,0.25,1.0337305068969727,0.8256757855415344,9.756916046142578,0.0,1.5688916444778442,10.926472663879395,9.35758113861084,154,0.25,0
tiny11,test_short_korean,short,cell1_x2_lookup,Cell-1 X² lookup,x2,4,0.3,1.1406534910202026,0.8939417004585266,10.60803508758545,0.0,1.5688916444778442,11.71292495727539,10.144033432006836,154,0.29984273538961037,0
tiny11,test_short_korean,short,cell1_x2_lookup,Cell-1 X² lookup,x2,5,0.35,1.109129548072815,0.7635539770126343,10.944164276123047,0.0,1.5688916444778442,11.920133590698242,10.351242065429688,154,0.35007863230519487,0
tiny11,test_short_korean,short,cell1_x2_lookup,Cell-1 X² lookup,x2,6,0.4,1.0691735744476318,0.7258833646774292,10.20344066619873,0.0,1.5688916444778442,11.145622253417969,9.576730728149414,154,0.39992136769480513,0
tiny11,test_short_korean,short,cell1_x2_lookup,Cell-1 X² lookup,x2,7,0.45,1.162652850151062,0.7835924029350281,11.432348251342773,0.0,1.5688916444778442,12.520444869995117,10.951553344726562,154,0.4501572646103897,0
tiny11,test_short_korean,short,cell1_x2_lookup,Cell-1 X² lookup,x2,8,0.5,1.3126341104507446,0.5541488528251648,10.713926315307617,0.0,1.5688916444778442,11.516969680786133,9.948078155517578,154,0.5,0
tiny11,test_short_korean,short,cell1_x2_lookup,Cell-1 X² lookup,x2,9,0.55,1.1814998388290405,0.5928434729576111,10.978750228881836,0.028985507786273956,1.5688916444778442,11.898807525634766,10.329916000366211,154,0.5498427353896103,0
tiny11,test_short_korean,short,cell1_x2_lookup,Cell-1 X² lookup,x2,10,0.6,1.1967769861221313,0.6025034189224243,11.343900680541992,0.0,1.5688916444778442,12.359152793884277,10.790261268615723,154,0.6000786323051948,0
tiny11,test_short_korean,short,cell1_x2_lookup,Cell-1 X² lookup,x2,11,0.65,1.063820242881775,0.5695306658744812,7.99788236618042,0.15942029654979706,1.5688916444778442,8.910469055175781,7.341577529907227,154,0.6499213676948052,0
tiny11,test_short_korean,short,cell1_x2_lookup,Cell-1 X² lookup,x2,12,0.7,1.1354535818099976,0.5804315805435181,9.451035499572754,0.043478261679410934,1.5688916444778442,10.605158805847168,9.036267280578613,154,0.7001572646103897,0
tiny11,test_short_korean,short,cell1_x2_lookup,Cell-1 X² lookup,x2,13,0.75,0.9067037105560303,0.48689430952072144,4.3552656173706055,0.24637681245803833,1.5688916444778442,5.405428886413574,3.8365373611450195,154,0.75,0
tiny11,test_short_korean,short,cell1_x2_lookup,Cell-1 X² lookup,x2,14,0.8,0.8016555905342102,0.3770289421081543,2.1740338802337646,0.36231884360313416,1.5688916444778442,3.351409912109375,1.7825182676315308,154,0.7998427353896103,0
tiny11,test_short_korean,short,cell1_x2_lookup,Cell-1 X² lookup,x2,15,0.85,0.7643282413482666,0.34154069423675537,2.0585391521453857,0.42028987407684326,1.5688916444778442,3.1730453968048096,1.6041537523269653,154,0.8500786323051948,0
tiny11,test_short_korean,short,cell1_x2_lookup,Cell-1 X² lookup,x2,16,0.9,0.5496072769165039,0.1529507040977478,0.8563113212585449,0.5507246255874634,1.5688916444778442,2.076490879058838,0.5075992345809937,154,0.8999213676948052,0
tiny11,test_short_korean,short,cell1_x2_lookup,Cell-1 X² lookup,x2,17,0.95,0.40679940581321716,0.08435946702957153,0.3189680874347687,0.7536231875419617,1.5688916444778442,1.6830683946609497,0.11417675018310547,154,0.9501572646103896,0
tiny11,test_short_korean,short,cell1_x2_twoline,Cell-1 X² 2-line,x2,0,0.1,1.241485357284546,1.0733541250228882,11.2662935256958,0.0,1.5688916444778442,12.411295890808105,10.84240436553955,154,0.1000786323051948,0
tiny11,test_short_korean,short,cell1_x2_twoline,Cell-1 X² 2-line,x2,1,0.15,1.1527395248413086,0.8891009092330933,10.996341705322266,0.0,1.5688916444778442,12.226987838745117,10.658096313476562,154,0.14992136769480519,0
tiny11,test_short_korean,short,cell1_x2_twoline,Cell-1 X² 2-line,x2,2,0.2,1.109731912612915,0.8265900611877441,10.061380386352539,0.0,1.5688916444778442,11.036114692687988,9.467223167419434,154,0.2001572646103896,0
tiny11,test_short_korean,short,cell1_x2_twoline,Cell-1 X² 2-line,x2,3,0.25,1.1043819189071655,1.0437618494033813,10.47940731048584,0.0,1.5688916444778442,11.71664047241211,10.147748947143555,154,0.25,0
tiny11,test_short_korean,short,cell1_x2_twoline,Cell-1 X² 2-line,x2,4,0.3,1.0958820581436157,0.7641785144805908,10.717616081237793,0.0,1.5688916444778442,11.733601570129395,10.16471004486084,154,0.29984273538961037,0
tiny11,test_short_korean,short,cell1_x2_twoline,Cell-1 X² 2-line,x2,5,0.35,1.0699739456176758,0.660908579826355,9.462848663330078,0.0,1.5688916444778442,10.475388526916504,8.90649700164795,154,0.35007863230519487,0
tiny11,test_short_korean,short,cell1_x2_twoline,Cell-1 X² 2-line,x2,6,0.4,1.0959135293960571,0.7562452554702759,10.985878944396973,0.0,1.5688916444778442,12.179204940795898,10.610313415527344,154,0.39992136769480513,0
tiny11,test_short_korean,short,cell1_x2_twoline,Cell-1 X² 2-line,x2,7,0.45,1.1044105291366577,0.7297159433364868,9.390318870544434,0.0,1.5688916444778442,10.427490234375,8.858598709106445,154,0.4501572646103897,0
tiny11,test_short_korean,short,cell1_x2_twoline,Cell-1 X² 2-line,x2,8,0.5,1.4016485214233398,0.5920576453208923,12.591377258300781,0.028985507786273956,1.5688916444778442,13.470559120178223,11.901667594909668,154,0.5,0
tiny11,test_short_korean,short,cell1_x2_twoline,Cell-1 X² 2-line,x2,9,0.55,1.185744047164917,0.5628150701522827,9.62769603729248,0.043478261679410934,1.5688916444778442,10.50019645690918,8.931304931640625,154,0.5498427353896103,0
tiny11,test_short_korean,short,cell1_x2_twoline,Cell-1 X² 2-line,x2,10,0.6,1.1115756034851074,0.8342130780220032,11.080022811889648,0.0,1.5688916444778442,12.223915100097656,10.655023574829102,154,0.6000786323051948,0
tiny11,test_short_korean,short,cell1_x2_twoline,Cell-1 X² 2-line,x2,11,0.65,1.0579079389572144,0.6019460558891296,8.826798439025879,0.1304347813129425,1.5688916444778442,9.670568466186523,8.101676940917969,154,0.6499213676948052,0
tiny11,test_short_korean,short,cell1_x2_twoline,Cell-1 X² 2-line,x2,12,0.7,1.0434846878051758,0.6293160915374756,7.516978740692139,0.10144928097724915,1.5688916444778442,8.525406837463379,6.956515312194824,154,0.7001572646103897,0
tiny11,test_short_korean,short,cell1_x2_twoline,Cell-1 X² 2-line,x2,13,0.75,0.928210437297821,0.48141294717788696,4.49491024017334,0.2028985619544983,1.5688916444778442,5.5432047843933105,3.974313259124756,154,0.75,0
tiny11,test_short_korean,short,cell1_x2_twoline,Cell-1 X² 2-line,x2,14,0.8,0.7922712564468384,0.3517065644264221,2.166081190109253,0.37681159377098083,1.5688916444778442,3.3713459968566895,1.8024543523788452,154,0.7998427353896103,0
tiny11,test_short_korean,short,cell1_x2_twoline,Cell-1 X² 2-line,x2,15,0.85,0.7195543646812439,0.292335569858551,1.8622299432754517,0.3913043439388275,1.5688916444778442,2.9117321968078613,1.342840552330017,154,0.8500786323051948,0
tiny11,test_short_korean,short,cell1_x2_twoline,Cell-1 X² 2-line,x2,16,0.9,0.5373033285140991,0.15060585737228394,0.7652441263198853,0.6231884360313416,1.5688916444778442,1.9284228086471558,0.3595311641693115,154,0.8999213676948052,0
tiny11,test_short_korean,short,cell1_x2_twoline,Cell-1 X² 2-line,x2,17,0.95,0.40144166350364685,0.08259046077728271,0.3084642291069031,0.7681159377098083,1.5688916444778442,1.6480228900909424,0.07913124561309814,154,0.9501572646103896,0
tiny11,test_medium_code,medium,paper,Paper |x|,abs,0,0.1,1.1605702638626099,1.1696029901504517,11.268827438354492,0.0,2.891526460647583,12.880002975463867,9.988476753234863,154,0.09810014204545454,0
tiny11,test_medium_code,medium,paper,Paper |x|,abs,1,0.15,1.1337546110153198,1.0897186994552612,11.183502197265625,0.0,2.891526460647583,12.84976577758789,9.958239555358887,154,0.14933796672077923,0
tiny11,test_medium_code,medium,paper,Paper |x|,abs,2,0.2,1.180232048034668,1.186029314994812,11.350790023803711,0.0,2.891526460647583,12.951972007751465,10.060445785522461,154,0.19876217532467533,0
tiny11,test_medium_code,medium,paper,Paper |x|,abs,3,0.25,1.0786514282226562,0.9512853026390076,10.721832275390625,0.0,2.891526460647583,12.420312881469727,9.528786659240723,154,0.25,0
tiny11,test_medium_code,medium,paper,Paper |x|,abs,4,0.3,1.0640461444854736,0.9051464200019836,10.308550834655762,0.0,2.891526460647583,11.912445068359375,9.020918846130371,154,0.2990056818181818,0
tiny11,test_medium_code,medium,paper,Paper |x|,abs,5,0.35,0.8434788584709167,0.458901584148407,8.441452980041504,0.0,2.891526460647583,10.260453224182129,7.368927001953125,154,0.34810014204545453,0
tiny11,test_medium_code,medium,paper,Paper |x|,abs,6,0.4,0.9779626727104187,0.7194385528564453,9.752684593200684,0.0,2.891526460647583,11.411599159240723,8.520072937011719,154,0.3993379667207792,0
tiny11,test_medium_code,medium,paper,Paper |x|,abs,7,0.45,0.741165816783905,0.26692330837249756,8.18857479095459,0.014084506779909134,2.891526460647583,10.456808090209961,7.565281867980957,154,0.44876217532467544,0
tiny11,test_medium_code,medium,paper,Paper |x|,abs,8,0.5,0.7494696378707886,0.2803667187690735,8.022196769714355,0.014084506779909134,2.891526460647583,9.805267333984375,6.913741111755371,154,0.5,0
tiny11,test_medium_code,medium,paper,Paper |x|,abs,9,0.55,0.6885931491851807,0.271176815032959,6.157280445098877,0.0845070406794548,2.891526460647583,8.030964851379395,5.139438629150391,154,0.5490056818181818,0
tiny11,test_medium_code,medium,paper,Paper |x|,abs,10,0.6,0.660630464553833,0.242417573928833,5.719803810119629,0.056338027119636536,2.891526460647583,7.67340087890625,4.781874656677246,154,0.5981001420454546,0
tiny11,test_medium_code,medium,paper,Paper |x|,abs,11,0.65,0.6412394046783447,0.23224514722824097,4.925336837768555,0.09859155118465424,2.891526460647583,6.941110134124756,4.049583435058594,154,0.6493379667207793,0
tiny11,test_medium_code,medium,paper,Paper |x|,abs,12,0.7,0.6067694425582886,0.1998969316482544,4.262688636779785,0.11267605423927307,2.891526460647583,6.366116046905518,3.4745895862579346,154,0.6987621753246754,0
tiny11,test_medium_code,medium,paper,Paper |x|,abs,13,0.75,0.5514310598373413,0.16531944274902344,2.8292906284332275,0.3661971688270569,2.891526460647583,4.994406223297119,2.102879762649536,154,0.75,0
tiny11,test_medium_code,medium,paper,Paper |x|,abs,14,0.8,0.5137926936149597,0.1401122808456421,1.9481570720672607,0.4647887349128723,2.891526460647583,4.124007225036621,1.232480764389038,154,0.7990056818181818,0
tiny11,test_medium_code,medium,paper,Paper |x|,abs,15,0.85,0.43662387132644653,0.09484905004501343,1.1183933019638062,0.6056337952613831,2.891526460647583,3.624183416366577,0.7326569557189941,154,0.8481001420454546,0
tiny11,test_medium_code,medium,paper,Paper |x|,abs,16,0.9,0.34370025992393494,0.05587714910507202,0.5314967036247253,0.7323943376541138,2.891526460647583,3.174915075302124,0.283388614654541,154,0.8993379667207794,0
tiny11,test_medium_code,medium,paper,Paper |x|,abs,17,0.95,0.22509461641311646,0.025165975093841553,0.22292523086071014,0.8309859037399292,2.891526460647583,2.9269614219665527,0.03543496131896973,154,0.9487621753246753,0
tiny11,test_medium_code,medium,cell1_abs_lookup,Cell-1 |x| lookup,abs,0,0.1,1.0134985446929932,0.8029125928878784,10.091779708862305,0.0,2.891526460647583,11.400350570678711,8.508824348449707,154,0.1000786323051948,0
tiny11,test_medium_code,medium,cell1_abs_lookup,Cell-1 |x| lookup,abs,1,0.15,1.1533499956130981,1.120452642440796,10.966402053833008,0.0,2.891526460647583,12.434174537658691,9.542648315429688,154,0.14992136769480519,0
tiny11,test_medium_code,medium,cell1_abs_lookup,Cell-1 |x| lookup,abs,2,0.2,1.2441152334213257,1.3023533821105957,11.613289833068848,0.0,2.891526460647583,13.111026763916016,10.219500541687012,154,0.2001572646103896,0
tiny11,test_medium_code,medium,cell1_abs_lookup,Cell-1 |x| lookup,abs,3,0.25,1.061246633529663,0.9915738105773926,10.238551139831543,0.0,2.891526460647583,11.907350540161133,9.015824317932129,154,0.25,0
tiny11,test_medium_code,medium,cell1_abs_lookup,Cell-1 |x| lookup,abs,4,0.3,1.0147486925125122,0.9692937731742859,9.033964157104492,0.0,2.891526460647583,10.7366304397583,7.845104217529297,154,0.29984273538961037,0
tiny11,test_medium_code,medium,cell1_abs_lookup,Cell-1 |x| lookup,abs,5,0.35,0.9390194416046143,0.6327407956123352,9.625137329101562,0.0,2.891526460647583,11.33724594116211,8.445719718933105,154,0.35007863230519487,0
tiny11,test_medium_code,medium,cell1_abs_lookup,Cell-1 |x| lookup,abs,6,0.4,0.7367104887962341,0.2957022190093994,7.986514568328857,0.014084506779909134,2.891526460647583,10.115458488464355,7.223932266235352,154,0.39992136769480513,0
tiny11,test_medium_code,medium,cell1_abs_lookup,Cell-1 |x| lookup,abs,7,0.45,0.7175135612487793,0.2870543599128723,8.06262493133545,0.014084506779909134,2.891526460647583,9.847122192382812,6.955595970153809,154,0.4501572646103897,0
tiny11,test_medium_code,medium,cell1_abs_lookup,Cell-1 |x| lookup,abs,8,0.5,0.8012623190879822,0.4016568064689636,7.463164806365967,0.0,2.891526460647583,9.152873992919922,6.261347770690918,154,0.5,0
tiny11,test_medium_code,medium,cell1_abs_lookup,Cell-1 |x| lookup,abs,9,0.55,0.7394030094146729,0.3258967995643616,6.123713493347168,0.0422535203397274,2.891526460647583,8.039545059204102,5.148018836975098,154,0.5498427353896103,0
tiny11,test_medium_code,medium,cell1_abs_lookup,Cell-1 |x| lookup,abs,10,0.6,0.6986333727836609,0.2736291289329529,6.696767330169678,0.0422535203397274,2.891526460647583,8.784526824951172,5.893000602722168,154,0.6000786323051948,0
tiny11,test_medium_code,medium,cell1_abs_lookup,Cell-1 |x| lookup,abs,11,0.65,0.6735658645629883,0.2563825249671936,5.648185729980469,0.07042253017425537,2.891526460647583,7.524569034576416,4.633042335510254,154,0.6499213676948052,0
tiny11,test_medium_code,medium,cell1_abs_lookup,Cell-1 |x| lookup,abs,12,0.7,0.6422373056411743,0.23347961902618408,4.311448574066162,0.22535210847854614,2.891526460647583,6.436394214630127,3.544867753982544,154,0.7001572646103897,0
tiny11,test_medium_code,medium,cell1_abs_lookup,Cell-1 |x| lookup,abs,13,0.75,0.5689701437950134,0.1715826392173767,3.024599552154541,0.2816901206970215,2.891526460647583,5.158277988433838,2.266751527786255,154,0.75,0
