method,method_label,score_kind,budget_index,budget_fraction,dense_to_sparse_kl_mean,top1_agreement_mean,nll_delta_mean,selected_fraction_mean,fallback_calls,actual_total_ms
cell1_abs_twoline,Cell-1 |x| 2-line,abs,1,0.15,10.899995485941568,0.0,10.009383837381998,0.1499213676948051,0,0.48408348467068535
cell1_abs_twoline,Cell-1 |x| 2-line,abs,2,0.2,9.99001375834147,0.0,9.103537877400717,0.2001572646103896,0,0.5553250718627667
cell1_abs_twoline,Cell-1 |x| 2-line,abs,3,0.25,9.314694086710611,0.0,8.458805720011393,0.25,0,0.6372383101185636
cell1_abs_twoline,Cell-1 |x| 2-line,abs,4,0.3,10.243529637654623,0.0,9.223854700724283,0.2998427353896103,0,0.7160785960534375
cell1_abs_twoline,Cell-1 |x| 2-line,abs,5,0.35,10.119672457377115,0.0,9.099254290262857,0.3500786323051948,0,0.8295169123348177
cell1_abs_twoline,Cell-1 |x| 2-line,abs,6,0.4,8.91857655843099,0.0,8.015342076619467,0.3999213676948051,0,0.9055311189603947
cell1_abs_twoline,Cell-1 |x| 2-line,abs,7,0.45,8.63615369796753,0.004694835593303033,7.880716005961101,0.4501572646103897,0,0.9718110000903398
cell1_abs_twoline,Cell-1 |x| 2-line,abs,8,0.5,9.109584013621012,0.0215332961330811,8.311199506123861,0.5,0,1.0478743251897966
cell1_abs_twoline,Cell-1 |x| 2-line,abs,9,0.55,9.246324221293131,0.02463809897502257,8.448678970336914,0.5498427353896103,0,1.1629293021140041
cell1_abs_twoline,Cell-1 |x| 2-line,abs,10,0.6,7.371744950612386,0.029873841752608567,6.59687868754069,0.6000786323051948,0,1.297107610534336
cell1_abs_twoline,Cell-1 |x| 2-line,abs,11,0.65,6.396284103393555,0.09661151468753813,5.648774782816569,0.6499213676948052,0,1.3833319921409177
cell1_abs_twoline,Cell-1 |x| 2-line,abs,12,0.7,4.894652207692464,0.1383781010905901,4.112318197886149,0.7001572646103899,0,1.4691907142971945
cell1_abs_twoline,Cell-1 |x| 2-line,abs,13,0.75,3.499232769012451,0.22112329304218284,2.805600961049398,0.75,0,1.5107452945507651
