shape,shape_index,n,d,row_size_kib,paper_start_kib,paper_jump_kib,trial,spatial_mode,budget_index,row_budget_fraction,nominal_row_budget,effective_row_budget,paper_underfill_rows,track,method,method_label,repetition,runtime_ms
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,paper,Paper,14,0.384399
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,paper,Paper,15,0.368229
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,paper,Paper,16,0.382926
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,paper,Paper,17,0.356606
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,paper,Paper,18,0.431517
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,paper,Paper,19,0.40651
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,paper,Paper,20,0.434883
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,paper,Paper,21,0.425816
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,paper,Paper,22,0.421788
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,paper,Paper,23,0.427059
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,paper,Paper,24,0.414465
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,paper,Paper,25,0.408754
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,paper,Paper,26,0.428431
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,paper,Paper,27,0.469588
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,paper,Paper,28,0.463957
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,paper,Paper,29,0.441926
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,top_r,Top-R,0,0.013946
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,top_r,Top-R,1,0.013335
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,top_r,Top-R,2,0.012373
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,top_r,Top-R,3,0.012172
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,top_r,Top-R,4,0.0163
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,top_r,Top-R,5,0.012273
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,top_r,Top-R,6,0.012142
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,top_r,Top-R,7,0.012213
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,top_r,Top-R,8,0.011963
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,top_r,Top-R,9,0.012043
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,top_r,Top-R,10,0.012153
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,top_r,Top-R,11,0.012173
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,top_r,Top-R,12,0.012103
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,top_r,Top-R,13,0.012083
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,top_r,Top-R,14,0.012023
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,top_r,Top-R,15,0.012063
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,top_r,Top-R,16,0.012313
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,top_r,Top-R,17,0.012092
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,top_r,Top-R,18,0.015779
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,top_r,Top-R,19,0.012253
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,top_r,Top-R,20,0.012503
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,top_r,Top-R,21,0.012393
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,top_r,Top-R,22,0.012434
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,top_r,Top-R,23,0.012233
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,top_r,Top-R,24,0.012083
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,top_r,Top-R,25,0.012223
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,top_r,Top-R,26,0.012122
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,top_r,Top-R,27,0.012232
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,top_r,Top-R,28,0.012092
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,top_r,Top-R,29,0.012162
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_mu4,"Fixed-R 2L (rho1, mu4)",0,0.211846
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_mu4,"Fixed-R 2L (rho1, mu4)",1,0.202087
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_mu4,"Fixed-R 2L (rho1, mu4)",2,0.219791
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_mu4,"Fixed-R 2L (rho1, mu4)",3,0.172943
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_mu4,"Fixed-R 2L (rho1, mu4)",4,0.161271
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_mu4,"Fixed-R 2L (rho1, mu4)",5,0.169797
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_mu4,"Fixed-R 2L (rho1, mu4)",6,0.159428
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_mu4,"Fixed-R 2L (rho1, mu4)",7,0.154709
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_mu4,"Fixed-R 2L (rho1, mu4)",8,0.166351
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_mu4,"Fixed-R 2L (rho1, mu4)",9,0.17107
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_mu4,"Fixed-R 2L (rho1, mu4)",10,0.169847
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_mu4,"Fixed-R 2L (rho1, mu4)",11,0.165078
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_mu4,"Fixed-R 2L (rho1, mu4)",12,0.172873
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_mu4,"Fixed-R 2L (rho1, mu4)",13,0.153597
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_mu4,"Fixed-R 2L (rho1, mu4)",14,0.173223
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_mu4,"Fixed-R 2L (rho1, mu4)",15,0.169196
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_mu4,"Fixed-R 2L (rho1, mu4)",16,0.162063
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_mu4,"Fixed-R 2L (rho1, mu4)",17,0.157815
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_mu4,"Fixed-R 2L (rho1, mu4)",18,0.159728
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_mu4,"Fixed-R 2L (rho1, mu4)",19,0.154259
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_mu4,"Fixed-R 2L (rho1, mu4)",20,0.162233
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_mu4,"Fixed-R 2L (rho1, mu4)",21,0.15507
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_mu4,"Fixed-R 2L (rho1, mu4)",22,0.15514
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_mu4,"Fixed-R 2L (rho1, mu4)",23,0.15518
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_mu4,"Fixed-R 2L (rho1, mu4)",24,0.15518
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_mu4,"Fixed-R 2L (rho1, mu4)",25,0.168815
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_mu4,"Fixed-R 2L (rho1, mu4)",26,0.18737
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_mu4,"Fixed-R 2L (rho1, mu4)",27,0.163786
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_mu4,"Fixed-R 2L (rho1, mu4)",28,0.162764
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_mu4,"Fixed-R 2L (rho1, mu4)",29,0.161442
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",0,0.230281
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",1,0.213208
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",2,0.228337
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",3,0.200324
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",4,0.214731
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",5,0.198101
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",6,0.199753
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",7,0.191468
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",8,0.193882
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",9,0.204442
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",10,0.200945
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",11,0.216405
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",12,0.200395
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",13,0.204212
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",14,0.202348
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",15,0.193271
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",16,0.194323
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",17,0.188733
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",18,0.204713
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",19,0.201978
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",20,0.201597
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",21,0.196698
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",22,0.190015
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",23,0.199773
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",24,0.194153
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",25,0.202449
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",26,0.200024
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",27,0.200194
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",28,0.201196
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",29,0.205554
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",0,0.311372
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",1,0.296455
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",2,0.294952
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",3,0.304409
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",4,0.293258
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",5,0.280995
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",6,0.281486
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",7,0.272951
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",8,0.308877
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",9,0.281767
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",10,0.310641
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",11,0.293318
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",12,0.278631
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",13,0.276717
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",14,0.286155
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",15,0.27309
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",16,0.254506
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",17,0.247452
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",18,0.265556
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",19,0.259325
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",20,0.278751
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",21,0.285203
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",22,0.261609
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",23,0.25626
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",24,0.261539
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",25,0.28386
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",26,0.272129
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",27,0.27269
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",28,0.288529
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,host,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",29,0.273591
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,cuda,paper,Paper,0,0.456162
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,cuda,paper,Paper,1,0.429833
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,cuda,paper,Paper,2,0.416508
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,cuda,paper,Paper,3,0.405247
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,cuda,paper,Paper,4,0.392384
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,cuda,paper,Paper,5,0.387745
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,cuda,paper,Paper,6,0.444731
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,cuda,paper,Paper,7,0.435634
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,cuda,paper,Paper,8,0.408033
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,cuda,paper,Paper,9,0.400759
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,cuda,paper,Paper,10,0.389328
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,cuda,paper,Paper,11,0.404726
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,cuda,paper,Paper,12,0.384209
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,cuda,paper,Paper,13,0.387614
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,cuda,paper,Paper,14,0.384028
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,cuda,paper,Paper,15,0.372707
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,cuda,paper,Paper,16,0.372316
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,cuda,paper,Paper,17,0.407131
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,cuda,paper,Paper,18,0.329786
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,cuda,paper,Paper,19,0.318836
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,cuda,paper,Paper,20,0.318465
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,cuda,paper,Paper,21,0.349904
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,cuda,paper,Paper,22,0.303157
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,cuda,paper,Paper,23,0.334946
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,cuda,paper,Paper,24,0.314568
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,cuda,paper,Paper,25,0.322242
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,cuda,paper,Paper,26,0.311683
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,cuda,paper,Paper,27,0.316742
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,cuda,paper,Paper,28,0.302295
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,cuda,paper,Paper,29,0.301584
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,cuda,top_r,Top-R,0,0.04283
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,cuda,top_r,Top-R,1,0.03792
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,cuda,top_r,Top-R,2,0.03758
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,cuda,top_r,Top-R,3,0.035266
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,cuda,top_r,Top-R,4,0.035386
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,cuda,top_r,Top-R,5,0.034505
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,cuda,top_r,Top-R,6,0.034474
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,cuda,top_r,Top-R,7,0.034424
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,cuda,top_r,Top-R,8,0.034173
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,cuda,top_r,Top-R,9,0.03707
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,cuda,top_r,Top-R,10,0.034495
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,cuda,top_r,Top-R,11,0.033844
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,cuda,top_r,Top-R,12,0.034394
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,cuda,top_r,Top-R,13,0.033613
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,cuda,top_r,Top-R,14,0.033984
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,cuda,top_r,Top-R,15,0.042689
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,cuda,top_r,Top-R,16,0.035085
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,cuda,top_r,Top-R,17,0.034975
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,cuda,top_r,Top-R,18,0.034254
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,cuda,top_r,Top-R,19,0.033963
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,cuda,top_r,Top-R,20,0.034254
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,cuda,top_r,Top-R,21,0.034285
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,cuda,top_r,Top-R,22,0.034104
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,cuda,top_r,Top-R,23,0.034094
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,cuda,top_r,Top-R,24,0.034164
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,cuda,top_r,Top-R,25,0.035736
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,cuda,top_r,Top-R,26,0.035416
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,cuda,top_r,Top-R,27,0.035536
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,cuda,top_r,Top-R,28,0.035246
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,cuda,top_r,Top-R,29,0.034925
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,cuda,fixed_r_mu4,"Fixed-R 2L (rho1, mu4)",0,0.264785
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,cuda,fixed_r_mu4,"Fixed-R 2L (rho1, mu4)",1,0.258954
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,cuda,fixed_r_mu4,"Fixed-R 2L (rho1, mu4)",2,0.25154
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,cuda,fixed_r_mu4,"Fixed-R 2L (rho1, mu4)",3,0.240389
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,cuda,fixed_r_mu4,"Fixed-R 2L (rho1, mu4)",4,0.227966
896x4864,2,896,4864,9.5,8.0,8.0,0,random,2,0.75,672,672,0,cuda,fixed_r_mu4,"Fixed-R 2L (rho1, mu4)",5,0.226493
