track,shape,n,d,row_size_kib,method,method_label,cases,valid_cases,valid_rate,exact_row_match_rate,deadline_pass_rate,valid_and_deadline_pass_rate,deterministic_rate,fallback_rate,error_rate,runtime_median_ms,runtime_case_p95_ms,runtime_worst_case_p95_ms,lookup_efficiency_gain_pct_mean_valid,lookup_efficiency_gain_pct_median_valid,lookup_efficiency_win_rate_valid,two_line_efficiency_gain_pct_mean_valid,two_line_efficiency_win_rate_valid,importance_gain_pct_mean_valid,importance_nonregression_rate_valid,lookup_saving_pct_mean_valid,lookup_saving_pct_weighted_valid,lookup_nonregression_rate_valid,pareto_nonregression_rate_valid,lookup_saving_abs_ms_mean_valid,selector_overhead_median_ms_median_valid,mixed_net_win_rate_valid,scalarized_calls_median,repair_deletions_mean,repair_additions_mean,returned_top_r_rate,paper_underfill_rows_mean
host,8960x1536,8960,1536,3.0,top_r,Top-R,27,27,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.075767,0.09932758499999995,0.12188315,-75.42380491326283,-80.63383059950814,0.0,-73.28606535658484,0.0,15.611531763339782,1.0,-553.2560859825883,-474.4763321847693,0.0,0.0,-13.055976872080771,-0.338007,0.0,0.0,0.0,0.0,0.0,0.0
host,8960x1536,8960,1536,3.0,fixed_r_mu4,"Fixed-R 2L (rho1, mu4)",27,27,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.189779,1.85815938,1.9017632,-1.7071520440842705,1.3392093251781922,0.6666666666666666,0.6240594345602931,0.8518518518518519,2.0717078681281214,0.2962962962962963,-7.441306570443277,-2.726342327170128,0.7407407407407407,0.1111111111111111,-0.07501967949593527,0.785288,0.0,4.0,1251.2592592592594,0.0,0.0,0.0
host,8960x1536,8960,1536,3.0,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",27,27,1.0,1.0,0.8148148148148148,0.8148148148148148,1.0,0.0,0.0,1.5512795,2.308481525,2.38057905,-1.7071520440842705,1.3392093251781922,0.6666666666666666,0.6240594345602931,0.8518518518518519,2.0717078681281214,0.2962962962962963,-7.441306570443277,-2.726342327170128,0.7407407407407407,0.1111111111111111,-0.07501967949593527,1.2236370000000003,0.0,8.0,1251.2592592592594,0.0,0.0,0.0
host,8960x1536,8960,1536,3.0,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",27,27,1.0,1.0,0.4074074074074074,0.4074074074074074,1.0,0.0,0.0,2.0399525,3.173373635,3.20023815,2.450913369575257,2.46229232487023,0.7407407407407407,4.688926999166388,1.0,-2.057537793578617,0.0,4.330620331388093,4.109337586130435,0.9629629629629629,0.0,0.1130750110064464,1.6466935,0.0,8.0,2817.925925925926,0.0,0.0,0.0
cuda,8960x1536,8960,1536,3.0,paper,Paper,27,27,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.4512589999999999,0.589588975,0.6144387,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cuda,8960x1536,8960,1536,3.0,top_r,Top-R,27,27,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.1169635,0.15603630999999993,0.1910488499999999,-75.42380491326283,-80.63383059950814,0.0,-73.28606535658484,0.0,15.611531763339782,1.0,-553.2560859825883,-474.4763321847693,0.0,0.0,-13.055976872080771,-0.3288095,0.0,0.0,0.0,0.0,0.0,0.0
cuda,8960x1536,8960,1536,3.0,fixed_r_mu4,"Fixed-R 2L (rho1, mu4)",27,27,1.0,1.0,0.9629629629629629,0.9629629629629629,1.0,0.0,0.0,1.2513995,1.984807,2.00204425,-1.7071520440842705,1.3392093251781922,0.6666666666666666,0.6240594345602931,0.8518518518518519,2.0717078681281214,0.2962962962962963,-7.441306570443277,-2.726342327170128,0.7407407407407407,0.1111111111111111,-0.07501967949593527,0.8357175,0.0,4.0,1251.2592592592594,0.0,0.0,0.0
cuda,8960x1536,8960,1536,3.0,fixed_r_mu8,"Fixed-R 2L (rho1, mu8)",27,27,1.0,1.0,0.7777777777777778,0.7777777777777778,1.0,0.0,0.0,1.6335484999999998,2.41825221,2.48352955,-1.7071520440842705,1.3392093251781922,0.6666666666666666,0.6240594345602931,0.8518518518518519,2.0717078681281214,0.2962962962962963,-7.441306570443277,-2.726342327170128,0.7407407407407407,0.1111111111111111,-0.07501967949593527,1.2088400000000001,0.0,8.0,1251.2592592592594,0.0,0.0,0.0
cuda,8960x1536,8960,1536,3.0,fixed_r_d2_mu4,"Fixed-R 2L (rho2, mu4)",27,27,1.0,1.0,0.4074074074074074,0.4074074074074074,1.0,0.0,0.0,2.1024700000000003,3.28421511,3.30366305,2.450913369575257,2.46229232487023,0.7407407407407407,4.688926999166388,1.0,-2.057537793578617,0.0,4.330620331388093,4.109337586130435,0.9629629629629629,0.0,0.1130750110064464,1.6687450000000001,0.0,8.0,2817.925925925926,0.0,0.0,0.0
host,896x4864,896,4864,9.5,paper,Paper,27,27,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.3092535,0.43173331499999995,0.4645576,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
