target_fraction,method,method_label,cases,coverage_success_rate,row_budget_success_rate,paper_row_budget_success_rate,valid_and_deadline_pass_rate,row_budget_valid_and_deadline_pass_rate,deadline_pass_rate,cpu_deadline_pass_rate,gpu_faster_case_rate,deterministic_rate,legacy_mask_match_rate,legacy_two_line_max_abs_delta_ms,runtime_wall_median_ms,runtime_wall_case_p95_ms,runtime_wall_worst_case_p95_ms,runtime_event_median_ms,runtime_event_case_p95_ms,runtime_event_worst_case_p95_ms,runtime_cpu_legacy_median_ms,runtime_cpu_legacy_case_p95_ms,runtime_cpu_legacy_worst_case_p95_ms,gpu_wall_over_cpu_median_ratio,lookup_saving_pct_mean,lookup_saving_pct_median,lookup_saving_pct_weighted,lookup_nonregression_rate,two_line_saving_pct_mean,two_line_saving_pct_weighted,rows_mean,chunks_mean,importance_overshoot_mean
0.5,tiles_half_s,Tiles (s/2),144,1.0,0.7152777777777778,0.8472222222222222,1.0,0.7152777777777778,1.0,1.0,0.25,1.0,1.0,0.0,0.7157705000000001,0.9442593674999993,1.2195733999999996,0.7024639993906021,0.9219405008852478,1.1977216005325313,0.16342800000000002,1.2439821225,1.75216665,4.571001615955479,-6.075546936938001,-7.030902152033047,-9.496522862636759,0.2222222222222222,-4.934861743157179,-8.921514807733487,819.5069444444445,28.92361111111111,0.021337395686139096
0.5,tiles_s,Tiles (s),144,1.0,0.6388888888888888,0.8472222222222222,1.0,0.6388888888888888,1.0,1.0,0.0,1.0,0.9930555555555556,0.0,0.71967775,0.9125469775,1.05688795,0.7065600156784058,0.898552325516939,1.0434848189353942,0.10146199999999994,0.6457290025,0.7969565499999998,7.092398567066539,-20.782266644065942,-18.043235226505196,-22.96536397928164,0.1388888888888889,-16.11155865244014,-18.239783266032063,967.3888888888889,17.229166666666668,0.03342798773904448
0.5,tiles_2s,Tiles (2s),144,1.0,0.5416666666666666,0.8472222222222222,1.0,0.5416666666666666,1.0,1.0,0.0,1.0,0.9930555555555556,0.0,0.71912675,0.8993555199999997,1.5586228999999987,0.7060400098562241,0.8864307160675522,1.5358752250671373,0.07385800000000001,0.345784325,0.4162486499999999,9.840484002894467,-42.328552011905394,-27.881743932092753,-44.553852790230295,0.09722222222222222,-36.88177811230973,-39.180821216055946,1111.9930555555557,10.152777777777779,0.039583372698282326
0.7,tiles_half_s,Tiles (s/2),144,1.0,0.8055555555555556,0.9236111111111112,1.0,0.8055555555555556,1.0,1.0,0.25,1.0,0.9930555555555556,0.0,0.717774,0.9859254299999993,1.42849795,0.705024003982544,0.9550566293299192,1.4087760031223295,0.1697775,1.3176674749999997,1.7428424999999996,4.279984628808752,-2.2902119084551598,-2.7387578648341515,-5.2100037354960715,0.3194444444444444,-0.18597315599012415,-3.4849887652330436,1500.7847222222222,42.263888888888886,0.014179889966944486
0.7,tiles_s,Tiles (s),144,1.0,0.7152777777777778,0.9236111111111112,1.0,0.7152777777777778,1.0,1.0,0.027777777777777776,1.0,1.0,0.0,0.71774175,0.876819115,1.2126829999999995,0.7052879929542542,0.8634495835006236,1.1975023984909057,0.106629,0.68937186,0.79278155,6.884013514467603,-13.697420890309258,-12.61724228537221,-15.0754112558946,0.125,-9.400638856980938,-10.97329062919501,1701.5277777777778,23.29861111111111,0.031964474306964356
0.7,tiles_2s,Tiles (2s),144,1.0,0.6527777777777778,0.9236111111111112,1.0,0.6527777777777778,1.0,1.0,0.0,1.0,0.9861111111111112,0.0,0.7165567500000001,0.863981255,1.257853,0.7034879922866821,0.8438408079743385,1.2454271614551544,0.0778355,0.3849174349999999,0.6509098999999994,9.172553536390469,-28.56493873052841,-23.3086027742209,-28.731757231790844,0.10416666666666667,-23.705716806680332,-24.242556515936677,1893.6527777777778,12.75,0.04201501458431286
0.9,tiles_half_s,Tiles (s/2),144,1.0,0.7430555555555556,0.875,1.0,0.7430555555555556,1.0,1.0,0.25,1.0,0.9861111111111112,0.0054933566756183,0.7171205,0.8881038399999999,1.5358806,0.7045120000839233,0.8754662430286406,1.5150239825248717,0.18794624999999998,1.5153563999999995,1.71773265,3.9371367176512564,0.4796172307101293,0.053780506864786706,-0.9594123095068241,0.5277777777777778,2.9281252773408464,1.0675050444450607,2768.0,45.916666666666664,0.008978190269867632
0.9,tiles_s,Tiles (s),144,1.0,0.6666666666666666,0.875,1.0,0.6666666666666666,1.0,1.0,0.0625,1.0,1.0,0.0,0.7170405000000001,0.9517031049999997,1.7542616499999997,0.704271987080574,0.9385536745190616,1.7373647987842555,0.11454675,0.7668630074999999,0.84557625,6.308199710121444,-5.857567163587481,-3.9948660003250036,-6.7356414141454435,0.3125,-2.554072202507774,-3.910819793234732,2955.7430555555557,22.84722222222222,0.012857987874729755
0.9,tiles_2s,Tiles (2s),144,1.0,0.5833333333333334,0.875,1.0,0.5833333333333334,1.0,1.0,0.0,1.0,0.9722222222222222,0.0,0.71525675,0.8880927825,1.0893209999999989,0.7024639844894409,0.87550975471735,1.0708992093801488,0.07914775,0.4186730774999999,0.6166186,8.733843981182007,-12.845082678949911,-8.966535359793927,-13.678124628601651,0.2013888888888889,-9.349634231536145,-10.70087552194343,3138.8125,11.590277777777779,0.0163159509117638
