trace_id,input_index,prompt_sha256,num_tokens,module,projection,module_call_index,activation_cv,shape,shape_index,n,d,row_size_kib,scenario,target_fraction,target_importance,row_budget_fraction,row_budget,row_budget_intrinsically_feasible,paper_fixed_valid,paper_fixed_importance,paper_fixed_rows,paper_fixed_lookup_ms,paper_coverage_importance,paper_coverage_rows,paper_coverage_chunks,paper_coverage_lookup_ms,paper_coverage_two_line_ms,method,method_label,tile_length,repetition,runtime_wall_ms,runtime_event_ms,runtime_cpu_legacy_ms
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,0,0.5,0.49999999911960913,0.25,224,True,False,0.3416058463335503,224,0.0993381240390939,0.5416220270562917,404,4,0.14049817604103482,0.1425566561068099,tiles_half_s,Tiles (s/2),68,21,0.597416,0.5869759917259216,0.041197
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,0,0.5,0.49999999911960913,0.25,224,True,False,0.3416058463335503,224,0.0993381240390939,0.5416220270562917,404,4,0.14049817604103482,0.1425566561068099,tiles_half_s,Tiles (s/2),68,22,0.750312,0.7403519749641418,0.041126
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,0,0.5,0.49999999911960913,0.25,224,True,False,0.3416058463335503,224,0.0993381240390939,0.5416220270562917,404,4,0.14049817604103482,0.1425566561068099,tiles_half_s,Tiles (s/2),68,23,0.606984,0.596992015838623,0.040976
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,0,0.5,0.49999999911960913,0.25,224,True,False,0.3416058463335503,224,0.0993381240390939,0.5416220270562917,404,4,0.14049817604103482,0.1425566561068099,tiles_half_s,Tiles (s/2),68,24,0.590393,0.5806400179862976,0.040747
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,0,0.5,0.49999999911960913,0.25,224,True,False,0.3416058463335503,224,0.0993381240390939,0.5416220270562917,404,4,0.14049817604103482,0.1425566561068099,tiles_half_s,Tiles (s/2),68,25,0.599761,0.5898240208625793,0.041738
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,0,0.5,0.49999999911960913,0.25,224,True,False,0.3416058463335503,224,0.0993381240390939,0.5416220270562917,404,4,0.14049817604103482,0.1425566561068099,tiles_half_s,Tiles (s/2),68,26,0.602366,0.5919679999351501,0.041428
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,0,0.5,0.49999999911960913,0.25,224,True,False,0.3416058463335503,224,0.0993381240390939,0.5416220270562917,404,4,0.14049817604103482,0.1425566561068099,tiles_half_s,Tiles (s/2),68,27,0.605942,0.5959680080413818,0.041247
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,0,0.5,0.49999999911960913,0.25,224,True,False,0.3416058463335503,224,0.0993381240390939,0.5416220270562917,404,4,0.14049817604103482,0.1425566561068099,tiles_half_s,Tiles (s/2),68,28,0.60996,0.6000639796257019,0.042049
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,0,0.5,0.49999999911960913,0.25,224,True,False,0.3416058463335503,224,0.0993381240390939,0.5416220270562917,404,4,0.14049817604103482,0.1425566561068099,tiles_half_s,Tiles (s/2),68,29,0.591485,0.5816320180892944,0.042088
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,0,0.5,0.49999999911960913,0.25,224,True,False,0.3416058463335503,224,0.0993381240390939,0.5416220270562917,404,4,0.14049817604103482,0.1425566561068099,tiles_s,Tiles (s),135,0,0.634676,0.609279990196228,0.040325
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,0,0.5,0.49999999911960913,0.25,224,True,False,0.3416058463335503,224,0.0993381240390939,0.5416220270562917,404,4,0.14049817604103482,0.1425566561068099,tiles_s,Tiles (s),135,1,0.602847,0.5919359922409058,0.038582
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,0,0.5,0.49999999911960913,0.25,224,True,False,0.3416058463335503,224,0.0993381240390939,0.5416220270562917,404,4,0.14049817604103482,0.1425566561068099,tiles_s,Tiles (s),135,2,0.613166,0.6030719876289368,0.0379
