n,model,shape,trial,target_cv,actual_cv,spatial_mode,lag1_corr,first_half_mass,budget_fraction,budget_rows,row_size_kib,a_ms_per_chunk,c_ms_per_row,profitable_gap_rows,paper_importance,paper_rows,paper_chunks,paper_aff_ms,paper_lookup_ms,paper_runtime_ms,merge_importance,merge_rows,merge_chunks,merge_aff_ms,merge_lookup_ms,merge_affine_ratio,merge_lookup_ratio,merge_affine_saving_pct,merge_lookup_saving_pct,refined_importance,refined_rows,refined_chunks,refined_aff_ms,refined_lookup_ms,refined_affine_ratio,refined_lookup_ratio,refined_affine_saving_pct,refined_lookup_saving_pct,refined_affine_strict_win,refined_affine_nonworse,refined_lookup_strict_win,refined_lookup_nonworse,refined_row_ratio,chunk_reduction_pct,importance_overshoot,post_runtime_ms,total_runtime_ms,runtime_overhead_pct
18944,LLaVA-OneVision-7B / LongVA-7B,18944x3584,0,1.07,1.07,random,0.0049389782586782794,0.5084798581847478,0.125,2368,7.0,0.011000885814170374,0.0009786890943970698,11,0.2028866139456893,2368,109,3.516632329276832,3.4476323742874957,4.430671,0.20385180979322567,2388,106,3.5032034537222625,3.4550755852276214,0.9961813251152898,1.0021589340544652,0.3818674884710216,-0.21589340544652114,0.20291556584395393,2336,106,3.4523116208136146,3.399709101059228,0.9817095725567522,0.9860996568005104,1.8290427443247825,1.3900343199489629,True,True,True,True,0.9864864864864865,2.752293577981646,2.8951898264628628e-05,1.292967,5.723638,29.182193848290694
18944,LLaVA-OneVision-7B / LongVA-7B,18944x3584,0,1.07,1.07,random,0.0049389782586782794,0.5084798581847478,0.25,4736,7.0,0.011000885814170374,0.0009786890943970698,11,0.36447460080071326,4736,206,6.90125402878362,6.7680643784287575,6.657523,0.3676125646987385,4820,190,6.8074497396862474,6.808439612514148,0.9864076458124661,1.0059655511277457,1.3592354187533906,-0.5965551127745661,0.3645089810626495,4671,190,6.661625064621084,6.650039381739114,0.9652774752004353,0.9825614843343077,3.4722524799564725,1.7438515665692322,True,True,True,True,0.9862753378378378,7.7669902912621325,3.438026193625099e-05,2.580122,9.237645,38.754984398852244
18944,LLaVA-OneVision-7B / LongVA-7B,18944x3584,0,1.07,1.07,random,0.0049389782586782794,0.5084798581847478,0.375,7104,7.0,0.011000885814170374,0.0009786890943970698,11,0.5068451897516124,7104,301,10.263873956662067,10.086475624185628,9.823271,0.5176126700707335,7440,247,9.998665658414282,10.33641661730512,0.9741609942437335,1.024779814320889,2.583900575626652,-2.477981432088905,0.506884781288848,7070,247,9.636550693487367,9.934462601582869,0.9388804591888507,0.9849290249372875,6.111954081114934,1.5070975062712488,True,True,True,True,0.995213963963964,17.94019933554817,3.959153723553932e-05,3.978526,13.801797,40.50103066483659
18944,LLaVA-OneVision-7B / LongVA-7B,18944x3584,0,1.07,1.07,random,0.0049389782586782794,0.5084798581847478,0.5,9472,7.0,0.011000885814170374,0.0009786890943970698,11,0.6346695763964947,9472,386,13.51648502639881,13.360079559879741,14.505994,0.6570238160913757,10180,274,12.977297694044854,13.954169488801236,0.9601089091357051,1.0444675442431903,3.9891090864294876,-4.446754424319033,0.6346761174101132,9560,273,12.3595095697045,13.258979437514997,0.9144026383756841,0.9924326706355591,8.559736162431586,0.7567329364440933,True,True,True,True,1.0092905405405406,29.274611398963735,6.541013618521774e-06,5.593746,20.09974,38.56161804561618
18944,LLaVA-OneVision-7B / LongVA-7B,18944x3584,0,1.07,1.07,random,0.0049389782586782794,0.5084798581847478,0.625,11840,7.0,0.011000885814170374,0.0009786890943970698,11,0.7480396070364961,11840,446,16.494073950781292,16.553354324347158,20.349085,0.7826816173370018,12948,263,15.565299363380069,17.561217053916682,0.9436904072230603,1.06088570991845,5.63095927769397,-6.08857099184501,0.7480547204234652,12070,262,14.69500945268527,16.549437399025205,0.8909266137969022,0.9997633757336909,10.907338620309782,0.02366242663091045,True,True,True,True,1.0194256756756757,41.255605381165914,1.5113386969134446e-05,7.005515,27.354599999999998,34.42668306707648
18944,LLaVA-OneVision-7B / LongVA-7B,18944x3584,0,1.07,1.07,random,0.0049389782586782794,0.5084798581847478,0.75,14208,7.0,0.011000885814170374,0.0009786890943970698,11,0.8479684565571379,14208,456,18.92161858445526,19.580112956041866,26.177058,0.893199424913338,15720,197,17.5521670693135,21.0507470748524,0.9276250332903968,1.0751085615344593,7.2374966709603195,-7.510856153445933,0.8479725772064006,14667,194,16.488604795470877,19.76541367997041,0.8714161910554954,1.0094637208858066,12.85838089445046,-0.9463720885806604,True,True,False,False,1.0323057432432432,57.45614035087719,4.120649262695508e-06,8.204164,34.381222,31.34104680518338
18944,LLaVA-OneVision-7B / LongVA-7B,18944x3584,0,1.07,1.07,random,0.0049389782586782794,0.5084798581847478,0.875,16576,7.0,0.011000885814170374,0.0009786890943970698,11,0.9336264829565655,16576,345,20.01805603461461,22.40864169828285,33.261731,0.9799681314750353,18208,58,18.45802240800373,24.22561771957773,0.9220686752043595,1.0810837196541954,7.793132479564047,-8.108371965419536,0.9336514400966772,17156,55,17.395438823255503,22.855507049413312,0.868987417817986,1.0199416527403669,13.101258218201394,-1.9941652740366855,True,True,False,False,1.0349903474903475,84.05797101449275,2.4957140111747655e-05,8.917728,42.179458999999994,26.810775422361516
18944,LLaVA-OneVision-7B / LongVA-7B,18944x3584,0,1.07,1.07,local,0.9222271870499917,0.5228026293144686,0.125,2368,7.0,0.011000885814170374,0.0009786890943970698,11,0.365315728113737,2368,104,3.46162790020598,3.448288296959793,6.346292,0.36570056220996894,2372,103,3.454541770769398,3.4476483820922783,0.997952948831918,0.9998144253576249,0.20470511680820147,0.018557464237511923,0.3653196410625147,2364,103,3.4467122580142213,3.438477446282311,0.9956911480315747,0.9971548635634289,0.43088519684253423,0.28451364365711385,True,True,True,True,0.9983108108108109,0.9615384615384581,3.912948777662351e-06,1.259854,7.606146,19.851812680538494
18944,LLaVA-OneVision-7B / LongVA-7B,18944x3584,0,1.07,1.07,local,0.9222271870499917,0.5228026293144686,0.25,4736,7.0,0.011000885814170374,0.0009786890943970698,11,0.5500907329578397,4736,156,6.351209738075101,6.596213877192999,10.139041,0.5540205223743393,4808,144,6.289664723101646,6.666627596476835,0.9903097177527461,1.0106748690377214,0.9690282247253879,-1.0674869037721413,0.5500966901462017,4715,144,6.198646637322717,6.558411464269772,0.9759788911019931,0.9942690741041719,2.4021108898006904,0.5730925895828132,True,True,True,True,0.9955658783783784,7.692307692307687,5.957188361938037e-06,2.379598,12.518639,23.469655562099017
18944,LLaVA-OneVision-7B / LongVA-7B,18944x3584,0,1.07,1.07,local,0.9222271870499917,0.5228026293144686,0.375,7104,7.0,0.011000885814170374,0.0009786890943970698,11,0.6834541763878387,7104,185,8.987771202218303,9.714164643059721,14.137516,0.6901879786650293,7256,160,8.861509799212397,9.868145895513083,0.9859518672466048,1.0158512088389786,1.4048132753395226,-1.5851208838978614,0.6834569390810006,7066,160,8.675558871276955,9.64578716554404,0.9652625413000845,0.9929610542925547,3.4737458699915513,0.7038945707445343,True,True,True,True,0.9946509009009009,13.513513513513509,2.762693161906249e-06,3.604016,17.741532,25.492568850143126
