trial,target_cv,spatial_mode,budget_fraction,budget_rows,q,paper_importance,paper_rows,paper_chunks,paper_aff_ms,paper_runtime_ms,single_importance,single_rows,single_chunks,single_aff_ms,single_runtime_ms,top_importance,top_rows,top_chunks,top_aff_ms,top_runtime_ms,quant_importance,quant_rows,quant_chunks,quant_aff_ms,quant_runtime_ms,quant_build_ms,quant_one_query_ms,quant_amortized_ms,quant_full_mask,paper_extra_vs_quant_pct,quant_strictly_beats_paper,quant_nonworse_than_paper,paper_extra_vs_top_pct,paper_extra_vs_single_pct
0,1.07,random,0.125,608,1024,0.15995080747460738,606,6,0.21427671268617832,4.197794,0.16016312050054876,715,1,0.18594156143764662,1.750791,0.1603334235461628,151,143,1.610072184739853,0.042029,0.16078643205881427,666,2,0.18495350584545062,0.32669,1000.674462,1001.0011519999999,71.80343728571428,False,15.854366591585745,True,True,-86.69148410132928,15.238740080191038
0,1.07,random,0.25,1216,1024,0.3069973146739562,1212,12,0.42855342537235663,4.126169,0.30707716096000587,1438,1,0.362839615249917,1.532153,0.3070110674327435,403,373,4.2019333349460535,0.037209,0.30766432586118964,1370,2,0.3572027864593273,0.293919,1000.674462,1000.9683809999999,71.77066628571428,False,19.974827077994718,True,True,-89.801041777407,18.110979992407184
0,1.07,random,0.375,1824,1024,0.4441593789896893,1824,17,0.6332972858859602,9.978233,0.4442826315774654,2098,1,0.5243233158254335,1.433158,0.44428574855504976,735,618,6.978381554252752,0.05897,0.4445153270694224,1991,3,0.5201451541786355,0.266328,1000.674462,1000.94079,71.74307528571428,False,21.75395287225237,True,True,-90.92486873980089,20.78373529679314
0,1.07,random,0.5,2432,1024,0.5705283815701494,2430,22,0.8365731127579681,19.195636,0.5706509409424977,2721,1,0.6767541422777771,1.269783,0.5707464082843634,1150,877,9.929149973666576,0.044163,0.5713853488264282,2609,3,0.6713526192629754,0.24587,1000.674462,1000.9203319999999,71.72261728571428,False,24.610091441420924,True,True,-91.57457471206828,23.61551418692205
0,1.07,random,0.625,3040,1024,0.6900105483407007,3036,26,1.0288480538158058,38.502028,0.6903571689161248,3309,1,0.8206214391541464,1.169776,0.6900724269422129,1673,1100,12.510311109318986,0.054341,0.690519900630595,3206,3,0.817421966601731,0.2299,1000.674462,1000.904362,71.70664728571428,False,25.86498722233226,True,True,-91.7759994549663,25.37425964355604
0,1.07,random,0.75,3648,1024,0.8053878904199128,3648,30,1.222591028515239,31.024627,0.8054542593010867,3886,1,0.9617973410209237,1.029204,0.8054752078057142,2354,1210,13.887030367198827,0.065363,0.8059178160152244,3792,3,0.9607999189308949,0.206165,1000.674462,1000.880627,71.68291228571428,False,27.247203546358058,True,True,-91.19616652237616,27.11524313609448
0,1.07,random,0.875,4256,1024,0.9074707449383999,4254,28,1.3488606546880542,38.587448,0.9076375512281125,4398,1,1.0870695451037486,0.881336,0.9074955898320296,3218,1095,12.833325342959002,0.049722,0.908614695886591,4352,2,1.086815506332347,0.188793,1000.674462,1000.863255,71.66554028571429,False,24.111281705947075,True,True,-89.48939095175277,24.082277970478927
0,1.07,random,0.125,608,2048,0.15995080747460738,606,6,0.21427671268617832,4.197794,0.16016312050054876,715,1,0.18594156143764662,1.750791,0.1603334235461628,151,143,1.610072184739853,0.042029,0.16018277657718688,661,2,0.18373014447745434,0.645516,86.411483,87.056999,6.817764785714286,False,16.62577923486712,True,True,-86.69148410132928,15.238740080191038
0,1.07,random,0.25,1216,2048,0.3069973146739562,1212,12,0.42855342537235663,4.126169,0.30707716096000587,1438,1,0.362839615249917,1.532153,0.3070110674327435,403,373,4.2019333349460535,0.037209,0.30724353660995046,1363,2,0.3554900805441325,0.601774,86.411483,87.01325700000001,6.774022785714286,False,20.552850508905742,True,True,-89.801041777407,18.110979992407184
0,1.07,random,0.375,1824,2048,0.4441593789896893,1824,17,0.6332972858859602,9.978233,0.4442826315774654,2098,1,0.5243233158254335,1.433158,0.44428574855504976,735,618,6.978381554252752,0.05897,0.444395426421664,1987,3,0.5191664650842385,0.549837,86.411483,86.96132,6.722085785714286,False,21.983473216669182,True,True,-90.92486873980089,20.78373529679314
0,1.07,random,0.5,2432,2048,0.5705283815701494,2430,22,0.8365731127579681,19.195636,0.5706509409424977,2721,1,0.6767541422777771,1.269783,0.5707464082843634,1150,877,9.929149973666576,0.044163,0.5710237717035747,2605,3,0.6703739301685784,0.503521,86.411483,86.91500400000001,6.675769785714286,False,24.792011608744357,True,True,-91.57457471206828,23.61551418692205
0,1.07,random,0.625,3040,2048,0.6900105483407007,3036,26,1.0288480538158058,38.502028,0.6903571689161248,3309,1,0.8206214391541464,1.169776,0.6900724269422129,1673,1100,12.510311109318986,0.054341,0.6900290644340773,3197,3,0.8152199161393378,0.464759,86.411483,86.876242,6.637007785714286,False,26.20497039475598,True,True,-91.7759994549663,25.37425964355604
0,1.07,random,0.75,3648,2048,0.8053878904199128,3648,30,1.222591028515239,31.024627,0.8054542593010867,3886,1,0.9617973410209237,1.029204,0.8054752078057142,2354,1210,13.887030367198827,0.065363,0.8058340141282971,3832,2,0.9595859240606948,0.415426,86.411483,86.826909,6.587674785714286,False,27.40818699607237,True,True,-91.19616652237616,27.11524313609448
0,1.07,random,0.875,4256,2048,0.9074707449383999,4254,28,1.3488606546880542,38.587448,0.9076375512281125,4398,1,1.0870695451037486,0.881336,0.9074955898320296,3218,1095,12.833325342959002,0.049722,0.9075289618325808,4346,2,1.0853474726907508,0.381071,86.411483,86.79255400000001,6.553319785714287,False,24.279153785101816,True,True,-89.48939095175277,24.082277970478927
0,1.07,random,0.125,608,4096,0.15995080747460738,606,6,0.21427671268617832,4.197794,0.16016312050054876,715,1,0.18594156143764662,1.750791,0.1603334235461628,151,143,1.610072184739853,0.042029,0.16018277657718688,661,2,0.18373014447745434,1.166971,217.27955,218.446521,16.686938857142856,False,16.62577923486712,True,True,-86.69148410132928,15.238740080191038
