trial,target_cv,spatial_mode,actual_cv,lag1_corr,first_half_mass,budget_rows,budget_fraction,greedy_rows,greedy_chunks,greedy_importance,greedy_aff_ms,greedy_aff_ratio,fixed_rows,fixed_chunks,fixed_importance,fixed_aff_ms,fixed_aff_ratio,fixed_gain_pct,pareto_at_greedy_importance,pareto_at_greedy_aff_ms,greedy_extra_vs_pareto_pct,pareto_at_fixed_importance,pareto_at_fixed_aff_ms,fixed_extra_vs_pareto_pct,dinkelbach_iterations,dinkelbach_residual
0,1.25,hot-cold,1.2499999999999998,0.4537843841244668,0.784416930277837,192,0.75,192,1,0.9263817013952678,0.03784492954620429,24.47835714066432,192,1,0.9263817013952678,0.03784492954620429,24.47835714066432,0.0,0.9263817013952678,0.03784492954620429,0.0,0.9263817013952678,0.03784492954620429,0.0,3,3.3306690738754696e-16
0,1.25,hot-cold,1.2499999999999998,0.4537843841244668,0.784416930277837,224,0.875,224,2,0.9666894572154802,0.053319822649046986,18.130020116125767,224,1,0.9659822984156592,0.04231893683487661,22.826242119096843,25.903015953049135,0.9693191384325326,0.042878187745960646,24.35185685773298,0.9693191384325326,0.042878187745960646,-1.304278330039088,3,3.3306690738754696e-16
0,1.44,random,1.4400000000000004,0.09003385883559874,0.5312240382759497,32,0.125,32,1,0.22661704103174618,0.015474893102842693,14.64417489191685,32,1,0.22661704103174618,0.015474893102842693,14.64417489191685,0.0,0.22661704103174618,0.015474893102842693,0.0,0.22661704103174618,0.015474893102842693,0.0,4,-1.3877787807814457e-17
0,1.44,random,1.4400000000000004,0.09003385883559874,0.5312240382759497,64,0.25,64,1,0.32691726807090965,0.019948900391515013,16.387733742455264,64,1,0.32691726807090965,0.019948900391515013,16.387733742455264,0.0,0.32691726807090965,0.019948900391515013,0.0,0.32691726807090965,0.019948900391515013,0.0,5,1.1102230246251565e-16
0,1.44,random,1.4400000000000004,0.09003385883559874,0.5312240382759497,96,0.375,96,2,0.47144549609420666,0.0354237934943577,13.308724153704725,96,1,0.43015185535895145,0.02442290768018733,17.61263896140855,32.339048867473544,0.48129089184170215,0.026939536780065512,31.493699329567892,0.43015185535895145,0.02442290768018733,0.0,5,-1.6653345369377348e-16
0,1.44,random,1.4400000000000004,0.09003385883559874,0.5312240382759497,128,0.5,128,1,0.5371306807747158,0.028896914968859648,18.587820926681864,128,1,0.5400056757573521,0.028896914968859648,18.687312342486443,0.5352505610905833,0.5392829704635967,0.028757102241088642,0.4861850356091768,0.5431792240540884,0.02903672769663066,-0.48150304411621603,4,-1.6653345369377348e-16
0,1.44,random,1.4400000000000004,0.09003385883559874,0.5312240382759497,160,0.625,160,1,0.6451875748553274,0.033370922257531965,19.333825115058236,160,1,0.647276332174772,0.033370922257531965,19.396417251509398,0.32374419484333394,0.6506644751683723,0.03351073498530298,-0.4172177298776947,0.6506644751683723,0.03351073498530298,-0.4172177298776947,4,-3.885780586188048e-16
0,1.44,random,1.4400000000000004,0.09003385883559874,0.5312240382759497,192,0.75,192,2,0.7955052824005043,0.04884581536037466,16.28604777157317,192,1,0.7805441692202177,0.03784492954620429,20.624801752299827,26.640926279854284,0.8011027605387182,0.038543993185059335,26.72743876290582,0.7883448808560753,0.03812455500174631,-0.7334523787338898,4,-3.3306690738754696e-16
0,1.44,random,1.4400000000000004,0.09003385883559874,0.5312240382759497,224,0.875,224,2,0.9227507245447969,0.053319822649046986,17.305960123280524,224,1,0.9045214008665956,0.04231893683487661,21.373915994060276,23.506097562928097,0.9298011665327284,0.043157813201502665,23.5461639358282,0.9045214008665956,0.04231893683487661,0.0,4,-6.661338147750939e-16
0,1.44,local,1.4400000000000004,0.8190347063704749,0.7753039153588288,32,0.125,32,1,0.4565095171686968,0.015474893102842693,29.500011026560006,32,1,0.4689170560861614,0.015474893102842693,30.30179613971115,2.7179146218937467,0.4606055121728045,0.015195267647300673,1.8402140852826099,0.4689170560861614,0.015474893102842693,0.0,3,5.551115123125783e-17
0,1.44,local,1.4400000000000004,0.8190347063704749,0.7753039153588288,64,0.25,64,2,0.6108864705556002,0.030949786205685385,19.73798676655744,64,1,0.5749194328233656,0.019948900391515013,28.819605168207644,46.01086478098877,0.6135357634389172,0.02218590403585117,39.50202865599832,0.5749194328233656,0.019948900391515013,0.0,3,5.551115123125783e-17
0,1.44,local,1.4400000000000004,0.8190347063704749,0.7753039153588288,96,0.375,96,1,0.6929175909499096,0.02442290768018733,28.371625525654636,96,1,0.6929175909499096,0.02442290768018733,28.371625525654636,0.0,0.6929175909499096,0.02442290768018733,0.0,0.6929175909499096,0.02442290768018733,0.0,3,-1.6653345369377348e-16
0,1.44,local,1.4400000000000004,0.8190347063704749,0.7753039153588288,128,0.5,128,2,0.7788504753884373,0.03989780078303003,19.52113801018603,128,1,0.7753039153588286,0.028896914968859648,26.82998915954606,37.44070220468863,0.7815750125553419,0.02931635315217268,36.09401065655105,0.7776190108530743,0.02903672769663066,-0.48150304411621603,3,-1.6653345369377348e-16
0,1.44,local,1.4400000000000004,0.8190347063704749,0.7753039153588288,160,0.625,160,1,0.8612367997973563,0.033370922257531965,25.808001143959135,160,1,0.8612367997973563,0.033370922257531965,25.808001143959135,0.0,0.8639177568080298,0.03393017316861601,-1.6482406626834756,0.8639177568080298,0.03393017316861601,-1.6482406626834756,3,-1.1102230246251565e-16
0,1.44,local,1.4400000000000004,0.8190347063704749,0.7753039153588288,192,0.75,192,2,0.9369593726805067,0.04884581536037466,19.18197834897028,192,1,0.8801153666114546,0.03784492954620429,23.25583313709001,21.237928194921672,0.9381499759159253,0.04050137137385348,20.60286776340645,0.8833460867865756,0.038543993185059335,-1.8136772583439043,4,-1.1102230246251565e-16
0,1.44,local,1.4400000000000004,0.8190347063704749,0.7753039153588288,224,0.875,224,1,0.9558379394946048,0.04231893683487661,22.586530073384626,224,1,0.9558379394946048,0.04231893683487661,22.586530073384626,0.0,0.9578860256424528,0.04245874956264761,-0.32929073326738445,0.9578860256424528,0.04245874956264761,-0.32929073326738445,3,-4.440892098500626e-16
0,1.44,hot-cold,1.4400000000000004,0.3615469277178145,0.7877658790033863,32,0.125,32,1,0.3529403552877183,0.015474893102842693,22.807288744559028,32,1,0.3529403552877183,0.015474893102842693,22.807288744559028,0.0,0.3529403552877183,0.015474893102842693,0.0,0.3529403552877183,0.015474893102842693,0.0,4,4.163336342344337e-17
0,1.44,hot-cold,1.4400000000000004,0.3615469277178145,0.7877658790033863,64,0.25,64,1,0.5617500773238504,0.019948900391515013,28.159450711518062,64,1,0.5617500773238504,0.019948900391515013,28.159450711518062,0.0,0.5644905660597765,0.02008871311928602,-0.6959765264245799,0.5644905660597765,0.02008871311928602,-0.6959765264245799,3,0.0
0,1.44,hot-cold,1.4400000000000004,0.3615469277178145,0.7877658790033863,96,0.375,96,1,0.6941585239848163,0.02442290768018733,28.422435734297952,96,1,0.6941585239848163,0.02442290768018733,28.422435734297952,0.0,0.6941585239848163,0.02442290768018733,0.0,0.6941585239848163,0.02442290768018733,0.0,3,-5.551115123125783e-17
0,1.44,hot-cold,1.4400000000000004,0.3615469277178145,0.7877658790033863,128,0.5,128,2,0.789772081878805,0.03989780078303003,19.794877571666145,128,1,0.7877658790033861,0.028896914968859648,27.261245010144194,37.71868460133951,0.7953439487602123,0.029456165879943687,35.4480448869142,0.7877658790033861,0.028896914968859648,0.0,3,-1.6653345369377348e-16
0,1.44,hot-cold,1.4400000000000004,0.3615469277178145,0.7877658790033863,160,0.625,160,1,0.8729045378507598,0.033370922257531965,26.15763901022368,160,1,0.8729045378507598,0.033370922257531965,26.15763901022368,0.0,0.8729045378507598,0.033370922257531965,0.0,0.8729045378507598,0.033370922257531965,0.0,3,-3.3306690738754696e-16
0,1.44,hot-cold,1.4400000000000004,0.3615469277178145,0.7877658790033863,192,0.75,192,1,0.9208535226079109,0.03784492954620429,24.33228265053724,192,1,0.9208535226079109,0.03784492954620429,24.33228265053724,0.0,0.9223810055708981,0.037984742273975296,-0.3680760205310052,0.9223810055708981,0.037984742273975296,-0.3680760205310052,3,-5.551115123125783e-16
