method,method_label,score_kind,budget_index,budget_fraction,cases,actual_total_ms,score_median_ms,selector_median_ms,read_wall_median_ms,gather_median_ms,gemm_median_ms,relative_l2_error,cosine_error,importance_retention,abs_importance_retention,selected_fraction,chunks,fallback_rate
cell1_x2,Cell-1 X²,x2,16,0.9,63,0.7525806585712111,0.032786793622469106,0.09755230158730158,0.5427383253968254,0.01676698410440054,0.06273625386021436,0.18112622200333994,0.02173534272209042,0.9403908025650751,0.9154842193164523,0.8996290950590763,2.4603174603174605,0.0
cell1_x2,Cell-1 X²,x2,17,0.95,63,0.7944952940945096,0.032786793622469106,0.0932954126984127,0.5722937222222222,0.016956444474912777,0.07916292107649262,0.12918909010107785,0.011347797181871153,0.9729822306405931,0.9575867558282519,0.949814547529538,1.6507936507936507,0.0
paper,Paper |x|,abs,0,0.1,63,0.5022140795232285,0.03138692085705102,0.24558298412698415,0.18659122222222221,0.01547682539574678,0.02317612692122416,0.6981566588556956,0.3443692033253019,0.13643642940691536,0.13643642940691536,0.09144233351235227,3.111111111111111,0.0
paper,Paper |x|,abs,1,0.15,63,0.509825786099732,0.03138692085705102,0.2584553492063492,0.17511342063492064,0.016021841235222267,0.02884825416618865,0.6586695355732762,0.2967117438240657,0.1959838287697898,0.1959838287697898,0.14696059344790544,3.8095238095238093,0.0
paper,Paper |x|,abs,2,0.2,63,0.539035476391253,0.03138692085705102,0.2588071746031746,0.20154741269841267,0.016529269826908853,0.030764698405705698,0.6219980616181616,0.26400745388061275,0.25015158076134936,0.25015158076134936,0.19276987110633723,5.031746031746032,0.0
paper,Paper |x|,abs,3,0.25,63,0.5624539288702285,0.03138692085705102,0.25151073015873016,0.23117583333333333,0.01653587305179186,0.031844571469322035,0.5835466774564887,0.2303939972605024,0.3101927481946491,0.3101927481946491,0.24988251879699247,5.666666666666667,0.0
paper,Paper |x|,abs,4,0.3,63,0.5805423651096243,0.03138692085705102,0.2556786984126984,0.24039839682539682,0.016127492064639634,0.03695085694983834,0.5578530746260806,0.2068113571121579,0.35898524428170825,0.35898524428170825,0.29569179645542426,6.507936507936508,0.0
paper,Paper |x|,abs,5,0.35,63,0.6117325398644785,0.03138692085705102,0.26156349206349205,0.26512473015873017,0.01651199991326951,0.0371453968719357,0.5234613867387885,0.1832675735155741,0.408090317060077,0.408090317060077,0.3413248523093448,7.380952380952381,0.0
paper,Paper |x|,abs,6,0.4,63,0.6366636513898987,0.03138692085705102,0.25797979365079365,0.29182620634920636,0.01677511113562749,0.03869561939722011,0.48348358190721935,0.1542904376983642,0.46975667561803547,0.46975667561803547,0.3970193340494092,8.380952380952381,0.0
paper,Paper |x|,abs,7,0.45,63,0.6659664368283379,0.03138692085705102,0.258330873015873,0.31391823015873016,0.01690615874729927,0.045424254049384355,0.45427733565133716,0.13589648027268664,0.5152636440027327,0.5152636440027327,0.4426523899033297,9.285714285714286,0.0
paper,Paper |x|,abs,8,0.5,63,0.6982543018251081,0.03138692085705102,0.2592812063492064,0.3488621111111111,0.016293587237005146,0.04243047627073427,0.427513468655802,0.11952384502168681,0.5656261917144533,0.5656261917144533,0.49994125939849626,10.0,0.0
paper,Paper |x|,abs,9,0.55,63,0.7228206508092473,0.03138692085705102,0.25676731746031745,0.36759238095238095,0.016354539609026292,0.050719491930471476,0.4030440854618237,0.10664288202921547,0.6074793915899973,0.6074793915899973,0.5455743152524167,10.746031746031745,0.0
paper,Paper |x|,abs,10,0.6,63,0.7455685561982677,0.03138692085705102,0.26450804761904767,0.38582342857142854,0.01624279359858182,0.04760736555215854,0.37917027807247544,0.094845071671501,0.6485108014137025,0.6485108014137025,0.5913835929108486,11.444444444444445,0.0
paper,Paper |x|,abs,11,0.65,63,0.7851360323745683,0.03138692085705102,0.2642770952380953,0.4198014126984127,0.016915301585362967,0.05275530199564634,0.3441352283227302,0.07762061792706682,0.7017513996078855,0.7017513996078855,0.647078074650913,11.920634920634921,0.0
paper,Paper |x|,abs,12,0.7,63,0.8186120563944729,0.03138692085705102,0.2667130793650794,0.4466611349206349,0.016700444358681822,0.05715047689302568,0.31670102857733295,0.06576229466332324,0.744215170542399,0.744215170542399,0.6927111305048335,12.634920634920634,0.0
paper,Paper |x|,abs,13,0.75,63,0.8462939686179501,0.03138692085705102,0.2701168095238095,0.47664344444444445,0.017232761851378797,0.05091403194126624,0.28345277048056083,0.052511807471986756,0.7912506849046738,0.7912506849046738,0.75,12.857142857142858,0.0
paper,Paper |x|,abs,14,0.8,63,0.8992658887997858,0.03138692085705102,0.2814795555555556,0.5100824603174603,0.016973206315130406,0.059343745754588166,0.2460729783800031,0.03991018874304631,0.8353969265544225,0.8353969265544225,0.7956330558539205,13.238095238095237,0.0
paper,Paper |x|,abs,15,0.85,63,0.9372503730322208,0.03138692085705102,0.2913220158730158,0.5368322301587302,0.017590857199614906,0.06011834894380867,0.2190067210707754,0.03269012201400027,0.8715042746256269,0.8715042746256269,0.8414423335123523,12.80952380952381,0.0
paper,Paper |x|,abs,16,0.9,63,0.9619765157994127,0.03138692085705102,0.28396126984126985,0.566455626984127,0.01702653959630022,0.06314615852066445,0.17015130052875194,0.01892800085128295,0.9197798882211957,0.9197798882211957,0.8969605934479056,12.698412698412698,0.0
paper,Paper |x|,abs,17,0.95,63,0.9801703494943778,0.03138692085705102,0.2842849523809524,0.5795567619047619,0.017728507814426215,0.06721320653718611,0.1149123118717282,0.00898599908465426,0.9578366771576896,0.9578366771576896,0.9427698711063373,12.079365079365079,0.0
