method,method_label,score_kind,budget_index,budget_fraction,dense_to_sparse_kl_mean,top1_agreement_mean,nll_delta_mean,selected_fraction_mean,fallback_calls,actual_total_ms
cell1_abs_twoline,Cell-1 |x| 2-line,abs,4,0.3,11.733161926269531,0.0014245014430747998,10.42246479458279,0.30000939595335735,0,0.48631495812081565
cell1_abs_twoline,Cell-1 |x| 2-line,abs,5,0.35,12.127002716064453,0.006136766324440622,10.885621335771349,0.3501498457487061,0,0.5349447514349112
cell1_abs_twoline,Cell-1 |x| 2-line,abs,6,0.4,11.634945975409615,0.0026455026947789667,10.585272471110025,0.3998501542512938,0,0.5742091008558033
cell1_abs_twoline,Cell-1 |x| 2-line,abs,7,0.45,12.49324729707506,0.013737340871658565,11.603584819369846,0.4499906040466426,0,0.6127256798990558
cell1_abs_twoline,Cell-1 |x| 2-line,abs,8,0.5,12.879695627424452,0.01839479804038999,11.935568385654026,0.5,0,0.6469349020493579
cell1_abs_twoline,Cell-1 |x| 2-line,abs,9,0.55,10.844125482771132,0.014807341413365446,9.808237976498074,0.5500093959533574,0,0.7053200348611123
cell1_abs_twoline,Cell-1 |x| 2-line,abs,10,0.6,9.63152657614814,0.023198424735003012,8.52782752778795,0.6001498457487062,0,0.7621429868126143
cell1_abs_twoline,Cell-1 |x| 2-line,abs,11,0.65,8.041362603505453,0.053587112989690544,6.941361374325222,0.6498501542512938,0,0.8084900664480009
cell1_abs_twoline,Cell-1 |x| 2-line,abs,12,0.7,6.7779861026340065,0.06722964294668697,5.753428777058919,0.6999906040466426,0,0.8512305345912519
cell1_abs_twoline,Cell-1 |x| 2-line,abs,13,0.75,5.889169957902697,0.10481834908326464,4.955950419108073,0.75,0,0.8752543256593248
cell1_abs_twoline,Cell-1 |x| 2-line,abs,14,0.8,5.751143720414904,0.1451828254179822,4.718061221970452,0.8000093959533573,0,0.9197306991253378
cell1_abs_twoline,Cell-1 |x| 2-line,abs,15,0.85,4.00122684902615,0.24748756819301176,3.028071734640333,0.8501498457487061,0,0.9790862518339605
cell1_abs_twoline,Cell-1 |x| 2-line,abs,16,0.9,2.749925196170807,0.38964831622110474,1.9849735498428345,0.8998501542512939,0,1.021553921004035
cell1_abs_twoline,Cell-1 |x| 2-line,abs,17,0.95,0.6086148818333944,0.6528549591700236,0.25214417775472,0.9499906040466427,0,1.0529906224215135
cell1_x2_lookup,Cell-1 X² lookup,x2,0,0.1,14.144370290968153,0.0026455026947789667,12.683566941155327,0.10014984574870617,0,0.33691341789630036
cell1_x2_lookup,Cell-1 X² lookup,x2,1,0.15,11.712644894917807,0.005698005772299234,10.373908042907715,0.14985015425129372,0,0.3687081534587668
cell1_x2_lookup,Cell-1 X² lookup,x2,2,0.2,12.488304668002659,0.008903134200308055,11.3008910285102,0.19999060404664257,0,0.4088333811165028
cell1_x2_lookup,Cell-1 X² lookup,x2,3,0.25,13.431456247965494,0.011164247782693957,12.420849906073677,0.25,0,0.4420950237133036
cell1_x2_lookup,Cell-1 X² lookup,x2,4,0.3,11.520239935980904,0.006323769015984389,10.331635210249159,0.30000939595335735,0,0.48880779613602315
cell1_x2_lookup,Cell-1 X² lookup,x2,5,0.35,11.744407335917154,0.010228034936719468,10.564556439717611,0.3501498457487061,0,0.5343004286247227
cell1_x2_lookup,Cell-1 X² lookup,x2,6,0.4,12.975750605265299,0.01727944395194448,11.967688030666775,0.3998501542512938,0,0.5704370530955596
cell1_x2_lookup,Cell-1 X² lookup,x2,7,0.45,13.307379828559029,0.005775393090314322,12.18295701344808,0.4499906040466426,0,0.6117955554534764
cell1_x2_lookup,Cell-1 X² lookup,x2,8,0.5,11.198811266157362,0.012770976664291465,10.125461790296766,0.5,0,0.6440822459708817
cell1_x2_lookup,Cell-1 X² lookup,x2,9,0.55,11.82878483666314,0.03532721723119414,10.693418078952366,0.5500093959533574,0,0.7072993468168229
cell1_x2_lookup,Cell-1 X² lookup,x2,10,0.6,8.927787197960747,0.04565653649883133,7.8755664295620385,0.6001498457487062,0,0.7544045344273861
cell1_x2_lookup,Cell-1 X² lookup,x2,11,0.65,8.698006312052408,0.05055200205081035,7.736923058827718,0.6498501542512938,0,0.7985895982235316
cell1_x2_lookup,Cell-1 X² lookup,x2,12,0.7,7.088988039228651,0.054186930672989915,6.0372598436143665,0.6999906040466426,0,0.8360163203352425
cell1_x2_lookup,Cell-1 X² lookup,x2,13,0.75,6.2640859550899926,0.10117281549092791,5.248615529802111,0.75,0,0.8897886798352875
cell1_x2_lookup,Cell-1 X² lookup,x2,14,0.8,5.083514014879863,0.19685066698326004,4.221155497762892,0.8000093959533573,0,0.9191077145015071
cell1_x2_lookup,Cell-1 X² lookup,x2,15,0.85,3.7595287362734475,0.27492615663343006,2.9175950818591647,0.8501498457487061,0,0.98518648098152
cell1_x2_lookup,Cell-1 X² lookup,x2,16,0.9,2.6189953221215143,0.38433755396140945,1.8565650118721857,0.8998501542512939,0,1.0162992808426072
cell1_x2_lookup,Cell-1 X² lookup,x2,17,0.95,0.585207344757186,0.6504776875178019,0.23361775610182015,0.9499906040466427,0,1.0435541562077983
cell1_x2_twoline,Cell-1 X² 2-line,x2,0,0.1,14.976917690700954,0.0,13.43386459350586,0.10014984574870617,0,0.33679764278553526
cell1_x2_twoline,Cell-1 X² 2-line,x2,1,0.15,13.846720695495605,0.0026455026947789667,12.67835119035509,0.14985015425129372,0,0.36876065086008536
cell1_x2_twoline,Cell-1 X² 2-line,x2,2,0.2,13.654122882419163,0.010502872057259067,12.363130251566568,0.19999060404664257,0,0.4072674313637065
cell1_x2_twoline,Cell-1 X² 2-line,x2,3,0.25,12.122868431939018,0.005698005772299234,10.778265264299181,0.25,0,0.43992864540257715
cell1_x2_twoline,Cell-1 X² 2-line,x2,4,0.3,11.168268415662975,0.0055962557800941885,9.823287698957655,0.30000939595335735,0,0.49168395756845185
cell1_x2_twoline,Cell-1 X² 2-line,x2,5,0.35,11.827711211310493,0.005294088688161623,10.851793871985542,0.3501498457487061,0,0.5350878016368191
cell1_x2_twoline,Cell-1 X² 2-line,x2,6,0.4,12.964804437425402,0.015387033008866822,12.053323745727539,0.3998501542512938,0,0.5746491589637736
cell1_x2_twoline,Cell-1 X² 2-line,x2,7,0.45,12.497870551215279,0.009839632858832655,11.39212269253201,0.4499906040466426,0,0.6128572723792486
cell1_x2_twoline,Cell-1 X² 2-line,x2,8,0.5,12.15165466732449,0.017481976913081246,11.056272930569119,0.5,0,0.647767171821521
cell1_x2_twoline,Cell-1 X² 2-line,x2,9,0.55,10.756611506144205,0.018805703769127508,9.6930783589681,0.5500093959533574,0,0.7069720081162715
cell1_x2_twoline,Cell-1 X² 2-line,x2,10,0.6,9.650826242234972,0.04291601468705466,8.698053942786323,0.6001498457487062,0,0.7600418094161563
cell1_x2_twoline,Cell-1 X² 2-line,x2,11,0.65,8.531508180830214,0.06572420946839781,7.5352111392551,0.6498501542512938,0,0.8046735533273794
cell1_x2_twoline,Cell-1 X² 2-line,x2,12,0.7,7.364372942182753,0.07431203799529205,6.3987779882219105,0.6999906040466426,0,0.843598656215187
cell1_x2_twoline,Cell-1 X² 2-line,x2,13,0.75,5.967334667841594,0.09235299942601055,4.943764898512098,0.75,0,0.8934104682325466
cell1_x2_twoline,Cell-1 X² 2-line,x2,14,0.8,4.8683464129765825,0.18640163292487458,4.017798437012567,0.8000093959533573,0,0.9220331454189126
cell1_x2_twoline,Cell-1 X² 2-line,x2,15,0.85,3.5474458667967053,0.2751457455257575,2.683270361688402,0.8501498457487061,0,0.9825185551960228
cell1_x2_twoline,Cell-1 X² 2-line,x2,16,0.9,2.604047460688485,0.38904984047015506,1.8106342156728108,0.8998501542512939,0,1.0147793525090243
cell1_x2_twoline,Cell-1 X² 2-line,x2,17,0.95,0.5899151166280111,0.6591677135891385,0.24271439181433785,0.9499906040466427,0,1.0455980212833522
paper,Paper |x|,abs,0,0.1,14.25604894426134,0.0013888889095849443,12.845267825656467,0.09651415851926894,0,0.5790326829085684
paper,Paper |x|,abs,1,0.15,11.60441255569458,0.0033421346710787777,10.359810140397814,0.14876618672289485,0,0.6090898627123785
paper,Paper |x|,abs,2,0.2,12.369837178124321,0.008801383897662156,11.071887069278294,0.19717734881033755,0,0.6325610770458976
paper,Paper |x|,abs,3,0.25,11.789568212297228,0.019588784625132867,10.772083653344048,0.24996083959899748,0,0.6681366114223789
paper,Paper |x|,abs,4,0.3,11.704020182291666,0.01413334637052482,10.592721144358316,0.2982324927578686,0,0.7136757672902951
paper,Paper |x|,abs,5,0.35,11.710204230414497,0.015132501721382134,10.680266380310059,0.34647499811826643,0,0.7621827382253169
paper,Paper |x|,abs,6,0.4,12.170986440446642,0.025419439810017732,10.969031439887154,0.3987857669233962,0,0.802158352151105
paper,Paper |x|,abs,7,0.45,11.271714316474068,0.022750028098622945,10.277249548170301,0.44713818840933506,0,0.8420790000762942
paper,Paper |x|,abs,8,0.5,9.760278330908882,0.023306541869209843,8.60834370719062,0.49998041979949875,0,0.8794462832384062
paper,Paper |x|,abs,9,0.55,8.893751197391087,0.03955048157109152,7.6661744647555885,0.5481933323568662,0,0.9440865557996104
paper,Paper |x|,abs,10,0.6,8.557203663720024,0.0252768891967005,7.607950475480822,0.5964945783187676,0,1.0066879579245185
paper,Paper |x|,abs,11,0.65,8.109722084469265,0.04509306595557262,7.033200449413723,0.6488053471238975,0,1.0497083420165547
paper,Paper |x|,abs,12,0.7,6.2026121616363525,0.09965566462940635,5.100098927815755,0.6971577686098364,0,1.0954908020269634
paper,Paper |x|,abs,13,0.75,4.977282285690308,0.16028740877906478,3.933073149787055,0.75,0,1.1487928361935824
paper,Paper |x|,abs,14,0.8,4.588180859883626,0.19163215812295673,3.65949018796285,0.7982129125573675,0,1.2053004842087678
paper,Paper |x|,abs,15,0.85,2.9082143041822643,0.3195876632299688,2.06764288743337,0.8465141585192689,0,1.2661253020549612
paper,Paper |x|,abs,16,0.9,2.117678185304006,0.4349854124916924,1.4589480426576402,0.8987661867228951,0,1.3127853076547173
paper,Paper |x|,abs,17,0.95,1.0912665377060573,0.5875511831707425,0.6467394696341621,0.9471773488103374,0,1.3660309424305281
