error_ceiling,method,method_label,actual_total_ms,legacy_total_ms,score_median_ms,selector_median_ms,read_wall_median_ms,gather_median_ms,gemm_median_ms,selector_total_ms,io_median_ms,upload_median_ms,selected_fraction,chunks,row_match_rate
0.5,paper,Paper |x|,0.7733966827051753,0.7423983332788906,0.030998349426284624,0.3080662647139531,0.3680409011889361,0.016192590558935176,0.05009857681706609,0.33906461414023775,0.11460069121204527,0.20980312357248332,0.3611491956970311,11.743365838112462,0.5238095238095238
0.5,cell1_abs_lookup,Cell-1 |x| lookup,0.6055975893874875,0.5745992399612028,0.030998349426284624,0.08599603597521552,0.41623888067638143,0.01546184171078821,0.0569024815988175,0.11699438540150014,0.12298155932237352,0.2500998939222904,0.439632305109663,6.597931297715039,1.0
0.5,cell1_abs_twoline,Cell-1 |x| 2-line,0.6011772864298476,0.5701789370035629,0.030998349426284624,0.08602444468147676,0.4119481405836074,0.015517779597163885,0.05668857214131481,0.1170227941077614,0.12267990161031782,0.24626801495497158,0.43495703519543366,6.6619345914347985,1.0
0.5,cell1_x2_lookup,Cell-1 X² lookup,0.5901777667444829,0.556595544525222,0.03358222221926087,0.08356942395582194,0.4008019892318254,0.015744534977235075,0.056479596360339425,0.11715164617508282,0.11751554023472302,0.24031227194276097,0.4237825552137945,6.659694718049439,1.0
0.5,cell1_x2_twoline,Cell-1 X² 2-line,0.5920311669490879,0.5584489447298269,0.03358222221926087,0.08488836039217636,0.4010923298344913,0.015934853078677244,0.05653340142448191,0.11847058261143725,0.11725272758002156,0.24064905847253504,0.42266053719935665,6.681608182258097,1.0
0.45,paper,Paper |x|,0.8349224887710788,0.8039241393447941,0.030998349426284624,0.3080825767742866,0.4253509013053064,0.01595997435344836,0.054530686911752675,0.3390809262005713,0.13197186494188437,0.24863871673489416,0.438470126416776,13.678719694285164,0.6410568930025767
0.45,cell1_abs_lookup,Cell-1 |x| lookup,0.6528451395502523,0.6218467901239676,0.030998349426284624,0.08780067096292975,0.4631553730494248,0.01599903191706007,0.05489171419455291,0.11879902038921437,0.1380596841300321,0.2809100496905615,0.5047307279129676,6.888388376816295,1.0
0.45,cell1_abs_twoline,Cell-1 |x| 2-line,0.6518117583055489,0.6208134088792643,0.030998349426284624,0.08639415228849325,0.4635914733712257,0.016043327582249533,0.05478445563729572,0.11739250171477787,0.1379180315560144,0.2813499274211439,0.5041772386869413,6.887563030523292,1.0
0.45,cell1_x2_lookup,Cell-1 X² lookup,0.6377039834609968,0.6041217612417359,0.03358222221926087,0.0847321868138462,0.44889015656808845,0.01593315785804714,0.05456626000175406,0.1183144090331071,0.13096808018942893,0.2739775450003102,0.49012060232127735,6.7748364288882446,1.0
0.45,cell1_x2_twoline,Cell-1 X² 2-line,0.6409689759500516,0.6073867537307908,0.03358222221926087,0.08602253232842172,0.4508079887347481,0.015972654877509446,0.0545835777901114,0.1196047545476826,0.13276582560759376,0.27378531301069914,0.4902613964939379,6.77173497231886,1.0
0.42,paper,Paper |x|,0.8720383682173181,0.8410400187910334,0.030998349426284624,0.30781198798669074,0.4623032035130355,0.016237915473158046,0.054686911818148984,0.3388103374129754,0.14010322818138196,0.27648817302005796,0.48950465794213377,14.931392772549938,0.8957392334820956
0.42,cell1_abs_lookup,Cell-1 |x| lookup,0.7018738399560259,0.6708754905297412,0.030998349426284624,0.08796076564428422,0.5030095767904269,0.01590064767930597,0.06400450041572402,0.11895911507056885,0.14862493840569227,0.30840095227171266,0.5485611344640917,6.883751109987773,1.0
0.42,cell1_abs_twoline,Cell-1 |x| 2-line,0.7042017797741876,0.6732034303479031,0.030998349426284624,0.08705082990155363,0.5060657879781527,0.015968579609324723,0.06411823285887186,0.11804917932783826,0.1503416534761624,0.3091880906823139,0.5490515620198596,6.873319890149859,1.0
0.42,cell1_x2_lookup,Cell-1 X² lookup,0.6909407657732821,0.6573585435540212,0.03358222221926087,0.08529588045027693,0.4947266125831253,0.01583656593274838,0.06149948458787056,0.11887810266953783,0.1487418146564046,0.3005818734926987,0.5370685501111039,6.762275906427494,1.0
0.42,cell1_x2_twoline,Cell-1 X² 2-line,0.6904258473193514,0.6568436251000905,0.03358222221926087,0.08673589538030693,0.49283668391144836,0.01589506279700572,0.06137598301132941,0.12031811759956781,0.1471086566288234,0.30027678599872587,0.5360331136327446,6.7563826026274025,1.0
0.4,paper,Paper |x|,0.9056580276681703,0.8746596782418855,0.030998349426284624,0.31080923464063853,0.48981573543413,0.016318019444815673,0.057716688722301256,0.3418075840669232,0.14885334112453458,0.29348772155866304,0.5195308408001482,15.731145206683191,0.8365233060508808
0.4,cell1_abs_lookup,Cell-1 |x| lookup,0.735622550754719,0.7046242013284344,0.030998349426284624,0.08826870691933608,0.5303985235068704,0.016243454629340463,0.0697135162728873,0.11926705634562071,0.15882042642760466,0.32450115880470903,0.5766905371376341,6.754085229670685,1.0
0.4,cell1_abs_twoline,Cell-1 |x| 2-line,0.7353838122295135,0.7043854628032289,0.030998349426284624,0.08767870868392943,0.5307034740735195,0.016316881073975015,0.06968639897180486,0.11867705811021408,0.15888964419238183,0.3247060631207698,0.576537608023111,6.7442455507358785,1.0
0.4,cell1_x2_lookup,Cell-1 X² lookup,0.7232923095831856,0.6897100873639247,0.03358222221926087,0.08544440972284785,0.5207201383036437,0.015986023589740158,0.06755951574769281,0.11902663194210875,0.15692382119970388,0.3176267994768253,0.5670328786596627,6.692042187716821,1.0
0.4,cell1_x2_twoline,Cell-1 X² 2-line,0.7236215545640818,0.6900393323448208,0.03358222221926087,0.08730363835918271,0.5192682370654269,0.01605474693465356,0.06741270998555764,0.1208858605784436,0.1555947524031289,0.317320870446099,0.5657399192893017,6.692913574150658,1.0
0.35,paper,Paper |x|,1.0123279166153694,0.9813295671890847,0.030998349426284624,0.33504715308054495,0.5617815048543862,0.016183404245911602,0.06831750500824191,0.3660455025068296,0.1729266396296238,0.34025859267925146,0.6033525034948052,17.455851038752698,0.5300523658281938
0.35,cell1_abs_lookup,Cell-1 |x| lookup,0.8112759737349636,0.780277624308679,0.030998349426284624,0.08937576686510082,0.5957546792648923,0.0164725515146296,0.07867462666405606,0.12037411629138545,0.18130865495680695,0.3646207371774402,0.652324322225685,6.267960618944633,1.0
0.35,cell1_abs_twoline,Cell-1 |x| 2-line,0.8105501948219107,0.779551845395626,0.030998349426284624,0.0901743488510934,0.5939880715707127,0.01654743412327598,0.07884199085054393,0.12117269827737803,0.17917572672394644,0.36542019260809816,0.652266968287064,6.268882230764905,1.0
0.35,cell1_x2_lookup,Cell-1 X² lookup,0.7915613221244073,0.7579790999051464,0.03358222221926087,0.08561351654532244,0.5776965804375084,0.016466402554239347,0.07820260036807622,0.11919573876458334,0.17361631421437124,0.35685257902471096,0.6419445983833784,6.2519138104942025,1.0
0.35,cell1_x2_twoline,Cell-1 X² 2-line,0.7971547828769683,0.7635725606577074,0.03358222221926087,0.08756564084814293,0.5814640615898073,0.016377640275929466,0.07816521794382746,0.1211478630674038,0.17561811773649988,0.3582777231819243,0.6414775212730962,6.242344666575175,1.0
0.3,paper,Paper |x|,1.0859647039696534,1.0549663545433687,0.030998349426284624,0.32678444027170017,0.6380267417651153,0.016893932864021247,0.07326123964253192,0.3577827896979848,0.20150213852947657,0.3861166225813073,0.6870969307195458,19.00378069257598,0.6468501816236337
0.3,cell1_abs_lookup,Cell-1 |x| lookup,0.8618816021262041,0.8308832526999195,0.030998349426284624,0.08897454224171293,0.6513072111329898,0.01702718113007422,0.07357431819514239,0.11997289166799756,0.2002530076825864,0.400863655300535,0.7257194531495447,5.716322840170478,1.0
0.3,cell1_abs_twoline,Cell-1 |x| 2-line,0.8638071627335959,0.8328088133073113,0.030998349426284624,0.09004786888684102,0.652254682946535,0.01702890973859486,0.07347735173534035,0.12104621831312566,0.20057289490665112,0.4014834485680184,0.726170884034362,5.717687457150953,1.0
