model,prompt,paper_budget_index,paper_budget_fraction,method,method_label,objective,feasible,target_mean_importance_loss,target_mean_error,cases,total_time_ms,mean_time_ms,total_loss,mean_loss,mean_error,mean_selected_fraction
smol360,test_medium_code,4,0.3,adaptive8_x2,Adaptive-8 X²,error_oracle,True,0.6087189785071782,0.534445383364246,21.0,6.974632993130742,0.3321253806252734,10.71507003903389,0.5102414304301852,0.5102414304301852,0.35
smol360,test_medium_code,5,0.35,paper,Paper |x|,importance_bound,True,0.5572326637449718,0.49241333383889424,21.0,10.88469951094371,0.5183190243306528,11.354100100696087,0.5406714333664804,0.4636818945762657,0.37857142857142856
smol360,test_medium_code,5,0.35,paper,Paper |x|,error_oracle,True,0.5572326637449718,0.49241333383889424,21.0,10.760931510059415,0.5124253100028293,10.06149560585618,0.4791188383741038,0.4791188383741038,0.34047619047619043
smol360,test_medium_code,5,0.35,cell1_x2,Cell-1 X²,importance_bound,True,0.5572326637449718,0.49241333383889424,21.0,6.511672489420711,0.3100796423533672,11.524289429187775,0.5487756871041798,0.5095966869876498,0.4071428571428571
smol360,test_medium_code,5,0.35,cell1_x2,Cell-1 X²,error_oracle,True,0.5572326637449718,0.49241333383889424,21.0,6.560180990372061,0.3123895709700981,10.193226233124733,0.48539172538689207,0.48539172538689207,0.4071428571428571
smol360,test_medium_code,5,0.35,shifted8_x2,Shifted-8 X²,importance_bound,True,0.5572326637449718,0.49241333383889424,21.0,7.171445485732674,0.3414974040825083,10.37368531525135,0.49398501501196906,0.4604669617755072,0.4642857142857142
smol360,test_medium_code,5,0.35,shifted8_x2,Shifted-8 X²,error_oracle,True,0.5572326637449718,0.49241333383889424,21.0,7.0172709914183615,0.3341557614961125,9.888301312923431,0.470871491091592,0.470871491091592,0.4071428571428571
smol360,test_medium_code,5,0.35,adaptive8_x2,Adaptive-8 X²,importance_bound,True,0.5572326637449718,0.49241333383889424,21.0,7.224395489325344,0.3440188328250164,11.149417392909527,0.5309246377575965,0.47062345913478304,0.42142857142857143
smol360,test_medium_code,5,0.35,adaptive8_x2,Adaptive-8 X²,error_oracle,True,0.5572326637449718,0.49241333383889424,21.0,7.152963494393704,0.3406173092568431,9.83226527273655,0.46820310822554995,0.46820310822554995,0.3761904761904762
smol360,test_medium_code,6,0.4,paper,Paper |x|,importance_bound,True,0.5105533812727246,0.4600576417786734,21.0,11.03965501174134,0.5256978577019685,10.652266062796116,0.5072507648950532,0.44300545131166774,0.41428571428571426
smol360,test_medium_code,6,0.4,paper,Paper |x|,error_oracle,True,0.5105533812727246,0.4600576417786734,21.0,10.963140007993399,0.5220542860949238,9.093555521219969,0.4330264533914271,0.4330264533914271,0.38095238095238093
smol360,test_medium_code,6,0.4,cell1_x2,Cell-1 X²,importance_bound,True,0.5105533812727246,0.4600576417786734,21.0,6.762017990173279,0.322000856674918,10.274595513939857,0.48926645304475513,0.454633881293592,0.46904761904761894
smol360,test_medium_code,6,0.4,cell1_x2,Cell-1 X²,error_oracle,True,0.5105533812727246,0.4600576417786734,21.0,6.8342439924716345,0.32544019011769687,9.158919468522072,0.43613902231057483,0.43613902231057483,0.47142857142857136
smol360,test_medium_code,6,0.4,shifted8_x2,Shifted-8 X²,importance_bound,True,0.5105533812727246,0.4600576417786734,21.0,7.171445485732674,0.3414974040825083,10.37368531525135,0.49398501501196906,0.4604669617755072,0.4642857142857142
smol360,test_medium_code,6,0.4,shifted8_x2,Shifted-8 X²,error_oracle,True,0.5105533812727246,0.4600576417786734,21.0,7.083519490899026,0.3373104519475727,9.619711801409721,0.4580815143528439,0.4580815143528439,0.419047619047619
smol360,test_medium_code,6,0.4,adaptive8_x2,Adaptive-8 X²,importance_bound,True,0.5105533812727246,0.4600576417786734,21.0,7.503961490608573,0.3573314995527892,9.88965342193842,0.47093587723516284,0.42508840064207715,0.49047619047619034
smol360,test_medium_code,6,0.4,adaptive8_x2,Adaptive-8 X²,error_oracle,True,0.5105533812727246,0.4600576417786734,21.0,7.35252349273467,0.35012016632069853,8.861115112900734,0.42195786251908257,0.42195786251908257,0.42857142857142855
smol360,test_medium_code,7,0.45,paper,Paper |x|,importance_bound,True,0.46277340537025813,0.4325400147409666,21.0,11.283954009361327,0.5373311433029203,9.698744185268879,0.46184496120327995,0.40116914592328523,0.4642857142857143
smol360,test_medium_code,7,0.45,paper,Paper |x|,error_oracle,True,0.46277340537025813,0.4325400147409666,21.0,11.058923506694732,0.5266154050807016,8.730179768055677,0.4157228460978894,0.4157228460978894,0.3999999999999999
smol360,test_medium_code,7,0.45,cell1_x2,Cell-1 X²,importance_bound,True,0.46277340537025813,0.4325400147409666,21.0,6.914628490885555,0.3292680233755026,9.575680211186409,0.4559847719612576,0.42528192663476583,0.5023809523809524
smol360,test_medium_code,7,0.45,cell1_x2,Cell-1 X²,error_oracle,True,0.46277340537025813,0.4325400147409666,21.0,6.890235492966591,0.3281064520460281,8.954039327800274,0.42638282513334635,0.42638282513334635,0.488095238095238
smol360,test_medium_code,7,0.45,shifted8_x2,Shifted-8 X²,importance_bound,True,0.46277340537025813,0.4325400147409666,21.0,7.449124488999188,0.3547202137618661,9.212605893611908,0.43869551874342416,0.41770523006007787,0.5285714285714285
smol360,test_medium_code,7,0.45,shifted8_x2,Shifted-8 X²,error_oracle,True,0.46277340537025813,0.4325400147409666,21.0,7.316000993223965,0.34838099967733166,8.782731860876083,0.4182253267083849,0.4182253267083849,0.4666666666666666
smol360,test_medium_code,7,0.45,adaptive8_x2,Adaptive-8 X²,importance_bound,True,0.46277340537025813,0.4325400147409666,21.0,7.555510489997566,0.3597862138094079,9.667898617684841,0.4603761246516591,0.4163957827147983,0.4999999999999999
smol360,test_medium_code,7,0.45,adaptive8_x2,Adaptive-8 X²,error_oracle,True,0.46277340537025813,0.4325400147409666,21.0,7.35252349273467,0.35012016632069853,8.861115112900734,0.42195786251908257,0.42195786251908257,0.42857142857142855
smol360,test_medium_code,8,0.5,paper,Paper |x|,importance_bound,True,0.4161752462387085,0.40425824090128853,21.0,11.573421005189001,0.551115285961381,8.663822270929813,0.4125629652823721,0.35924853827981723,0.5261904761904762
smol360,test_medium_code,8,0.5,paper,Paper |x|,error_oracle,True,0.4161752462387085,0.40425824090128853,21.0,11.176240006831048,0.5322019050871928,8.349836196750402,0.3976112474643049,0.3976112474643049,0.4261904761904762
smol360,test_medium_code,8,0.5,cell1_x2,Cell-1 X²,importance_bound,True,0.4161752462387085,0.40425824090128853,21.0,7.111497490432859,0.33864273763965996,8.724886178970337,0.4154707704271589,0.3993412721015158,0.5476190476190476
smol360,test_medium_code,8,0.5,cell1_x2,Cell-1 X²,error_oracle,True,0.4161752462387085,0.40425824090128853,21.0,7.026978991176247,0.3346180471988689,8.463125206530094,0.40300596221571877,0.40300596221571877,0.5047619047619047
smol360,test_medium_code,8,0.5,shifted8_x2,Shifted-8 X²,importance_bound,True,0.4161752462387085,0.40425824090128853,21.0,7.660165989999116,0.36476980904757694,8.42199070751667,0.4010471765484129,0.3853764452394985,0.5666666666666667
smol360,test_medium_code,8,0.5,shifted8_x2,Shifted-8 X²,error_oracle,True,0.4161752462387085,0.40425824090128853,21.0,7.480284493763567,0.3562040235125508,8.219019144773483,0.39138186403683256,0.39138186403683256,0.5071428571428571
smol360,test_medium_code,8,0.5,adaptive8_x2,Adaptive-8 X²,importance_bound,True,0.4161752462387085,0.40425824090128853,21.0,7.80195049035883,0.37152145192184904,8.6739956215024,0.4130474105477333,0.37564281267779215,0.5476190476190476
smol360,test_medium_code,8,0.5,adaptive8_x2,Adaptive-8 X²,error_oracle,True,0.4161752462387085,0.40425824090128853,21.0,7.466228992622316,0.355534713934396,8.475229501724243,0.40358235722496394,0.40358235722496394,0.44761904761904764
smol360,test_medium_code,9,0.55,paper,Paper |x|,importance_bound,True,0.36678959358306157,0.3607324847862834,21.0,11.98532200411856,0.570729619243741,7.620631530880928,0.36288721575623467,0.3229071070395765,0.5761904761904761
