case_key,model,model_label,prompt,split,situation,num_tokens,module,layer,projection,shape,n,d,row_size_kib,paper_parameter_source,method,method_label,score_kind,budget_index,budget_fraction,row_budget,selected_rows,selected_fraction,row_match,mask_sha256,importance_retention,abs_importance_retention,weighted_importance_retention,score_median_ms,score_p95_ms,selector_median_ms,selector_p95_ms,selector_total_ms,legacy_total_ms,actual_total_ms,deterministic,fallback_used,error,relative_l2_error,relative_mae,cosine_error,output_norm_ratio,chunks,gather_median_ms,gather_p95_ms,gemm_median_ms,gemm_p95_ms,io_median_ms,upload_median_ms,read_wall_median_ms,read_wall_p95_ms,direct_rate,nonselector_total_ms
smol360|test_short_korean|model.layers.0.mlp.up_proj,smol360,SmolLM2-360M-Instruct,test_short_korean,holdout,short,99,model.layers.0.mlp.up_proj,0,up,960x2560,960,2560,5.0,generic-8KiB,shifted8_x2,Shifted-8 X²,x2,2,0.2,192,192,0.2,True,d0e83a55182568b9b852402862a0982c92e7e07429d0c226fd6693cc8ec78fd0,0.9186762571334839,0.2599411606788635,0.5367228984832764,0.028672000393271446,0.05096320081502199,0.098815,0.1078411,0.12748700039327143,0.3783475000052452,0.40701950039851664,True,False,,0.6747762560844421,0.8283359408378601,0.2618480324745178,0.7519782185554504,3,0.016383999958634377,0.016470400616526604,0.027648000046610832,0.028396800719201566,0.08549999999999999,0.09898950000000001,0.2355005,0.24341734999999998,1.0,0.2795325000052452
smol360|test_short_korean|model.layers.0.mlp.up_proj,smol360,SmolLM2-360M-Instruct,test_short_korean,holdout,short,99,model.layers.0.mlp.up_proj,0,up,960x2560,960,2560,5.0,generic-8KiB,adaptive8_x2,Adaptive-8 X²,x2,2,0.2,192,192,0.2,True,6ae96f8d3381a76e5230daf4cff79dad8cc4762526fe54d18b8e0d59f9802acf,0.9257832765579224,0.2708503007888794,0.5630140900611877,0.028672000393271446,0.05096320081502199,0.120025,0.1272016,0.14869700039327144,0.37816699979925156,0.406839000192523,True,False,,0.6670149564743042,0.8198903799057007,0.25488126277923584,0.7556416392326355,7,0.015424000099301338,0.01634560041129589,0.026623999699950218,0.028265600465238093,0.0717945,0.10018250000000001,0.216094,0.221071,1.0,0.25814199979925156
smol360|test_short_korean|model.layers.0.mlp.up_proj,smol360,SmolLM2-360M-Instruct,test_short_korean,holdout,short,99,model.layers.0.mlp.up_proj,0,up,960x2560,960,2560,5.0,generic-8KiB,paper,Paper |x|,abs,3,0.25,240,240,0.25,True,7715def2fb0ebb20b6236444d755458faf60147565ee652f3274164803553b8d,0.32210811972618103,0.32210811972618103,0.6005315780639648,0.04495999962091446,0.0570272009819746,0.456323,0.49630460000000004,0.5012829996209145,0.7623454991825819,0.8073054988034964,True,False,,0.639022946357727,0.7883018851280212,0.23081064224243164,0.7676650881767273,8,0.016383999958634377,0.016383999958634377,0.030719999223947525,0.030719999223947525,0.09236250000000001,0.118762,0.2589185,0.27069905000000005,1.0,0.3060224991825819
smol360|test_short_korean|model.layers.0.mlp.up_proj,smol360,SmolLM2-360M-Instruct,test_short_korean,holdout,short,99,model.layers.0.mlp.up_proj,0,up,960x2560,960,2560,5.0,generic-8KiB,cell1_x2,Cell-1 X²,x2,3,0.25,240,240,0.25,True,fb8b6acda710baf8fa45bb5e3718655dfc823ddca4d2fb2415b526c9e5be548c,0.9265669584274292,0.3099486827850342,0.5810472965240479,0.028672000393271446,0.05096320081502199,0.082455,0.08953259999999999,0.11112700039327145,0.3591384991825819,0.38781049957585334,True,False,,0.6501108407974243,0.7995482087135315,0.2401130199432373,0.7683846354484558,4,0.016383999958634377,0.016383999958634377,0.030719999223947525,0.031641599535942075,0.07717399999999999,0.1106065,0.2295795,0.23324024999999998,1.0,0.2766834991825819
smol360|test_short_korean|model.layers.0.mlp.up_proj,smol360,SmolLM2-360M-Instruct,test_short_korean,holdout,short,99,model.layers.0.mlp.up_proj,0,up,960x2560,960,2560,5.0,generic-8KiB,shifted8_x2,Shifted-8 X²,x2,3,0.25,240,240,0.25,True,c6731fd05d478a0ef502a399f650805129ee6df6ecab49a1ffc7910056c34e41,0.9267808198928833,0.3103078305721283,0.5823588371276855,0.028672000393271446,0.05096320081502199,0.108543,0.1152246,0.13721500039327145,0.4014655009365678,0.43013750132983924,True,False,,0.6513558626174927,0.8011723756790161,0.24115872383117676,0.7690610885620117,4,0.014336000196635723,0.01617919998243451,0.02969600073993206,0.03125120084732771,0.09787799999999999,0.107927,0.2488905,0.26018415,1.0,0.2929225009365678
smol360|test_short_korean|model.layers.0.mlp.up_proj,smol360,SmolLM2-360M-Instruct,test_short_korean,holdout,short,99,model.layers.0.mlp.up_proj,0,up,960x2560,960,2560,5.0,generic-8KiB,adaptive8_x2,Adaptive-8 X²,x2,3,0.25,240,240,0.25,True,84b229d71be500030a00ff72a2e186911cf3b2f4574604b6e8a4edc50596c225,0.9307189583778381,0.3177987337112427,0.5921847224235535,0.028672000393271446,0.05096320081502199,0.121558,0.12457839999999999,0.15023000039327145,0.4118799988359213,0.44055199922919275,True,False,,0.6468115448951721,0.7980279326438904,0.2373112440109253,0.7703840136528015,7,0.015359999611973763,0.015359999611973763,0.030719999223947525,0.030719999223947525,0.0942415,0.11149300000000001,0.24424200000000001,0.2494044,1.0,0.2903219988359213
smol360|test_short_korean|model.layers.0.mlp.up_proj,smol360,SmolLM2-360M-Instruct,test_short_korean,holdout,short,99,model.layers.0.mlp.up_proj,0,up,960x2560,960,2560,5.0,generic-8KiB,paper,Paper |x|,abs,4,0.3,288,288,0.3,True,8b48849e193c76f6b0d53c9dec7f6c541128de85da0e16ddafeac0373a03f1f0,0.37191763520240784,0.37191763520240784,0.6337416172027588,0.04495999962091446,0.0570272009819746,0.496037,0.4968038,0.5409969996209145,0.7984109995292425,0.843370999150157,True,False,,0.6128743290901184,0.757805347442627,0.20979434251785278,0.783898115158081,9,0.016383999958634377,0.017190399393439294,0.03174399957060814,0.033587200194597246,0.0815775,0.1310095,0.25424599999999997,0.2645429,1.0,0.3023739995292425
smol360|test_short_korean|model.layers.0.mlp.up_proj,smol360,SmolLM2-360M-Instruct,test_short_korean,holdout,short,99,model.layers.0.mlp.up_proj,0,up,960x2560,960,2560,5.0,generic-8KiB,cell1_x2,Cell-1 X²,x2,4,0.3,288,288,0.3,True,f617438838c491c4b5679b7ce8475ed0ae199800a1a6d0651daf1f38144a7977,0.9324749708175659,0.3585145175457001,0.6143552660942078,0.028672000393271446,0.05096320081502199,0.091621,0.0926848,0.12029300039327144,0.3840119990419149,0.41268399943518635,True,False,,0.6276698708534241,0.7737358808517456,0.22152018547058105,0.7789609432220459,4,0.015359999611973763,0.015359999611973763,0.03270399942994118,0.033683200180530545,0.0732375,0.12890600000000002,0.244327,0.258826,1.0,0.2923909990419149
smol360|test_short_korean|model.layers.0.mlp.up_proj,smol360,SmolLM2-360M-Instruct,test_short_korean,holdout,short,99,model.layers.0.mlp.up_proj,0,up,960x2560,960,2560,5.0,generic-8KiB,shifted8_x2,Shifted-8 X²,x2,4,0.3,288,288,0.3,True,f140ca592a7f986f341bc7e67ef65070042dc077a4fb7e3fe07f6142e1b957fb,0.9333057403564453,0.36140182614326477,0.6174767017364502,0.028672000393271446,0.05096320081502199,0.110397,0.1113519,0.13906900039327144,0.46452950008189675,0.4932015004751682,True,False,,0.6245883107185364,0.7706817984580994,0.21902942657470703,0.7860090136528015,4,0.017343999817967415,0.017401600256562233,0.03379200026392937,0.03468480035662651,0.0938955,0.1479565,0.3029965,0.32484445,1.0,0.3541325000818968
smol360|test_short_korean|model.layers.0.mlp.up_proj,smol360,SmolLM2-360M-Instruct,test_short_korean,holdout,short,99,model.layers.0.mlp.up_proj,0,up,960x2560,960,2560,5.0,generic-8KiB,adaptive8_x2,Adaptive-8 X²,x2,4,0.3,288,288,0.3,True,36538d5bf9ff5743e7d227106edb0a1abb675b635a91f344dbbee2c1dac8cec4,0.937523365020752,0.3695868253707886,0.6295326352119446,0.028672000393271446,0.05096320081502199,0.178895,0.1804997,0.20756700039327144,0.49182049987590315,0.5204925002691746,True,False,,0.615720272064209,0.761429488658905,0.2120322585105896,0.790087103843689,8,0.015359999611973763,0.017116799578070642,0.03379200026392937,0.035635200887918474,0.0747545,0.135679,0.2637735,0.27660435,1.0,0.3129254998759031
smol360|test_short_korean|model.layers.0.mlp.up_proj,smol360,SmolLM2-360M-Instruct,test_short_korean,holdout,short,99,model.layers.0.mlp.up_proj,0,up,960x2560,960,2560,5.0,generic-8KiB,paper,Paper |x|,abs,5,0.35,336,336,0.35,True,70ee3bdc9a47c41caf956379659bf0ad4bed74ec05b1cd31c8975a331f932454,0.42096272110939026,0.42096272110939026,0.6657424569129944,0.04495999962091446,0.0570272009819746,0.514142,0.5609293999999999,0.5591019996209144,0.865798000634551,0.9107580002554655,True,False,,0.585993230342865,0.7273138165473938,0.18967419862747192,0.8063411116600037,9,0.016383999958634377,0.01733440048992634,0.03776000067591667,0.03787520155310631,0.09593000000000002,0.152621,0.297512,0.3149369,1.0,0.35165600063455105
smol360|test_short_korean|model.layers.0.mlp.up_proj,smol360,SmolLM2-360M-Instruct,test_short_korean,holdout,short,99,model.layers.0.mlp.up_proj,0,up,960x2560,960,2560,5.0,generic-8KiB,cell1_x2,Cell-1 X²,x2,5,0.35,336,336,0.35,True,c2126d7db6e1315be64f1be978fca24e6b7d872d628d52728c5abe2b71247016,0.9383202791213989,0.4061836004257202,0.6464832425117493,0.028672000393271446,0.05096320081502199,0.090719,0.09587689999999999,0.11939100039327144,0.46966500135988,0.49833700175315143,True,False,,0.600649893283844,0.7421925067901611,0.20048081874847412,0.7962011098861694,4,0.015296000055968761,0.016275199968367814,0.03686400130391121,0.037641600519418714,0.0919265,0.1659755,0.326786,0.3310196,1.0,0.37894600135988
smol360|test_short_korean|model.layers.0.mlp.up_proj,smol360,SmolLM2-360M-Instruct,test_short_korean,holdout,short,99,model.layers.0.mlp.up_proj,0,up,960x2560,960,2560,5.0,generic-8KiB,shifted8_x2,Shifted-8 X²,x2,5,0.35,336,336,0.35,True,b618a976ceebb7c3015b21fb5dcf8bac4a7481b5f2a341db7b5f5e591bd34062,0.9395422339439392,0.41109293699264526,0.6516431570053101,0.028672000393271446,0.05096320081502199,0.109514,0.14643019999999998,0.13818600039327145,0.426643499617219,0.4553155000104904,True,False,,0.5956647992134094,0.7375746965408325,0.19676655530929565,0.8038133978843689,4,0.01740800030529499,0.023859200812876225,0.04198399931192398,0.042732798308134076,0.07203,0.14342850000000001,0.2577375,0.27211455,1.0,0.317129499617219
smol360|test_short_korean|model.layers.0.mlp.up_proj,smol360,SmolLM2-360M-Instruct,test_short_korean,holdout,short,99,model.layers.0.mlp.up_proj,0,up,960x2560,960,2560,5.0,generic-8KiB,adaptive8_x2,Adaptive-8 X²,x2,5,0.35,336,336,0.35,True,4d516a25ac0e48ae548f9d0ddd4d43ed59724402cc2744e4ec8d305b1ceb9a0c,0.9427005648612976,0.41761377453804016,0.6600881814956665,0.028672000393271446,0.05096320081502199,0.120886,0.12497919999999998,0.14955800039327144,0.42081449985456465,0.4494865002478361,True,False,,0.589439332485199,0.7308574914932251,0.19218724966049194,0.8073348999023438,9,0.015135999768972397,0.015337599627673625,0.03670400008559227,0.036848001182079315,0.06787199999999999,0.14228600000000002,0.2480885,0.25769645,1.0,0.29992849985456466
