method,method_label,score_kind,budget_index,budget_fraction,cases,actual_total_ms,score_median_ms,selector_median_ms,read_wall_median_ms,gather_median_ms,gemm_median_ms,relative_l2_error,cosine_error,importance_retention,abs_importance_retention,selected_fraction,chunks,fallback_rate
cell1_x2,Cell-1 X²,x2,4,0.3,63,0.3679607139134284,0.030865269757452417,0.09331796825396825,0.19568960317460318,0.017063110992903682,0.03102476173450072,0.5896009326217666,0.20621256317411146,0.6000179620016188,0.35974459610288106,0.3,2.619047619047619,0.0
cell1_x2,Cell-1 X²,x2,5,0.35,63,0.3942543017861133,0.030865269757452417,0.09254266666666666,0.21932484126984125,0.01750958724213492,0.03401193685001794,0.5383555380597947,0.17113660819946772,0.6561579396800389,0.4168619215488434,0.35,2.8095238095238093,0.0
cell1_x2,Cell-1 X²,x2,6,0.4,63,0.4033872146311071,0.030865269757452417,0.09228919047619047,0.22908608730158728,0.01698996830317703,0.03415669879269975,0.515722894479358,0.15458120523937163,0.6854579566963135,0.46481635835435653,0.4,3.0317460317460316,0.0
cell1_x2,Cell-1 X²,x2,7,0.45,63,0.40557976152519104,0.030865269757452417,0.09528861904761905,0.22900149206349205,0.016230095133540116,0.03419428552308721,0.4670659452676773,0.12910293019007119,0.7308729016591632,0.5140118717201172,0.45,3.0634920634920637,0.0
cell1_x2,Cell-1 X²,x2,8,0.5,63,0.42122724598822137,0.030865269757452417,0.09388971428571428,0.24466223015873015,0.016068571409772258,0.035741460376552125,0.43430176637475454,0.11158820561000275,0.7607178820504082,0.561569230897086,0.5,3.2222222222222223,0.0
cell1_x2,Cell-1 X²,x2,9,0.55,63,0.43611833337161837,0.030865269757452417,0.0961534126984127,0.25522485714285714,0.01669942856662799,0.03717536520626805,0.4062325389139236,0.09819272964719737,0.7861435678270128,0.6058488800412133,0.55,3.238095238095238,0.0
cell1_x2,Cell-1 X²,x2,10,0.6,63,0.4576369921170927,0.030865269757452417,0.09614234920634922,0.2758905793650793,0.01644088892591373,0.038297904862297866,0.3638204455020882,0.08112495759176826,0.8317811621559991,0.6574170163699559,0.6,3.2857142857142856,0.0
cell1_x2,Cell-1 X²,x2,11,0.65,63,0.4753546348985216,0.030865269757452417,0.09798020634920636,0.28883906349206345,0.016870603098400945,0.04079949220139824,0.3380971023487666,0.06974417822701585,0.8525960587319874,0.7007814248402914,0.65,3.1904761904761907,0.0
cell1_x2,Cell-1 X²,x2,12,0.7,63,0.4834964520670109,0.030865269757452417,0.0960404126984127,0.2985163571428571,0.016392634900671096,0.04168177756761742,0.30788891295355464,0.05815400017632374,0.8778486687039572,0.7458698938763331,0.7,3.0,0.0
cell1_x2,Cell-1 X²,x2,13,0.75,63,0.5143904760017121,0.030865269757452417,0.09487458730158731,0.32736807936507933,0.017347047622832932,0.043935491954759896,0.27580263997827253,0.04719804771362785,0.8994079799879164,0.7907198260700892,0.75,2.7777777777777777,0.0
cell1_x2,Cell-1 X²,x2,14,0.8,63,0.503433872916723,0.030865269757452417,0.0910173492063492,0.31834465079365076,0.0172109205926221,0.04599568256664839,0.2520061002245971,0.03891646483587835,0.9166892265516614,0.8312424705142066,0.8,2.5555555555555554,0.0
cell1_x2,Cell-1 X²,x2,15,0.85,63,0.5413959125592586,0.030865269757452417,0.09735517460317461,0.34235794444444445,0.016967111001057227,0.05385041275312971,0.21928932411330085,0.029890821093604625,0.9356164979556251,0.873536591492002,0.85,2.253968253968254,0.0
cell1_x2,Cell-1 X²,x2,16,0.9,63,0.5566646115297845,0.030865269757452417,0.09406638095238094,0.35993359523809526,0.01701333333871189,0.0547860322431439,0.1828552581192482,0.021273769083477157,0.954885462919871,0.9156286215025281,0.9,1.8888888888888888,0.0
cell1_x2,Cell-1 X²,x2,17,0.95,63,0.5632867460812415,0.030865269757452417,0.09109131746031746,0.36838336507936503,0.016877206323283954,0.05606958746082249,0.13366253626725028,0.012184917926788278,0.9769136215013171,0.9562383909074087,0.95,1.380952380952381,0.0
paper,Paper |x|,abs,0,0.1,63,0.534203643167175,0.032414984401492805,0.3069573015873016,0.1578058333333333,0.015874539708925564,0.02115098413612156,0.7186366213219506,0.33217722839779323,0.17017339962342426,0.17017339962342426,0.1,2.6984126984126986,0.0
