objective,paper_budget_index,paper_budget_fraction,method,method_label,workloads,mean_time_ms,mean_error,mean_loss,mean_selected_fraction,target_mean_error,target_mean_importance_loss
error_oracle,3,0.25,cell1_x2,Cell-1 X²,3,0.3044514601695509,0.5535325474209256,0.5535325474209256,0.3253968253968254,0.5675096947049337,0.6615539065429142
error_oracle,3,0.25,paper,Paper |x|,3,0.5110802464218177,0.5665278419379204,0.5665278419379204,0.25952380952380955,0.5675096947049337,0.6615539065429142
error_oracle,3,0.25,shifted8_x2,Shifted-8 X²,3,0.3211432459690154,0.5554702933582049,0.5554702933582049,0.3206349206349206,0.5675096947049337,0.6615539065429142
error_oracle,4,0.3,adaptive8_x2,Adaptive-8 X²,3,0.3334762062675763,0.522945513682706,0.522945513682706,0.33174603174603173,0.5425127713926255,0.6116404079255604
error_oracle,4,0.3,cell1_x2,Cell-1 X²,3,0.30806192842864516,0.5345273833899271,0.5345273833899271,0.34761904761904755,0.5425127713926255,0.6116404079255604
error_oracle,4,0.3,paper,Paper |x|,3,0.5158201829585527,0.5279308074405269,0.5279308074405269,0.3047619047619048,0.5425127713926255,0.6116404079255604
error_oracle,4,0.3,shifted8_x2,Shifted-8 X²,3,0.32472961104438514,0.5383263541355966,0.5383263541355966,0.3357142857142857,0.5425127713926255,0.6116404079255604
error_oracle,5,0.35,adaptive8_x2,Adaptive-8 X²,3,0.34017500788991883,0.4919446419392313,0.4919446419392313,0.3595238095238095,0.5017601192470581,0.5579518131793492
error_oracle,5,0.35,cell1_x2,Cell-1 X²,3,0.3179597221440597,0.4908112274512412,0.4908112274512412,0.4063492063492063,0.5017601192470581,0.5579518131793492
error_oracle,5,0.35,paper,Paper |x|,3,0.5210986432708737,0.492805031083879,0.492805031083879,0.34126984126984133,0.5017601192470581,0.5579518131793492
error_oracle,5,0.35,shifted8_x2,Shifted-8 X²,3,0.33496569833073725,0.4926993585531674,0.4926993585531674,0.38730158730158726,0.5017601192470581,0.5579518131793492
error_oracle,6,0.4,adaptive8_x2,Adaptive-8 X²,3,0.35252428564920213,0.4430026160109611,0.4430026160109611,0.4166666666666667,0.46813680444444933,0.5102717327693153
error_oracle,6,0.4,cell1_x2,Cell-1 X²,3,0.328173865056194,0.4532881446537518,0.4532881446537518,0.4531746031746032,0.46813680444444933,0.5102717327693153
error_oracle,6,0.4,paper,Paper |x|,3,0.5315632067164912,0.44974931885325714,0.44974931885325714,0.3825396825396825,0.46813680444444933,0.5102717327693153
error_oracle,6,0.4,shifted8_x2,Shifted-8 X²,3,0.34466631737021697,0.459211529602134,0.459211529602134,0.42777777777777776,0.46813680444444933,0.5102717327693153
error_oracle,7,0.45,adaptive8_x2,Adaptive-8 X²,3,0.35632214276462976,0.43163643718238864,0.43163643718238864,0.43015873015873013,0.44033708789991954,0.46274930569860667
error_oracle,7,0.45,cell1_x2,Cell-1 X²,3,0.33680142856821177,0.42646827737963394,0.42646827737963394,0.496031746031746,0.44033708789991954,0.46274930569860667
error_oracle,7,0.45,paper,Paper |x|,3,0.5401410241499808,0.42240093837654785,0.42240093837654785,0.4150793650793651,0.44033708789991954,0.46274930569860667
error_oracle,7,0.45,shifted8_x2,Shifted-8 X²,3,0.35776697618616,0.41729255931244963,0.41729255931244963,0.48253968253968244,0.44033708789991954,0.46274930569860667
