model,prompt,situation,method,method_label,budget_index,budget_fraction,logit_relative_l2_error,logit_cosine_error,dense_to_sparse_kl,top1_agreement,dense_nll,sparse_nll,nll_delta,projection_calls,selected_fraction_mean,fallback_calls
qwen05,test_medium_code,medium,cell32,Cell-32,6,0.4,3.8913166522979736,0.7077133655548096,16.599937438964844,0.05128205195069313,4.315040588378906,20.607681274414062,16.292640686035156,168,0.39962909505907634,0
qwen05,test_medium_code,medium,cell32,Cell-32,7,0.45,1.7079660892486572,0.672200620174408,11.129494667053223,0.08974359184503555,4.315040588378906,15.017709732055664,10.702669143676758,168,0.4498145475295381,0
qwen05,test_medium_code,medium,cell32,Cell-32,8,0.5,2.1167585849761963,0.6899548172950745,10.950265884399414,0.012820512987673283,4.315040588378906,14.684383392333984,10.369342803955078,168,0.5,0
qwen05,test_medium_code,medium,cell32,Cell-32,9,0.55,1.4312808513641357,0.7211893796920776,10.190402030944824,0.012820512987673283,4.315040588378906,13.206315994262695,8.891275405883789,168,0.550185452470462,0
qwen05,test_medium_code,medium,cell32,Cell-32,10,0.6,1.6721750497817993,0.7196120023727417,10.057199478149414,0.06410256773233414,4.315040588378906,12.922632217407227,8.60759162902832,168,0.6003709049409238,0
qwen05,test_medium_code,medium,cell32,Cell-32,11,0.65,1.0150684118270874,0.6548255681991577,7.114826202392578,0.03846153989434242,4.315040588378906,10.424273490905762,6.1092329025268555,168,0.6496290950590762,0
qwen05,test_medium_code,medium,cell32,Cell-32,12,0.7,1.2283235788345337,0.6711643934249878,9.83626651763916,0.0,4.315040588378906,12.996166229248047,8.68112564086914,168,0.6998145475295381,0
qwen05,test_medium_code,medium,cell32,Cell-32,13,0.75,1.2424432039260864,0.677621066570282,8.307209968566895,0.025641025975346565,4.315040588378906,11.545372009277344,7.2303314208984375,168,0.75,0
qwen05,test_medium_code,medium,cell32,Cell-32,14,0.8,1.2277685403823853,0.6867215633392334,8.686102867126465,0.012820512987673283,4.315040588378906,12.344917297363281,8.029876708984375,168,0.8001854524704617,0
qwen05,test_medium_code,medium,cell32,Cell-32,15,0.85,0.899945080280304,0.46247637271881104,3.4917643070220947,0.24358974397182465,4.315040588378906,7.136282920837402,2.821242332458496,168,0.8503709049409238,0
qwen05,test_medium_code,medium,cell32,Cell-32,16,0.9,0.6842761039733887,0.25962692499160767,1.6633026599884033,0.44871795177459717,4.315040588378906,5.203693389892578,0.8886528015136719,168,0.8996290950590762,0
qwen05,test_medium_code,medium,cell32,Cell-32,17,0.95,0.9543936848640442,0.49804872274398804,3.677650213241577,0.1538461595773697,4.315040588378906,7.330163955688477,3.0151233673095703,168,0.9498145475295383,0
qwen05,test_long_structured,long,paper,Paper,0,0.1,1.5024561882019043,1.104760766029358,16.24008560180664,0.0,4.793145656585693,18.91166114807129,14.118515014648438,168,0.09144233351235231,0
qwen05,test_long_structured,long,paper,Paper,1,0.15,1.4312968254089355,0.787122368812561,7.130382061004639,0.0,4.793145656585693,10.502151489257812,5.709005832672119,168,0.14696059344790546,0
qwen05,test_long_structured,long,paper,Paper,2,0.2,1.541935682296753,0.7949637174606323,7.764083385467529,0.0535714291036129,4.793145656585693,10.790521621704102,5.997375965118408,168,0.1927698711063373,0
qwen05,test_long_structured,long,paper,Paper,3,0.25,1.9336113929748535,0.7679527997970581,8.256869316101074,0.0,4.793145656585693,11.67029094696045,6.877145290374756,168,0.2498825187969925,0
qwen05,test_long_structured,long,paper,Paper,4,0.3,1.5050164461135864,0.6695248484611511,8.368683815002441,0.0476190485060215,4.793145656585693,11.989161491394043,7.19601583480835,168,0.29569179645542426,0
qwen05,test_long_structured,long,paper,Paper,5,0.35,1.9725761413574219,0.683661937713623,10.808501243591309,0.0535714291036129,4.793145656585693,14.361827850341797,9.568681716918945,168,0.3413248523093448,0
qwen05,test_long_structured,long,paper,Paper,6,0.4,1.9588427543640137,0.6577751636505127,13.532735824584961,0.0535714291036129,4.793145656585693,16.900142669677734,12.106996536254883,168,0.39701933404940926,0
qwen05,test_long_structured,long,paper,Paper,7,0.45,1.8700793981552124,0.74072265625,11.055743217468262,0.0535714291036129,4.793145656585693,14.913477897644043,10.120332717895508,168,0.4426523899033297,0
qwen05,test_long_structured,long,paper,Paper,8,0.5,2.768023729324341,0.757213294506073,10.011316299438477,0.02380952425301075,4.793145656585693,13.951589584350586,9.158443450927734,168,0.49994125939849626,0
qwen05,test_long_structured,long,paper,Paper,9,0.55,1.2587478160858154,0.637954592704773,8.776755332946777,0.0,4.793145656585693,12.13294506072998,7.339799404144287,168,0.5455743152524167,0
qwen05,test_long_structured,long,paper,Paper,10,0.6,1.8705958127975464,0.7592302560806274,10.892255783081055,0.0,4.793145656585693,14.619902610778809,9.826757431030273,168,0.5913835929108485,0
qwen05,test_long_structured,long,paper,Paper,11,0.65,1.5110303163528442,0.72919762134552,10.102519989013672,0.02976190485060215,4.793145656585693,13.737386703491211,8.94424057006836,168,0.6470780746509129,0
qwen05,test_long_structured,long,paper,Paper,12,0.7,1.1400070190429688,0.5959841012954712,7.152904987335205,0.0595238097012043,4.793145656585693,10.670722961425781,5.877577304840088,168,0.6927111305048335,0
qwen05,test_long_structured,long,paper,Paper,13,0.75,1.0031322240829468,0.5147687196731567,6.059399604797363,0.0892857164144516,4.793145656585693,9.74209213256836,4.948946475982666,168,0.75,0
qwen05,test_long_structured,long,paper,Paper,14,0.8,0.9826467633247375,0.5100147128105164,4.249685287475586,0.196428582072258,4.793145656585693,8.043769836425781,3.250624179840088,168,0.7956330558539206,0
qwen05,test_long_structured,long,paper,Paper,15,0.85,1.0963501930236816,0.5862202644348145,5.704165458679199,0.0714285746216774,4.793145656585693,9.274237632751465,4.4810919761657715,168,0.8414423335123524,0
qwen05,test_long_structured,long,paper,Paper,16,0.9,0.960634171962738,0.4860321879386902,3.7405996322631836,0.1547619104385376,4.793145656585693,7.434793949127197,2.641648292541504,168,0.8969605934479055,0
qwen05,test_long_structured,long,paper,Paper,17,0.95,0.8737665414810181,0.3946818709373474,3.0761494636535645,0.2202381044626236,4.793145656585693,7.079330921173096,2.2861852645874023,168,0.9427698711063374,0
qwen05,test_long_structured,long,cell1,Cell-1,0,0.1,1.3551480770111084,0.8842878341674805,14.5220308303833,0.0,4.793145656585693,17.524991989135742,12.73184585571289,168,0.10037090494092374,0
qwen05,test_long_structured,long,cell1,Cell-1,1,0.15,1.2502965927124023,0.8654303550720215,10.142999649047852,0.0,4.793145656585693,13.314409255981445,8.521263122558594,168,0.14962909505907623,0
qwen05,test_long_structured,long,cell1,Cell-1,2,0.2,3.599392890930176,0.7746105194091797,15.114041328430176,0.0535714291036129,4.793145656585693,18.648653030395508,13.855506896972656,168,0.19981454752953817,0
qwen05,test_long_structured,long,cell1,Cell-1,3,0.25,3.592799186706543,0.7758346796035767,17.04250144958496,0.02380952425301075,4.793145656585693,20.74460792541504,15.951461791992188,168,0.25,0
qwen05,test_long_structured,long,cell1,Cell-1,4,0.3,2.5795793533325195,0.8017780780792236,14.815539360046387,0.02380952425301075,4.793145656585693,18.365800857543945,13.572654724121094,168,0.3001854524704619,0
qwen05,test_long_structured,long,cell1,Cell-1,5,0.35,1.7696404457092285,0.8452548980712891,11.92269229888916,0.0,4.793145656585693,15.64965534210205,10.856510162353516,168,0.35037090494092366,0
qwen05,test_long_structured,long,cell1,Cell-1,6,0.4,2.657721757888794,0.8074879050254822,16.437795639038086,0.02380952425301075,4.793145656585693,19.875930786132812,15.082784652709961,168,0.39962909505907634,0
qwen05,test_long_structured,long,cell1,Cell-1,7,0.45,2.4530446529388428,0.758764386177063,13.932441711425781,0.02380952425301075,4.793145656585693,17.413869857788086,12.620723724365234,168,0.4498145475295381,0
qwen05,test_long_structured,long,cell1,Cell-1,8,0.5,1.604999303817749,0.744324803352356,8.72883415222168,0.01785714365541935,4.793145656585693,12.322531700134277,7.529386043548584,168,0.5,0
qwen05,test_long_structured,long,cell1,Cell-1,9,0.55,2.726491928100586,0.7688485383987427,13.65722942352295,0.02380952425301075,4.793145656585693,17.304222106933594,12.511075973510742,168,0.550185452470462,0
qwen05,test_long_structured,long,cell1,Cell-1,10,0.6,2.3658156394958496,0.8039151430130005,15.701138496398926,0.0,4.793145656585693,19.13751792907715,14.344371795654297,168,0.6003709049409238,0
qwen05,test_long_structured,long,cell1,Cell-1,11,0.65,2.372326135635376,0.7844768762588501,10.690282821655273,0.0357142873108387,4.793145656585693,14.42480754852295,9.631662368774414,168,0.6496290950590762,0
qwen05,test_long_structured,long,cell1,Cell-1,12,0.7,1.227717638015747,0.6836532950401306,8.148093223571777,0.02380952425301075,4.793145656585693,11.679884910583496,6.886739253997803,168,0.6998145475295381,0
qwen05,test_long_structured,long,cell1,Cell-1,13,0.75,1.6230061054229736,0.7376575469970703,8.590422630310059,0.011904762126505375,4.793145656585693,12.1583890914917,7.365243434906006,168,0.75,0
qwen05,test_long_structured,long,cell1,Cell-1,14,0.8,1.1535673141479492,0.6639848351478577,6.394690990447998,0.0476190485060215,4.793145656585693,9.906837463378906,5.113691806793213,168,0.8001854524704617,0
qwen05,test_long_structured,long,cell1,Cell-1,15,0.85,1.6911537647247314,0.742194652557373,8.34618091583252,0.02976190485060215,4.793145656585693,11.591306686401367,6.798161029815674,168,0.8503709049409238,0
qwen05,test_long_structured,long,cell1,Cell-1,16,0.9,1.0319219827651978,0.5569635629653931,5.346854209899902,0.0595238097012043,4.793145656585693,9.263948440551758,4.4708027839660645,168,0.8996290950590762,0
qwen05,test_long_structured,long,cell1,Cell-1,17,0.95,0.43510305881500244,0.09820294380187988,0.6141238808631897,0.6190476417541504,4.793145656585693,5.092967987060547,0.2998223304748535,168,0.9498145475295383,0
qwen05,test_long_structured,long,cell2,Cell-2,0,0.1,2.1665098667144775,0.7825104594230652,9.569149017333984,0.0476190485060215,4.793145656585693,13.092562675476074,8.299417495727539,168,0.10037090494092374,0
qwen05,test_long_structured,long,cell2,Cell-2,1,0.15,2.626404047012329,0.7604278922080994,10.751011848449707,0.02380952425301075,4.793145656585693,14.416679382324219,9.623533248901367,168,0.14962909505907623,0
qwen05,test_long_structured,long,cell2,Cell-2,2,0.2,2.2658519744873047,0.7949974536895752,7.873779296875,0.0,4.793145656585693,11.351003646850586,6.557857990264893,168,0.19981454752953817,0
qwen05,test_long_structured,long,cell2,Cell-2,3,0.25,1.505659818649292,0.8815740942955017,10.718718528747559,0.0,4.793145656585693,14.081682205200195,9.288536071777344,168,0.25,0
qwen05,test_long_structured,long,cell2,Cell-2,4,0.3,3.8590049743652344,0.7813504934310913,15.4164400100708,0.0476190485060215,4.793145656585693,18.81816864013672,14.025022506713867,168,0.3001854524704619,0
qwen05,test_long_structured,long,cell2,Cell-2,5,0.35,2.246802568435669,0.7970634698867798,9.725081443786621,0.02380952425301075,4.793145656585693,13.090063095092773,8.296916961669922,168,0.35037090494092366,0
qwen05,test_long_structured,long,cell2,Cell-2,6,0.4,2.2289700508117676,0.7895772457122803,9.325584411621094,0.011904762126505375,4.793145656585693,12.827528953552246,8.034383773803711,168,0.39962909505907634,0
qwen05,test_long_structured,long,cell2,Cell-2,7,0.45,2.602931022644043,0.753831148147583,13.547174453735352,0.0535714291036129,4.793145656585693,17.488975524902344,12.695829391479492,168,0.4498145475295381,0
qwen05,test_long_structured,long,cell2,Cell-2,8,0.5,2.6679508686065674,0.8045784831047058,15.073114395141602,0.02976190485060215,4.793145656585693,18.414716720581055,13.621570587158203,168,0.5,0
qwen05,test_long_structured,long,cell2,Cell-2,9,0.55,2.0189926624298096,0.7755866050720215,13.475848197937012,0.0,4.793145656585693,16.915403366088867,12.122257232666016,168,0.550185452470462,0
qwen05,test_long_structured,long,cell2,Cell-2,10,0.6,2.120584011077881,0.7643717527389526,13.064382553100586,0.02380952425301075,4.793145656585693,16.496103286743164,11.702957153320312,168,0.6003709049409238,0
qwen05,test_long_structured,long,cell2,Cell-2,11,0.65,1.3693071603775024,0.6635472774505615,8.230660438537598,0.0595238097012043,4.793145656585693,11.898222923278809,7.105077266693115,168,0.6496290950590762,0
qwen05,test_long_structured,long,cell2,Cell-2,12,0.7,1.1237496137619019,0.6338965892791748,6.986630439758301,0.02380952425301075,4.793145656585693,10.660848617553711,5.867702960968018,168,0.6998145475295381,0
qwen05,test_long_structured,long,cell2,Cell-2,13,0.75,1.0954147577285767,0.6296483278274536,6.457738399505615,0.02976190485060215,4.793145656585693,9.816171646118164,5.023025989532471,168,0.75,0
qwen05,test_long_structured,long,cell2,Cell-2,14,0.8,1.1001946926116943,0.614234447479248,6.364619255065918,0.0892857164144516,4.793145656585693,10.143820762634277,5.350675106048584,168,0.8001854524704617,0
qwen05,test_long_structured,long,cell2,Cell-2,15,0.85,1.1028521060943604,0.6640468835830688,5.613186836242676,0.0416666679084301,4.793145656585693,9.101808547973633,4.3086628913879395,168,0.8503709049409238,0
qwen05,test_long_structured,long,cell2,Cell-2,16,0.9,1.0603421926498413,0.5813087224960327,4.468120098114014,0.065476194024086,4.793145656585693,8.299386024475098,3.5062403678894043,168,0.8996290950590762,0
qwen05,test_long_structured,long,cell2,Cell-2,17,0.95,0.4362064003944397,0.0981677770614624,0.5883839130401611,0.6428571343421936,4.793145656585693,5.133447170257568,0.340301513671875,168,0.9498145475295383,0
qwen05,test_long_structured,long,cell4,Cell-4,0,0.1,2.3072991371154785,0.7938987612724304,9.5883150100708,0.02380952425301075,4.793145656585693,13.43056869506836,8.637422561645508,168,0.10037090494092374,0
qwen05,test_long_structured,long,cell4,Cell-4,1,0.15,1.2396987676620483,0.9670925140380859,10.848352432250977,0.0,4.793145656585693,13.90202808380127,9.108882904052734,168,0.14962909505907623,0
qwen05,test_long_structured,long,cell4,Cell-4,2,0.2,1.5866671800613403,0.7891281247138977,9.680370330810547,0.0416666679084301,4.793145656585693,13.002359390258789,8.209213256835938,168,0.19981454752953817,0
qwen05,test_long_structured,long,cell4,Cell-4,3,0.25,2.2194271087646484,0.8244970440864563,8.018410682678223,0.0,4.793145656585693,11.447798728942871,6.654653072357178,168,0.25,0
qwen05,test_long_structured,long,cell4,Cell-4,4,0.3,2.2045810222625732,0.7731586694717407,7.956088066101074,0.0535714291036129,4.793145656585693,11.507426261901855,6.714280605316162,168,0.3001854524704619,0
qwen05,test_long_structured,long,cell4,Cell-4,5,0.35,2.0690627098083496,0.6759505867958069,10.885746002197266,0.0535714291036129,4.793145656585693,14.67055606842041,9.877410888671875,168,0.35037090494092366,0
qwen05,test_long_structured,long,cell4,Cell-4,6,0.4,1.8867276906967163,0.7210283279418945,10.614714622497559,0.0833333358168602,4.793145656585693,14.077143669128418,9.283998489379883,168,0.39962909505907634,0
qwen05,test_long_structured,long,cell4,Cell-4,7,0.45,2.582472085952759,0.8021827936172485,9.77472972869873,0.02380952425301075,4.793145656585693,13.336091041564941,8.542945861816406,168,0.4498145475295381,0
qwen05,test_long_structured,long,cell4,Cell-4,8,0.5,2.5813980102539062,0.7452031373977661,13.670015335083008,0.01785714365541935,4.793145656585693,17.45821189880371,12.66506576538086,168,0.5,0
qwen05,test_long_structured,long,cell4,Cell-4,9,0.55,1.3904098272323608,0.7404991984367371,8.831951141357422,0.0476190485060215,4.793145656585693,12.231675148010254,7.4385294914245605,168,0.550185452470462,0
qwen05,test_long_structured,long,cell4,Cell-4,10,0.6,1.8384342193603516,0.7114063501358032,9.321745872497559,0.0357142873108387,4.793145656585693,12.777113914489746,7.983968257904053,168,0.6003709049409238,0
qwen05,test_long_structured,long,cell4,Cell-4,11,0.65,1.868768334388733,0.7900884747505188,10.61474895477295,0.02976190485060215,4.793145656585693,14.186655044555664,9.393508911132812,168,0.6496290950590762,0
qwen05,test_long_structured,long,cell4,Cell-4,12,0.7,1.3606681823730469,0.6614671945571899,7.933239459991455,0.0416666679084301,4.793145656585693,11.397037506103516,6.603891849517822,168,0.6998145475295381,0
qwen05,test_long_structured,long,cell4,Cell-4,13,0.75,1.191931962966919,0.6217856407165527,6.797040939331055,0.0773809552192688,4.793145656585693,10.401068687438965,5.6079230308532715,168,0.75,0
qwen05,test_long_structured,long,cell4,Cell-4,14,0.8,1.37654709815979,0.7057080268859863,7.963113307952881,0.011904762126505375,4.793145656585693,11.523538589477539,6.730392932891846,168,0.8001854524704617,0
qwen05,test_long_structured,long,cell4,Cell-4,15,0.85,1.040420413017273,0.5864937901496887,6.708849906921387,0.0773809552192688,4.793145656585693,10.15262222290039,5.359476566314697,168,0.8503709049409238,0
qwen05,test_long_structured,long,cell4,Cell-4,16,0.9,0.9764537215232849,0.5448871850967407,4.789325714111328,0.0892857164144516,4.793145656585693,8.35383415222168,3.5606884956359863,168,0.8996290950590762,0
qwen05,test_long_structured,long,cell4,Cell-4,17,0.95,0.9334262609481812,0.4429563879966736,3.525310754776001,0.1428571492433548,4.793145656585693,7.4323577880859375,2.639212131500244,168,0.9498145475295383,0
qwen05,test_long_structured,long,cell8,Cell-8,0,0.1,1.3056520223617554,0.8698908090591431,10.903426170349121,0.0,4.793145656585693,14.029083251953125,9.235937118530273,168,0.10037090494092374,0
qwen05,test_long_structured,long,cell8,Cell-8,1,0.15,1.7899633646011353,0.785314679145813,9.71619987487793,0.0,4.793145656585693,13.346887588500977,8.553741455078125,168,0.14962909505907623,0
qwen05,test_long_structured,long,cell8,Cell-8,2,0.2,1.6387734413146973,0.7909142374992371,8.249564170837402,0.01785714365541935,4.793145656585693,11.631590843200684,6.83844518661499,168,0.19981454752953817,0
qwen05,test_long_structured,long,cell8,Cell-8,3,0.25,1.2540949583053589,0.7378860116004944,10.228728294372559,0.0059523810632526875,4.793145656585693,13.686079025268555,8.892932891845703,168,0.25,0
qwen05,test_long_structured,long,cell8,Cell-8,4,0.3,2.866835594177246,0.7892350554466248,11.555413246154785,0.0,4.793145656585693,14.963261604309082,10.170116424560547,168,0.3001854524704619,0
qwen05,test_long_structured,long,cell8,Cell-8,5,0.35,2.7423360347747803,0.6913904547691345,11.932940483093262,0.02380952425301075,4.793145656585693,15.601338386535645,10.80819320678711,168,0.35037090494092366,0
qwen05,test_long_structured,long,cell8,Cell-8,6,0.4,2.7965469360351562,0.8108792901039124,12.748812675476074,0.01785714365541935,4.793145656585693,16.47653579711914,11.683389663696289,168,0.39962909505907634,0
qwen05,test_long_structured,long,cell8,Cell-8,7,0.45,1.9609125852584839,0.8214841485023499,9.05312728881836,0.011904762126505375,4.793145656585693,12.470840454101562,7.677694797515869,168,0.4498145475295381,0
qwen05,test_long_structured,long,cell8,Cell-8,8,0.5,1.8670296669006348,0.6940922737121582,9.467385292053223,0.0476190485060215,4.793145656585693,13.150811195373535,8.357666015625,168,0.5,0
qwen05,test_long_structured,long,cell8,Cell-8,9,0.55,2.128730058670044,0.7440158128738403,13.535163879394531,0.0595238097012043,4.793145656585693,16.944292068481445,12.151145935058594,168,0.550185452470462,0
qwen05,test_long_structured,long,cell8,Cell-8,10,0.6,1.8914275169372559,0.7527016997337341,9.976640701293945,0.0,4.793145656585693,13.494181632995605,8.70103645324707,168,0.6003709049409238,0
qwen05,test_long_structured,long,cell8,Cell-8,11,0.65,1.5644944906234741,0.7117281556129456,10.033682823181152,0.01785714365541935,4.793145656585693,13.573384284973145,8.78023910522461,168,0.6496290950590762,0
qwen05,test_long_structured,long,cell8,Cell-8,12,0.7,1.1702725887298584,0.5951340794563293,7.56437349319458,0.0357142873108387,4.793145656585693,11.117314338684082,6.324168682098389,168,0.6998145475295381,0
qwen05,test_long_structured,long,cell8,Cell-8,13,0.75,1.3766835927963257,0.7214545607566833,8.535158157348633,0.011904762126505375,4.793145656585693,12.02805233001709,7.2349066734313965,168,0.75,0
qwen05,test_long_structured,long,cell8,Cell-8,14,0.8,1.0603010654449463,0.5473231077194214,6.181702613830566,0.1130952388048172,4.793145656585693,9.785346031188965,4.9922003746032715,168,0.8001854524704617,0
qwen05,test_long_structured,long,cell8,Cell-8,15,0.85,0.9615380167961121,0.493818998336792,4.013601303100586,0.184523805975914,4.793145656585693,7.813337802886963,3.0201921463012695,168,0.8503709049409238,0
qwen05,test_long_structured,long,cell8,Cell-8,16,0.9,1.0819675922393799,0.6128970980644226,4.694779396057129,0.0892857164144516,4.793145656585693,8.272526741027832,3.4793810844421387,168,0.8996290950590762,0
qwen05,test_long_structured,long,cell8,Cell-8,17,0.95,0.9004163146018982,0.4253121614456177,3.4329819679260254,0.190476194024086,4.793145656585693,7.278330326080322,2.485184669494629,168,0.9498145475295383,0
qwen05,test_long_structured,long,cell16,Cell-16,0,0.1,1.911311149597168,0.7918851971626282,9.683581352233887,0.0476190485060215,4.793145656585693,13.359539031982422,8.56639289855957,168,0.10037090494092374,0
qwen05,test_long_structured,long,cell16,Cell-16,1,0.15,1.1988182067871094,0.7906644344329834,8.527957916259766,0.0,4.793145656585693,11.96445083618164,7.171305179595947,168,0.14962909505907623,0
qwen05,test_long_structured,long,cell16,Cell-16,2,0.2,1.4355311393737793,0.7666809558868408,8.578996658325195,0.0,4.793145656585693,11.985549926757812,7.192404270172119,168,0.19981454752953817,0
qwen05,test_long_structured,long,cell16,Cell-16,3,0.25,3.413325786590576,0.745059609413147,13.189541816711426,0.0476190485060215,4.793145656585693,17.23089027404785,12.437744140625,168,0.25,0
qwen05,test_long_structured,long,cell16,Cell-16,4,0.3,2.3280575275421143,0.7920048236846924,12.699819564819336,0.0476190485060215,4.793145656585693,16.2852840423584,11.492137908935547,168,0.3001854524704619,0
qwen05,test_long_structured,long,cell16,Cell-16,5,0.35,1.981903314590454,0.7635000348091125,9.74459171295166,0.0476190485060215,4.793145656585693,13.497701644897461,8.70455551147461,168,0.35037090494092366,0
qwen05,test_long_structured,long,cell16,Cell-16,6,0.4,3.149085283279419,0.7725414037704468,10.686920166015625,0.02380952425301075,4.793145656585693,14.465475082397461,9.67232894897461,168,0.39962909505907634,0
qwen05,test_long_structured,long,cell16,Cell-16,7,0.45,1.6498441696166992,0.6733730435371399,12.396841049194336,0.0535714291036129,4.793145656585693,16.27366828918457,11.480522155761719,168,0.4498145475295381,0
qwen05,test_long_structured,long,cell16,Cell-16,8,0.5,1.7841064929962158,0.7245231866836548,8.28470516204834,0.0476190485060215,4.793145656585693,11.96566104888916,7.172515392303467,168,0.5,0
qwen05,test_long_structured,long,cell16,Cell-16,9,0.55,1.6431870460510254,0.6931347846984863,8.993770599365234,0.0476190485060215,4.793145656585693,12.744721412658691,7.951575756072998,168,0.550185452470462,0
qwen05,test_long_structured,long,cell16,Cell-16,10,0.6,1.2301243543624878,0.7051709890365601,9.633760452270508,0.0595238097012043,4.793145656585693,13.003495216369629,8.210350036621094,168,0.6003709049409238,0
qwen05,test_long_structured,long,cell16,Cell-16,11,0.65,1.688578724861145,0.7285300493240356,8.4885835647583,0.0595238097012043,4.793145656585693,12.13853645324707,7.345390796661377,168,0.6496290950590762,0
qwen05,test_long_structured,long,cell16,Cell-16,12,0.7,1.216863989830017,0.6563533544540405,7.976891040802002,0.0476190485060215,4.793145656585693,11.36679744720459,6.5736517906188965,168,0.6998145475295381,0
qwen05,test_long_structured,long,cell16,Cell-16,13,0.75,1.1289606094360352,0.6302879452705383,6.725008487701416,0.02380952425301075,4.793145656585693,10.409700393676758,5.6165547370910645,168,0.75,0
qwen05,test_long_structured,long,cell16,Cell-16,14,0.8,1.1815309524536133,0.6452358365058899,8.24726676940918,0.011904762126505375,4.793145656585693,11.707587242126465,6.9144415855407715,168,0.8001854524704617,0
qwen05,test_long_structured,long,cell16,Cell-16,15,0.85,0.9460659027099609,0.4583149552345276,3.336597204208374,0.25,4.793145656585693,7.245649337768555,2.4525036811828613,168,0.8503709049409238,0
qwen05,test_long_structured,long,cell16,Cell-16,16,0.9,0.7593040466308594,0.31399428844451904,1.6160029172897339,0.4702380895614624,4.793145656585693,5.742760181427002,0.9496145248413086,168,0.8996290950590762,0
qwen05,test_long_structured,long,cell16,Cell-16,17,0.95,0.4236408770084381,0.0926932692527771,0.5372228026390076,0.636904776096344,4.793145656585693,4.908271789550781,0.11512613296508789,168,0.9498145475295383,0
qwen05,test_long_structured,long,cell32,Cell-32,0,0.1,1.3604941368103027,0.9723237156867981,12.510872840881348,0.0,4.793145656585693,15.43630599975586,10.643159866333008,168,0.10037090494092374,0
qwen05,test_long_structured,long,cell32,Cell-32,1,0.15,1.3161619901657104,1.0017400979995728,12.710310935974121,0.0,4.793145656585693,15.639890670776367,10.846744537353516,168,0.14962909505907623,0
qwen05,test_long_structured,long,cell32,Cell-32,2,0.2,2.081059694290161,0.8318308591842651,8.822957992553711,0.0,4.793145656585693,12.56003475189209,7.7668890953063965,168,0.19981454752953817,0
qwen05,test_long_structured,long,cell32,Cell-32,3,0.25,2.143972635269165,0.7887494564056396,9.268165588378906,0.0535714291036129,4.793145656585693,12.796693801879883,8.003547668457031,168,0.25,0
qwen05,test_long_structured,long,cell32,Cell-32,4,0.3,1.9172266721725464,0.8063609600067139,8.23385238647461,0.01785714365541935,4.793145656585693,11.777962684631348,6.984817028045654,168,0.3001854524704619,0
qwen05,test_long_structured,long,cell32,Cell-32,5,0.35,2.3974428176879883,0.7292971014976501,9.80105209350586,0.0,4.793145656585693,13.299643516540527,8.506498336791992,168,0.35037090494092366,0
qwen05,test_long_structured,long,cell32,Cell-32,6,0.4,1.9523547887802124,0.7124204635620117,11.522724151611328,0.0535714291036129,4.793145656585693,14.917999267578125,10.124853134155273,168,0.39962909505907634,0
qwen05,test_long_structured,long,cell32,Cell-32,7,0.45,2.2522690296173096,0.7707529067993164,12.314361572265625,0.0535714291036129,4.793145656585693,15.852615356445312,11.059469223022461,168,0.4498145475295381,0
qwen05,test_long_structured,long,cell32,Cell-32,8,0.5,2.2765867710113525,0.7303553819656372,15.6770658493042,0.0535714291036129,4.793145656585693,19.666845321655273,14.873699188232422,168,0.5,0
qwen05,test_long_structured,long,cell32,Cell-32,9,0.55,1.795681118965149,0.6959179043769836,10.118501663208008,0.0059523810632526875,4.793145656585693,13.942914962768555,9.149768829345703,168,0.550185452470462,0
qwen05,test_long_structured,long,cell32,Cell-32,10,0.6,1.4628095626831055,0.6845186352729797,9.323336601257324,0.02380952425301075,4.793145656585693,13.00804615020752,8.214900970458984,168,0.6003709049409238,0
qwen05,test_long_structured,long,cell32,Cell-32,11,0.65,2.113816738128662,0.7750409245491028,10.743574142456055,0.01785714365541935,4.793145656585693,13.852462768554688,9.059316635131836,168,0.6496290950590762,0
qwen05,test_long_structured,long,cell32,Cell-32,12,0.7,1.423372745513916,0.6498538255691528,9.45319652557373,0.0595238097012043,4.793145656585693,13.213642120361328,8.420495986938477,168,0.6998145475295381,0
qwen05,test_long_structured,long,cell32,Cell-32,13,0.75,1.2427464723587036,0.7426963448524475,7.686891078948975,0.0357142873108387,4.793145656585693,10.954623222351074,6.161477565765381,168,0.75,0
qwen05,test_long_structured,long,cell32,Cell-32,14,0.8,1.0790702104568481,0.5811632871627808,6.634408473968506,0.0535714291036129,4.793145656585693,10.298256874084473,5.505111217498779,168,0.8001854524704617,0
qwen05,test_long_structured,long,cell32,Cell-32,15,0.85,1.0064135789871216,0.562678873538971,5.57426118850708,0.0773809552192688,4.793145656585693,9.281359672546387,4.488214015960693,168,0.8503709049409238,0
qwen05,test_long_structured,long,cell32,Cell-32,16,0.9,1.1280497312545776,0.6218365430831909,5.141585350036621,0.0892857164144516,4.793145656585693,8.584367752075195,3.791222095489502,168,0.8996290950590762,0
qwen05,test_long_structured,long,cell32,Cell-32,17,0.95,0.9503892064094543,0.45309633016586304,3.3239798545837402,0.2142857164144516,4.793145656585693,7.312333106994629,2.5191874504089355,168,0.9498145475295383,0
smol360,test_short_korean,short,paper,Paper,0,0.1,1.4550331830978394,1.2581766843795776,13.3734712600708,0.0,2.2992043495178223,14.83187198638916,12.53266716003418,224,0.1,0
