error_ceiling,method,method_label,actual_total_ms,legacy_total_ms,score_median_ms,selector_median_ms,read_wall_median_ms,gather_median_ms,gemm_median_ms,selector_total_ms,io_median_ms,upload_median_ms,selected_fraction,chunks,row_match_rate
0.42,cell1_x2,Cell-1 X²,0.6852123124065967,0.651760291231715,0.03345202117488179,0.10044307900783299,0.4740410235229089,0.01580414527783229,0.06147204342314068,0.1338951001827148,0.1354524059963329,0.29648202292366255,0.5370685501111039,6.762275906427494,1.0
0.42,wcell1,WCell-1 X²·W²,0.6910498928609516,0.6543946547360501,0.03665523812490161,0.10028962993446804,0.47757971742775107,0.015588347796156664,0.06093695957767412,0.13694486805936967,0.13593638138027672,0.2991332711312641,0.5356436206776668,6.8678394779383485,1.0
0.4,paper,Paper |x|,0.890984573723153,0.8602980974207853,0.030686476302367618,0.31268475022652426,0.47338259730877447,0.016428378167506034,0.05780237171798051,0.3433712265288919,0.13767114131221483,0.29206175157450837,0.5195308408001482,15.731145206683191,0.8365233060508808
0.4,cell1_abs,Cell-1 |x|,0.7256154829466834,0.6949290066443157,0.030686476302367618,0.10162652152149979,0.5081585899763861,0.015865660486998844,0.06927823465943088,0.13231299782386743,0.14461881945748525,0.320807567791746,0.5766905371376341,6.754085229670685,1.0
0.4,cell1_x2,Cell-1 X²,0.7168154572788448,0.683363436103963,0.03345202117488179,0.10109620049700827,0.4989513058770853,0.015852078754941764,0.06746385097492749,0.13454822167189007,0.1429036159878178,0.31358646720165767,0.5670328786596627,6.692042187716821,1.0
0.4,wcell1,WCell-1 X²·W²,0.7200004011419814,0.6833451630170797,0.03665523812490161,0.10078544608703484,0.5001040121282044,0.015642296012133208,0.06681340878970701,0.13744068421193648,0.14192678188734464,0.31548252533165244,0.5648704396711441,6.799515081358338,1.0
0.35,paper,Paper |x|,0.9777247611559586,0.9470382848535909,0.030686476302367618,0.32312613249930777,0.5391633904728246,0.016262079077978903,0.06848668280347961,0.35381260880167537,0.15696126339900324,0.33792951369842955,0.6033525034948052,17.455851038752698,0.5300523658281938
0.35,cell1_abs,Cell-1 |x|,0.8011587360026272,0.7704722597002595,0.030686476302367618,0.10199424805383776,0.5739389090704541,0.016160103569497868,0.07837899900646968,0.1326807243562054,0.16648890619275641,0.36142144625596734,0.652324322225685,6.267960618944633,1.0
0.35,cell1_x2,Cell-1 X²,0.7857091665974367,0.7522571454225548,0.03345202117488179,0.10187835714707687,0.5566041177726033,0.01609545877245982,0.07767921173041485,0.13533037832195868,0.15775591509176293,0.35527559377328866,0.6419445983833784,6.2519138104942025,1.0
0.35,wcell1,WCell-1 X²·W²,0.7906539857733538,0.7539987476484522,0.03665523812490161,0.10119645945374503,0.5594021221558005,0.016051461796596105,0.0773487042423104,0.13785169757864665,0.1609451698011759,0.3533750540514785,0.6391104415379084,6.368459726165521,1.0
0.3,paper,Paper |x|,1.0626651176644717,1.031978641362104,0.030686476302367618,0.32698261604214063,0.6156882271425855,0.016386056810940405,0.07292174136643723,0.3576690923445083,0.184938166663254,0.38497424533125824,0.6870969307195458,19.00378069257598,0.6468501816236337
