error_ceiling,paper_total_ms,paper_gain_vs_cell1_abs_pct,cell1_abs_total_ms,cell1_abs_gain_vs_cell1_abs_pct,cell1_x2_total_ms,cell1_x2_gain_vs_cell1_abs_pct,wcell1_total_ms,wcell1_gain_vs_cell1_abs_pct
0.5,0.7535148743982137,-24.37602693128743,0.60583610281626,0.0,0.5941006140231524,1.9370732015729302,0.5997625941211095,1.00250029123676
0.45,0.8176720123162496,-25.144432326245088,0.6533826532407138,0.0,0.6390482696747475,2.193872686222866,0.6492270475106102,0.63601408906284
0.42,0.8581069270643079,-23.726043954304377,0.6935540001434393,0.0,0.6852123124065967,1.2027452419158868,0.6910498928609516,0.36105440700648084
0.4,0.890984573723153,-22.790182219502128,0.7256154829466834,0.0,0.7168154572788448,1.2127670749392303,0.7200004011419814,0.7738370992167256
0.35,0.9777247611559586,-22.038831659541735,0.8011587360026272,0.0,0.7857091665974367,1.9284030381140131,0.7906539857733538,1.311194618146059
0.3,1.0626651176644717,-24.533381668477457,0.8533174827721386,0.0,0.8481136210628609,0.6098388717376433,0.8496252801774754,0.43268802868874473
0.25,1.1431611370027206,-24.672026727791764,0.9169347503259031,0.0,0.9224349908660808,-0.5998508114369963,0.9204356276724225,-0.38180223241349254
0.2,1.2339137010846988,-24.30229961297174,0.9926716600791929,0.0,0.9939721903878002,-0.13101313968240658,1.0107560530694835,-1.8217899953795187
0.15,1.3145272765755809,-27.013505577069143,1.0349507877947304,0.0,1.0271776662792897,0.7510619448875989,1.0267257693605392,0.7947255590497257
