n,trial,spatial_mode,cv,paper_budget_fraction,paper_importance_fraction,paper_latency_ms,supported_importance_fraction,supported_latency_ms,supported_saving_pct,supported_strict_win
256,1,random,3.3,0.1,0.2714257825330359,0.016916311254660442,0.5387844351324976,0.026399314606733677,-56.0583404343584,False
256,1,random,3.3,0.15,0.4746358187978076,0.04199539220822142,0.5387844351324976,0.026399314606733677,37.13759243909265,True
256,1,random,3.3,0.2,0.4060327713643794,0.02275200562516705,0.5387844351324976,0.026399314606733677,-16.03071413419559,False
256,1,random,3.3,0.25,0.5333785940712545,0.036750469694574184,0.5387844351324976,0.026399314606733677,28.16604841752198,True
256,1,random,3.3,0.3,0.5819643291694403,0.03966831687982749,0.5961338900913787,0.030532931452509193,23.02942535977348,True
256,1,random,3.3,0.35,0.6322984238945765,0.04404508765770745,0.7951783056273052,0.048147289464151664,-9.313642053170867,False
256,1,random,3.3,0.39999999999999997,0.6624841459268737,0.046962934842960755,0.7951783056273052,0.048147289464151664,-2.521892264934622,False
256,1,random,3.3,0.44999999999999996,0.7033322725453419,0.049880782028214055,0.7951783056273052,0.048147289464151664,3.4752714243370786,True
256,1,random,3.3,0.49999999999999994,0.7294090713641747,0.052798629213467355,0.7951783056273052,0.048147289464151664,8.80958429907357,True
256,1,random,3.3,0.5499999999999999,0.766127532880266,0.05571647639872066,0.7951783056273052,0.048147289464151664,13.585185969769608,True
256,1,random,3.3,0.6,0.8022202783400724,0.05863432358397397,0.8625819783617114,0.056605597072718845,3.4599640402598886,True
256,1,random,3.3,0.65,0.8449770663850169,0.0726327876533811,0.8625819783617114,0.056605597072718845,22.066054599401262,True
256,1,random,3.3,0.7,0.880331980827565,0.07555063483863442,0.8981226583576238,0.06181070944722173,18.186379797812748,True
256,1,random,3.3,0.75,0.9288198791103973,0.0910080225006682,0.9968867456693163,0.0819805198984204,9.919458036989559,True
256,1,random,3.3,0.7999999999999999,0.9296801655656922,0.08284525280176767,0.9968867456693163,0.0819805198984204,1.0437929441973193,True
256,1,random,3.3,0.85,0.9618122833946728,0.09684371687117481,0.9968867456693163,0.0819805198984204,15.347611030384146,True
256,1,random,3.3,0.9,0.9730447059122066,0.11084218094058194,0.9968867456693163,0.0819805198984204,26.03851782529715,True
256,1,random,3.3,0.95,0.9820048899634631,0.10267941124168142,0.9968867456693163,0.0819805198984204,20.158755385284653,True
256,1,local,3.3,0.05,0.25667520361915586,0.013998464069407138,0.32520630138319173,0.012053232612571603,13.896034930623069,True
256,1,local,3.3,0.1,0.40404769576095345,0.027996928138814277,0.5513923632350598,0.02785823819936033,0.4953755596553089,True
256,1,local,3.3,0.15,0.5137787752857551,0.04199539220822142,0.5513923632350598,0.02785823819936033,33.66358370643688,True
256,1,local,3.3,0.2,0.576943298315309,0.04491323939347472,0.7391721323896953,0.043072471929289674,4.098496321003475,True
256,1,local,3.3,0.25,0.6508561401120811,0.058911703462881854,0.7391721323896953,0.043072471929289674,26.886392011346118,True
256,1,local,3.3,0.3,0.6909928549087206,0.07291016753228899,0.7391721323896953,0.043072471929289674,40.92391584450192,True
256,1,local,3.3,0.35,0.7296334166205093,0.07728693831016895,0.7391721323896953,0.043072471929289674,44.26940325099867,True
256,1,local,3.3,0.39999999999999997,0.7464535856322495,0.08020478549542226,0.7475448280298717,0.04380193372560301,45.38738124534597,True
256,1,local,3.3,0.44999999999999996,0.7789188010404955,0.0942032495648294,0.8787440353456906,0.05693091659612527,39.5658675692008,True
256,1,local,3.3,0.49999999999999994,0.8082407881791944,0.08604047986592886,0.8787440353456906,0.05693091659612527,33.83240460206996,True
256,1,local,3.3,0.5499999999999999,0.8441449412509883,0.100038943935336,0.8787440353456906,0.05693091659612527,43.091245912267176,True
256,1,local,3.3,0.6,0.8457739675513011,0.10295679112058931,0.8787440353456906,0.05693091659612527,44.70406859374212,True
256,1,local,3.3,0.65,0.8614151227189942,0.10587463830584261,0.8787440353456906,0.05693091659612527,46.227994251401775,True
256,1,local,3.3,0.7,0.8674873312518909,0.10879248549109591,0.8787440353456906,0.05693091659612527,47.67017562000202,True
256,1,local,3.3,0.75,0.8802327322393755,0.10208863938482203,0.9165846110463888,0.06376262658766031,37.541897931161785,True
256,1,local,3.3,0.7999999999999999,0.8853299982635328,0.10500648657007533,0.9165846110463888,0.06376262658766031,39.27744021307791,True
256,1,local,3.3,0.85,0.8903412932931001,0.10792433375532864,0.9165846110463888,0.06376262658766031,40.91913809520079,True
256,1,local,3.3,0.9,0.8924853208619042,0.12192279782473578,0.9165846110463888,0.06376262658766031,47.70245784605501,True
256,1,local,3.3,0.95,0.8933357198592659,0.11376002812583524,0.9165846110463888,0.06376262658766031,43.9498850007935,True
256,1,hot-cold,3.3,0.05,0.3888961867566282,0.013998464069407138,0.47436992083832674,0.015214233729929348,-8.685021831639418,False
256,1,hot-cold,3.3,0.1,0.5202385327218412,0.016916311254660442,0.5617910910061735,0.018132080915182654,-7.18696672235366,False
256,1,hot-cold,3.3,0.15,0.5872124906015664,0.03091477532406758,0.5901969706703105,0.019591004507809304,36.62899276334887,True
256,1,hot-cold,3.3,0.2,0.6323746804380064,0.033832622509320884,0.7449228782219873,0.028344546063569214,16.22125640493788,True
256,1,hot-cold,3.3,0.25,0.680631046087654,0.036750469694574184,0.7449228782219873,0.028344546063569214,22.872969246012154,True
256,1,hot-cold,3.3,0.3,0.7318150832167818,0.03966831687982749,0.7449228782219873,0.028344546063569214,28.546133808910724,True
256,1,hot-cold,3.3,0.35,0.7977726005966187,0.04404508765770745,0.801524605506909,0.03199185504513584,27.365668349311168,True
256,1,hot-cold,3.3,0.39999999999999997,0.8368137414937348,0.05804355172711459,0.893697616229537,0.04001593480458243,31.058776360356145,True
256,1,hot-cold,3.3,0.44999999999999996,0.8604678703777507,0.06096139891236789,0.893697616229537,0.04001593480458243,34.35856867047063,True
256,1,hot-cold,3.3,0.49999999999999994,0.8808118612777053,0.06387924609762119,0.893697616229537,0.04001593480458243,37.356908152251044,True
256,1,hot-cold,3.3,0.5499999999999999,0.8956863055494727,0.0667970932828745,0.9108097211979572,0.04269062805773129,36.0890931631656,True
256,1,hot-cold,3.3,0.6,0.9110322504152708,0.08079555735228164,0.9138641701665875,0.04317693592194018,46.56025982507703,True
256,1,hot-cold,3.3,0.65,0.9239890351498756,0.0726327876533811,0.935924582491918,0.04879792851096452,32.81556430982868,True
256,1,hot-cold,3.3,0.7,0.931875608750659,0.08663125172278824,0.935924582491918,0.04879792851096452,43.67168020714598,True
256,1,hot-cold,3.3,0.75,0.9415032460624264,0.0910080225006682,0.960433575458901,0.05562963850249955,38.87391795367149,True
256,1,hot-cold,3.3,0.7999999999999999,0.9444272242114102,0.09392586968592151,0.960433575458901,0.05562963850249955,40.77282575235197,True
256,1,hot-cold,3.3,0.85,0.9510936087401116,0.0968437168711748,0.960433575458901,0.05562963850249955,42.55730748490352,True
256,1,hot-cold,3.3,0.9,0.9575797555048674,0.09976156405642811,0.960433575458901,0.05562963850249955,44.237403424194746,True
256,1,hot-cold,3.3,0.95,0.9621263633731869,0.09284301616867197,0.9761948501002,0.06506390468128603,29.920518132369168,True
256,2,random,3.3,0.05,0.28215154158093053,0.025079080953560973,0.40953586100879497,0.024697237082002586,1.5225592686807343,True
256,2,random,3.3,0.1,0.33200305835531957,0.027996928138814277,0.40953586100879497,0.024697237082002586,11.785903940786557,True
256,2,random,3.3,0.15,0.32039180956145447,0.019834158439913745,0.40953586100879497,0.024697237082002586,-24.518704218387754,False
256,2,random,3.3,0.2,0.44447804960745907,0.033832622509320884,0.7256848557455708,0.04866501236769185,-43.84049700635724,False
256,2,random,3.3,0.25,0.41782011598423346,0.025669852810420352,0.7256848557455708,0.04866501236769185,-89.58041063615644,False
256,2,random,3.3,0.3,0.5419063560302381,0.03966831687982749,0.7256848557455708,0.04866501236769185,-22.67980140200867,False
256,2,random,3.3,0.35,0.6520957974247271,0.04404508765770744,0.7256848557455708,0.04866501236769185,-10.489080521050953,False
256,2,random,3.3,0.39999999999999997,0.7161661215814105,0.05804355172711458,0.7256848557455708,0.04866501236769185,16.157762714995304,True
256,2,random,3.3,0.44999999999999996,0.7279796441247305,0.049880782028214055,0.8224490025044987,0.05758155564293813,-15.43835782359686,False
256,2,random,3.3,0.49999999999999994,0.7902496170133877,0.06387924609762119,0.8224490025044987,0.05758155564293813,9.858742611111648,True
256,2,random,3.3,0.5499999999999999,0.8185815140338472,0.07787771016702832,0.8224490025044987,0.05758155564293813,26.061570737711715,True
256,2,random,3.3,0.6,0.8513030582844575,0.08079555735228162,0.9056288944764668,0.06836048086815164,15.390792379723372,True
256,2,random,3.3,0.65,0.8625341514943787,0.0726327876533811,0.9056288944764668,0.06836048086815164,5.882063628918955,True
256,2,random,3.3,0.7,0.8908660485148384,0.08663125172278824,0.9056288944764668,0.06836048086815164,21.09027688195171,True
256,2,random,3.3,0.75,0.9367133617918378,0.10208863938482203,0.9714750676423911,0.07812511882835607,23.473249032280396,True
256,2,random,3.3,0.7999999999999999,0.9488333674278588,0.0939258696859215,0.9714750676423911,0.07812511882835607,16.82257604896449,True
256,2,random,3.3,0.85,0.9500079984928684,0.08576309998702096,0.9714750676423911,0.07812511882835607,8.905906106263405,True
256,2,random,3.3,0.9,0.9730977906751721,0.08868094717227427,0.9952168109283346,0.0819771010660004,7.55951116901219,True
256,2,random,3.3,0.95,0.991880544510401,0.09159879435752757,0.9952168109283346,0.0819771010660004,10.504170233913634,True
256,2,local,3.3,0.05,0.40294422415155123,0.013998464069407138,0.658076833680578,0.028483236003023164,-103.47400873265578,False
256,2,local,3.3,0.1,0.6065239476023346,0.027996928138814277,0.658076833680578,0.028483236003023164,-1.7370043663278878,False
256,2,local,3.3,0.15,0.7100286735488925,0.04199539220822142,0.7810327708442011,0.0362641618303653,13.647283848283998,True
256,2,local,3.3,0.2,0.7369852933002989,0.04491323939347472,0.7810327708442011,0.0362641618303653,19.25730069776711,True
256,2,local,3.3,0.25,0.7651888999115938,0.04783108657872802,0.7810327708442011,0.0362641618303653,24.182860093140533,True
256,2,local,3.3,0.3,0.8267749030180476,0.06182955064813516,0.855436830652362,0.04185670226876747,32.303078657373504,True
256,2,local,3.3,0.35,0.8578514741423933,0.06620632142601511,0.8583682832150533,0.042099856200871914,36.41112314642329,True
256,2,local,3.3,0.39999999999999997,0.9036118759149622,0.06912416861126841,0.9139019938819501,0.047496650417338804,31.287925234306478,True
256,2,local,3.3,0.44999999999999996,0.9363194108875976,0.08312263268067555,0.9430830117918688,0.051725804221622394,37.77169640387525,True
256,2,local,3.3,0.49999999999999994,0.9501127419244934,0.0971210967500827,0.9507158628342178,0.053027082315248115,45.40106723495896,True
256,2,local,3.3,0.5499999999999999,0.9559435308512354,0.11111956081948983,0.9654984377446426,0.055954958025905985,49.64436719039682,True
256,2,local,3.3,0.6,0.957564207839574,0.1029567911205893,0.9654984377446426,0.055954958025905985,45.65199884642082,True
256,2,local,3.3,0.65,0.961736235223429,0.09479402142168877,0.9654984377446426,0.055954958025905985,40.9720600659067,True
256,2,local,3.3,0.7,0.9679244315168363,0.10879248549109591,0.9824120267954627,0.060834750877002436,44.081844805373585,True
256,2,local,3.3,0.75,0.9722897242585496,0.10208863938482203,0.9824120267954627,0.060834750877002436,40.4098720057513,True
256,2,local,3.3,0.7999999999999999,0.9766044212313445,0.11608710345422917,0.9824120267954627,0.060834750877002436,47.595599281199775,True
256,2,local,3.3,0.85,0.9787678791305237,0.11900495063948247,0.9824120267954627,0.060834750877002436,48.880487282165895,True
256,2,local,3.3,0.9,0.9801345655701871,0.12192279782473578,0.9824120267954627,0.060834750877002436,50.10387559802187,True
256,2,local,3.3,0.95,0.9801345655701871,0.12192279782473578,0.9824120267954627,0.060834750877002436,50.10387559802187,True
256,2,hot-cold,3.3,0.05,0.2283512087149303,0.013998464069407138,0.5386299318782787,0.01788892698307821,-27.792069861246137,False
256,2,hot-cold,3.3,0.1,0.4961810108108187,0.016916311254660442,0.5386299318782787,0.01788892698307821,-5.749573377882911,False
256,2,hot-cold,3.3,0.15,0.5871185207825946,0.03091477532406758,0.6252732092342675,0.020806774168331515,32.69634357609853,True
256,2,hot-cold,3.3,0.2,0.6783149017325324,0.04491323939347472,0.7074271486242472,0.02396777528568926,46.63538945451472,True
256,2,hot-cold,3.3,0.25,0.6866212891135768,0.036750469694574184,0.7074271486242472,0.02396777528568926,34.78239738190925,True
256,2,hot-cold,3.3,0.3,0.7236807194003277,0.03966831687982749,0.7605133096992093,0.02761508426725589,30.385036625289807,True
256,2,hot-cold,3.3,0.35,0.8235586492390027,0.05512570454186128,0.8511767463722146,0.03393708650197138,38.43691108528095,True
256,2,hot-cold,3.3,0.39999999999999997,0.8737605714407642,0.06912416861126842,0.9143405447099276,0.04001593480458243,42.110067132063634,True
256,2,hot-cold,3.3,0.44999999999999996,0.8900853501589164,0.07204201579652172,0.9143405447099276,0.04001593480458243,44.45472636745064,True
256,2,hot-cold,3.3,0.49999999999999994,0.909322651544182,0.08604047986592886,0.9143405447099276,0.04001593480458243,53.491734510387914,True
256,2,hot-cold,3.3,0.5499999999999999,0.9150400220181094,0.07787771016702832,0.9165649428684399,0.04025908873668687,48.304734884550236,True
256,2,hot-cold,3.3,0.6,0.9304437292579807,0.08079555735228164,0.9569898090333715,0.05009920660459024,37.99262206194132,True
256,2,hot-cold,3.3,0.65,0.9394236640657876,0.09479402142168877,0.9569898090333715,0.05009920660459024,47.14940261714903,True
256,2,hot-cold,3.3,0.7,0.9442347257020849,0.09771186860694207,0.9569898090333715,0.05009920660459024,48.72761383151886,True
256,2,hot-cold,3.3,0.75,0.9533610439918897,0.10208863938482203,0.9569898090333715,0.05009920660459024,50.92577694591284,True
256,2,hot-cold,3.3,0.7999999999999999,0.9582951982403425,0.10500648657007533,0.9617150378275906,0.05140048469821596,51.050181396256676,True
256,2,hot-cold,3.3,0.85,0.9623458693669944,0.11900495063948247,0.9714001181102386,0.05562963850249955,53.254349332889674,True
256,2,hot-cold,3.3,0.9,0.9646834753301885,0.11084218094058194,0.9714001181102386,0.05562963850249955,49.811851381451646,True
256,2,hot-cold,3.3,0.95,0.9659095847848213,0.11376002812583524,0.9714001181102386,0.05562963850249955,51.09913436293719,True
512,0,random,3.3,0.05,0.25654688098074924,0.027996928138814277,0.26902375012098867,0.020806774168331515,25.681938871409614,True
512,0,random,3.3,0.1,0.3665072181556227,0.04491323939347472,0.41895935289825526,0.038557011211955775,14.152237218592646,True
512,0,random,3.3,0.15,0.39465766237693034,0.050748933763981326,0.41895935289825526,0.038557011211955775,24.023997447368394,True
512,0,random,3.3,0.2,0.4616225730970489,0.05804355172711459,0.6850158773952983,0.08280046639523028,-42.65230836408429,False
512,0,random,3.3,0.25,0.5327485103123936,0.07495986298177502,0.6850158773952983,0.08280046639523028,-10.459735519209179,False
512,0,random,3.3,0.3,0.5677671909288662,0.08079555735228162,0.6850158773952983,0.08280046639523028,-2.4814595116993132,False
512,0,random,3.3,0.35,0.5893485668111927,0.08663125172278824,0.6850158773952983,0.08280046639523028,4.4219438728833165,True
512,0,random,3.3,0.39999999999999997,0.6669998795852137,0.0939258696859215,0.6850158773952983,0.08280046639523028,11.844876526449443,True
512,0,random,3.3,0.44999999999999996,0.7047071478807052,0.11084218094058194,0.8885274433964475,0.12357431514674821,-11.486722922739556,False
512,0,random,3.3,0.49999999999999994,0.7249698425820781,0.11667787531108854,0.8885274433964475,0.12357431514674821,-5.910666282936905,False
512,0,random,3.3,0.5499999999999999,0.7883365140691692,0.13505311015837565,0.8885274433964475,0.12357431514674821,8.499467356335854,True
512,0,random,3.3,0.6,0.8049930349239742,0.14088880452888225,0.8885274433964475,0.12357431514674821,12.289471431056509,True
512,0,random,3.3,0.65,0.834307637252444,0.12456326513108118,0.8885274433964475,0.12357431514674821,0.7939338963957487,True
512,0,random,3.3,0.7,0.8525122104266851,0.13164318131273217,0.8885274433964475,0.12357431514674821,6.129346074382324,True
512,0,random,3.3,0.75,0.8997614943319849,0.15985481123302872,0.9204854039714186,0.1315983949061948,17.676300205717965,True
512,0,random,3.3,0.7999999999999999,0.9231352410171353,0.17677112248768914,0.9284320244531284,0.13378009461153173,24.32016455580941,True
512,0,random,3.3,0.85,0.944338451383532,0.17152619997404192,0.9585949818669898,0.14346085756422416,16.36213150764434,True
512,0,random,3.3,0.9,0.9646565947402264,0.18844251122870237,0.9788783120782382,0.15159889790739645,19.551646324958405,True
512,0,random,3.3,0.95,0.984725337011783,0.18590073411882618,0.9900211602932775,0.1564786907584929,15.826749420756425,True
512,0,local,3.3,0.05,0.41096753024684446,0.016916311254660442,0.493423434351355,0.01788892698307821,-5.749573377882911,False
512,0,local,3.3,0.1,0.6178139670157954,0.033832622509320884,0.6934494514886544,0.040154624744036374,-18.68611347811946,False
512,0,local,3.3,0.15,0.6874217014893493,0.050748933763981326,0.6934494514886544,0.040154624744036374,20.87592434792036,True
512,0,local,3.3,0.2,0.7245873047792744,0.05804355172711458,0.7921009202874059,0.05498701460240734,5.2659374448297385,True
512,0,local,3.3,0.25,0.7736844259654381,0.07495986298177502,0.7921009202874059,0.05498701460240734,26.64472370263494,True
512,0,local,3.3,0.3,0.7993727286487285,0.0697149404681278,0.8085941986613624,0.059120631448182845,15.19661201573923,True
512,0,local,3.3,0.35,0.8531901522784787,0.09771186860694207,0.9219730134652543,0.094030333678572,3.7677459052384954,True
512,0,local,3.3,0.39999999999999997,0.8317989550434532,0.0939258696859215,0.9219730134652543,0.094030333678572,-0.11121961712978745,False
512,0,local,3.3,0.44999999999999996,0.8705623389516622,0.11084218094058194,0.9219730134652543,0.094030333678572,15.167373214193702,True
512,0,local,3.3,0.49999999999999994,0.8872234992042741,0.11667787531108854,0.9219730134652543,0.094030333678572,19.41031371383245,True
512,0,local,3.3,0.5499999999999999,0.9132986582674614,0.13505311015837565,0.9219730134652543,0.094030333678572,30.37529193640679,True
512,0,local,3.3,0.6,0.9219430334005637,0.14088880452888225,0.9219730134652543,0.094030333678572,33.259186921913475,True
512,0,local,3.3,0.65,0.9353173597506933,0.1578051157835427,0.9387276862516825,0.10059548984539193,36.25334049158696,True
512,0,local,3.3,0.7,0.9429617715384115,0.1636408101540493,0.9519887441819954,0.10764695387642076,34.217537926460196,True
512,0,local,3.3,0.75,0.9591197722929884,0.18227427971685692,0.9633493865710832,0.114941571839554,36.94032311190415,True
512,0,local,3.3,0.7999999999999999,0.9657327959975985,0.18810997408736355,0.9730092443345073,0.12223618980268727,35.018762085461056,True
512,0,local,3.3,0.85,0.9734064946847554,0.205026285342024,0.9736074040268601,0.12272249766689615,40.1430419215902,True
512,0,local,3.3,0.9,0.9754869451413252,0.22194259659668442,0.9950069396750283,0.144609466426242,34.84375300473423,True
512,0,local,3.3,0.95,0.9761728102606557,0.2166976740830372,0.9950069396750283,0.144609466426242,33.2667196183986,True
512,0,hot-cold,3.3,0.05,0.28371764127452137,0.016916311254660442,0.5624695415442557,0.027128776403047006,-60.3705204677706,False
512,0,hot-cold,3.3,0.1,0.44225531270322055,0.02275200562516705,0.5624695415442557,0.027128776403047006,-19.23685696103472,False
512,0,hot-cold,3.3,0.15,0.5927699828266013,0.03966831687982749,0.609501670077997,0.029560315724091426,25.481295781612257,True
512,0,hot-cold,3.3,0.2,0.6811270739660764,0.046962934842960755,0.6894613279791859,0.034909702230389146,25.665416041131984,True
512,0,hot-cold,3.3,0.25,0.7445908893859922,0.06387924609762119,0.7498570371711907,0.041961166261417965,34.31173843646761,True
512,0,hot-cold,3.3,0.3,0.7929660625116595,0.0697149404681278,0.7970616783445792,0.048147289464151664,30.936913750699414,True
512,0,hot-cold,3.3,0.35,0.8230167053550567,0.0755506348386344,0.8669627145805049,0.06213602897062816,17.755781796748593,True
512,0,hot-cold,3.3,0.39999999999999997,0.852327513275219,0.08284525280176766,0.8669627145805049,0.06213602897062816,24.997477985482874,True
512,0,hot-cold,3.3,0.44999999999999996,0.8723777538471448,0.09976156405642811,0.8848738485770623,0.06669050229831817,33.150103520233465,True
512,0,hot-cold,3.3,0.49999999999999994,0.8890027893378709,0.10559725842693472,0.8956136212229374,0.0702690170557889,33.455642596621274,True
512,0,hot-cold,3.3,0.5499999999999999,0.9025802485544956,0.11289187639006798,0.9033062843602859,0.07287157324304035,35.45011778238859,True
512,0,hot-cold,3.3,0.6,0.9148820520052449,0.11872757076057458,0.9407099107976239,0.09043882750698758,23.826599897873713,True
