trace_id,input_index,prompt_sha256,num_tokens,module,projection,module_call_index,activation_cv,shape,shape_index,n,d,row_size_kib,budget_index,row_budget_fraction,nominal_row_budget,effective_row_budget,paper_underfill_rows,track,method,method_label,importance,rows,chunks,two_line_ms,lookup_ms,actual_io_median_ms,actual_io_p95_ms,actual_upload_median_ms,actual_upload_p95_ms,actual_read_wall_median_ms,actual_read_wall_p95_ms,actual_direct_rate,lookup_efficiency,two_line_efficiency,row_match,valid,runtime_median_ms,runtime_p95_ms,deadline_met,valid_and_deadline_met,deterministic,scalarized_calls,outer_iterations,mu_exact_hits,frontier_candidates,eligible_candidates,trim_work_deletions,minimum_overfill,repair_deletions,repair_additions,returned_top_r,fallback_used,error,top_r_importance,top_r_retention,paper_importance,paper_lookup_ms,paper_two_line_ms,paper_lookup_efficiency,paper_two_line_efficiency,paper_runtime_median_ms,importance_gain_pct,lookup_saving_pct,two_line_saving_pct,lookup_efficiency_gain_pct,two_line_efficiency_gain_pct,lookup_saving_abs_ms,selector_overhead_median_ms,mixed_net_saving_ms,mixed_net_win,actual_io_efficiency,paper_actual_read_wall_median_ms,paper_actual_selector_median_ms,paper_actual_io_efficiency,actual_total_median_ms,paper_actual_total_median_ms,actual_io_efficiency_gain_pct,actual_read_saving_ms,actual_read_saving_pct,actual_total_saving_ms,actual_total_win
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,0,0.25,224,224,0,cuda,paper,Paper,0.3190396104764659,224,3,0.0857852371454528,0.0826178676596459,0.280234,0.3490829,0.0487765,0.0646986,0.3923135,0.4613109999999999,1.0,3.861629687548789,3.719050282923617,True,True,0.213494,0.2436150999999999,True,True,True,0,0,0,0,0,0,0,0,0,False,False,,0.579422726878738,0.5506163215155259,0.3190396104764659,0.0826178676596459,0.0857852371454528,3.861629687548789,3.719050282923617,0.213494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.8132261838465051,0.3923135,0.213494,0.8132261838465051,0.6058074999999999,0.6058074999999999,0.0,0.0,0.0,0.0,False
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,0,0.25,224,224,0,cuda,tile8_ceil,Experiment 29 ceil(s/8),0.3018878379371017,224,2,0.0729524028210982,0.0705521088948974,0.282498,0.35553845,0.0488515,0.0679215,0.3817085,0.4434437,1.0,4.278934289360912,4.138147974062262,True,True,0.0916915,0.1235312999999999,True,True,True,1,1,0,42,2,64,144,64,0,False,False,,0.579422726878738,0.5210148375838234,0.3190396104764659,0.0826178676596459,0.0857852371454528,3.861629687548789,3.719050282923617,0.213494,-5.376063653584917,14.604296995965615,14.959257270101078,10.80643758146087,11.268943930738784,0.01206575876474851,-0.1218025,0.1338682587647485,True,0.790885814534132,0.3923135,0.213494,0.8132261838465051,0.4734,0.6058074999999999,-2.747128628680484,0.010604999999999976,2.7031952762267886,0.13240749999999996,True
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,0,0.25,224,224,0,cuda,wave_k1,Wave K=1,0.2763179338362533,224,1,0.0682470302355015,0.0643931683595256,0.2681665,0.39209255,0.054026,0.0682041999999999,0.383066,0.52241195,1.0,4.29110635298283,4.04879059034154,True,True,0.102657,0.16307365,True,True,True,1,1,0,448,1,0,0,0,0,False,False,,0.579422726878738,0.4768848735442877,0.3190396104764659,0.0826178676596459,0.0857852371454528,3.861629687548789,3.719050282923617,0.213494,-13.390712387220638,22.059028895782095,20.444318269138172,11.121642937923838,8.866250314817158,0.0182246993001203,-0.11083699999999999,0.1290616993001203,True,0.7213324435900166,0.3923135,0.213494,0.8132261838465051,0.485723,0.6058074999999999,-11.299899349260667,0.009247499999999964,2.3571709869785185,0.12008449999999993,True
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,0,0.25,224,224,0,cuda,wave_k6,Wave K=6,0.3559827790013514,224,6,0.1242837401185164,0.1207569814486081,0.3110914999999999,0.36963125,0.0585845,0.064779,0.4323535,0.492365,1.0,2.94792710724432,2.864274752770456,True,True,0.131937,0.1985169499999999,True,True,True,1,1,0,448,6,0,0,0,0,False,False,,0.579422726878738,0.6143748984769314,0.3190396104764659,0.0826178676596459,0.0857852371454528,3.861629687548789,3.719050282923617,0.213494,11.579492737504648,-46.16327541407965,-44.87777181030299,-23.66106163028935,-22.98370457850345,-0.03813911378896219,-0.08155699999999999,0.0434178862110378,True,0.8233604654555853,0.3923135,0.213494,0.8132261838465051,0.5642905,0.6058074999999999,1.2461824041554603,-0.04004000000000002,-10.2061234191533,0.041516999999999915,True
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,0,0.25,224,224,0,cuda,wave_k12,Wave K=12,0.3923307607183233,224,12,0.2012807460646438,0.2042186830052181,0.353907,0.4258424999999999,0.05884,0.072255,0.4702395,0.5657782,1.0,1.9211305985569327,1.9491718328206185,True,True,0.132172,0.1658518499999999,True,True,True,1,1,0,448,12,0,0,0,0,False,False,,0.579422726878738,0.6771062689096601,0.3190396104764659,0.0826178676596459,0.0857852371454528,3.861629687548789,3.719050282923617,0.213494,22.9724297031336,-147.18464515027324,-134.63331543090925,-50.250781302222926,-47.58952731103337,-0.12160081534557218,-0.08132199999999998,-0.040278815345572205,False,0.8343211506441363,0.3923135,0.213494,0.8132261838465051,0.6024115,0.6058074999999999,2.5939851933755254,-0.077926,-19.863196142880636,0.0033959999999999546,True
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,0,0.25,224,224,0,cuda,wave_k18,Wave K=18,0.4240952287218533,224,18,0.2782777520107712,0.2721602010863708,0.475865,2.812786649999998,0.081147,0.1787892999999999,0.649259,3.2312096499999976,1.0,1.5582558619115123,1.5239997651894142,True,True,0.174547,0.2153935999999999,True,True,True,1,1,0,448,18,0,0,0,0,False,False,,0.579422726878738,0.7319271561997399,0.3190396104764659,0.0826178676596459,0.0857852371454528,3.861629687548789,3.719050282923617,0.213494,32.928706905231394,-229.42051010995223,-224.3888590515155,-59.64771384123495,-59.02180263098329,-0.18954233342672488,-0.03894699999999998,-0.1505953334267249,False,0.6531988447165973,0.3923135,0.213494,0.8132261838465051,0.823806,0.6058074999999999,-19.678084929950156,-0.25694550000000005,-65.49494218271867,-0.2179985000000001,False
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,0,0.25,224,224,0,cuda,wave_k24,Wave K=24,0.4272861217905301,224,24,0.3552747579568985,0.3316729658652296,0.5524935,0.8295483499999997,0.0890215,0.1209491999999999,0.7692885,1.07677565,1.0,1.2882753970492475,1.2026920354481472,True,True,0.5972075,0.7508465,True,True,True,1,1,0,448,24,0,0,0,0,False,False,,0.579422726878738,0.7374341771028821,0.3190396104764659,0.0826178676596459,0.0857852371454528,3.861629687548789,3.719050282923617,0.213494,33.92886267394972,-301.4542801220623,-314.1444026721216,-66.63907465795887,-67.66131286338275,-0.2490550982055837,0.38371350000000004,-0.6327685982055837,False,0.5554302732856791,0.3923135,0.213494,0.8132261838465051,1.3664960000000002,0.6058074999999999,-31.70039475874581,-0.37697500000000006,-96.09024415422871,-0.7606885000000002,False
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,1,0.5,448,448,0,cuda,paper,Paper,0.5752275267441291,448,4,0.1459048056421965,0.1415852886282285,0.3376065,0.3796376499999999,0.0852645,0.1043638499999999,0.4764159999999999,0.5444162499999999,1.0,4.062763386770701,3.9424851307143656,True,True,0.274273,0.3714711999999999,True,True,True,0,0,0,0,0,0,0,0,0,False,False,,0.7699841090982635,0.7470641535937464,0.5752275267441291,0.1415852886282285,0.1459048056421965,4.062763386770701,3.9424851307143656,0.274273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.2074059786911633,0.4764159999999999,0.274273,1.2074059786911633,0.7506889999999999,0.7506889999999999,0.0,0.0,0.0,0.0,False
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,1,0.5,448,448,0,cuda,tile8_ceil,Experiment 29 ceil(s/8),0.5531305056356359,448,3,0.1364940604710031,0.1287863367190512,0.3360335,0.3923687999999999,0.090554,0.109424,0.4975555,0.5488539499999999,1.0,4.294947117272975,4.052414469369113,True,True,0.055138,0.0777368499999999,True,True,True,1,1,0,42,3,0,144,0,16,False,False,,0.7699841090982635,0.7183661313262852,0.5752275267441291,0.1415852886282285,0.1459048056421965,4.062763386770701,3.9424851307143656,0.274273,-3.8414401399678333,9.03974701975182,6.449921323545327,5.714921308445331,2.7883260179811575,0.012798951909177292,-0.219135,0.2319339519091773,True,1.1116960934722577,0.4764159999999999,0.274273,1.2074059786911633,0.5526935,0.7506889999999999,-7.926901713925238,-0.02113950000000009,-4.4371935451370526,0.1979955,True
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,1,0.5,448,448,0,cuda,wave_k1,Wave K=1,0.5187518418824766,448,1,0.1364940604710031,0.1287863367190512,0.5071935000000001,0.5514597,0.0858055,0.1069457499999999,0.652084,0.72002545,1.0,4.02800370829818,3.800545167257885,True,True,0.0821435,0.1015894999999999,True,True,True,1,1,0,448,1,0,0,0,0,False,False,,0.7699841090982635,0.6737175946267154,0.5752275267441291,0.1415852886282285,0.1459048056421965,4.062763386770701,3.9424851307143656,0.274273,-9.81797327768945,9.03974701975182,6.449921323545327,-0.8555673851375789,-3.6002662977897337,0.012798951909177292,-0.1921295,0.2049284519091773,True,0.7955291678410704,0.4764159999999999,0.274273,1.2074059786911633,0.7342275,0.7506889999999999,-34.112536969261186,-0.1756680000000001,-36.87281703385279,0.016461499999999907,True
