trial,target_cv,spatial_mode,budget_rows,budget_fraction,paper_importance,paper_rows,paper_chunks,paper_aff_ms,paper_runtime_ms,paper_extra_vs_quant_pct,paper_extra_vs_single_pct,quant_beats_paper,target_importance,single_importance,single_overshoot,single_rows,single_chunks,single_aff_ms,single_runtime_ms,quant_importance,quant_overshoot,quant_rows,quant_chunks,quant_aff_ms,quant_solve_ms,single_extra_vs_quant_pct,quant_beats_single,quant_build_ms,quant_single_query_ms,quant_amortized_ms,quant_full_mask
0,1.07,random,608,0.125,0.1623736748706091,606,7,0.2252775985003487,3.391527,17.004016497425557,17.89720364996228,True,0.1623736748706091,0.16239154874282408,1.78738722149685e-05,736,1,0.19107967918323124,1.683746,0.1633510007293503,0.0009773258587411904,697,2,0.19253834632703015,2.04468,-0.7575982507512236,False,45.227753,47.272433,5.275233785714286,False
0,1.07,random,1216,0.25,0.30555652984707804,1212,12,0.42855342537235663,3.006217,20.139410243450474,19.317867527643507,True,0.30555652984707804,0.3056109828677962,5.445302071815927e-05,1423,1,0.359169531145928,1.511174,0.30599444294673794,0.00043791309965990344,1368,2,0.35671344191213866,1.820401,0.688532851642365,True,45.227753,47.048154,5.050954785714286,False
0,1.07,random,1824,0.375,0.4407902745185178,1824,17,0.6332972858859602,3.964116,22.211651505015205,22.151768339693433,True,0.4407902745185178,0.4408679807483187,7.770622980085573e-05,2074,1,0.5184511812590511,1.362676,0.44152490851149817,0.0007346339929803491,2028,2,0.5181971424876551,1.612664,0.049023576273765634,True,45.227753,46.840417,4.843217785714286,False
0,1.07,random,2432,0.5,0.563398260362725,2430,20,0.8145713411296274,4.69917,23.124315754183122,23.261071838053237,True,0.563398260362725,0.5635580929584538,0.00015983259572882602,2656,1,0.6608504444938247,1.144949,0.563586407798453,0.0001881474357280366,2659,1,0.6615844613146226,1.557931,-0.11094831631011104,False,45.227753,46.785684,4.788484785714285,False
0,1.07,random,3040,0.625,0.6894326082532358,3036,26,1.0288480538158058,6.01593,26.277868299178063,26.391736037068302,True,0.6894326082532358,0.6899969255198712,0.0005643172666354168,3282,1,0.8140152877669662,1.104594,0.6896137059417018,0.00018109768846596985,3285,1,0.814749304587764,1.976312,-0.09009112578122203,False,45.227753,47.204065,5.206865785714285,False
0,1.07,random,3648,0.75,0.801917485575597,3648,29,1.2115901427010685,7.411257,26.745286610316544,26.87518313071504,True,0.801917485575597,0.8020009340314199,8.344845582286542e-05,3858,1,0.9549465173601442,0.844698,0.8030531313168563,0.0011356457412592391,3862,1,0.9559252064545413,1.652558,-0.10238134613343997,False,45.227753,46.880311,4.883111785714286,False
0,1.07,random,4256,0.875,0.9090364637375024,4254,29,1.3598615405022245,10.21751,24.841366105341713,24.981733140203666,True,0.9090364637375024,0.9090436693373136,7.205599811266339e-06,4402,1,1.0880482341981457,0.664682,0.9092643901328041,0.00022792639530178072,4407,1,1.089271595566142,1.539296,-0.11231004030363145,False,45.227753,46.767049,4.769849785714285,False
0,1.07,local,608,0.125,0.31525834357969224,606,9,0.24727937012868945,2.811323,2.628547421280958,-21.286168475144784,True,0.31525834357969224,0.31550431033863946,0.00024596675894722475,1239,1,0.31414983280366277,1.202066,0.31550012061714405,0.000241777037451818,715,6,0.24094599050849846,1.714674,30.38184704409195,True,42.887471,44.602145,4.778064785714285,False
0,1.07,local,1216,0.25,0.49843942389518403,1212,17,0.48355785444320853,4.243989,10.308552579003916,-9.215252032403786,True,0.49843942389518403,0.49844187091529313,2.4470201090975863e-06,2132,1,0.5326421731278086,1.033571,0.49910046609619185,0.0006610422010078221,1387,9,0.4383684158097173,1.413091,21.50559983751492,True,42.887471,44.300562,4.476481785714286,False
0,1.07,local,1824,0.375,0.6310824109720455,1824,24,0.7103034865851529,4.724917,19.044337330326023,-0.7819815794778084,True,0.6310824109720455,0.6312146025621299,0.00013219159008437398,2881,1,0.7159017060536599,0.950475,0.6318598539759652,0.0007774430039196867,2034,9,0.5966713768284434,1.540939,19.982578996662337,True,42.887471,44.42841,4.6043297857142855,False
