error_ceiling,method,method_label,actual_total_ms,legacy_total_ms,score_median_ms,selector_median_ms,read_wall_median_ms,gather_median_ms,gemm_median_ms,selector_total_ms,io_median_ms,upload_median_ms,selected_fraction,chunks,row_match_rate
0.5,paper,Paper |x|,0.5942878419691098,0.5644643498505828,0.029823492118526966,0.239154916857914,0.2727115803711259,0.01581427301803507,0.036783579603507664,0.268978408976441,0.09017404167354212,0.1433632306745183,0.37400973285306616,7.9678126860049945,0.2857142857142857
0.5,cell1_abs,Cell-1 |x|,0.4973144141640057,0.4674909220454787,0.029823492118526966,0.09631101564888904,0.3070052111710562,0.015428125146917524,0.048746570078615846,0.12613450776741603,0.10176960511420467,0.1652395541718284,0.44425618601513706,4.94539946698642,1.0
0.5,cell1_x2,Cell-1 X²,0.5028904579590514,0.471441569263149,0.031448888695902254,0.10347893771274456,0.3036500379183237,0.015671147336698495,0.04864144629538218,0.13492782640864687,0.10027509332576333,0.16363653346746315,0.44297293473200716,4.655121479803309,1.0
0.5,wcell1,WCell-1 X²·W²,0.5009815763239215,0.4658658939369953,0.0351156823869262,0.09460392308299685,0.30574781256344036,0.015805433865041196,0.04970872442551674,0.1297196054699231,0.09996047902139671,0.1660851610238239,0.44664675634589235,4.814375575813193,1.0
0.45,paper,Paper |x|,0.638006970996416,0.6081834788778889,0.029823492118526966,0.23875294580149578,0.31062469907187545,0.01567915802716092,0.043126675977356754,0.26857643792002284,0.10116194107208827,0.1688110994826879,0.45180815666742835,9.39986967856035,0.37703859999113626
0.45,cell1_abs,Cell-1 |x|,0.5381107523952068,0.5082872602766797,0.029823492118526966,0.09655105877787638,0.34772451440101054,0.015919651790914653,0.04809203530687803,0.1263745508964034,0.11169147134505268,0.1962939006662828,0.5266260623488155,5.143827092006608,1.0
0.45,cell1_x2,Cell-1 X²,0.5330079467436212,0.5015590580477189,0.031448888695902254,0.09562720717453332,0.3444858426411354,0.01570043714582247,0.04574557108622763,0.12707609587043558,0.10969414460242817,0.19467929265345002,0.5196525464274409,4.924076239032596,1.0
0.45,wcell1,WCell-1 X²·W²,0.5483568155899625,0.5132411332030363,0.0351156823869262,0.09530755381983003,0.35682516021488175,0.015657651218999574,0.045450767949324844,0.13042323620675625,0.11952832685877957,0.19388249627403178,0.5192986386502371,5.046392577074851,1.0
0.42,paper,Paper |x|,0.668480646227035,0.638657154108508,0.029823492118526966,0.24139574787702614,0.3376104496384199,0.01588240510314191,0.04376855148991991,0.27121923999555314,0.10578975011238806,0.19128879076980831,0.5139531587630568,10.229073454594563,0.6816823387300002
0.42,cell1_abs,Cell-1 |x|,0.5706046937416442,0.5407812016231172,0.029823492118526966,0.09660471870620352,0.3766303305105504,0.01577863211657095,0.05176752028979223,0.12642821082473052,0.1202791941574109,0.21575642143045617,0.573953059816987,5.038451921877501,1.0
0.42,cell1_x2,Cell-1 X²,0.569627920852363,0.5381790321564608,0.031448888695902254,0.0953983560857921,0.37523002719406845,0.015597803444218017,0.05195284543238212,0.12684724478169437,0.11826075963365204,0.2169573622386742,0.5714064654375852,4.871202231680659,1.0
0.42,wcell1,WCell-1 X²·W²,0.5732337227163697,0.5381180403294435,0.0351156823869262,0.09538344814217162,0.37432025834544697,0.015595126071879503,0.05281920776994542,0.13049913052909784,0.11986994537243066,0.2137416887866806,0.565547473591256,5.032073558302588,1.0
0.4,paper,Paper |x|,0.6950694531692727,0.6652459610507457,0.029823492118526966,0.2437485460931712,0.3563201382279546,0.015851275079541195,0.049326001650078576,0.27357203821169823,0.107264470449136,0.20899961680412268,0.551415333983216,10.835084485166254,0.2857142857142857
0.4,cell1_abs,Cell-1 |x|,0.5906097375991866,0.5607862454806595,0.029823492118526966,0.09759909704397968,0.39962940966729865,0.015746659842525934,0.047811078926855086,0.12742258916250665,0.1285472146136214,0.22894321850089805,0.6063321551899603,4.841370220114796,1.0
0.4,cell1_x2,Cell-1 X²,0.5823217957283645,0.5508729070324623,0.031448888695902254,0.09600067059562056,0.3921433722894535,0.015397967581170771,0.047330896566217286,0.12744955929152285,0.12208769868224287,0.23040556302793097,0.6048867952898743,4.790471888519807,1.0
0.4,wcell1,WCell-1 X²·W²,0.5897361678040676,0.5546204854171414,0.0351156823869262,0.09473335976570996,0.3969236172671325,0.015472672189713413,0.047490836194585405,0.12984904215263618,0.1261974376336692,0.227620570827602,0.5977250316266142,4.899768014843361,1.0
0.35,paper,Paper |x|,0.7446696723082462,0.7148461801897191,0.029823492118526966,0.24370420885298036,0.4040175352180699,0.016251816637052854,0.05087261948161594,0.27352770097150736,0.11969694133703497,0.24183874911744296,0.637754970461751,11.840921934990657,0.4046575328781494
0.35,cell1_abs,Cell-1 |x|,0.6558686264986182,0.6260451343800911,0.029823492118526966,0.09699057310688905,0.4540290677190809,0.016021386861548106,0.059004106692573,0.12681406522541605,0.1469244867810811,0.25925164509010257,0.679241804945403,4.156165479921888,1.0
0.35,cell1_x2,Cell-1 X²,0.6438432548988708,0.6123943662029686,0.031448888695902254,0.09734000205422119,0.44056431659730744,0.016051416247104697,0.05843863130433514,0.12878889075012345,0.1406622344939794,0.2550472796282084,0.6773950186540457,4.321496360097528,1.0
0.35,wcell1,WCell-1 X²·W²,0.6484983885187613,0.6133827061318351,0.0351156823869262,0.09561834230489046,0.4441776177752864,0.016005143476657185,0.05758160257500095,0.13073402469181666,0.14335770155791683,0.2550484288072463,0.6740298575867983,4.33683508146859,1.0
0.3,paper,Paper |x|,0.8076062112142297,0.7777827190957027,0.029823492118526966,0.2497126765151872,0.4581407887775066,0.01672223518612845,0.05320701861688042,0.27953616863371417,0.13868215270780127,0.27450563923910837,0.7214880680459542,12.746545721355226,0.6445092063968989
0.3,cell1_abs,Cell-1 |x|,0.6723823463188379,0.6425588542003109,0.029823492118526966,0.09701566252057425,0.477417793325331,0.017984212134410173,0.050141186219995304,0.12683915463910123,0.15162820419285108,0.2808102646105463,0.7518688194032265,3.8711563796112207,1.0
0.3,cell1_x2,Cell-1 X²,0.662629984589018,0.6311810958931157,0.031448888695902254,0.09698104239575916,0.4671606441452461,0.016421673179211983,0.05061773617289831,0.12842993109166145,0.1436746800215922,0.2816267242033202,0.753449455238958,3.9755053308679194,1.0
0.3,wcell1,WCell-1 X²·W²,0.6723202411303457,0.6372045587434195,0.0351156823869262,0.09652990550299713,0.4743797569947122,0.016663715395231017,0.049631180850479004,0.13164558788992337,0.14928340721843467,0.280858045722897,0.749702870995288,4.1274540174778815,1.0
0.25,paper,Paper |x|,0.8552780004046543,0.8254545082861273,0.029823492118526966,0.2554018546037407,0.4961484643819509,0.016612463872861364,0.057291725427574124,0.28522534672226774,0.15382187935413472,0.2964573693144615,0.7908389682773286,13.198073393346482,0.3607552446182029
0.25,cell1_abs,Cell-1 |x|,0.7113613632538719,0.6815378711353448,0.029823492118526966,0.09949318865641488,0.5019978746918464,0.016377434282648505,0.06366937350443486,0.12931668077494188,0.15365728887263982,0.30403125769490147,0.8240801900326713,3.231316025602995,1.0
0.25,cell1_x2,Cell-1 X²,0.7246959250687335,0.6932470363728311,0.031448888695902254,0.0969278511858088,0.5155330217536787,0.016682766598708453,0.06410339683463506,0.12837673988171108,0.16097851639666438,0.3064269100187395,0.823557240222632,3.236374303061362,1.0
0.25,wcell1,WCell-1 X²·W²,0.7229546533816337,0.6878389709947075,0.0351156823869262,0.09517520166988187,0.5118841814886236,0.016502811973057925,0.0642767758631439,0.13029088405680808,0.1570376772745363,0.30828091682417286,0.8217813562067716,3.343809814834971,1.0
0.2,paper,Paper |x|,0.8895597908048648,0.8597362986863377,0.029823492118526966,0.259485180465256,0.5235442200067298,0.016850791061109413,0.05985610715324244,0.289308672583783,0.15866718520165726,0.3203358431073642,0.8630411667476984,12.76629712406449,0.3729942615523036
0.2,cell1_abs,Cell-1 |x|,0.7309621899651914,0.7011386978466644,0.029823492118526966,0.09613733942798955,0.5285125864518466,0.016226213288649132,0.060262558678178965,0.12596083154651655,0.15955341752765023,0.32432818062992164,0.8798652744423563,2.680086947579491,1.0
0.2,cell1_x2,Cell-1 X²,0.7352804160200349,0.7038315273241326,0.031448888695902254,0.09640783964662886,0.5287772975300696,0.017283704700164243,0.06136268544726979,0.12785672834253115,0.15832118512486093,0.3255382404184901,0.8799446371641159,2.682327443132777,1.0
0.2,wcell1,WCell-1 X²·W²,0.7437577059670849,0.7086420235801585,0.0351156823869262,0.093468467754227,0.5387653881255161,0.01613671803695739,0.060271449663457946,0.12858415014115324,0.16507789435229983,0.3270091625289633,0.8811617211441057,2.656687273471966,1.0
0.15,paper,Paper |x|,0.932096787948655,0.9022732958301279,0.029823492118526966,0.2669230401756551,0.5553876838696282,0.016697813555606313,0.06326475822923815,0.29674653229418213,0.17011722879013422,0.3385909533926679,0.9136719153519267,12.472582810568603,0.2857142857142857
0.15,cell1_abs,Cell-1 |x|,0.7649469220398715,0.7351234299213445,0.029823492118526966,0.09474469016956229,0.5522239780422139,0.016312971816981353,0.07184178989258673,0.12456818228808926,0.1619307042025427,0.34247655189275844,0.930685804582411,2.022062347336514,1.0
0.15,cell1_x2,Cell-1 X²,0.7714760304882728,0.7400271417923705,0.031448888695902254,0.10040694083088991,0.5502242965412432,0.01711982554145475,0.07227607887878265,0.1318558295267922,0.16153512101005418,0.3410280986493711,0.929705525499503,1.9751651831442552,1.0
0.15,wcell1,WCell-1 X²·W²,0.7676554859774841,0.7325398035905578,0.0351156823869262,0.09233287733746039,0.5520326113091432,0.016273355279237543,0.07190095966471662,0.1274485597243866,0.16402765963355717,0.34044002139476953,0.9310284036078049,1.8962760568168902,1.0
