error_ceiling,paper_total_ms,paper_gain_vs_cell1_abs_pct,cell1_abs_total_ms,cell1_abs_gain_vs_cell1_abs_pct,cell1_x2_total_ms,cell1_x2_gain_vs_cell1_abs_pct,wcell1_total_ms,wcell1_gain_vs_cell1_abs_pct
0.5,0.5942878419691098,-19.49942029492914,0.4973144141640057,0.0,0.5028904579590514,-1.1212310836433637,0.5009815763239215,-0.7373930968963305
0.45,0.638006970996416,-18.5642487455523,0.5381107523952068,0.0,0.5330079467436212,0.9482816741483607,0.5483568155899625,-1.9040807397267325
0.42,0.668480646227035,-17.153022672068403,0.5706046937416442,0.0,0.569627920852363,0.17118206351864984,0.5732337227163697,-0.4607443653304156
0.4,0.6950694531692727,-17.68675809422178,0.5906097375991866,0.0,0.5823217957283645,1.4032856797302933,0.5897361678040676,0.1479098192098945
0.35,0.7446696723082462,-13.539456260272132,0.6558686264986182,0.0,0.6438432548988708,1.8335031001475575,0.6484983885187613,1.1237369317698942
0.3,0.8076062112142297,-20.111156343666085,0.6723823463188379,0.0,0.662629984589018,1.4504190633814429,0.6723202411303457,0.009236588204934155
0.25,0.8552780004046543,-20.23115740957401,0.7113613632538719,0.0,0.7246959250687335,-1.8745130820526061,0.7229546533816337,-1.6297328933823956
0.2,0.8895597908048648,-21.69710048165773,0.7309621899651914,0.0,0.7352804160200349,-0.5907591547312714,0.7437577059670849,-1.7505031282812145
0.15,0.932096787948655,-21.851171773205873,0.7649469220398715,0.0,0.7714760304882728,-0.8535374494991509,0.7676554859774841,-0.35408521291774964
