shape,shape_index,n,d,row_size_kib,paper_start_kib,paper_jump_kib,trial,spatial_mode,budget_index,row_budget_fraction,row_budget,target_importance,track,method,method_label,repetition,runtime_ms
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,host,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,3,0.879605
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,host,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,4,0.878172
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,host,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,5,0.876368
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,host,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,6,0.872711
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,host,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,7,0.869084
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,host,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,8,0.866861
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,host,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,9,0.870166
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,host,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,10,0.868383
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,host,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,11,0.870387
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,host,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,12,0.88763
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,host,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,13,0.878411
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,host,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,14,0.88829
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,host,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,15,0.880757
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,host,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,16,0.870497
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,host,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,17,0.86663
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,host,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,18,0.858855
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,host,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,19,0.87726
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,host,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,20,0.872711
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,host,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,21,0.869615
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,host,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,22,0.862502
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,host,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,23,0.868313
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,host,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,24,0.861971
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,host,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,25,0.878141
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,host,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,26,0.871088
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,host,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,27,0.867071
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,host,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,28,0.863835
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,host,predict_correct_c8_trim256,Predicted-lambda TD-2L(8) + trim 256,29,0.876017
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,cuda,paper,Paper,0,1.484495
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,cuda,paper,Paper,1,0.426127
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,cuda,paper,Paper,2,0.407031
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,cuda,paper,Paper,3,0.372516
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,cuda,paper,Paper,4,0.393295
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,cuda,paper,Paper,5,0.377646
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,cuda,paper,Paper,6,0.372106
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,cuda,paper,Paper,7,0.548595
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,cuda,paper,Paper,8,0.41739
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,cuda,paper,Paper,9,0.425575
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,cuda,paper,Paper,10,0.42844
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,cuda,paper,Paper,11,0.445583
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,cuda,paper,Paper,12,0.408774
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,cuda,paper,Paper,13,0.393095
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,cuda,paper,Paper,14,0.456082
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,cuda,paper,Paper,15,0.376994
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,cuda,paper,Paper,16,0.607406
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,cuda,paper,Paper,17,0.381984
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,cuda,paper,Paper,18,0.383406
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,cuda,paper,Paper,19,0.35291
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,cuda,paper,Paper,20,0.372467
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,cuda,paper,Paper,21,0.352359
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,cuda,paper,Paper,22,0.319627
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,cuda,paper,Paper,23,0.320099
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,cuda,paper,Paper,24,0.312383
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,cuda,paper,Paper,25,0.307455
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,cuda,paper,Paper,26,0.314598
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,cuda,paper,Paper,27,0.315981
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,cuda,paper,Paper,28,0.350816
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,cuda,paper,Paper,29,0.314899
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,cuda,predict_correct_c8,Predicted-lambda TD-2L(8),0,0.745884
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,cuda,predict_correct_c8,Predicted-lambda TD-2L(8),1,0.713514
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,cuda,predict_correct_c8,Predicted-lambda TD-2L(8),2,0.718252
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,cuda,predict_correct_c8,Predicted-lambda TD-2L(8),3,0.70613
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,cuda,predict_correct_c8,Predicted-lambda TD-2L(8),4,0.704277
3584x3584,0,3584,3584,7.0,20.0,20.0,0,random,0,0.25,896,0.601171340397741,cuda,predict_correct_c8,Predicted-lambda TD-2L(8),5,0.705529
