scope,n,spatial_mode,target_cv,budget_fraction,cases,affine_latency_ratio_mean,affine_latency_ratio_median,affine_saving_pct_mean,lookup_latency_ratio_mean,lookup_saving_pct_mean,affine_strict_win_rate,lookup_strict_win_rate,paper_chunks_mean,refined_chunks_mean,refined_row_ratio_mean,post_runtime_ms_mean,total_runtime_ms_mean
N-ordering-CV-budget,4864,local,1.07,0.75,20,0.7814912633356849,0.7700810225318608,21.85087366643152,0.954433724287318,4.556627571268205,1.0,1.0,38.8,10.9,1.0199013157894739,2.28201435,13.499517899999997
N-ordering-CV-budget,4864,local,1.07,0.875,20,0.7377448411555904,0.7279862566068738,26.225515884440973,0.9460999981427758,5.3900001857223945,1.0,1.0,41.1,3.95,1.0157498824635636,2.5098414,15.2705309
N-ordering-CV-budget,4864,local,1.25,0.125,20,0.9728126493338658,0.9895413057351734,2.718735066613417,0.9846279438755587,1.5372056124441313,0.5,0.5,10.2,9.5,1.0042904290429044,0.34156400000000003,3.423908349999999
N-ordering-CV-budget,4864,local,1.25,0.25,20,0.9545497560536729,0.9547423307237456,4.545024394632713,0.98658683768142,1.3413162318579985,0.85,0.65,17.75,15.45,1.009529702970297,0.6517690499999998,4.9608618
N-ordering-CV-budget,4864,local,1.25,0.375,20,0.9188959504857452,0.9171312414175898,8.110404951425476,0.9756516799795862,2.4348320020413654,1.0,0.9,25.2,19.3,1.0137883771929823,1.0221781499999998,6.87047785
N-ordering-CV-budget,4864,local,1.25,0.5,20,0.8822724140670941,0.8805909155401634,11.772758593290574,0.9706888954771736,2.931110452282635,1.0,0.95,31.0,19.75,1.0226954732510287,1.4146736,9.4320333
N-ordering-CV-budget,4864,local,1.25,0.625,20,0.8345888385435588,0.8401142854567567,16.54111614564413,0.9612486650939533,3.8751334906046564,1.0,1.0,35.7,16.7,1.0281126482213438,1.8959188000000005,11.9857286
N-ordering-CV-budget,4864,local,1.25,0.75,20,0.7896173365491377,0.793428124483416,21.03826634508622,0.9577621943720882,4.22378056279117,1.0,0.95,38.5,10.8,1.0305372807017543,2.2635002,13.686819600000002
N-ordering-CV-budget,4864,local,1.25,0.875,20,0.7508514835852933,0.7530206746491628,24.914851641470662,0.9573130628863471,4.2686937113652865,1.0,0.95,40.45,3.95,1.029301833568406,2.4658787,15.294608700000003
N-ordering-CV-budget,4864,local,1.44,0.125,20,0.9690400989041839,0.9627566233888818,3.0959901095815976,0.9855816672571874,1.4418332742812523,0.65,0.5,10.85,10.1,0.9990924092409239,0.3464967,3.3876874500000005
N-ordering-CV-budget,4864,local,1.44,0.25,20,0.9500459745720716,0.9484006088699228,4.995402542792839,0.9819751324594742,1.8024867540525746,0.95,0.85,19.2,16.7,1.0070544554455447,0.6683172500000001,5.259834
N-ordering-CV-budget,4864,local,1.44,0.375,20,0.9120401381657874,0.9120344116449026,8.79598618342126,0.9670527463439195,3.2947253656080497,1.0,1.0,26.5,20.2,1.009813596491228,1.0675369999999997,7.250920150000001
N-ordering-CV-budget,4864,local,1.44,0.5,20,0.8733240733005061,0.871663711229469,12.667592669949405,0.9617345866358672,3.8265413364132668,1.0,1.0,31.65,19.55,1.022530864197531,1.4409482,9.9032804
N-ordering-CV-budget,4864,local,1.44,0.625,20,0.8225845147501161,0.8230280562094755,17.741548524988396,0.9504644072084091,4.953559279159092,1.0,1.0,36.8,16.25,1.0299077733860345,1.9741444000000006,12.28866065
N-ordering-CV-budget,4864,local,1.44,0.75,20,0.7782501582441193,0.7745530381432955,22.174984175588072,0.9453867332683569,5.461326673164319,1.0,1.0,39.75,10.75,1.0266310307017545,2.3828248499999996,14.06573385
N-ordering-CV-budget,4864,local,1.44,0.875,20,0.7449806360678225,0.7397457651154701,25.50193639321775,0.9507586473740133,4.924135262598664,1.0,0.9,41.0,3.8,1.0269511048425013,2.4442687,15.583898100000003
N-ordering-CV-budget,4864,local,2.48,0.125,20,0.9684071299633077,0.9712502951922002,3.1592870036692347,0.9826081161131809,1.739188388681923,0.6,0.5,12.2,11.25,1.0099834983498353,0.35733735,3.862375699999999
N-ordering-CV-budget,4864,local,2.48,0.25,20,0.9313132294598233,0.9316635096466747,6.868677054017674,0.9614894197553951,3.8510580244604844,0.95,0.95,21.35,17.85,1.0058993399339933,0.7244816000000001,6.015104999999999
N-ordering-CV-budget,4864,local,2.48,0.375,20,0.8997027858250419,0.8992263995802032,10.029721417495804,0.9493588246908764,5.064117530912363,1.0,1.0,28.45,21.1,1.0097587719298244,1.06653155,7.7875501
N-ordering-CV-budget,4864,local,2.48,0.5,20,0.8498464720059948,0.8478518438404954,15.015352799400532,0.9356882356876431,6.431176431235707,1.0,1.0,34.95,20.15,1.025946502057613,1.4977185,10.48557095
N-ordering-CV-budget,4864,local,2.48,0.625,20,0.797923854585026,0.7978907230886568,20.2076145414974,0.9243671087247473,7.563289127525275,1.0,1.0,39.95,15.85,1.0338274044795785,1.9486061499999998,12.7450407
N-ordering-CV-budget,4864,local,2.48,0.75,20,0.7611962011525628,0.7599003686485303,23.880379884743725,0.9266097858482798,7.339021415172001,1.0,1.0,42.65,10.15,1.034580592105263,2.2711324999999993,14.248313550000002
N-ordering-CV-budget,4864,local,2.48,0.875,20,0.7380726341480749,0.7363703017932205,26.192736585192524,0.9404515307539792,5.954846924602076,1.0,0.95,43.2,3.5,1.0366243535496005,2.4491483,15.868787350000002
N-ordering-CV-budget,4864,local,3.3,0.125,20,0.9607815731565023,0.9539249612869716,3.9218426843497776,0.9675531808758979,3.2446819124102206,0.7,0.7,13.25,12.25,0.996122112211221,0.3454702,3.8327628
N-ordering-CV-budget,4864,local,3.3,0.25,20,0.9232813131889985,0.9298200964720571,7.671868681100145,0.9541340166497025,4.586598335029732,1.0,1.0,22.75,18.65,1.009818481848185,0.72843,6.024805649999999
N-ordering-CV-budget,4864,local,3.3,0.375,20,0.8761172020097832,0.8737213499299209,12.388279799021689,0.9304903514801234,6.950964851987672,1.0,1.0,30.6,21.2,1.013870614035088,1.0985649,8.00256495
N-ordering-CV-budget,4864,local,3.3,0.5,20,0.8357026004980413,0.8326350315232277,16.42973995019586,0.9164099621851165,8.359003781488374,1.0,1.0,37.5,20.65,1.0329012345679014,1.49047895,10.61315975
N-ordering-CV-budget,4864,local,3.3,0.625,20,0.7884055643667517,0.7840236029897208,21.159443563324828,0.9093347445546497,9.066525544535034,1.0,1.0,41.5,16.25,1.031455862977602,2.0423389999999997,13.09271675
N-ordering-CV-budget,4864,local,3.3,0.75,20,0.7476329202325205,0.7489875077819074,25.236707976747944,0.9067838000887083,9.321619991129168,1.0,1.0,44.75,10.75,1.026672149122807,2.4620799499999992,14.569426149999998
N-ordering-CV-budget,4864,local,3.3,0.875,20,0.7229034005961508,0.7205688010231941,27.70965994038491,0.9205571864967693,7.944281350323061,1.0,1.0,45.4,3.8,1.0284320639398215,2.4998721500000003,15.83850545
N-ordering-CV-budget,4864,local,4.55,0.125,20,0.9480159647519241,0.9543376835066476,5.19840352480759,0.9673753238450926,3.2624676154907477,0.9,0.85,13.95,12.35,1.011056105610561,0.37018995,4.12188675
N-ordering-CV-budget,4864,local,4.55,0.25,20,0.9042549329910413,0.900642782438158,9.57450670089588,0.9390441379528095,6.095586204719043,1.0,1.0,23.9,18.75,1.0099422442244226,0.7423124,6.2339696
N-ordering-CV-budget,4864,local,4.55,0.375,20,0.8664373322952216,0.8577007939458099,13.356266770477845,0.9221483136170863,7.785168638291365,1.0,1.0,32.05,21.15,1.0286184210526317,1.1247232999999999,8.7945913
N-ordering-CV-budget,4864,local,4.55,0.5,20,0.8165712370648031,0.8192904073753028,18.342876293519666,0.9048609971071425,9.513900289285747,1.0,1.0,38.45,19.7,1.0318518518518518,1.5178981,11.08574115
N-ordering-CV-budget,4864,local,4.55,0.625,20,0.7739819873812657,0.7799028009819218,22.601801261873426,0.8940392697548643,10.596073024513583,1.0,1.0,42.5,15.5,1.0291666666666668,2.03492605,13.250629649999999
N-ordering-CV-budget,4864,local,4.55,0.75,20,0.7389838927419212,0.7347458538756751,26.101610725807888,0.8923469050408107,10.765309495918938,1.0,1.0,44.55,10.05,1.0182291666666667,2.3570327,14.508035000000001
N-ordering-CV-budget,4864,local,4.55,0.875,20,0.713981795533843,0.7095637563717652,28.601820446615704,0.9058917639302368,9.410823606976301,1.0,0.95,45.95,3.7,1.0196638457921958,2.4537464,15.7630963
N-ordering-CV-budget,4864,random,1.07,0.125,20,0.9953882501199501,1.0,0.4611749880049915,0.999535148644419,0.04648513555809641,0.1,0.05,6.4,6.3,1.0005775577557756,0.3109593,2.90504405
N-ordering-CV-budget,4864,random,1.07,0.25,20,0.9849097960872013,1.0,1.5090203912798628,1.0023421583715555,-0.23421583715553088,0.45,0.15,11.5,10.9,1.0008663366336634,0.6014438,3.17798115
N-ordering-CV-budget,4864,random,1.07,0.375,20,0.9634608269190356,0.9621009444128252,3.6539173080964593,1.002755637475722,-0.2755637475722461,0.85,0.25,16.4,14.3,1.0003563596491225,0.9411917500000001,3.6962858999999995
N-ordering-CV-budget,4864,random,1.07,0.5,20,0.9332663881095605,0.9326615993883696,6.673361189043928,1.0069078133032057,-0.6907813303205974,1.0,0.15,21.3,15.85,1.0076954732510286,1.2775674000000001,5.330496
N-ordering-CV-budget,4864,random,1.07,0.625,20,0.9015129551771807,0.9001079041160079,9.84870448228193,1.0090423865844997,-0.9042386584499585,1.0,0.15,26.05,15.8,1.0151844532279315,1.6459595500000002,7.5474715
N-ordering-CV-budget,4864,random,1.07,0.75,20,0.8527285948816239,0.852501479003708,14.727140511837609,1.0083799596124001,-0.8379959612399956,1.0,0.15,30.3,11.85,1.0249588815789472,2.0595456499999996,10.08589945
N-ordering-CV-budget,4864,random,1.07,0.875,20,0.8003758382212259,0.8002000545754628,19.962416177877394,1.0033463670433629,-0.33463670433625414,1.0,0.4,32.05,4.0,1.0290197461212975,2.4048099499999998,13.428214149999999
N-ordering-CV-budget,4864,random,1.25,0.125,20,0.9974497618853675,1.0,0.25502381146324027,0.999714637613566,0.028536238643400158,0.05,0.05,6.9,6.85,0.9998349834983499,0.30962074999999994,2.85423195
N-ordering-CV-budget,4864,random,1.25,0.25,20,0.9754713453239565,0.9711577586993385,2.452865467604343,0.9989777570843618,0.10222429156381607,0.6,0.25,12.25,11.3,0.9993811881188119,0.617389,3.3008110999999998
N-ordering-CV-budget,4864,random,1.25,0.375,20,0.9555070947689852,0.9605786458636895,4.4492905231014905,1.0002522397742908,-0.025223977429076894,1.0,0.5,17.65,15.05,1.0000548245614038,1.01208575,4.1692891
N-ordering-CV-budget,4864,random,1.25,0.5,20,0.9304330800000816,0.9344813114641466,6.956691999991835,1.0015214978089888,-0.15214978089887976,1.0,0.5,22.9,17.1,1.008024691358025,1.3542122,6.006357200000001
N-ordering-CV-budget,4864,random,1.25,0.625,20,0.8921811825832526,0.894427267249007,10.781881741674736,1.0052669874854245,-0.5266987485424524,1.0,0.3,27.75,15.95,1.0223649538866932,1.6910254999999998,7.982859299999999
N-ordering-CV-budget,4864,random,1.25,0.75,20,0.843246720083443,0.8368272567398408,15.675327991655703,1.0040589748801516,-0.40589748801513786,1.0,0.25,32.3,11.95,1.0311677631578946,2.21560035,10.897986249999999
N-ordering-CV-budget,4864,random,1.25,0.875,20,0.7848178565500115,0.7803931435694781,21.51821434499886,0.9988505479651171,0.11494520348831913,1.0,0.55,34.65,3.55,1.0342266102491773,2.50393455,13.909569249999999
N-ordering-CV-budget,4864,random,1.44,0.125,20,0.9954918316082109,1.0,0.45081683917890636,0.9993444921839503,0.06555078160498495,0.1,0.05,7.25,7.15,1.0004125412541254,0.32206395,2.8644059500000005
N-ordering-CV-budget,4864,random,1.44,0.25,20,0.9837644952401245,1.0,1.6235504759875503,1.0000468855047384,-0.0046885504738386485,0.45,0.2,12.75,12.1,0.9999587458745873,0.6237998499999999,3.55370675
N-ordering-CV-budget,4864,random,1.44,0.375,20,0.9657407382783036,0.971863665991465,3.4259261721696292,1.0013530094994234,-0.13530094994235242,0.95,0.45,18.3,16.25,1.000685307017544,0.9514900500000001,4.40634015
N-ordering-CV-budget,4864,random,1.44,0.5,20,0.9269730845201906,0.9285286793397891,7.302691547980932,1.0029338289539438,-0.29338289539438733,1.0,0.4,23.8,17.5,1.0112551440329218,1.3233745999999997,6.492082999999999
N-ordering-CV-budget,4864,random,1.44,0.625,20,0.8914617513759306,0.8948909393653199,10.85382486240694,1.0042152470653742,-0.4215247065374322,1.0,0.4,29.0,16.8,1.0252140974967063,1.7429701999999998,8.45193775
N-ordering-CV-budget,4864,random,1.44,0.75,20,0.837081886135357,0.8330849240106297,16.2918113864643,1.006102862569845,-0.6102862569844708,1.0,0.3,33.55,11.8,1.0371984649122807,2.1946636000000006,11.47182595
N-ordering-CV-budget,4864,random,1.44,0.875,20,0.7835800726795378,0.7774834012056566,21.641992732046223,0.9992278480169692,0.07721519830310053,1.0,0.6,35.15,3.35,1.0385754583921014,2.47202605,14.24892055
N-ordering-CV-budget,4864,random,2.48,0.125,20,0.9901551965844592,1.0,0.9844803415540904,0.9935489759542258,0.6451024045774317,0.2,0.2,9.55,9.35,0.9976897689768978,0.33554505,3.19730065
N-ordering-CV-budget,4864,random,2.48,0.25,20,0.9704069871831272,0.9668830214101833,2.959301281687273,0.990352024617901,0.9647975382099029,0.75,0.75,16.3,15.15,0.9948432343234324,0.6598672999999999,4.068005
N-ordering-CV-budget,4864,random,2.48,0.375,20,0.9395782920323732,0.9354727902574036,6.042170796762669,0.986940940406952,1.3059059593047988,1.0,0.85,23.0,18.95,1.0049890350877193,1.02999375,5.4015217
N-ordering-CV-budget,4864,random,2.48,0.5,20,0.9009786302398904,0.9008527670621987,9.902136976010976,0.9863413842603201,1.3658615739679862,1.0,0.9,29.6,19.75,1.0288888888888887,1.3774182499999998,7.7603447
N-ordering-CV-budget,4864,random,2.48,0.625,20,0.8550369544262317,0.8535583968035123,14.49630455737682,0.9865717671163825,1.3428232883617315,1.0,0.85,35.9,17.8,1.045602766798419,1.9154156999999998,10.5436746
N-ordering-CV-budget,4864,random,2.48,0.75,20,0.7943716089821236,0.790505181579745,20.562839101787635,0.9825781137674845,1.7421886232515569,1.0,0.85,40.8,11.05,1.056921600877193,2.3024916999999996,12.936115849999998
N-ordering-CV-budget,4864,random,2.48,0.875,20,0.7339832185560622,0.7335860794428662,26.601678144393787,0.9744584340453795,2.554156595462059,1.0,0.95,44.95,2.35,1.057099200752233,2.48994195,15.1903256
N-ordering-CV-budget,4864,random,3.3,0.125,20,0.9932146746300182,1.0,0.6785325369981754,0.9961153829486868,0.3884617051313216,0.15,0.15,11.0,10.85,0.9985148514851485,0.33546515000000005,3.26949975
N-ordering-CV-budget,4864,random,3.3,0.25,20,0.9625284446000153,0.9622423505258244,3.7471555399984764,0.9820430907259816,1.7956909274018567,0.85,0.85,18.2,16.85,0.9875,0.6760447500000001,4.529034
N-ordering-CV-budget,4864,random,3.3,0.375,20,0.9305186581639704,0.9306597453367508,6.948134183602957,0.9783853348000464,2.1614665199953587,1.0,0.95,25.25,20.15,1.012938596491228,1.0686755,5.90084055
N-ordering-CV-budget,4864,random,3.3,0.5,20,0.8897493875345992,0.8906904974281515,11.025061246540092,0.9774806616345323,2.251933836546769,1.0,0.95,32.35,20.3,1.0463580246913582,1.4406425,8.7279254
N-ordering-CV-budget,4864,random,3.3,0.625,20,0.8372137193287978,0.836521503444493,16.278628067120216,0.9790228414172886,2.0977158582711413,1.0,0.95,38.6,16.8,1.0666831357048747,1.9729509,11.32038705
N-ordering-CV-budget,4864,random,3.3,0.75,20,0.774965786885833,0.7795622129083897,22.5034213114167,0.9779330937079358,2.2066906292064448,1.0,0.9,44.0,9.35,1.0794407894736842,2.34483195,13.386683450000001
N-ordering-CV-budget,4864,random,3.3,0.875,20,0.7272748548729813,0.7279560978408655,27.272514512701882,0.9691526302838065,3.0847369716193405,1.0,0.95,47.05,1.8,1.069358251057828,2.394308400000001,15.102934550000004
N-ordering-CV-budget,4864,random,4.55,0.125,20,0.9715503973998374,0.9624966460966335,2.8449602600162565,0.9754154120382177,2.45845879617822,0.55,0.55,12.25,11.65,0.9894389438943895,0.3514569,3.480988
N-ordering-CV-budget,4864,random,4.55,0.25,20,0.938887381753348,0.9365548688947247,6.111261824665208,0.9675506646839814,3.2449335316018733,1.0,1.0,20.05,17.4,0.9916254125412541,0.7292867500000001,4.7358251000000005
N-ordering-CV-budget,4864,random,4.55,0.375,20,0.9167592668075024,0.9175192514120666,8.324073319249763,0.9623361618371034,3.7663838162896743,1.0,1.0,27.05,20.8,1.0145559210526316,1.0946635,6.25562495
N-ordering-CV-budget,4864,random,4.55,0.5,20,0.8812881307756856,0.8856711326388214,11.871186922431438,0.9688952977209173,3.1104702279082685,1.0,0.95,34.0,21.0,1.0465843621399178,1.4495905000000002,9.088223950000001
N-ordering-CV-budget,4864,random,4.55,0.625,20,0.8242945220189648,0.8209482975034088,17.570547798103505,0.9672650101823127,3.2734989817687308,1.0,0.95,41.0,17.05,1.0717061923583662,1.9520846500000002,11.5937326
N-ordering-CV-budget,4864,random,4.55,0.75,20,0.7655258331876285,0.7635569610889581,23.447416681237158,0.9677529302952312,3.2247069704768805,1.0,0.85,46.3,9.4,1.0856222587719295,2.3241682000000004,13.59265595
N-ordering-CV-budget,4864,random,4.55,0.875,20,0.7215996889916703,0.7250618075117583,27.84003110083297,0.9655402281842266,3.445977181577343,1.0,1.0,49.7,1.5,1.0839562764456983,2.3848426499999995,15.2522005
N-ordering-CV-budget,8960,hot-cold,1.07,0.125,20,0.8710909393665535,0.8756992730155061,12.89090606334467,1.0062389354059846,-0.6238935405984791,1.0,0.25,14.95,7.0,1.0114732142857146,0.67875155,4.931147849999999
N-ordering-CV-budget,8960,hot-cold,1.07,0.25,20,0.8448246148484335,0.8439206135739057,15.517538515156653,0.9981162459434956,0.18837540565045385,1.0,0.65,24.4,7.15,1.0020982142857142,1.27297395,8.311126799999997
N-ordering-CV-budget,8960,hot-cold,1.07,0.375,20,0.8450886549315626,0.8417049966815315,15.491134506843746,0.9913490602001662,0.8650939799833886,1.0,0.95,30.25,6.4,0.9941666666666666,1.91039085,12.3581106
N-ordering-CV-budget,8960,hot-cold,1.07,0.5,20,0.8468763815766905,0.8477475247851765,15.312361842330947,0.9857174450481463,1.4282554951853785,1.0,1.0,35.55,6.0,0.9878571428571428,2.519298,15.655823799999999
N-ordering-CV-budget,8960,hot-cold,1.07,0.625,20,0.8600114991234313,0.8588637988129475,13.998850087656871,0.9844363907480563,1.556360925194364,1.0,1.0,37.6,5.45,0.9856875,3.00784445,18.93042225
N-ordering-CV-budget,8960,hot-cold,1.07,0.75,20,0.8704956228821837,0.8687658288667026,12.950437711781628,0.9844507640123098,1.554923598769015,1.0,1.0,40.0,5.15,0.9860714285714286,3.6807072499999998,23.300948599999998
N-ordering-CV-budget,8960,hot-cold,1.07,0.875,20,0.8764239460886959,0.8792090145228555,12.357605391130422,0.9817622238995511,1.8237776100448997,1.0,1.0,41.4,4.2,0.9834821428571429,4.108948249999999,26.841686650000003
N-ordering-CV-budget,8960,hot-cold,1.25,0.125,20,0.8732122812699881,0.8685704679140824,12.678771873001192,1.003935363633579,-0.3935363633579142,1.0,0.4,15.45,7.55,1.0120089285714287,0.6674244999999999,4.8683346499999995
N-ordering-CV-budget,8960,hot-cold,1.25,0.25,20,0.8362456220166357,0.831423741037171,16.375437798336453,0.9985562919867036,0.14437080132964186,1.0,0.45,24.35,5.65,1.0079464285714284,1.2846161999999999,8.71065445
N-ordering-CV-budget,8960,hot-cold,1.25,0.375,20,0.8347835513929155,0.8317157095678122,16.521644860708456,0.9900045452864811,0.9995454713518829,1.0,0.85,32.45,6.5,0.9947916666666666,1.9639393000000003,12.2446582
N-ordering-CV-budget,8960,hot-cold,1.25,0.5,20,0.8407832350652145,0.8433164255709212,15.921676493478568,0.9851021472299344,1.4897852770065767,1.0,1.0,36.8,5.8,0.9876785714285712,2.5023918000000003,15.71682195
N-ordering-CV-budget,8960,hot-cold,1.25,0.625,20,0.8485132756558068,0.848912843808862,15.148672434419325,0.9804752693399618,1.952473066003828,1.0,1.0,39.9,4.65,0.9850982142857143,3.07885695,19.53454095
N-ordering-CV-budget,8960,hot-cold,1.25,0.75,20,0.8615978240982466,0.8638685489635144,13.840217590175346,0.9807838117521912,1.921618824780868,1.0,1.0,41.55,4.25,0.9844791666666668,3.4167454500000005,22.736649049999997
N-ordering-CV-budget,8960,hot-cold,1.25,0.875,20,0.8711453345259349,0.8679042675132852,12.885466547406528,0.9804185297676178,1.9581470232382299,1.0,1.0,43.2,3.8,0.9841198979591838,3.8867205999999994,26.554488350000003
N-ordering-CV-budget,8960,hot-cold,1.44,0.125,20,0.8880130497422221,0.8796800055072235,11.1986950257778,1.005776549873374,-0.577654987337396,1.0,0.3,15.7,8.65,1.011919642857143,0.8025836500000001,5.565814700000001
N-ordering-CV-budget,8960,hot-cold,1.44,0.25,20,0.8458796626922267,0.8462492057898179,15.412033730777335,0.9973353275012029,0.26646724987970605,1.0,0.55,24.95,7.15,1.008660714285714,1.2790757999999998,8.696309150000001
N-ordering-CV-budget,8960,hot-cold,1.44,0.375,20,0.8414949725030269,0.8430198240318301,15.850502749697316,0.9875791256684792,1.2420874331520966,1.0,0.95,31.0,6.4,0.994732142857143,2.0148792999999996,12.919109350000003
N-ordering-CV-budget,8960,hot-cold,1.44,0.5,20,0.8507575929800135,0.8537232245444071,14.924240701998647,0.9855557049259451,1.4444295074054947,1.0,1.0,35.4,6.2,0.9904129464285714,2.5502012499999998,16.284981350000002
N-ordering-CV-budget,8960,hot-cold,1.44,0.625,20,0.8536333556025635,0.8533714240450229,14.636664439743651,0.9813890114292805,1.8610988570719713,1.0,1.0,39.35,5.35,0.9855178571428572,3.2344841000000004,20.3029803
N-ordering-CV-budget,8960,hot-cold,1.44,0.75,20,0.8654789682356292,0.8659796892270086,13.452103176437081,0.9820995861254709,1.7900413874529177,1.0,1.0,41.2,4.85,0.9854836309523808,3.6798727000000007,23.7721899
N-ordering-CV-budget,8960,hot-cold,1.44,0.875,20,0.8796406515028551,0.8797944747034154,12.035934849714502,0.9829669681683597,1.7033031831640169,1.0,1.0,41.25,4.15,0.9868686224489795,4.2880769999999995,27.620684800000003
N-ordering-CV-budget,8960,hot-cold,2.48,0.125,20,0.8526287766828664,0.8477641196551763,14.737122331713346,0.9950839267255251,0.49160732744750585,1.0,0.5,19.25,8.85,1.02875,0.6952815500000001,5.742670650000001
N-ordering-CV-budget,8960,hot-cold,2.48,0.25,20,0.8239824852912336,0.8223587952548379,17.601751470876625,0.9938805278133911,0.6119472186609043,1.0,0.75,29.25,7.7,1.0154241071428571,1.38098425,9.4434131
N-ordering-CV-budget,8960,hot-cold,2.48,0.375,20,0.8342396306918742,0.8329060861007103,16.57603693081258,0.9810949885540297,1.8905011445970206,1.0,0.95,34.8,8.2,0.9963690476190477,2.0167637000000003,13.23719375
N-ordering-CV-budget,8960,hot-cold,2.48,0.5,20,0.8391933925789214,0.8325578782034426,16.080660742107852,0.9811049553664022,1.8895044633597915,1.0,1.0,38.5,5.8,0.9940513392857142,2.62285815,17.232316299999997
N-ordering-CV-budget,8960,hot-cold,2.48,0.625,20,0.8588156407386756,0.8571669176794112,14.118435926132449,0.9821131700736924,1.788682992630747,1.0,1.0,40.15,6.25,0.9907142857142857,3.04512265,20.749598700000004
N-ordering-CV-budget,8960,hot-cold,2.48,0.75,20,0.8754793422435355,0.8743477855868202,12.452065775646457,0.9829045768408852,1.7095423159114922,1.0,1.0,40.55,5.9,0.9906026785714286,3.5250718000000005,24.265934350000002
N-ordering-CV-budget,8960,hot-cold,2.48,0.875,20,0.8933723830256441,0.8950484021713135,10.662761697435574,0.9866781979567673,1.3321802043232647,1.0,1.0,39.5,5.7,0.9921364795918368,3.9887404500000003,28.1856127
N-ordering-CV-budget,8960,hot-cold,3.3,0.125,20,0.840244411081368,0.8440949122963104,15.975558891863193,0.9914330569475878,0.8566943052412015,1.0,0.7,21.5,9.6,1.0377678571428572,0.71219465,5.735761900000001
N-ordering-CV-budget,8960,hot-cold,3.3,0.25,20,0.8173605639670944,0.8133299662271666,18.263943603290553,0.9914106711537665,0.858932884623339,1.0,0.75,31.85,8.15,1.0262946428571427,1.31021765,9.407948899999997
N-ordering-CV-budget,8960,hot-cold,3.3,0.375,20,0.8287536992710549,0.8297913890021695,17.124630072894526,0.983533909858543,1.6466090141456824,1.0,0.95,35.9,7.2,1.004404761904762,2.0475827000000004,13.46575875
N-ordering-CV-budget,8960,hot-cold,3.3,0.5,20,0.8422896946687531,0.842637146207428,15.771030533124687,0.9791211216845775,2.0878878315422478,1.0,1.0,38.55,6.6,0.993325892857143,2.5122262500000003,17.210932550000003
N-ordering-CV-budget,8960,hot-cold,3.3,0.625,20,0.8654460738895112,0.8630794893656601,13.45539261104889,0.9838375380807298,1.616246191927031,1.0,0.95,39.25,6.45,0.9937053571428571,2.9618265000000004,20.800575200000004
N-ordering-CV-budget,8960,hot-cold,3.3,0.75,20,0.8856588192870284,0.8887136599792818,11.434118071297146,0.9866347797235424,1.3365220276457461,1.0,1.0,39.45,6.8,0.9951339285714287,3.4507057499999996,24.443862799999998
N-ordering-CV-budget,8960,hot-cold,3.3,0.875,20,0.8984572329889808,0.8994573825380832,10.15427670110192,0.9881875260230327,1.1812473976967195,1.0,1.0,39.0,5.9,0.9957397959183675,4.01741905,28.306095
N-ordering-CV-budget,8960,hot-cold,4.55,0.125,20,0.843825139702213,0.847612107874548,15.617486029778693,0.9791524572250676,2.0847542774932526,1.0,0.85,22.85,10.65,1.0452232142857143,0.7301221499999999,6.010489349999999
N-ordering-CV-budget,8960,hot-cold,4.55,0.25,20,0.8147906099172376,0.8086780547776518,18.520939008276226,0.9848175643981822,1.5182435601817628,1.0,0.85,33.6,8.95,1.0302008928571431,1.2844695499999998,9.603514950000001
N-ordering-CV-budget,8960,hot-cold,4.55,0.375,20,0.8098044452307878,0.8049352530922929,19.019555476921223,0.9759885937478522,2.401140625214781,1.0,1.0,40.0,6.6,1.0105208333333335,1.9584942,13.639081850000002
N-ordering-CV-budget,8960,hot-cold,4.55,0.5,20,0.8333125528070738,0.8417131774987119,16.668744719292622,0.9750862394778373,2.4913760522162693,1.0,1.0,43.85,8.0,0.9998883928571429,2.5314194999999997,17.5075771
N-ordering-CV-budget,8960,hot-cold,4.55,0.625,20,0.8644976834982735,0.8607829235218075,13.550231650172638,0.9834849424794893,1.6515057520510623,1.0,1.0,42.85,8.0,1.0000892857142858,2.9179234999999997,21.27323705
N-ordering-CV-budget,8960,hot-cold,4.55,0.75,20,0.8820753509215681,0.8874261266169632,11.792464907843172,0.9856830769051695,1.4316923094830152,1.0,0.95,42.0,7.0,0.9988318452380953,3.3694625,24.53120175
N-ordering-CV-budget,8960,hot-cold,4.55,0.875,20,0.8939455920755173,0.8920447570048,10.605440792448267,0.9875084053387401,1.2491594661260075,1.0,0.95,42.2,6.3,0.9988839285714286,3.89415145,28.753001099999995
N-ordering-CV-budget,8960,local,1.07,0.125,20,0.9737877090967049,0.9757347636172062,2.621229090329526,0.9957380803703352,0.42619196296647227,0.8,0.55,26.35,24.55,0.9994196428571428,0.6935323499999999,5.433701050000001
N-ordering-CV-budget,8960,local,1.07,0.25,20,0.953076119167329,0.950273839921526,4.692388083267085,0.9951922516554781,0.4807748344521957,1.0,0.75,46.0,39.95,0.9985714285714286,1.1745243999999997,9.17243005
N-ordering-CV-budget,8960,local,1.07,0.375,20,0.9375974356073599,0.9399977400486916,6.240256439264007,0.9944953833080936,0.550461669190651,1.0,0.8,61.25,48.95,1.0036160714285716,1.8674414499999998,13.516801599999999
