error_ceiling,paper_total_ms,paper_gain_vs_paper_pct,paper_gain_vs_fixed_cell1_pct,cell1_fixed_total_ms,cell1_fixed_gain_vs_paper_pct,cell1_fixed_gain_vs_fixed_cell1_pct,cell1_tau_total_ms,cell1_tau_gain_vs_paper_pct,cell1_tau_gain_vs_fixed_cell1_pct
0.15,2.494073966830505,0.0,-21.39978918415527,2.054430228908523,17.627534057487726,0.0,2.090752584380621,16.1711876958657,-1.7680014128002537
0.2,2.379714661156016,0.0,-20.114583940167815,1.9812037665146587,16.746162939037788,0.0,2.0148214053164217,15.333487741019198,-1.6968289365259652
0.25,2.256492769679083,0.0,-15.689756826882187,1.9504689365504433,13.561923939697007,0.0,1.8955370221862697,15.996317486279738,2.816343974250876
0.3,2.0676742823490475,0.0,-12.497061961603455,1.837980695935658,11.108789637429684,0.0,1.758068104871703,14.973643582083268,4.347847136842419
0.35,1.8469554838951392,0.0,-10.759789051464312,1.6675325040904105,9.714526493423346,0.0,1.6270301183446747,11.907453507577378,2.428881334929581
0.4,1.6575664808354236,0.0,-8.413121752715215,1.5289352931061684,7.760243056098981,0.0,1.4702939868801992,11.29803818552351,3.835434141024644
0.42,1.583479005596058,0.0,-6.551347480562088,1.4861182359847005,6.148535551610208,0.0,1.3987711533251335,11.664685898465459,5.87753252362797
0.45,1.4949053008210633,0.0,-8.215410962039366,1.3814162766017288,7.591719967612775,0.0,1.3158575415719502,11.977197428544317,4.745762456994678
0.5,1.4079296208770833,0.0,-12.694083238603582,1.249337658567326,11.264196729589436,0.0,1.1801606237023925,16.17758400684829,5.537096748069051
