trial,target_cv,spatial_mode,coverage_paper_build_ms,accepted_greedy_windows,max_prefix_importance,quant_build_ms
13,2.48,local,12.661817,110,0.9915163881095687,729.905653
13,2.48,hot-cold,12.351718,72,0.9919309753485105,745.463284
13,3.3,random,12.35824,100,0.9910555332453574,748.214356
13,3.3,local,12.364212,111,0.986736297213282,737.777587
13,3.3,hot-cold,12.242344,80,0.9871514931343246,728.899843
13,4.55,random,12.374991,97,0.9905048143156192,737.588113
13,4.55,local,14.267334,136,0.991045458471741,764.021252
13,4.55,hot-cold,13.330595,84,0.9821226424945464,744.390819
14,1.07,random,12.998205,64,0.9901953739669019,732.282436
14,1.07,local,12.984529,95,0.9848547163327803,748.686137
14,1.07,hot-cold,12.476431,55,0.9898007667058522,751.113134
14,1.25,random,12.494965,72,0.9854277599261012,727.167185
14,1.25,local,12.487111,99,0.9817221554864648,730.865898
14,1.25,hot-cold,12.39559,56,0.9865404043950693,741.712763
14,1.44,random,12.506096,75,0.9889425472968051,753.563324
14,1.44,local,12.56154,103,0.9830481889185942,746.183079
14,1.44,hot-cold,12.464699,67,0.9879154872024277,758.791727
14,2.48,random,12.459149,91,0.9823214869609136,761.802675
14,2.48,local,14.267174,118,0.98924068907591,785.008471
14,2.48,hot-cold,13.000329,68,0.9823014794895419,784.501333
14,3.3,random,13.019975,106,0.9898111149731086,771.834577
14,3.3,local,13.093242,120,0.9881616156451174,775.678081
14,3.3,hot-cold,12.953512,85,0.9910413440272614,766.551842
14,4.55,random,12.903938,111,0.989430044050412,788.285637
14,4.55,local,12.752095,130,0.9897237459023249,742.232715
14,4.55,hot-cold,12.646148,78,0.9900170171126688,750.282822
15,1.07,random,12.521284,67,0.9883816648739081,815.447318
15,1.07,local,12.543006,83,0.9882518332317627,832.173382
15,1.07,hot-cold,12.524751,56,0.9883963739354674,737.11562
15,1.25,random,12.519992,80,0.9898492993074001,788.811811
15,1.25,local,15.959974,94,0.9872370635904504,742.840531
15,1.25,hot-cold,13.013554,62,0.9891957443015601,726.652232
15,1.44,random,13.127647,74,0.988405399962592,810.73522
15,1.44,local,12.993827,101,0.9868019617528023,744.861128
15,1.44,hot-cold,12.811987,72,0.9858778211802313,760.806182
15,2.48,random,12.898659,95,0.9880581449942373,756.040374
15,2.48,local,12.928845,104,0.9920748395367615,750.341722
15,2.48,hot-cold,12.594691,71,0.984499316619683,753.819843
15,3.3,random,12.64195,102,0.9902024347081085,749.418366
15,3.3,local,12.549407,137,0.9882954678132045,750.824625
15,3.3,hot-cold,12.370302,78,0.9884290431517504,737.236375
15,4.55,random,15.510685,131,0.9908587612884334,739.782114
15,4.55,local,13.144037,144,0.9942757920531858,742.46005
15,4.55,hot-cold,12.927603,95,0.9875827921235005,749.817733
16,1.07,random,12.992334,66,0.9899921640646374,810.786015
16,1.07,local,12.901354,101,0.9874121915101413,794.059319
16,1.07,hot-cold,13.493781,60,0.990135243788679,850.553178
16,1.25,random,13.936747,66,0.9846724189880128,821.514819
16,1.25,local,14.266853,95,0.9857463027762494,828.536334
16,1.25,hot-cold,14.080926,60,0.9921604883895246,885.717277
16,1.44,random,13.594247,82,0.9904206827637847,763.545763
16,1.44,local,13.730662,101,0.9834134133103454,860.471978
16,1.44,hot-cold,13.640955,63,0.9927523290949941,799.729648
16,2.48,random,13.555035,87,0.9885967445452806,800.041291
16,2.48,local,13.227743,127,0.9862762105329402,809.721185
16,2.48,hot-cold,16.688824,67,0.9841458200772446,825.36189
16,3.3,random,13.709403,97,0.9905323607741452,805.589191
16,3.3,local,14.049969,146,0.9952049188917611,797.156178
16,3.3,hot-cold,13.874511,85,0.9920245490089283,811.658355
16,4.55,random,12.97362,123,0.9917237634591581,833.74544
16,4.55,local,12.478545,137,0.9906654977954246,796.855936
16,4.55,hot-cold,12.307185,83,0.9846163870248645,846.710806
17,1.07,random,13.871545,69,0.9867824615930078,843.17688
17,1.07,local,13.628341,82,0.988231517660066,863.566833
17,1.07,hot-cold,14.531968,58,0.9902344997484349,842.611753
17,1.25,random,14.302901,69,0.9868560253713843,780.628324
17,1.25,local,14.390253,112,0.9881371839686766,754.544969
17,1.25,hot-cold,14.087258,58,0.9905901329262518,747.379315
17,1.44,random,14.142912,80,0.9872423816551272,738.027434
17,1.44,local,13.958968,110,0.9836285203362718,732.047708
17,1.44,hot-cold,13.78807,66,0.9896086749532934,728.599532
17,2.48,random,13.786957,91,0.9857604021626677,756.161871
17,2.48,local,13.867408,116,0.9874225016965612,733.069176
17,2.48,hot-cold,13.76749,71,0.9800835817523903,728.222035
17,3.3,random,15.394298,109,0.9884813570876139,730.878301
17,3.3,local,14.662371,137,0.9923637545200765,741.830022
17,3.3,hot-cold,14.401354,91,0.9848253819502294,735.369947
17,4.55,random,14.643456,108,0.9905615531860775,730.645406
17,4.55,local,14.43136,143,0.9907467173211023,735.081578
17,4.55,hot-cold,14.055458,87,0.9925468560827132,733.222042
18,1.07,random,14.678431,57,0.990236296472105,737.471245
18,1.07,local,14.225176,86,0.9869069838153949,753.287018
18,1.07,hot-cold,13.485194,55,0.9885322647261552,745.642418
18,1.25,random,13.72946,71,0.9871016103676641,763.960157
18,1.25,local,13.763744,95,0.9842574572421531,741.94632
18,1.25,hot-cold,15.223229,66,0.9882430326434656,728.006844
18,1.44,random,14.322016,82,0.9847172336308315,756.486277
18,1.44,local,14.28653,97,0.9827009652345706,791.334636
18,1.44,hot-cold,14.107315,61,0.9929734927313408,757.623473
18,2.48,random,14.039559,83,0.9884134892988433,728.211998
18,2.48,local,13.944632,102,0.9834567033071575,735.60818
18,2.48,hot-cold,13.808217,63,0.9855374052824307,741.322153
18,3.3,random,13.801885,92,0.9861309949112921,782.391019
18,3.3,local,13.790154,122,0.9844455334152308,729.378117
18,3.3,hot-cold,13.601732,78,0.9932588110136884,735.622359
18,4.55,random,13.709933,112,0.9911093586334674,736.510459
18,4.55,local,15.4117,147,0.9913824818647639,752.828651
18,4.55,hot-cold,14.337044,96,0.9907583301956084,762.813895
19,1.07,random,14.312729,67,0.987077883762453,730.495355
19,1.07,local,14.236908,105,0.9803463163127893,738.363994
19,1.07,hot-cold,13.873659,55,0.9874649262082977,736.389943
19,1.25,random,13.944852,73,0.9884428731257014,735.532531
19,1.25,local,13.752423,93,0.9855087463064842,743.549967
19,1.25,hot-cold,13.576214,59,0.9882912292896276,724.714019
19,1.44,random,13.60105,85,0.9853618766936556,733.225588
19,1.44,local,13.634182,107,0.9853300840907664,736.481044
19,1.44,hot-cold,13.505562,59,0.9883757913267782,734.597263
19,2.48,random,15.282449,101,0.9904807621260107,771.990738
19,2.48,local,13.173152,122,0.990125025351757,737.066748
19,2.48,hot-cold,12.93151,74,0.9900782869277288,764.16983
19,3.3,random,13.100837,118,0.9912323589836262,756.960865
19,3.3,local,13.011871,133,0.9931270899807075,740.415759
19,3.3,hot-cold,12.715197,81,0.9924721111183984,749.773079
19,4.55,random,12.761644,125,0.9924063459631706,730.833387
19,4.55,local,12.937201,160,0.9942223710851027,744.334974
19,4.55,hot-cold,12.489555,91,0.9911975930849631,769.909288
20,1.07,random,12.430355,67,0.9885869144104271,734.968337
20,1.07,local,12.443159,93,0.9841711881993299,734.47254
20,1.07,hot-cold,12.257863,56,0.9925135882830963,742.415226
20,1.25,random,14.491613,68,0.9890448136980459,736.378642
20,1.25,local,13.170526,98,0.9849457387192584,736.262836
20,1.25,hot-cold,12.889852,56,0.9924979764248233,739.856183
20,1.44,random,12.94179,81,0.985308997795452,749.316225
20,1.44,local,12.845229,95,0.9842309439920679,767.159909
20,1.44,hot-cold,12.608317,63,0.9823248315619473,753.961228
20,2.48,random,12.650486,95,0.986353185878691,823.143434
20,2.48,local,12.571469,119,0.9907630835701594,742.0161
20,2.48,hot-cold,12.41161,81,0.9839912468832632,728.086523
20,3.3,random,12.453869,93,0.9912757967748307,744.221703
20,3.3,local,12.434372,115,0.9879662340533598,760.506612
20,3.3,hot-cold,12.307024,87,0.9877559688876272,782.389836
20,4.55,random,14.640501,119,0.990845032697256,747.70282
20,4.55,local,13.106708,137,0.9911217044481873,742.533798
20,4.55,hot-cold,12.887509,92,0.989681930549601,760.61721
21,1.07,random,12.971565,71,0.988506670565539,741.766032
21,1.07,local,12.828558,105,0.9881605395703608,733.211152
