track,shape,n,d,row_size_kib,method,method_label,cases,valid_cases,valid_rate,exact_row_match_rate,deadline_pass_rate,valid_and_deadline_pass_rate,deterministic_rate,fallback_rate,error_rate,runtime_median_ms,runtime_case_p95_ms,runtime_worst_case_p95_ms,lookup_efficiency_gain_pct_mean_valid,lookup_efficiency_gain_pct_median_valid,lookup_efficiency_win_rate_valid,two_line_efficiency_gain_pct_mean_valid,two_line_efficiency_win_rate_valid,importance_gain_pct_mean_valid,importance_nonregression_rate_valid,lookup_saving_pct_mean_valid,lookup_saving_pct_weighted_valid,lookup_nonregression_rate_valid,pareto_nonregression_rate_valid,lookup_saving_abs_ms_mean_valid,selector_overhead_median_ms_median_valid,mixed_net_win_rate_valid,scalarized_calls_median,repair_deletions_mean,repair_additions_mean,returned_top_r_rate,paper_underfill_rows_mean,frontier_candidates_mean,eligible_candidates_mean,trim_work_deletions_mean,minimum_overfill_median,actual_cases,actual_direct_rate,actual_io_median_ms,actual_upload_median_ms,actual_read_wall_ms_mean,actual_read_wall_ms_median,actual_read_wall_case_p95_ms,actual_io_efficiency_gain_pct_mean,actual_read_saving_pct_mean,actual_total_ms_mean,actual_total_ms_median,actual_total_ms_p95,actual_total_saving_ms_mean,actual_total_win_rate
cuda,896x896,896,896,1.75,paper,Paper,96,96,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.22487749999999995,0.394588475,0.4552741000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96,1.0,0.3197475,0.0820105,0.4602912083333333,0.45418125,0.7146842374999999,0.0,0.0,0.6903575937499999,0.6932155,0.864965,0.0,0.0
cuda,896x896,896,896,1.75,top_r,Top-R,96,96,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0369465,0.0690605625,0.0879285,-89.11744218070503,-90.45673554224875,0.0,-90.82544782292833,0.0,27.213565013039343,1.0,-1241.861246090374,-1070.4690284742692,0.0,0.0,-1.5127184585172084,-0.18732475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96,1.0,1.80540425,0.100611,1.9872973385416668,1.9765510000000002,3.1181436750000002,-70.25501580099659,-343.91738615269986,2.0252602552083334,2.0146445,2.725340375,-1.3349026614583337,0.0
cuda,896x896,896,896,1.75,price1,Price-1 + repair,96,96,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.19591549999999996,0.400208525,0.6895075500000022,-10.598495895820877,-6.757312888764328,0.3333333333333333,-10.645166970728502,0.28125,-0.16412094307686273,0.59375,-19.874334411682458,-12.779093225711623,0.3541666666666667,0.0625,-0.018058598326005485,-0.026421250000000007,0.65625,1.0,252.28125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96,1.0,0.3511559999999999,0.0857605,0.490271859375,0.48329774999999997,0.7107442499999999,-6.077140646275928,-7.992284118430617,0.6946788697916668,0.6938485,0.800646,-0.004321276041666663,0.5416666666666666
cuda,896x896,896,896,1.75,corridor_w4,Exact-R corridor W=4,96,96,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6943115,1.2904357875,1.45560695,-6.946037518445454,-1.8964190622361932,0.40625,-6.451815758685114,0.4270833333333333,-0.9387850942665398,0.6458333333333334,-9.875883418466147,-6.508092793589082,0.3958333333333333,0.125,-0.009196821053885992,0.466551,0.0,5.0,252.28125,0.0,0.0,0.0,32589.270833333332,4.520833333333333,0.0,4.0,96,1.0,0.33849975,0.08488624999999995,0.47318294270833333,0.46420674999999995,0.6768790499999999,-2.9493938427165722,-3.6285526426107046,1.1451036770833332,1.1473389999999999,1.613029625,-0.4547460833333334,0.0
cuda,896x896,896,896,1.75,corridor_w8,Exact-R corridor W=8,96,96,1.0,1.0,0.90625,0.90625,1.0,0.0,0.0,1.088289,2.1716417625,3.05436795,-3.7293843470463757,0.5512566951188069,0.5208333333333334,-3.4983134870112793,0.5416666666666666,-1.342700715352314,0.6666666666666666,-4.357832217645146,-2.302367644701886,0.53125,0.23958333333333334,-0.003253558899688457,0.8720325,0.0,6.0,252.28125,0.0,0.0,0.0,65447.15625,4.875,0.0,8.0,96,1.0,0.32950025,0.08332575,0.4616681510416667,0.45233725,0.6569926249999999,-0.7485602355556219,-0.9278459008714707,1.582799953125,1.573356,2.4748886249999997,-0.8924423593749999,0.0
cuda,896x896,896,896,1.75,corridor_w16,Exact-R corridor W=16,96,96,1.0,1.0,0.53125,0.53125,1.0,0.0,0.0,1.70894875,3.3609155250000002,3.81458665,1.3977989336556869,3.740833814960254,0.7291666666666666,0.8916041037405811,0.7916666666666666,-1.81324214073208,0.65625,2.7524235013617684,3.107196578399618,0.7291666666666666,0.3958333333333333,0.004390891743113709,1.4964645,0.0,5.0,252.28125,0.0,0.0,0.0,112447.39583333333,4.447916666666667,0.0,16.0,96,1.0,0.3376954999999999,0.08276700000000001,0.4614956927083333,0.45300949999999995,0.6843835624999999,-1.1517824997884871,-0.6947359079667789,2.192263119791667,2.14999325,3.5868935,-1.5019055260416667,0.0
cuda,896x896,896,896,1.75,corridor_w32,Exact-R corridor W=32,96,96,1.0,1.0,0.3020833333333333,0.3020833333333333,1.0,0.0,0.0,2.32017875,4.7984998,6.092669,6.504182044826983,5.6550524533416135,0.8958333333333334,5.213329829170145,0.8958333333333334,-0.7839659946595124,0.5625,6.550759703872234,6.201297471778955,0.8645833333333334,0.4479166666666667,0.008763277500598533,2.09910075,0.0,4.0,252.28125,0.0,0.0,0.0,163634.77083333334,3.4895833333333335,0.0,32.0,96,1.0,0.326585,0.081129,0.4570491562499999,0.45192725,0.6947158749999999,0.4085700909614555,0.36636692076140603,2.8765238125,2.764593,5.026185999999999,-2.18616621875,0.0
cuda,896x128,896,128,0.25,paper,Paper,96,96,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.16734499999999997,0.2640606625,0.32647655,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96,1.0,0.1304365,0.0221435,0.20106679166666666,0.193952,0.3185993499999999,0.0,0.0,0.37298103124999993,0.37136174999999993,0.4330121249999999,0.0,0.0
cuda,896x128,896,128,0.25,top_r,Top-R,96,96,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.03773524999999995,0.0718744375,0.17783685,-98.0839597873191,-98.0060318803383,0.0,-98.43401019452915,0.0,45.232043725437585,1.0,-7608.394556196607,-7363.7557918181055,0.0,0.0,-1.9300840869869968,-0.12917874999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96,1.0,1.7864985,0.04154499999999995,2.0565607916666666,1.9121887499999999,2.9105023250000004,-85.74346125313814,-943.97891538471,2.0961511666666666,1.9497737499999999,2.6184089999999998,-1.7231701354166669,0.0
cuda,896x128,896,128,0.25,price1,Price-1 + repair,96,96,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.206185,0.39208108750000004,0.4062526,-22.742051083360042,-3.5943037215143026,0.19791666666666666,-23.84013803908495,0.19791666666666666,6.720888985423382,0.5104166666666666,-125.21441741479362,-102.14955420033166,0.6875,0.19791666666666666,-0.0267740042756358,0.03850225,0.010416666666666666,1.0,322.9583333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96,1.0,0.16854775,0.0266095,0.24157627604166665,0.240201,0.42726172499999976,-10.475614252546356,-22.104458577279434,0.45302401041666673,0.44321574999999996,0.5493619999999999,-0.08004297916666667,0.010416666666666666
