trace_id,input_index,prompt_sha256,num_tokens,module,projection,module_call_index,activation_cv,shape,shape_index,n,d,row_size_kib,budget_index,row_budget_fraction,nominal_row_budget,effective_row_budget,paper_underfill_rows,track,method,method_label,importance,rows,chunks,two_line_ms,lookup_ms,actual_io_median_ms,actual_io_p95_ms,actual_upload_median_ms,actual_upload_p95_ms,actual_read_wall_median_ms,actual_read_wall_p95_ms,actual_direct_rate,lookup_efficiency,two_line_efficiency,row_match,valid,runtime_median_ms,runtime_p95_ms,deadline_met,valid_and_deadline_met,deterministic,scalarized_calls,outer_iterations,mu_exact_hits,frontier_candidates,eligible_candidates,trim_work_deletions,minimum_overfill,repair_deletions,repair_additions,returned_top_r,fallback_used,error,paper_importance,paper_lookup_ms,paper_two_line_ms,paper_lookup_efficiency,paper_two_line_efficiency,paper_runtime_median_ms,importance_gain_pct,lookup_saving_pct,two_line_saving_pct,lookup_efficiency_gain_pct,two_line_efficiency_gain_pct,lookup_saving_abs_ms,selector_overhead_median_ms,mixed_net_saving_ms,mixed_net_win,actual_io_efficiency,paper_actual_read_wall_median_ms,paper_actual_selector_median_ms,paper_actual_io_efficiency,actual_total_median_ms,paper_actual_total_median_ms,actual_io_efficiency_gain_pct,actual_read_saving_ms,actual_read_saving_pct,actual_total_saving_ms,actual_total_win
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,0,0.25,224,224,0,cuda,paper,Paper,0.3190396104764659,224,3,0.0857852371454528,0.0826178676596459,0.252291,0.30315185,0.046161,0.0612481999999999,0.358199,0.39749545,1.0,3.861629687548789,3.719050282923617,True,True,0.210398,0.2482392500000001,True,True,True,0,0,0,0,0,0,0,0,0,False,False,,0.3190396104764659,0.0826178676596459,0.0857852371454528,3.861629687548789,3.719050282923617,0.210398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.8906769993117398,0.358199,0.210398,0.8906769993117398,0.568597,0.568597,0.0,0.0,0.0,0.0,False
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,0,0.25,224,224,0,cuda,top_r,Top-R,0.5794227252481505,224,170,2.2288685693126644,1.6983610404102842,1.773803,2.05164445,0.062697,0.0989436999999999,1.894488,2.21381285,1.0,0.341165813075985,0.2599627152653654,True,True,0.036914,0.05161865,True,True,True,0,0,0,0,0,0,0,0,0,False,False,,0.3190396104764659,0.0826178676596459,0.0857852371454528,3.861629687548789,3.719050282923617,0.210398,81.6146667126438,-1955.6824915971977,-2498.1959641068725,-91.16523745982118,-93.00997040940776,-1.6157431727506384,-0.173484,-1.4422591727506384,False,0.30584660617969106,0.358199,0.210398,0.8906769993117398,1.9314019999999998,0.568597,-65.66133329859977,-1.536289,-428.8925988068085,-1.3628049999999998,False
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,0,0.25,224,224,0,cuda,price1,Price-1 + repair,0.4378885316546075,224,16,0.2526120833620621,0.2357424819679584,0.3796585,0.41584785,0.0581939999999999,0.0779807499999999,0.4932215,0.55324935,1.0,1.8574867287353167,1.7334425409373375,True,True,0.1867185,0.32693265,True,True,True,1,0,0,0,0,0,0,28,0,False,False,,0.3190396104764659,0.0826178676596459,0.0857852371454528,3.861629687548789,3.719050282923617,0.210398,37.25208948213299,-185.34079690742868,-194.47034451131344,-51.898890390125,-53.390182733032454,-0.1531246143083125,-0.023679499999999992,-0.12944511430831251,False,0.8878131461313173,0.358199,0.210398,0.8906769993117398,0.67994,0.568597,-0.3215366718390067,-0.1350225,-37.69482885211852,-0.11134299999999997,False
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,0,0.25,224,224,0,cuda,corridor_w4,Exact-R corridor W=4,0.376164801971754,224,8,0.1499494087672256,0.1523866636473684,0.292331,0.3385057999999999,0.054041,0.0637686,0.395073,0.45896715,1.0,2.4684889935133776,2.508611438113068,True,True,0.7081275,1.0930196500000002,True,True,True,7,6,0,44410,6,0,4,28,0,False,False,,0.3190396104764659,0.0826178676596459,0.0857852371454528,3.861629687548789,3.719050282923617,0.210398,17.9053602184303,-84.44758738526549,-74.79628635050514,-36.07649636958645,-32.54698787936257,-0.06976879598772248,0.49772950000000005,-0.5674982959877225,False,0.9521399892469341,0.358199,0.210398,0.8906769993117398,1.1032005,0.568597,6.900704742874142,-0.03687400000000002,-10.294277761802807,-0.5346035,False
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,0,0.25,224,224,0,cuda,corridor_w8,Exact-R corridor W=8,0.3566588646208402,224,6,0.1242837401185164,0.1271362906429829,0.2536135,0.29569475,0.053565,0.0685888499999999,0.357954,0.43187675,1.0,2.8053269669664167,2.8697146085298986,True,True,0.7472099999999999,0.8930499000000001,True,True,True,4,3,0,41495,3,0,8,28,0,False,False,,0.3190396104764659,0.0826178676596459,0.0857852371454528,3.861629687548789,3.719050282923617,0.210398,11.79140548980493,-53.88473975960735,-44.87777181030299,-27.353806709852392,-22.837434554018433,-0.044518422983337,0.536812,-0.5813304229833369,False,0.996381838506736,0.358199,0.210398,0.8906769993117398,1.1051639999999998,0.568597,11.867920612823536,0.0002449999999999952,0.0683977342203601,-0.5365669999999998,False
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,0,0.25,224,224,0,cuda,corridor_w16,Exact-R corridor W=16,0.3325150958262384,224,4,0.0986180714698073,0.1031589987740456,0.232103,0.2486277499999999,0.046878,0.05812965,0.325503,0.3524352,1.0,3.2233261254751326,3.371746079297852,True,True,1.177564,1.3413980500000002,True,True,True,4,3,0,78202,3,0,16,28,0,False,False,,0.3190396104764659,0.0826178676596459,0.0857852371454528,3.861629687548789,3.719050282923617,0.210398,4.223765610059416,-24.86281926207696,-14.959257270100967,-16.52938302530056,-9.338518632577951,-0.02054113111439969,0.9671660000000001,-0.9877071311143998,False,1.0215423385536797,0.358199,0.210398,0.8906769993117398,1.5030670000000002,0.568597,14.69279428379362,0.032696,9.127887012526559,-0.9344700000000001,False
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,0,0.25,224,224,0,cuda,corridor_w32,Exact-R corridor W=32,0.3426217088708654,224,3,0.0857852371454528,0.0863767415211767,0.21674,0.2428598,0.0453795,0.0598165499999999,0.3005609999999999,0.3482210499999999,1.0,3.9665968273052528,3.993947213667248,True,True,2.7454015,2.9471736500000003,False,False,True,5,4,0,199268,4,0,32,28,0,False,False,,0.3190396104764659,0.0826178676596459,0.0857852371454528,3.861629687548789,3.719050282923617,0.210398,7.391589514286667,-4.549710574734189,0.0,2.7182083278185276,7.391589514286667,-0.003758873861530801,2.5350034999999997,-2.5387623738615304,False,1.139940673842799,0.358199,0.210398,0.8906769993117398,3.0459625,0.568597,27.985866338041166,0.05763800000000008,16.091055530584974,-2.4773655,False
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,1,0.5,448,448,0,cuda,paper,Paper,0.5752275267441291,448,4,0.1459048056421965,0.1415852886282285,0.3307275,0.3772498,0.0788575,0.0958076,0.4651285,0.52573605,1.0,4.062763386770701,3.9424851307143656,True,True,0.2404335,0.40394225,True,True,True,0,0,0,0,0,0,0,0,0,False,False,,0.5752275267441291,0.1415852886282285,0.1459048056421965,4.062763386770701,3.9424851307143656,0.2404335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.2367066880316495,0.4651285,0.2404335,1.2367066880316495,0.705562,0.705562,0.0,0.0,0.0,0.0,False
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,1,0.5,448,448,0,cuda,top_r,Top-R,0.7699841074645519,448,210,2.789468676459236,2.2286524107185923,2.4611615,2.96654825,0.1126655,0.1546351999999999,2.6773795,3.23647365,1.0,0.3454931346679957,0.2760325340673543,True,True,0.0366385,0.04872895,True,True,True,0,0,0,0,0,0,0,0,0,False,False,,0.5752275267441291,0.1415852886282285,0.1459048056421965,4.062763386770701,3.9424851307143656,0.2404335,33.857312396500426,-1474.0706060009795,-1811.8415354322683,-91.49610494686938,-92.99851426408962,-2.087067122090364,-0.203795,-1.8832721220903639,False,0.2875887065933507,0.4651285,0.2404335,1.2367066880316495,2.714018,0.705562,-76.7456010890441,-2.2122509999999997,-475.62146804592703,-2.008456,False
0,0,bdf33cf528fe573c3eaeabbb0701e56e4903474747408b891ca6a4fda87bd4d8,42,model.layers.0.self_attn.q_proj,q_proj,0,1.3532536250432672,896x896,0,896,896,1.75,1,0.5,448,448,0,cuda,price1,Price-1 + repair,0.5938204602862243,448,6,0.1715704742909056,0.1721289826732943,0.3751004999999999,0.5050819499999998,0.087338,0.1316821499999998,0.532855,0.6585415499999998,1.0,3.449857490956722,3.461087711859876,True,True,0.2531225,0.338695,True,True,True,1,0,0,0,0,0,0,381,0,False,False,,0.5752275267441291,0.1415852886282285,0.1459048056421965,4.062763386770701,3.9424851307143656,0.2404335,3.232274652663758,-21.57264666477232,-17.590694518759875,-15.085936281934176,-12.210506898405526,-0.030543694045065795,0.012688999999999978,-0.04323269404506577,False,1.114412852063365,0.4651285,0.2404335,1.2367066880316495,0.7859775,0.705562,-9.888669411413009,-0.06772649999999997,-14.560814914588116,-0.08041549999999997,False
