n,trial,spatial_mode,budget_index,row_budget_fraction,row_budget,method,method_label,two_line_efficiency,exact_efficiency,optimality_ratio,optimality_gap_pct,row_match,fallback_used,error
18,2,hot-cold,2,0.75,14,legacy_rho2_mu4,Exp24 rho2/mu4,13.722767072572367,13.722767072572367,1.0,0.0,True,False,
18,2,hot-cold,2,0.75,14,frontier16_trim64,Frontier16 + adaptive trim64,13.722767072572367,13.722767072572367,1.0,0.0,True,False,
18,2,hot-cold,2,0.75,14,frontier16_trim256,Frontier16 + adaptive trim256,13.722767072572367,13.722767072572367,1.0,0.0,True,False,
18,2,hot-cold,2,0.75,14,frontier24_trim256_rho3,Frontier24 + adaptive trim256 + rho3,13.722767072572367,13.722767072572367,1.0,0.0,True,False,
18,3,random,0,0.25,4,top_r,Top-R,20.47552608724783,30.032809599222468,0.6817719141327999,31.822808586720008,True,False,
18,3,random,0,0.25,4,legacy_rho2_mu4,Exp24 rho2/mu4,29.995167327641816,30.032809599222468,0.9987466283680091,0.12533716319909072,True,False,
18,3,random,0,0.25,4,frontier16_trim64,Frontier16 + adaptive trim64,29.995167327641816,30.032809599222468,0.9987466283680091,0.12533716319909072,True,False,
18,3,random,0,0.25,4,frontier16_trim256,Frontier16 + adaptive trim256,29.995167327641816,30.032809599222468,0.9987466283680091,0.12533716319909072,True,False,
18,3,random,0,0.25,4,frontier24_trim256_rho3,Frontier24 + adaptive trim256 + rho3,29.995167327641816,30.032809599222468,0.9987466283680091,0.12533716319909072,True,False,
18,3,random,1,0.5,9,top_r,Top-R,9.852338283504803,19.90137712676546,0.4950581168704323,50.49418831295678,True,False,
18,3,random,1,0.5,9,legacy_rho2_mu4,Exp24 rho2/mu4,19.90137712676546,19.90137712676546,1.0,0.0,True,False,
18,3,random,1,0.5,9,frontier16_trim64,Frontier16 + adaptive trim64,19.90137712676546,19.90137712676546,1.0,0.0,True,False,
18,3,random,1,0.5,9,frontier16_trim256,Frontier16 + adaptive trim256,19.90137712676546,19.90137712676546,1.0,0.0,True,False,
18,3,random,1,0.5,9,frontier24_trim256_rho3,Frontier24 + adaptive trim256 + rho3,19.90137712676546,19.90137712676546,1.0,0.0,True,False,
18,3,random,2,0.75,14,top_r,Top-R,11.304600406926767,13.721790609716457,0.8238429464826501,17.615705351734988,True,False,
18,3,random,2,0.75,14,legacy_rho2_mu4,Exp24 rho2/mu4,13.721790609716457,13.721790609716457,1.0,0.0,True,False,
18,3,random,2,0.75,14,frontier16_trim64,Frontier16 + adaptive trim64,13.721790609716457,13.721790609716457,1.0,0.0,True,False,
18,3,random,2,0.75,14,frontier16_trim256,Frontier16 + adaptive trim256,13.721790609716457,13.721790609716457,1.0,0.0,True,False,
18,3,random,2,0.75,14,frontier24_trim256_rho3,Frontier24 + adaptive trim256 + rho3,13.721790609716457,13.721790609716457,1.0,0.0,True,False,
18,3,local,0,0.25,4,top_r,Top-R,26.48991906518828,37.47212617810497,0.70692329918195,29.307670081805004,True,False,
18,3,local,0,0.25,4,legacy_rho2_mu4,Exp24 rho2/mu4,37.47212617810497,37.47212617810497,1.0,0.0,True,False,
18,3,local,0,0.25,4,frontier16_trim64,Frontier16 + adaptive trim64,37.47212617810497,37.47212617810497,1.0,0.0,True,False,
18,3,local,0,0.25,4,frontier16_trim256,Frontier16 + adaptive trim256,37.47212617810497,37.47212617810497,1.0,0.0,True,False,
18,3,local,0,0.25,4,frontier24_trim256_rho3,Frontier24 + adaptive trim256 + rho3,37.47212617810497,37.47212617810497,1.0,0.0,True,False,
18,3,local,1,0.5,9,top_r,Top-R,21.346349383525293,21.346349383525293,1.0,0.0,True,False,
18,3,local,1,0.5,9,legacy_rho2_mu4,Exp24 rho2/mu4,21.346349383525293,21.346349383525293,1.0,0.0,True,False,
18,3,local,1,0.5,9,frontier16_trim64,Frontier16 + adaptive trim64,21.346349383525293,21.346349383525293,1.0,0.0,True,False,
18,3,local,1,0.5,9,frontier16_trim256,Frontier16 + adaptive trim256,21.346349383525293,21.346349383525293,1.0,0.0,True,False,
18,3,local,1,0.5,9,frontier24_trim256_rho3,Frontier24 + adaptive trim256 + rho3,21.346349383525293,21.346349383525293,1.0,0.0,True,False,
18,3,local,2,0.75,14,top_r,Top-R,12.101037453423407,13.722769796085407,0.8818217920463389,11.817820795366107,True,False,
18,3,local,2,0.75,14,legacy_rho2_mu4,Exp24 rho2/mu4,13.722769796085407,13.722769796085407,1.0,0.0,True,False,
18,3,local,2,0.75,14,frontier16_trim64,Frontier16 + adaptive trim64,13.722769796085407,13.722769796085407,1.0,0.0,True,False,
18,3,local,2,0.75,14,frontier16_trim256,Frontier16 + adaptive trim256,13.722769796085407,13.722769796085407,1.0,0.0,True,False,
18,3,local,2,0.75,14,frontier24_trim256_rho3,Frontier24 + adaptive trim256 + rho3,13.722769796085407,13.722769796085407,1.0,0.0,True,False,
18,3,hot-cold,0,0.25,4,top_r,Top-R,26.48991906518828,32.54779469914599,0.8138775394783764,18.612246052162362,True,False,
18,3,hot-cold,0,0.25,4,legacy_rho2_mu4,Exp24 rho2/mu4,32.54779469914599,32.54779469914599,1.0,0.0,True,False,
18,3,hot-cold,0,0.25,4,frontier16_trim64,Frontier16 + adaptive trim64,32.54779469914599,32.54779469914599,1.0,0.0,True,False,
18,3,hot-cold,0,0.25,4,frontier16_trim256,Frontier16 + adaptive trim256,32.54779469914599,32.54779469914599,1.0,0.0,True,False,
18,3,hot-cold,0,0.25,4,frontier24_trim256_rho3,Frontier24 + adaptive trim256 + rho3,32.54779469914599,32.54779469914599,1.0,0.0,True,False,
18,3,hot-cold,1,0.5,9,top_r,Top-R,12.604408311162434,21.33370891202391,0.5908212380294762,40.91787619705238,True,False,
18,3,hot-cold,1,0.5,9,legacy_rho2_mu4,Exp24 rho2/mu4,21.33370891202391,21.33370891202391,1.0,0.0,True,False,
18,3,hot-cold,1,0.5,9,frontier16_trim64,Frontier16 + adaptive trim64,21.33370891202391,21.33370891202391,1.0,0.0,True,False,
18,3,hot-cold,1,0.5,9,frontier16_trim256,Frontier16 + adaptive trim256,21.33370891202391,21.33370891202391,1.0,0.0,True,False,
18,3,hot-cold,1,0.5,9,frontier24_trim256_rho3,Frontier24 + adaptive trim256 + rho3,21.33370891202391,21.33370891202391,1.0,0.0,True,False,
18,3,hot-cold,2,0.75,14,top_r,Top-R,10.978290756029947,13.714873498199964,0.8004660602571956,19.95339397428044,True,False,
18,3,hot-cold,2,0.75,14,legacy_rho2_mu4,Exp24 rho2/mu4,13.714873498199964,13.714873498199964,1.0,0.0,True,False,
18,3,hot-cold,2,0.75,14,frontier16_trim64,Frontier16 + adaptive trim64,13.714873498199964,13.714873498199964,1.0,0.0,True,False,
18,3,hot-cold,2,0.75,14,frontier16_trim256,Frontier16 + adaptive trim256,13.714873498199964,13.714873498199964,1.0,0.0,True,False,
18,3,hot-cold,2,0.75,14,frontier24_trim256_rho3,Frontier24 + adaptive trim256 + rho3,13.714873498199964,13.714873498199964,1.0,0.0,True,False,
18,4,random,0,0.25,4,top_r,Top-R,16.691378060010848,30.028801539154582,0.5558456283460712,44.41543716539288,True,False,
18,4,random,0,0.25,4,legacy_rho2_mu4,Exp24 rho2/mu4,30.01474433903189,30.028801539154582,0.9995318760855519,0.04681239144480598,True,False,
18,4,random,0,0.25,4,frontier16_trim64,Frontier16 + adaptive trim64,30.01474433903189,30.028801539154582,0.9995318760855519,0.04681239144480598,True,False,
18,4,random,0,0.25,4,frontier16_trim256,Frontier16 + adaptive trim256,30.01474433903189,30.028801539154582,0.9995318760855519,0.04681239144480598,True,False,
18,4,random,0,0.25,4,frontier24_trim256_rho3,Frontier24 + adaptive trim256 + rho3,30.01474433903189,30.028801539154582,0.9995318760855519,0.04681239144480598,True,False,
