error_ceiling,method,method_label,actual_total_ms,legacy_total_ms,score_median_ms,selector_median_ms,read_wall_median_ms,gather_median_ms,gemm_median_ms,selector_total_ms,io_median_ms,upload_median_ms,selected_fraction,chunks,row_match_rate
0.5,paper,Paper |x|,0.5905719906609096,0.5605133237450255,0.030058666915884047,0.30116027827301095,0.20985155485902884,0.016666215597029736,0.032835275015955845,0.33121894518889505,0.07653545440866097,0.09418095017420022,0.3526174088685056,5.47103399485466,1.0
0.5,cell1_abs_lookup,Cell-1 |x| lookup,0.37366008679388163,0.3436014198779975,0.030058666915884047,0.07673093770152654,0.21734010101463602,0.016027847738642718,0.03350253342319216,0.1067896046174106,0.06879925698737252,0.11032884949219185,0.4273009510552426,3.0953366544786247,1.0
0.5,cell1_abs_twoline,Cell-1 |x| 2-line,0.3720386371042192,0.34197997018833515,0.030058666915884047,0.07554276314496447,0.21689249143861705,0.016040044023662384,0.03350467158109112,0.10560143006084854,0.06856586641088559,0.11019256031188167,0.42704288438365823,3.1030205119377454,1.0
0.5,cell1_x2_lookup,Cell-1 X² lookup,0.36401225966487366,0.3347927041589527,0.02921955550592093,0.07293325051875615,0.21199929581580843,0.01621624303694827,0.033643914787439735,0.10215280602467709,0.06599241250212445,0.10805926839646043,0.41615688481716767,3.0420043713124874,1.0
0.5,cell1_x2_twoline,Cell-1 X² 2-line,0.3644006750601676,0.3351811195542467,0.02921955550592093,0.07415728435801192,0.21113274825286404,0.016231744657101692,0.03365934228626893,0.10337683986393285,0.06566062893202707,0.10774114843298087,0.4152110650521113,3.0558905794477957,1.0
0.45,paper,Paper |x|,0.6216720545323369,0.5916133876164528,0.030058666915884047,0.30377360454469987,0.23813037905523227,0.01612779337283023,0.033581610643690286,0.3338322714605839,0.08623725940966463,0.11192998874703251,0.43262048448479257,6.263052233188501,1.0
0.45,cell1_abs_lookup,Cell-1 |x| lookup,0.3904724547691652,0.3604137878532811,0.030058666915884047,0.07718057349912169,0.23246918299233474,0.015781967194388,0.03498206416743654,0.10723924041500574,0.07036298642053918,0.12505929581370964,0.4954640521878143,3.391098661211814,1.0
0.45,cell1_abs_twoline,Cell-1 |x| 2-line,0.3896123083954936,0.3595536414796095,0.030058666915884047,0.07632125069562824,0.2326126247988651,0.01572137413149829,0.03489839185361775,0.10637991761151232,0.07035817034632315,0.12512346682385853,0.4948916705167317,3.389994726106109,1.0
0.45,cell1_x2_lookup,Cell-1 X² lookup,0.3823853386159737,0.3531657831100527,0.02921955550592093,0.07478400746198043,0.2284497143594629,0.01567771310840196,0.03425434818020733,0.10400356296790136,0.06951612704808853,0.12091077053328216,0.47604360286801456,3.146170167834967,1.0
0.45,cell1_x2_twoline,Cell-1 X² 2-line,0.38101678583173865,0.3517972303258177,0.02921955550592093,0.07554662469001411,0.22648900711048794,0.015626647006797847,0.034134951518517684,0.10476618019593506,0.0687874152933107,0.12010625058612916,0.47346684869998834,3.163259663777752,1.0
