n,model,shape,trial,target_cv,actual_cv,spatial_mode,lag1_corr,first_half_mass,budget_fraction,budget_rows,row_size_kib,a_ms_per_chunk,c_ms_per_row,profitable_gap_rows,paper_importance,paper_rows,paper_chunks,paper_aff_ms,paper_lookup_ms,paper_runtime_ms,merge_importance,merge_rows,merge_chunks,merge_aff_ms,merge_lookup_ms,merge_affine_ratio,merge_lookup_ratio,merge_affine_saving_pct,merge_lookup_saving_pct,refined_importance,refined_rows,refined_chunks,refined_aff_ms,refined_lookup_ms,refined_affine_ratio,refined_lookup_ratio,refined_affine_saving_pct,refined_lookup_saving_pct,refined_affine_strict_win,refined_affine_nonworse,refined_lookup_strict_win,refined_lookup_nonworse,refined_row_ratio,chunk_reduction_pct,importance_overshoot,post_runtime_ms,total_runtime_ms,runtime_overhead_pct
14336,VILA1.5-8B,14336x4096,0,1.07,1.0700000000000003,random,0.02009354916633796,0.4967678498879603,0.125,1792,8.0,0.011000885814170374,0.0011185018221680798,9,0.20720244146138445,1792,102,3.1264456183705773,2.981867837396227,3.184432,0.20836324763098918,1816,98,3.1092861188459295,2.9935461119679787,0.9945114991209759,1.0039164293015579,0.5488500879024083,-0.3916429301557889,0.207212290595381,1766,98,3.0533610277375254,2.948227778063947,0.9766237448034866,0.9887184606539591,2.337625519651343,1.1281539346040925,True,True,True,True,0.9854910714285714,3.9215686274509776,9.849133996542303e-06,1.067465,4.2518970000000005,33.521362679435455
14336,VILA1.5-8B,14336x4096,0,1.07,1.0700000000000003,random,0.02009354916633796,0.4967678498879603,0.25,3584,8.0,0.011000885814170374,0.0011185018221680798,9,0.37174703803735254,3584,196,6.164884150227792,5.90526683905249,5.000216,0.3785366172229997,3728,173,6.0729280388940765,6.028240280973309,0.9850838865592766,1.0208243666666468,1.491611344072341,-2.0824366666646776,0.37175744310154113,3525,173,5.845872168993956,5.831617812836214,0.9482533696562573,0.9875282475418007,5.174663034374271,1.2471752458199314,True,True,True,True,0.9835379464285714,11.734693877551017,1.0405064188589996e-05,2.15067,7.150886,43.011541901389855
14336,VILA1.5-8B,14336x4096,0,1.07,1.0700000000000003,random,0.02009354916633796,0.4967678498879603,0.375,5376,8.0,0.011000885814170374,0.0011185018221680798,9,0.5153965219885415,5376,283,9.126316481385812,8.77983917155187,7.500419,0.5284112098831639,5656,237,8.933456244141038,9.019590236032158,0.9788676803354195,1.0273069995697781,2.1132319664580512,-2.730699956977811,0.5154307980329442,5308,237,8.544217610026546,8.646837474383165,0.9362175448828096,0.9848514654346229,6.378245511719038,1.5148534565377125,True,True,True,True,0.9873511904761905,16.254416961130747,3.4276044402759e-05,3.32251,10.822929,44.29765857080784
14336,VILA1.5-8B,14336x4096,0,1.07,1.0700000000000003,random,0.02009354916633796,0.4967678498879603,0.5,7168,8.0,0.011000885814170374,0.0011185018221680798,9,0.6421379131012582,7168,350,11.867731096260426,11.581207342377926,10.390151,0.6681869433800565,7756,253,11.458324243720732,12.149182753302423,0.965502516932769,1.049042849690305,3.4497483067230994,-4.9042849690305035,0.6421690226562222,7201,253,10.837555732417446,11.499435992085441,0.9131952556485213,0.9929393069414044,8.680474435147866,0.706069305859558,True,True,True,True,1.0046037946428572,27.714285714285715,3.1109554963992814e-05,4.254893,14.645043999999999,40.95121427975398
14336,VILA1.5-8B,14336x4096,0,1.07,1.0700000000000003,random,0.02009354916633796,0.4967678498879603,0.625,8960,8.0,0.011000885814170374,0.0011185018221680798,9,0.7549965140868524,8960,401,14.433131538108315,14.337034453672223,14.492128,0.7986864038471226,10016,224,13.667112673209651,15.449466971078918,0.9469263573967911,1.0775915354741832,5.30736426032089,-7.759153547418318,0.7550179463232398,9199,222,12.731294912869988,14.384769722079065,0.8820881926597214,1.0033295078254219,11.791180734027861,-0.33295078254218513,True,True,False,False,1.0266741071428571,44.63840399002493,2.1432236387397552e-05,5.547729,20.039856999999998,38.28098261345746
14336,VILA1.5-8B,14336x4096,0,1.07,1.0700000000000003,random,0.02009354916633796,0.4967678498879603,0.75,10752,8.0,0.011000885814170374,0.0011185018221680798,9,0.8527311553382096,10752,391,16.32747794529181,16.916323612567915,17.840827,0.9082870199331539,12172,139,15.143527307599548,18.56942422133139,0.9274872309330746,1.0977222147450116,7.251276906692539,-9.772221474501164,0.8527434301037312,11212,135,14.025762015061511,17.19457079772175,0.8590280790491576,1.016448443026185,14.097192095084242,-1.644844302618509,True,True,False,False,1.0427827380952381,65.47314578005114,1.2274765521569364e-05,6.380105,24.220932,35.761262636535854
14336,VILA1.5-8B,14336x4096,0,1.07,1.0700000000000003,random,0.02009354916633796,0.4967678498879603,0.875,12544,8.0,0.011000885814170374,0.0011185018221680798,9,0.9358367548986113,12544,289,17.20974285757163,19.354437930148624,20.887242,0.9864131993354597,13940,31,15.932942861262314,21.17961996954883,0.9258094669469409,1.094303024762972,7.419053305305912,-9.430302476297193,0.9358382688405673,13086,30,14.966741419316602,19.882080529475648,0.8696667662719787,1.0272620988132706,13.03332337280213,-2.7262098813270574,True,True,False,False,1.0432079081632653,89.61937716262976,1.5139419560217249e-06,6.814397,27.701639,32.62468544195542
14336,VILA1.5-8B,14336x4096,0,1.07,1.0700000000000003,local,0.9104096210042747,0.526950147189175,0.125,1792,8.0,0.011000885814170374,0.0011185018221680798,9,0.3673900308881777,1792,88,2.972433216972192,2.91465881603511,3.979588,0.37455669007152514,1852,80,2.9515362397889136,2.9642587941472094,0.9929697403918246,1.0170174216752998,0.7030259608175382,-1.7017421675299849,0.3674768022790261,1771,80,2.860937592193299,2.882325629092623,0.9624901161303582,0.9889066992113779,3.7509883869641825,1.109330078862214,True,True,True,True,0.98828125,9.090909090909093,8.67713908484502e-05,0.996101,4.975689,25.03025438814269
14336,VILA1.5-8B,14336x4096,0,1.07,1.0700000000000003,local,0.9104096210042747,0.526950147189175,0.25,3584,8.0,0.011000885814170374,0.0011185018221680798,9,0.5569034661362304,3584,134,5.482829229749228,5.663168617135361,6.814277,0.565612970576687,3700,115,5.403558610651488,5.791073163078147,0.985542022963687,1.022585332450773,1.445797703631302,-2.258533245077299,0.5569344819192239,3563,115,5.250323861014461,5.624365265286307,0.9575939065413129,0.9931481199885793,4.240609345868707,0.6851880011420675,True,True,True,True,0.994140625,14.179104477611936,3.1015782993470964e-05,1.847373,8.66165,27.11033026687938
14336,VILA1.5-8B,14336x4096,0,1.07,1.0700000000000003,local,0.9104096210042747,0.526950147189175,0.375,5376,8.0,0.011000885814170374,0.0011185018221680798,9,0.6879143920283477,5376,164,7.817211069499538,8.385087229537158,9.055696,0.6985434994968701,5560,133,7.681987944539183,8.601020434082855,0.9827018710690881,1.0257520522607153,1.7298128930911871,-2.575205226071531,0.6879439773277578,5351,133,7.448221063706054,8.33990631979021,0.9527977430169213,0.9946117543550657,4.720225698307868,0.5388245644934342,True,True,True,True,0.9953497023809523,18.90243902439024,2.9585299410106458e-05,2.657217,11.712913,29.34304552626325
14336,VILA1.5-8B,14336x4096,0,1.07,1.0700000000000003,local,0.9104096210042747,0.526950147189175,0.5,7168,8.0,0.011000885814170374,0.0011185018221680798,9,0.789774706457157,7168,187,10.074586708550656,11.104261060609229,11.949445,0.8017548007062999,7408,144,9.869989055861668,11.395491481878272,0.9796917075997431,1.0262269069215368,2.030829240025689,-2.622690692153684,0.7897920751741754,7123,144,9.551216036543765,11.028382434047879,0.9480504077092624,0.9931667108556625,5.194959229073759,0.6833289144337451,True,True,True,True,0.9937220982142857,22.994652406417117,1.73687170184067e-05,3.523015,15.472460000000002,29.482666349776075
14336,VILA1.5-8B,14336x4096,0,1.07,1.0700000000000003,local,0.9104096210042747,0.526950147189175,0.625,8960,8.0,0.011000885814170374,0.0011185018221680798,9,0.8680177423254287,8960,190,12.111944631318366,13.791449040414825,17.369576,0.8788285984511874,9228,143,11.894661486393403,14.135978600983764,0.9820604245198475,1.0249813895232704,1.7939575480152459,-2.4981389523270447,0.8680496017712793,8899,143,11.526674386900105,13.702773984713046,0.951678259583114,0.9935702872524907,4.832174041688598,0.6429712747509253,True,True,True,True,0.9931919642857143,24.736842105263158,3.185944585060163e-05,4.553661,21.923237,26.216304876987213
14336,VILA1.5-8B,14336x4096,0,1.07,1.0700000000000003,local,0.9104096210042747,0.526950147189175,0.75,10752,8.0,0.011000885814170374,0.0011185018221680798,9,0.9285977799269773,10752,162,13.808275093846794,16.441377267570207,18.80536,0.9379086328546171,11060,108,13.558725821109363,16.858569553654302,0.9819275564079227,1.0253745339757507,1.807244359207727,-2.5374533975750735,0.9286206084377029,10691,108,13.145998648729343,16.34977619451586,0.9520377135727421,0.9944286253174772,4.7962286427257865,0.5571374682522778,True,True,True,True,0.9943266369047619,33.333333333333336,2.28285107255477e-05,5.263318,24.068678,27.98839267102571
14336,VILA1.5-8B,14336x4096,0,1.07,1.0700000000000003,local,0.9104096210042747,0.526950147189175,0.875,12544,8.0,0.011000885814170374,0.0011185018221680798,9,0.9734756567777058,12544,114,15.284587840091815,19.095461241401324,22.268643,0.9805998212065157,12864,60,15.0484605892204,19.552047445492885,0.9845512843825565,1.023910718799587,1.5448715617443542,-2.391071879958706,0.9734883361195145,12496,58,14.614850147034206,19.00020099464741,0.9561821555108688,0.9950113670704441,4.381784448913118,0.49886329295558696,True,True,True,True,0.9961734693877551,49.122807017543856,1.2679341808707889e-05,6.668635,28.937278,29.94630162242037
14336,VILA1.5-8B,14336x4096,0,1.07,1.0700000000000003,hot-cold,0.37912522593926784,0.7577286138020839,0.125,1792,8.0,0.011000885814170374,0.0011185018221680798,9,0.30714158106563305,1792,75,2.829421701387977,2.841994215370844,4.934213,0.32497886347873406,1964,44,2.6807765545616054,3.0351057210172647,0.9474644777222662,1.0679492958155872,5.253552227773383,-6.794929581558717,0.3073240480755588,1810,44,2.5085272739477205,2.848876645770223,0.8865865673954358,1.002421690502449,11.341343260456416,-0.24216905024490032,True,True,False,False,1.0100446428571428,41.333333333333336,0.00018246700992574638,1.337951,6.272164,27.115793339282273
14336,VILA1.5-8B,14336x4096,0,1.07,1.0700000000000003,hot-cold,0.37912522593926784,0.7577286138020839,0.25,3584,8.0,0.011000885814170374,0.0011185018221680798,9,0.5048551661101648,3584,115,5.273812399279991,5.572405417926505,7.583705,0.5329968061686337,3904,57,4.993681605151895,5.9776721386911085,0.9468826774789447,1.0727274292464175,5.311732252105528,-7.272742924641751,0.5050043090817153,3585,54,4.603876866437766,5.575678621565585,0.8729694038920139,1.000587395100247,12.703059610798606,-0.0587395100247079,True,True,False,False,1.0002790178571428,53.04347826086957,0.00014914297155055323,2.729331,10.313036,35.98941414519684
